date,NDX_2022_Q1,meta
2022-02-22 10:00:00,-372.39888966269103,
2022-02-22 10:30:00,-386.095695572527,
2022-02-22 12:00:00,-417.62039112365517,
2022-02-22 13:30:00,-421.6699449714704,
2022-02-22 15:00:00,-428.6678654035574,
2022-02-22 15:30:30,-428.6678654035574,
2022-02-22 23:59:59,-411.7834031045206,c
2022-02-23 00:00:00,-432.09505374829115,
2022-02-23 10:00:00,-449.7548424279874,
2022-02-23 10:30:00,-454.9222469756205,
2022-02-23 12:00:00,-455.9479175075743,
2022-02-23 13:30:00,-455.78836037161943,
2022-02-23 15:00:00,-468.7028177203428,
2022-02-23 15:30:30,-468.7028177203428,
2022-02-23 23:59:59,-488.9430588269237,c
2022-02-24 00:00:00,-524.4384461190053,
2022-02-24 10:00:00,-505.2314205223197,
2022-02-24 10:30:00,-464.3618536580479,
2022-02-24 12:00:00,-439.4462509700647,
2022-02-24 13:30:00,-438.9118495135655,
2022-02-24 15:00:00,-463.72757227871614,
2022-02-24 15:30:30,-463.72757227871614,
2022-02-24 23:59:59,-446.6755161881263,c
2022-02-25 00:00:00,-449.7115289255578,
2022-02-25 10:00:00,-521.8624555830447,
2022-02-25 10:30:00,-518.0050180220726,
2022-02-25 12:00:00,-522.5165712599128,
2022-02-25 13:30:00,-540.2761227040693,
2022-02-25 15:00:00,-549.8797959480861,
2022-02-25 15:30:30,-549.8797959480861,
2022-02-25 23:59:59,-550.5656105979112,w
2022-02-28 00:00:00,-506.1729246059138,
2022-02-28 10:00:00,-480.34037998851966,
2022-02-28 10:30:00,-467.0066827245099,
2022-02-28 12:00:00,-439.7736804976526,
2022-02-28 13:30:00,-429.0824812681415,
2022-02-28 15:00:00,-439.69021343683056,
2022-02-28 15:30:30,-439.69021343683056,s
2022-02-28 23:59:59,-437.6477014531842,c
2022-03-01 00:00:00,-435.32759932289775,
2022-03-01 10:00:00,-462.3772655754436,
2022-03-01 10:30:00,-394.96651799930135,
2022-03-01 12:00:00,-372.4514341594405,
2022-03-01 13:30:00,-337.7577687924793,
2022-03-01 15:00:00,-331.9834811403811,
2022-03-01 15:30:30,-331.9834811403811,
2022-03-01 23:59:59,-334.8439294285183,c
2022-03-02 00:00:00,-324.17996897454327,
2022-03-02 10:00:00,-280.31849416723173,
2022-03-02 10:30:00,-294.4517511741588,
2022-03-02 12:00:00,-323.94555906441485,
2022-03-02 13:30:00,-310.4671832898915,
2022-03-02 15:00:00,-310.21280880811923,
2022-03-02 15:30:30,-310.21280880811923,
2022-03-02 23:59:59,-294.82793121975436,c
2022-03-03 00:00:00,-296.9797975678813,
2022-03-03 10:00:00,-286.27397927678845,
2022-03-03 10:30:00,-268.02906819059945,
2022-03-03 12:00:00,-225.05609976592746,
2022-03-03 13:30:00,-224.95312827439759,
2022-03-03 15:00:00,-233.8684589045237,
2022-03-03 15:30:30,-233.8684589045237,
2022-03-03 23:59:59,-241.57446643663732,c
2022-03-04 00:00:00,-214.523781534359,
2022-03-04 10:00:00,-217.7451363376362,
2022-03-04 10:30:00,-215.86386945953205,
2022-03-04 12:00:00,-206.8977878090236,
2022-03-04 13:30:00,-177.42985540475416,
2022-03-04 15:00:00,-187.7749288305409,
2022-03-04 15:30:30,-187.7749288305409,
2022-03-04 23:59:59,-180.59414738877234,w
2022-03-07 00:00:00,-149.45262894682912,
2022-03-07 10:00:00,-144.26767956740736,
2022-03-07 10:30:00,-156.20567760828243,
2022-03-07 12:00:00,-160.38098269417708,
2022-03-07 13:30:00,-185.43056262790805,
2022-03-07 15:00:00,-186.5451917314315,
2022-03-07 15:30:30,-186.5451917314315,
2022-03-07 23:59:59,-186.48478502028973,c
2022-03-08 00:00:00,-209.87059833686703,
2022-03-08 10:00:00,-166.0895977229763,
2022-03-08 10:30:00,-181.96514538916614,
2022-03-08 12:00:00,-221.43467845260128,
2022-03-08 13:30:00,-197.57734791842148,
2022-03-08 15:00:00,-181.84774739845915,
2022-03-08 15:30:30,-181.84774739845915,
2022-03-08 23:59:59,-198.36239164233626,c
2022-03-09 00:00:00,-218.4643163002532,
2022-03-09 10:00:00,-218.50725438459608,
2022-03-09 10:30:00,-212.9593405601018,
2022-03-09 12:00:00,-199.22114467733888,
2022-03-09 13:30:00,-202.9300337183953,
2022-03-09 15:00:00,-205.73871605467258,
2022-03-09 15:30:30,-205.73871605467258,
2022-03-09 23:59:59,-206.8498184704743,c
2022-03-10 00:00:00,-49.09227494779668,
2022-03-10 10:00:00,0.8121204921013714,
2022-03-10 10:30:00,-22.281768898200994,
2022-03-10 12:00:00,-29.549234439477686,
2022-03-10 13:30:00,-10.46860160550608,
2022-03-10 15:00:00,17.87884715714989,
2022-03-10 15:30:30,17.87884715714989,
2022-03-10 23:59:59,1.9073762159769672,c
2022-03-11 00:00:00,-7.848408707608712,
2022-03-11 10:00:00,46.03031884845444,
2022-03-11 10:30:00,18.050242931444245,
2022-03-11 12:00:00,8.026329493897435,
2022-03-11 13:30:00,-2.984649279558141,
2022-03-11 15:00:00,-9.16056422839955,
2022-03-11 15:30:30,-9.16056422839955,
2022-03-11 23:59:59,0.0,a
2022-03-14 00:00:00,102.67856230517856,
2022-03-14 10:00:00,63.79418114335289,
2022-03-14 10:30:00,35.630428311418655,
2022-03-14 12:00:00,26.915535822944605,
2022-03-14 13:30:00,17.11282639007061,
2022-03-14 15:00:00,16.757035717004158,
2022-03-14 15:30:30,16.757035717004158,
2022-03-14 23:59:59,25.45096963254815,c
2022-03-15 00:00:00,78.49626134480553,
2022-03-15 10:00:00,29.99714664371453,
2022-03-15 10:30:00,-29.235918951809253,
2022-03-15 12:00:00,8.356346325438437,
2022-03-15 13:30:00,-3.495523600266665,
2022-03-15 15:00:00,8.838070853496276,
2022-03-15 15:30:30,8.838070853496276,
2022-03-15 23:59:59,5.109459862974234,c
2022-03-16 00:00:00,-202.60626813225997,
2022-03-16 10:00:00,-175.44663339911347,
2022-03-16 10:30:00,-195.75551591429803,
2022-03-16 12:00:00,-237.07385502642708,
2022-03-16 13:30:00,-237.02421098496768,
2022-03-16 15:00:00,-271.69740894502047,
2022-03-16 15:30:30,-271.69740894502047,
2022-03-16 23:59:59,-267.4501084288549,c
2022-03-17 00:00:00,-194.6551381943741,
2022-03-17 10:00:00,-125.68234865334034,
2022-03-17 10:30:00,-88.4030391007239,
2022-03-17 12:00:00,-86.73245631753173,
2022-03-17 13:30:00,-55.35842531391353,
2022-03-17 15:00:00,-35.34720569441288,
2022-03-17 15:30:30,-35.34720569441288,
2022-03-17 23:59:59,-56.128596545253174,c
2022-03-18 00:00:00,-32.510545232563686,
2022-03-18 10:00:00,-61.10474809512908,
2022-03-18 10:30:00,-46.35503411548325,
2022-03-18 12:00:00,-87.49189086995364,
2022-03-18 13:30:00,-78.94522248557342,
2022-03-18 15:00:00,-50.53908880795234,
2022-03-18 15:30:30,-50.53908880795234,
2022-03-18 23:59:59,-39.73151379586511,e
2022-03-21 00:00:00,26.848293025719784,
2022-03-21 10:00:00,38.17179367369323,
2022-03-21 10:30:00,40.95975421074951,
2022-03-21 12:00:00,7.342974454730324,
2022-03-21 13:30:00,1.5147293880421557,
2022-03-21 15:00:00,12.881476325560016,
2022-03-21 15:30:30,12.881476325560016,
2022-03-21 23:59:59,-1.2792887501423706,c
2022-03-22 00:00:00,-52.99593353228511,
2022-03-22 10:00:00,-20.2674419153052,
2022-03-22 10:30:00,-21.332624775197473,
2022-03-22 12:00:00,-2.5187499683635792,
2022-03-22 13:30:00,29.02286085315717,
2022-03-22 15:00:00,90.23406703009385,
2022-03-22 15:30:30,90.23406703009385,
2022-03-22 23:59:59,103.23821525228556,c
2022-03-23 00:00:00,98.81550178000651,
2022-03-23 10:00:00,124.37035693300851,
2022-03-23 10:30:00,138.939866551693,
2022-03-23 12:00:00,70.47247530072826,
2022-03-23 13:30:00,53.29996848589127,
2022-03-23 15:00:00,71.37591720485051,
2022-03-23 15:30:30,71.37591720485051,
2022-03-23 23:59:59,85.84420327182391,c
2022-03-24 00:00:00,147.74706747997374,
2022-03-24 10:00:00,130.57698901533269,
2022-03-24 10:30:00,141.77145063921859,
2022-03-24 12:00:00,116.15575787383983,
2022-03-24 13:30:00,117.19627770928577,
2022-03-24 15:00:00,114.04165918614507,
2022-03-24 15:30:30,114.04165918614507,
2022-03-24 23:59:59,116.26162762853068,c
2022-03-25 00:00:00,149.52628912357972,
2022-03-25 10:00:00,109.98944836726918,
2022-03-25 10:30:00,124.69614345543715,
2022-03-25 12:00:00,112.25084563112347,
2022-03-25 13:30:00,99.22923697769858,
2022-03-25 15:00:00,103.46328671697023,
2022-03-25 15:30:30,103.46328671697023,
2022-03-25 23:59:59,105.7454960449316,w
2022-03-28 00:00:00,247.40336438188632,
2022-03-28 10:00:00,239.67597496413435,
2022-03-28 10:30:00,259.6618135088807,
2022-03-28 12:00:00,285.4324511316948,
2022-03-28 13:30:00,273.59049548102945,
2022-03-28 15:00:00,291.8205413376639,
2022-03-28 15:30:30,291.8205413376639,
2022-03-28 23:59:59,281.204708379702,c
2022-03-29 00:00:00,276.8184612282624,
2022-03-29 10:00:00,246.89065369452095,
2022-03-29 10:30:00,214.43313083744096,
2022-03-29 12:00:00,255.0233480215142,
2022-03-29 13:30:00,238.12001590283904,
2022-03-29 15:00:00,250.27275150803865,
2022-03-29 15:30:30,250.27275150803865,
2022-03-29 23:59:59,245.17459412059935,c
2022-03-30 00:00:00,244.2826031041539,
2022-03-30 10:00:00,219.08517487310297,
2022-03-30 10:30:00,221.98643535857383,
2022-03-30 12:00:00,232.7749721249242,
2022-03-30 13:30:00,241.78374356865714,
2022-03-30 15:00:00,247.01765874888514,
2022-03-30 15:30:30,247.01765874888514,
2022-03-30 23:59:59,276.2598238000921,c
2022-03-31 00:00:00,342.3322850377187,
2022-03-31 10:00:00,424.48101234331904,
2022-03-31 10:30:00,441.8650218503573,
2022-03-31 12:00:00,476.9689905746961,
2022-03-31 13:30:00,476.8467711174721,
2022-03-31 15:00:00,465.44336857364686,
2022-03-31 15:30:30,465.44336857364686,
2022-03-31 23:59:59,445.00546401279365,c
2022-04-01 00:00:00,358.41750670379207,
2022-04-01 10:00:00,373.2044863697411,
2022-04-01 10:30:00,411.08581432767113,
2022-04-01 12:00:00,413.80041929576106,
2022-04-01 13:30:00,407.2452649094865,
2022-04-01 15:00:00,403.02189358221204,
2022-04-01 15:30:30,403.02189358221204,
2022-04-01 23:59:59,410.87920589169204,w
2022-04-04 00:00:00,348.8366295172214,
2022-04-04 10:00:00,385.747349170129,
2022-04-04 10:30:00,427.70401245397517,
2022-04-04 12:00:00,444.35605047062296,
2022-04-04 13:30:00,477.8273919254016,
2022-04-04 15:00:00,470.6294212138218,
2022-04-04 15:30:30,470.6294212138218,
2022-04-04 23:59:59,463.9782606376213,c
2022-04-05 00:00:00,474.0597549414891,
2022-04-05 10:00:00,474.7014344457669,
2022-04-05 10:30:00,462.4558702532253,
2022-04-05 12:00:00,412.68665237569775,
2022-04-05 13:30:00,410.0928095459213,
2022-04-05 15:00:00,411.1341276545971,
2022-04-05 15:30:30,411.1341276545971,
2022-04-05 23:59:59,393.24863150438165,c
2022-04-06 00:00:00,379.87515392942265,
2022-04-06 10:00:00,349.9005342260786,
2022-04-06 10:30:00,336.03772055822384,
2022-04-06 12:00:00,328.03895035470356,
2022-04-06 13:30:00,318.1497791492131,
2022-04-06 15:00:00,334.76986487736707,
2022-04-06 15:30:30,334.76986487736707,
2022-04-06 23:59:59,327.725584052173,c
2022-04-07 00:00:00,339.3202639418285,
2022-04-07 10:00:00,400.59760536592097,
2022-04-07 10:30:00,400.0899332513655,
2022-04-07 12:00:00,361.95480613347837,
2022-04-07 13:30:00,368.8247634349215,
2022-04-07 15:00:00,383.98713299007244,
2022-04-07 15:30:30,383.98713299007244,
2022-04-07 23:59:59,387.82150284518303,c
2022-04-08 00:00:00,371.47076195756944,
2022-04-08 10:00:00,349.4766104283339,
2022-04-08 10:30:00,324.46689943469045,
2022-04-08 12:00:00,336.72397395253444,
2022-04-08 13:30:00,334.98059064163346,
2022-04-08 15:00:00,341.3623548764553,
2022-04-08 15:30:30,341.3623548764553,
2022-04-08 23:59:59,324.5969214728355,w
2022-04-11 00:00:00,204.26555425521582,
2022-04-11 10:00:00,250.91636740743235,
2022-04-11 10:30:00,254.4523370122959,
2022-04-11 12:00:00,248.14614760215744,
2022-04-11 13:30:00,235.15815715555976,
2022-04-11 15:00:00,230.4157970565165,
2022-04-11 15:30:30,230.4157970565165,
2022-04-11 23:59:59,225.3134308635038,c
2022-04-12 00:00:00,264.7829423143997,
2022-04-12 10:00:00,314.1011214985562,
2022-04-12 10:30:00,315.545910228629,
2022-04-12 12:00:00,307.03260315965684,
2022-04-12 13:30:00,295.32280989975203,
2022-04-12 15:00:00,279.4186488777539,
2022-04-12 15:30:30,279.4186488777539,
2022-04-12 23:59:59,299.9322898323132,c
2022-04-13 00:00:00,280.2610043292063,
2022-04-13 10:00:00,254.1852225512667,
2022-04-13 10:30:00,262.88771502197613,
2022-04-13 12:00:00,293.9991712338211,
2022-04-13 13:30:00,338.97863113623674,
2022-04-13 15:00:00,357.10771876713255,
2022-04-13 15:30:30,357.10771876713255,
2022-04-13 23:59:59,356.13554682838407,c
2022-04-14 00:00:00,323.7053879628706,
2022-04-14 10:00:00,340.9990235897613,
2022-04-14 10:30:00,322.0650363795982,
2022-04-14 12:00:00,325.1555550805106,
2022-04-14 13:30:00,325.72727350442193,
2022-04-14 15:00:00,337.6177233196909,
2022-04-14 15:30:30,337.6177233196909,
2022-04-14 23:59:59,335.5301256299119,c
2022-04-15 00:00:00,335.5301256299119,
2022-04-15 10:00:00,335.5301256299119,
2022-04-15 10:30:00,335.5301256299119,
2022-04-15 12:00:00,335.5301256299119,
2022-04-15 13:30:00,335.5301256299119,
2022-04-15 15:00:00,335.5301256299119,
2022-04-15 15:30:30,335.5301256299119,
2022-04-15 23:59:59,335.5301256299119,w
