date,ROBO_2022_Q1,meta
2022-03-03 00:00:00,255.0317240708295,
2022-03-03 10:00:00,236.24531037283967,
2022-03-03 10:30:00,257.1294500425368,
2022-03-03 12:00:00,251.42509944798766,
2022-03-03 13:30:00,235.18230542796078,
2022-03-03 15:00:00,213.43591436771996,
2022-03-03 15:30:30,213.43591436771996,
2022-03-03 23:59:59,229.46268857265835,c
2022-03-04 00:00:00,214.2898101766151,
2022-03-04 10:00:00,163.15498428323187,
2022-03-04 10:30:00,154.32997313611313,
2022-03-04 12:00:00,109.67099771340843,
2022-03-04 13:30:00,141.86036297432477,
2022-03-04 15:00:00,131.34582175723267,
2022-03-04 15:30:30,131.34582175723267,s
2022-03-04 23:59:59,124.15470068276557,w
2022-03-07 00:00:00,117.12311556261392,
2022-03-07 10:00:00,15.035617933431599,
2022-03-07 10:30:00,10.97412411852681,
2022-03-07 12:00:00,-18.211940095894416,
2022-03-07 13:30:00,-33.64497162702253,
2022-03-07 15:00:00,-54.84759802427923,
2022-03-07 15:30:30,-54.84759802427923,
2022-03-07 23:59:59,-101.59993019549343,c
2022-03-08 00:00:00,-46.91697194421619,
2022-03-08 10:00:00,-147.63028395018134,
2022-03-08 10:30:00,-120.79045860128315,
2022-03-08 12:00:00,-55.07056518019503,
2022-03-08 13:30:00,-18.15163866497069,
2022-03-08 15:00:00,-16.65530307504081,
2022-03-08 15:30:30,-16.65530307504081,
2022-03-08 23:59:59,-0.7131993827170643,c
2022-03-09 00:00:00,58.41240679831805,
2022-03-09 10:00:00,92.12073318748726,
2022-03-09 10:30:00,119.80749335338903,
2022-03-09 12:00:00,105.44340978794429,
2022-03-09 13:30:00,120.75571485581203,
2022-03-09 15:00:00,113.91080639892871,
2022-03-09 15:30:30,113.91080639892871,
2022-03-09 23:59:59,118.16999011111422,c
2022-03-10 00:00:00,73.80691217936996,
2022-03-10 10:00:00,156.36538716140763,
2022-03-10 10:30:00,143.32555193085628,
2022-03-10 12:00:00,137.94206720621594,
2022-03-10 13:30:00,89.49350457144014,
2022-03-10 15:00:00,100.89646210992234,
2022-03-10 15:30:30,100.89646210992234,
2022-03-10 23:59:59,89.03613033665513,c
2022-03-11 00:00:00,109.62501964549126,
2022-03-11 10:00:00,69.12681633239914,
2022-03-11 10:30:00,82.53279828446722,
2022-03-11 12:00:00,61.9026700719781,
2022-03-11 13:30:00,51.76551007818366,
2022-03-11 15:00:00,40.11263299674885,
2022-03-11 15:30:30,40.11263299674885,
2022-03-11 23:59:59,34.557340852472244,w
2022-03-14 00:00:00,-35.89968656051731,
2022-03-14 10:00:00,-1.9628827545005374,
2022-03-14 10:30:00,-10.040657763924358,
2022-03-14 12:00:00,-37.52408678491343,
2022-03-14 13:30:00,-46.40682382712349,
2022-03-14 15:00:00,-49.7845627050853,
2022-03-14 15:30:30,-49.7845627050853,
2022-03-14 23:59:59,-30.26769039040229,c
2022-03-15 00:00:00,-13.679274142371423,
2022-03-15 10:00:00,-4.785472390855278,
2022-03-15 10:30:00,-6.574762874527123,
2022-03-15 12:00:00,-51.540687232419536,
2022-03-15 13:30:00,-65.34836350447021,
2022-03-15 15:00:00,-64.59889736685679,
2022-03-15 15:30:30,-64.59889736685679,
2022-03-15 23:59:59,-56.059420791141356,c
2022-03-16 00:00:00,-15.73306343603298,
2022-03-16 10:00:00,18.41445871794536,
2022-03-16 10:30:00,40.82590716557191,
2022-03-16 12:00:00,19.80647150226733,
2022-03-16 13:30:00,8.410404879412022,
2022-03-16 15:00:00,62.468913878241466,
2022-03-16 15:30:30,62.468913878241466,
2022-03-16 23:59:59,48.178634285338916,c
2022-03-17 00:00:00,45.92771345407305,
2022-03-17 10:00:00,50.75678771100634,
2022-03-17 10:30:00,54.565930156346845,
2022-03-17 12:00:00,41.729127551409235,
2022-03-17 13:30:00,40.83291390310035,
2022-03-17 15:00:00,10.043328689589517,
2022-03-17 15:30:30,10.043328689589517,
2022-03-17 23:59:59,0.0,a
2022-03-18 00:00:00,-21.751832205050103,
2022-03-18 10:00:00,8.560761544287391,
2022-03-18 10:30:00,33.6246962904832,
2022-03-18 12:00:00,42.80352719960751,
2022-03-18 13:30:00,63.567071846581676,
2022-03-18 15:00:00,56.02201871823217,
2022-03-18 15:30:30,56.02201871823217,
2022-03-18 23:59:59,7.505172416399893,e
2022-03-21 00:00:00,34.53949719094254,
2022-03-21 10:00:00,46.00624134110878,
2022-03-21 10:30:00,61.47699143604629,
2022-03-21 12:00:00,55.63366245987338,
2022-03-21 13:30:00,43.58955990004906,
2022-03-21 15:00:00,61.05659874222125,
2022-03-21 15:30:30,61.05659874222125,
2022-03-21 23:59:59,75.12709223371719,c
2022-03-22 00:00:00,118.93699095692654,
