date,COMP_AD_HEDGED_2021_Q4,meta
2021-10-22 00:00:00,180.5703392091699,
2021-10-22 10:00:00,127.2668881380198,
2021-10-22 10:30:00,133.33359971848824,
2021-10-22 12:00:00,156.7673830805893,
2021-10-22 13:30:00,247.85893198277233,
2021-10-22 15:00:00,204.06076652643696,
2021-10-22 15:30:30,204.06076652643696,
2021-10-22 23:59:59,204.32304788330714,w
2021-10-25 00:00:00,226.9061262059597,
2021-10-25 10:00:00,209.33865077907626,
2021-10-25 10:30:00,227.4985976684917,
2021-10-25 12:00:00,245.24757749429602,
2021-10-25 13:30:00,254.25487086734347,
2021-10-25 15:00:00,229.17625527904306,
2021-10-25 15:30:30,229.17625527904306,
2021-10-25 23:59:59,232.3251691485284,c
2021-10-26 00:00:00,246.50384826630784,
2021-10-26 10:00:00,263.8505838789773,
2021-10-26 10:30:00,259.92880032281914,
2021-10-26 12:00:00,301.4978713428851,
2021-10-26 13:30:00,261.77484694071813,
2021-10-26 15:00:00,251.9371982873896,
2021-10-26 15:30:30,251.9371982873896,
2021-10-26 23:59:59,279.02463437472284,c
2021-10-27 00:00:00,296.63834064893683,
2021-10-27 10:00:00,254.0516297543137,
2021-10-27 10:30:00,248.89442776928047,
2021-10-27 12:00:00,258.7627529241739,
2021-10-27 13:30:00,262.71441363320105,
2021-10-27 15:00:00,307.0025245499944,
2021-10-27 15:30:30,307.0025245499944,
2021-10-27 23:59:59,319.17635038776166,c
2021-10-28 00:00:00,334.1164808072448,
2021-10-28 10:00:00,285.2836706884792,
2021-10-28 10:30:00,279.4151395054407,
2021-10-28 12:00:00,270.23312968491894,
2021-10-28 13:30:00,249.64582822752004,
2021-10-28 15:00:00,245.00050521877938,
2021-10-28 15:30:30,245.00050521877938,
2021-10-28 23:59:59,240.20303026235445,c
2021-10-29 00:00:00,255.9307255975691,
2021-10-29 10:00:00,234.86604595090273,
2021-10-29 10:30:00,259.28980074301535,
2021-10-29 12:00:00,266.6466864214293,
2021-10-29 13:30:00,255.30099852760043,
2021-10-29 15:00:00,258.39101610406874,
2021-10-29 15:30:30,258.39101610406874,
2021-10-29 23:59:59,249.66797251115918,w
2021-11-01 00:00:00,287.8084373339274,
2021-11-01 10:00:00,258.03922709550045,
2021-11-01 10:30:00,236.87594796303347,
2021-11-01 12:00:00,206.78547352294368,
2021-11-01 13:30:00,197.35552545258656,
2021-11-01 15:00:00,195.93256645488907,
2021-11-01 15:30:30,195.93256645488907,
2021-11-01 23:59:59,196.78890366603605,c
2021-11-02 00:00:00,208.84321754290863,
2021-11-02 10:00:00,183.81391517513293,
2021-11-02 10:30:00,210.64362130881057,
2021-11-02 12:00:00,241.94299456828037,
2021-11-02 13:30:00,227.84002170759425,
2021-11-02 15:00:00,238.49459664730102,
2021-11-02 15:30:30,238.49459664730102,
2021-11-02 23:59:59,220.01388107508512,c
2021-11-03 00:00:00,228.75444734803625,
2021-11-03 10:00:00,227.69374538534953,
2021-11-03 10:30:00,218.31622856296508,
2021-11-03 12:00:00,225.1679797644773,
2021-11-03 13:30:00,203.3300575942161,
2021-11-03 15:00:00,147.1556873245537,
2021-11-03 15:30:30,147.1556873245537,
2021-11-03 23:59:59,170.76618094689434,c
2021-11-04 00:00:00,195.2961378684157,
2021-11-04 10:00:00,147.09140253572423,
2021-11-04 10:30:00,125.73036167265286,
2021-11-04 12:00:00,174.62138901071683,
2021-11-04 13:30:00,168.31026120203285,
2021-11-04 15:00:00,164.12812579552042,
2021-11-04 15:30:30,164.12812579552042,
2021-11-04 23:59:59,161.44756686296876,c
2021-11-05 00:00:00,162.35646644502265,
2021-11-05 10:00:00,117.70598359509768,
2021-11-05 10:30:00,130.68321651869212,
2021-11-05 12:00:00,107.52471973445302,
2021-11-05 13:30:00,105.55190711176567,
2021-11-05 15:00:00,108.24199613667577,
2021-11-05 15:30:30,108.24199613667577,
2021-11-05 23:59:59,116.98170900220987,w
2021-11-08 00:00:00,148.44277082250142,
2021-11-08 10:00:00,135.68099638038177,
2021-11-08 10:30:00,141.11671242749424,
2021-11-08 12:00:00,153.8579844843298,
2021-11-08 13:30:00,148.01734894357355,
2021-11-08 15:00:00,157.31307026509057,
2021-11-08 15:30:30,157.31307026509057,
2021-11-08 23:59:59,173.14998596060968,c
2021-11-09 00:00:00,199.5637979175957,
2021-11-09 10:00:00,141.06961804934633,
2021-11-09 10:30:00,160.74641273260022,
2021-11-09 12:00:00,187.76729374404772,
2021-11-09 13:30:00,217.61900200005584,
2021-11-09 15:00:00,171.02825932566384,
2021-11-09 15:30:30,171.02825932566384,
2021-11-09 23:59:59,211.5086230885579,c
2021-11-10 00:00:00,187.58607817265647,
2021-11-10 10:00:00,108.18118628828404,
2021-11-10 10:30:00,148.74236254242498,
2021-11-10 12:00:00,189.36536850593882,
2021-11-10 13:30:00,171.62257089418426,
2021-11-10 15:00:00,128.3683496201038,
2021-11-10 15:30:30,128.3683496201038,
2021-11-10 23:59:59,119.78808316423613,c
2021-11-11 00:00:00,137.94849982631467,
2021-11-11 10:00:00,95.28306195762934,
2021-11-11 10:30:00,78.33198852392763,
2021-11-11 12:00:00,109.14621337750464,
2021-11-11 13:30:00,119.27627760127541,
2021-11-11 15:00:00,86.29832638978166,
2021-11-11 15:30:30,86.29832638978166,
2021-11-11 23:59:59,87.1694255345061,c
2021-11-12 00:00:00,105.6825114730193,
2021-11-12 10:00:00,101.60400600633807,
2021-11-12 10:30:00,73.0601960882824,
2021-11-12 12:00:00,67.59538892066735,
2021-11-12 13:30:00,49.38686441769232,
2021-11-12 15:00:00,34.74927557904323,
2021-11-12 15:30:30,34.74927557904323,s
2021-11-12 23:59:59,27.295263051562415,w
2021-11-15 00:00:00,40.17835311120382,
2021-11-15 10:00:00,34.264540592142794,
2021-11-15 10:30:00,53.25867811126125,
2021-11-15 12:00:00,99.90243504561306,
2021-11-15 13:30:00,80.18260115941825,
2021-11-15 15:00:00,74.98081950739811,
2021-11-15 15:30:30,74.98081950739811,
2021-11-15 23:59:59,76.59773935181954,c
2021-11-16 00:00:00,103.46949423831518,
2021-11-16 10:00:00,82.69964082324589,
2021-11-16 10:30:00,116.55538587167678,
2021-11-16 12:00:00,121.59686063791378,
2021-11-16 13:30:00,122.0581316904487,
2021-11-16 15:00:00,121.54143276835896,
2021-11-16 15:30:30,121.54143276835896,
2021-11-16 23:59:59,132.0538043809313,c
2021-11-17 00:00:00,149.4067950980575,
2021-11-17 10:00:00,135.9861670443239,
2021-11-17 10:30:00,168.7324628740505,
2021-11-17 12:00:00,182.9086548971061,
2021-11-17 13:30:00,195.47555874189118,
2021-11-17 15:00:00,195.90931581069958,
2021-11-17 15:30:30,195.90931581069958,
2021-11-17 23:59:59,204.25668683741014,c
2021-11-18 00:00:00,190.31940947700775,
2021-11-18 10:00:00,98.35744599157294,
2021-11-18 10:30:00,94.74807493466835,
2021-11-18 12:00:00,83.65357380687317,
2021-11-18 13:30:00,53.41615734620905,
2021-11-18 15:00:00,20.746459514205867,
2021-11-18 15:30:30,20.746459514205867,
2021-11-18 23:59:59,22.047696986462142,c
2021-11-19 00:00:00,69.86875216186911,
2021-11-19 10:00:00,72.5457844006786,
2021-11-19 10:30:00,100.92269405023137,
2021-11-19 12:00:00,151.89601395546606,
2021-11-19 13:30:00,166.4487434058267,
2021-11-19 15:00:00,205.20392669315981,
2021-11-19 15:30:30,205.20392669315981,
2021-11-19 23:59:59,251.1939045969957,w
2021-11-22 00:00:00,189.42906242247875,
2021-11-22 10:00:00,176.62580337364352,
2021-11-22 10:30:00,199.60428249371046,
2021-11-22 12:00:00,175.7845008677691,
2021-11-22 13:30:00,204.22173703590033,
2021-11-22 15:00:00,207.0144917947316,
2021-11-22 15:30:30,207.0144917947316,u
2021-11-22 23:59:59,223.97205851151307,c
2021-11-23 00:00:00,196.06638620868932,
2021-11-23 10:00:00,181.21645897883695,
2021-11-23 10:30:00,164.65123505120232,
2021-11-23 12:00:00,96.08774978817291,
2021-11-23 13:30:00,71.90417104931703,
2021-11-23 15:00:00,33.7763428092677,
2021-11-23 15:30:30,33.7763428092677,
2021-11-23 23:59:59,38.51650234489307,c
2021-11-24 00:00:00,76.54734050735135,
2021-11-24 10:00:00,37.430826241646514,
2021-11-24 10:30:00,33.37961055777521,
2021-11-24 12:00:00,38.469843436276165,
2021-11-24 13:30:00,56.245465757229795,
2021-11-24 15:00:00,61.55009914542029,
2021-11-24 15:30:30,61.55009914542029,
2021-11-24 23:59:59,64.46062079591513,c
2021-11-25 00:00:00,64.46062079591513,
2021-11-25 10:00:00,64.46062079591513,
2021-11-25 10:30:00,64.46062079591513,
2021-11-25 12:00:00,64.46062079591513,
2021-11-25 13:30:00,64.46062079591513,
2021-11-25 15:00:00,64.46062079591513,
2021-11-25 15:30:30,64.46062079591513,
2021-11-25 23:59:59,64.46062079591513,c
2021-11-26 00:00:00,22.082912256479176,
2021-11-26 10:00:00,102.60850636325074,
2021-11-26 10:30:00,124.73161643757976,
2021-11-26 12:00:00,191.0803630669801,
2021-11-26 13:30:00,191.0803630669801,
2021-11-26 15:00:00,191.0803630669801,
2021-11-26 15:30:30,191.0803630669801,
2021-11-26 23:59:59,206.13569583490312,w
2021-11-29 00:00:00,200.83407229660452,
2021-11-29 10:00:00,142.18936321461717,
2021-11-29 10:30:00,167.24022011797126,
2021-11-29 12:00:00,208.05450806318913,
2021-11-29 13:30:00,227.9862211132829,
2021-11-29 15:00:00,252.92975233946913,
2021-11-29 15:30:30,252.92975233946913,
2021-11-29 23:59:59,243.7218432242729,c
2021-11-30 00:00:00,253.22899427211985,
2021-11-30 10:00:00,265.10110404564523,
2021-11-30 10:30:00,248.7283851771275,
2021-11-30 12:00:00,215.574641983878,
2021-11-30 13:30:00,231.65028764964552,
2021-11-30 15:00:00,241.56801633113355,
2021-11-30 15:30:30,241.56801633113355,m
2021-11-30 23:59:59,237.93850616290024,c
2021-12-01 00:00:00,217.37724554145245,
2021-12-01 10:00:00,231.46539461436953,
2021-12-01 10:30:00,229.0611670301845,
2021-12-01 12:00:00,262.2674331047921,
2021-12-01 13:30:00,271.40598688548005,
2021-12-01 15:00:00,288.9887659041311,
2021-12-01 15:30:30,288.9887659041311,
2021-12-01 23:59:59,288.4113232854728,c
2021-12-02 00:00:00,280.485034161998,
2021-12-02 10:00:00,184.66395883674215,
2021-12-02 10:30:00,168.6546789472269,
2021-12-02 12:00:00,114.88716162411072,
2021-12-02 13:30:00,123.90406427471692,
2021-12-02 15:00:00,97.28244846439361,
2021-12-02 15:30:30,97.28244846439361,
2021-12-02 23:59:59,132.20378309910882,c
2021-12-03 00:00:00,134.17315076580553,
2021-12-03 10:00:00,40.95327960975453,
