date,Q_ILLIQ_HEDGED_2021_Q4,meta
2022-01-10 23:59:59,-256.78766258111165,c
2022-01-11 00:00:00,-251.26956048707885,
2022-01-11 10:00:00,-245.32357320261426,
2022-01-11 10:30:00,-254.5237041053459,
2022-01-11 12:00:00,-240.29379068248335,
2022-01-11 13:30:00,-234.74073300830813,
2022-01-11 15:00:00,-234.87668438846657,
2022-01-11 15:30:30,-234.87668438846657,
2022-01-11 23:59:59,-234.1141115401619,c
2022-01-12 00:00:00,-230.25870574068142,
2022-01-12 10:00:00,-250.25166866119156,
2022-01-12 10:30:00,-255.24567006577797,
2022-01-12 12:00:00,-262.8186017492872,
2022-01-12 13:30:00,-255.46016986026964,
2022-01-12 15:00:00,-261.6275631986631,
2022-01-12 15:30:30,-261.6275631986631,
2022-01-12 23:59:59,-263.8249509211811,c
2022-01-13 00:00:00,-269.5482131353357,
2022-01-13 10:00:00,-283.6600647590141,
2022-01-13 10:30:00,-291.2982156347536,
2022-01-13 12:00:00,-292.6721565135187,
2022-01-13 13:30:00,-293.593524480051,
2022-01-13 15:00:00,-292.8263724898738,
2022-01-13 15:30:30,-292.8263724898738,
2022-01-13 23:59:59,-289.1293733788531,c
2022-01-14 00:00:00,-288.0181095358564,
2022-01-14 10:00:00,-293.8262827804768,
2022-01-14 10:30:00,-300.888398700462,
2022-01-14 12:00:00,-319.3673795648739,
2022-01-14 13:30:00,-319.32602403148184,
2022-01-14 15:00:00,-309.84815300135443,
2022-01-14 15:30:30,-309.84815300135443,
2022-01-14 23:59:59,-308.0209325714618,w
2022-01-17 00:00:00,-308.0209325714618,
2022-01-17 10:00:00,-308.0209325714618,
2022-01-17 10:30:00,-308.0209325714618,
2022-01-17 12:00:00,-308.0209325714618,
2022-01-17 13:30:00,-308.0209325714618,
2022-01-17 15:00:00,-308.0209325714618,
2022-01-17 15:30:30,-308.0209325714618,
2022-01-17 23:59:59,-308.0209325714618,c
2022-01-18 00:00:00,-312.26000692323146,
2022-01-18 10:00:00,-304.6004835711435,
2022-01-18 10:30:00,-301.29647109738295,
2022-01-18 12:00:00,-307.8029250832502,
2022-01-18 13:30:00,-313.3510169905893,
2022-01-18 15:00:00,-323.40035222088324,
2022-01-18 15:30:30,-323.40035222088324,
2022-01-18 23:59:59,-322.65422915923455,c
2022-01-19 00:00:00,-320.9272634066382,
2022-01-19 10:00:00,-311.56357832352916,
2022-01-19 10:30:00,-309.49169768686335,
2022-01-19 12:00:00,-306.6517519132747,
2022-01-19 13:30:00,-303.85517609190714,
2022-01-19 15:00:00,-298.0545422888112,
2022-01-19 15:30:30,-298.0545422888112,
2022-01-19 23:59:59,-296.07123302092475,c
2022-01-20 00:00:00,-295.27401270222356,
2022-01-20 10:00:00,-298.0120256813324,
2022-01-20 10:30:00,-299.50808691659205,
2022-01-20 12:00:00,-290.98248872444964,
2022-01-20 13:30:00,-302.06557822343916,
2022-01-20 15:00:00,-295.92915439324105,
2022-01-20 15:30:30,-295.92915439324105,
2022-01-20 23:59:59,-297.9814760542853,c
2022-01-21 00:00:00,-295.47000735965725,
2022-01-21 10:00:00,-300.10381960023534,
2022-01-21 10:30:00,-289.75128112527415,
2022-01-21 12:00:00,-293.15008352294086,
2022-01-21 13:30:00,-300.2713120037704,
2022-01-21 15:00:00,-298.98541220519286,
2022-01-21 15:30:30,-298.98541220519286,
2022-01-21 23:59:59,-302.48088538703246,w
