date,SPX_EW_2021_Q1,meta
2021-01-29 00:00:00,1153.194247291874,
2021-01-29 10:00:00,1151.290872056503,
2021-01-29 10:30:00,1159.899058538455,
2021-01-29 12:00:00,1148.5197993478046,
2021-01-29 13:30:00,1186.888124012347,
2021-01-29 15:00:00,1203.7989174518175,
2021-01-29 15:30:30,1203.7989174518175,
2021-01-29 23:59:59,1194.8873318496271,w
2021-02-01 00:00:00,1188.4196960158758,
2021-02-01 10:00:00,1188.5922719185069,
2021-02-01 10:30:00,1200.113396967804,
2021-02-01 12:00:00,1194.6842415240767,
2021-02-01 13:30:00,1192.3196943630544,
2021-02-01 15:00:00,1178.3145235078846,
2021-02-01 15:30:30,1178.3145235078846,
2021-02-01 23:59:59,1174.4187764730702,c
2021-02-02 00:00:00,1168.266389146065,
2021-02-02 10:00:00,1180.7038073688952,
2021-02-02 10:30:00,1183.65878053488,
2021-02-02 12:00:00,1179.1264727622133,
2021-02-02 13:30:00,1175.79572129334,
2021-02-02 15:00:00,1164.8145729685962,
2021-02-02 15:30:30,1164.8145729685962,
2021-02-02 23:59:59,1166.3269210563249,c
2021-02-03 00:00:00,1158.87677835734,
2021-02-03 10:00:00,1130.0546841711116,
2021-02-03 10:30:00,1131.9342319409081,
2021-02-03 12:00:00,1107.1508061711306,
2021-02-03 13:30:00,1103.3141453485023,
2021-02-03 15:00:00,1094.2919058215552,
2021-02-03 15:30:30,1094.2919058215552,
2021-02-03 23:59:59,1090.6666333095613,c
2021-02-04 00:00:00,1078.9800770746344,
2021-02-04 10:00:00,1051.8393710490107,
2021-02-04 10:30:00,1053.6627508606794,
2021-02-04 12:00:00,1044.2312718728779,
2021-02-04 13:30:00,1039.2585885742963,
2021-02-04 15:00:00,1030.004256303302,
2021-02-04 15:30:30,1030.004256303302,
2021-02-04 23:59:59,1034.0091640797705,c
2021-02-05 00:00:00,1021.681537479197,
2021-02-05 10:00:00,1005.9196535123076,
2021-02-05 10:30:00,983.9026592018544,
2021-02-05 12:00:00,993.3299143131887,
2021-02-05 13:30:00,991.6749305664251,
2021-02-05 15:00:00,990.3888883124774,
2021-02-05 15:30:30,990.3888883124774,
2021-02-05 23:59:59,987.294531941438,w
2021-02-08 00:00:00,983.3941752101804,
2021-02-08 10:00:00,955.5444976990817,
2021-02-08 10:30:00,946.8412303781747,
2021-02-08 12:00:00,937.1295695418172,
2021-02-08 13:30:00,919.2620873170778,
2021-02-08 15:00:00,910.6328132351364,
2021-02-08 15:30:30,910.6328132351364,
2021-02-08 23:59:59,916.0413076726164,c
2021-02-09 00:00:00,926.4053974510861,
2021-02-09 10:00:00,916.7690513456749,
2021-02-09 10:30:00,918.6348414176936,
2021-02-09 12:00:00,910.321987496075,
2021-02-09 13:30:00,907.1202514591221,
2021-02-09 15:00:00,917.9601376028954,
2021-02-09 15:30:30,917.9601376028954,
2021-02-09 23:59:59,918.3044571095261,c
2021-02-10 00:00:00,915.2688973479034,
2021-02-10 10:00:00,896.505395773368,
2021-02-10 10:30:00,912.9257193362187,
2021-02-10 12:00:00,894.8081269694642,
2021-02-10 13:30:00,879.4701088461568,
2021-02-10 15:00:00,883.1810183958399,
2021-02-10 15:30:30,883.1810183958399,
2021-02-10 23:59:59,884.2315825866546,c
2021-02-11 00:00:00,885.575611838863,
2021-02-11 10:00:00,862.931017685198,
2021-02-11 10:30:00,855.3661579119034,
2021-02-11 12:00:00,864.3986459064771,
2021-02-11 13:30:00,874.212263259687,
2021-02-11 15:00:00,866.4101398656995,
2021-02-11 15:30:30,866.4101398656995,
2021-02-11 23:59:59,853.9624819362735,c
2021-02-12 00:00:00,852.5656810234749,
2021-02-12 10:00:00,830.1197577299388,
2021-02-12 10:30:00,816.8119933069659,
2021-02-12 12:00:00,815.0693738068918,
2021-02-12 13:30:00,818.8547680390831,
2021-02-12 15:00:00,824.065226829892,
2021-02-12 15:30:30,824.065226829892,s
2021-02-12 23:59:59,822.2586609021521,w
2021-02-15 00:00:00,822.2586609021521,
2021-02-15 10:00:00,822.2586609021521,
2021-02-15 10:30:00,822.2586609021521,
2021-02-15 12:00:00,822.2586609021521,
2021-02-15 13:30:00,822.2586609021521,
2021-02-15 15:00:00,822.2586609021521,
2021-02-15 15:30:30,822.2586609021521,
2021-02-15 23:59:59,822.2586609021521,c
2021-02-16 00:00:00,798.4135355326338,
2021-02-16 10:00:00,771.8175549849976,
2021-02-16 10:30:00,763.4280381195832,
2021-02-16 12:00:00,756.2960198884022,
2021-02-16 13:30:00,754.1320491532574,
2021-02-16 15:00:00,742.8299984595994,
2021-02-16 15:30:30,742.8299984595994,
2021-02-16 23:59:59,740.4582906699353,c
2021-02-17 00:00:00,743.928825186206,
2021-02-17 10:00:00,729.1829182945603,
2021-02-17 10:30:00,745.3754897309011,
2021-02-17 12:00:00,747.6245778343089,
2021-02-17 13:30:00,733.7269136934844,
2021-02-17 15:00:00,726.6811243111962,
2021-02-17 15:30:30,726.6811243111962,
2021-02-17 23:59:59,732.771680080388,c
2021-02-18 00:00:00,726.054486088786,
2021-02-18 10:00:00,720.8122748293817,
2021-02-18 10:30:00,752.8680830107935,
2021-02-18 12:00:00,755.4368284784102,
2021-02-18 13:30:00,760.3399301963382,
2021-02-18 15:00:00,751.2186751322708,
2021-02-18 15:30:30,751.2186751322708,
2021-02-18 23:59:59,758.7089723073748,c
2021-02-19 00:00:00,741.272947290099,
2021-02-19 10:00:00,677.7812021638147,
2021-02-19 10:30:00,675.4956821002881,
2021-02-19 12:00:00,674.0768659986358,
2021-02-19 13:30:00,654.9613515452288,
2021-02-19 15:00:00,628.8497119387189,
2021-02-19 15:30:30,628.8497119387189,
2021-02-19 23:59:59,626.6614954452358,w
2021-02-22 00:00:00,594.14764817453,
2021-02-22 10:00:00,528.8686692583664,
2021-02-22 10:30:00,496.5818649049521,
2021-02-22 12:00:00,456.555704880324,
2021-02-22 13:30:00,441.1025373216735,
