date,XBI_2021_Q3,meta
2021-08-13 00:00:00,856.2322535819003,
2021-08-13 10:00:00,845.1488874193683,
2021-08-13 10:30:00,888.2686206646699,
2021-08-13 12:00:00,889.0513815895665,
2021-08-13 13:30:00,887.3387955294546,
2021-08-13 15:00:00,890.0825899289206,
2021-08-13 15:30:30,890.0825899289206,
2021-08-13 23:59:59,902.2696651221963,w
2021-08-16 00:00:00,865.765492292825,
2021-08-16 10:00:00,858.1569182530509,
2021-08-16 10:30:00,859.6848340071991,
2021-08-16 12:00:00,843.7378646058808,
2021-08-16 13:30:00,849.8150502160167,
2021-08-16 15:00:00,853.995710259748,
2021-08-16 15:30:30,853.995710259748,
2021-08-16 23:59:59,872.9057401628045,c
2021-08-17 00:00:00,896.4663270355518,
2021-08-17 10:00:00,866.4541277803326,
2021-08-17 10:30:00,844.4303277503129,
2021-08-17 12:00:00,833.0174066193921,
2021-08-17 13:30:00,786.6891897825597,
2021-08-17 15:00:00,777.4398052889519,
2021-08-17 15:30:30,777.4398052889519,
2021-08-17 23:59:59,766.3117014887971,c
2021-08-18 00:00:00,752.0164389082997,
2021-08-18 10:00:00,792.8091074671005,
2021-08-18 10:30:00,788.698647883242,
2021-08-18 12:00:00,771.0176015106741,
2021-08-18 13:30:00,755.3270627727717,
2021-08-18 15:00:00,742.6165218133118,
2021-08-18 15:30:30,742.6165218133118,
2021-08-18 23:59:59,768.2399495998934,c
2021-08-19 00:00:00,757.2301304216044,
2021-08-19 10:00:00,762.3706555213639,
2021-08-19 10:30:00,784.0801017550573,
2021-08-19 12:00:00,738.7498072503956,
2021-08-19 13:30:00,757.713330287131,
2021-08-19 15:00:00,778.279782095849,
2021-08-19 15:30:30,778.279782095849,
2021-08-19 23:59:59,789.6695274608447,c
2021-08-20 00:00:00,799.542556105245,
2021-08-20 10:00:00,814.9929198373031,
2021-08-20 10:30:00,812.2716176793203,
2021-08-20 12:00:00,774.2775410850835,
2021-08-20 13:30:00,798.5081148860568,
2021-08-20 15:00:00,791.9917380038065,
2021-08-20 15:30:30,791.9917380038065,
2021-08-20 23:59:59,786.2380215394617,w
2021-08-23 00:00:00,751.0171998173495,
2021-08-23 10:00:00,734.4845206451372,
2021-08-23 10:30:00,727.0280062841716,
2021-08-23 12:00:00,719.9172383071965,
2021-08-23 13:30:00,716.5542167308598,
2021-08-23 15:00:00,738.0946463271182,
2021-08-23 15:30:30,738.0946463271182,
2021-08-23 23:59:59,713.3950961838245,c
2021-08-24 00:00:00,701.7890611847879,
2021-08-24 10:00:00,745.6840231323262,
2021-08-24 10:30:00,728.2967086611861,
2021-08-24 12:00:00,733.2092677719185,
2021-08-24 13:30:00,725.0089678422444,
2021-08-24 15:00:00,722.3195076239055,
2021-08-24 15:30:30,722.3195076239055,
2021-08-24 23:59:59,718.5633247278768,c
2021-08-25 00:00:00,717.2920715077447,
2021-08-25 10:00:00,738.5360829887801,
2021-08-25 10:30:00,729.1650241913146,
2021-08-25 12:00:00,702.8958387104515,
2021-08-25 13:30:00,666.1748008338755,
2021-08-25 15:00:00,641.9622892987036,
2021-08-25 15:30:30,641.9622892987036,
2021-08-25 23:59:59,653.3333183600771,c
2021-08-26 00:00:00,660.5461458792724,
2021-08-26 10:00:00,659.8845487985669,
2021-08-26 10:30:00,639.8575482578253,
2021-08-26 12:00:00,622.8029049331055,
2021-08-26 13:30:00,592.0867951763408,
2021-08-26 15:00:00,604.3121815786867,
2021-08-26 15:30:30,604.3121815786867,
2021-08-26 23:59:59,611.1016489664587,c
2021-08-27 00:00:00,601.6744020940132,
2021-08-27 10:00:00,593.3183893521937,
2021-08-27 10:30:00,566.8948034332955,
2021-08-27 12:00:00,562.4734310921326,
2021-08-27 13:30:00,564.0693210063534,
2021-08-27 15:00:00,581.5983761305787,
2021-08-27 15:30:30,581.5983761305787,
2021-08-27 23:59:59,557.8826436580912,w
2021-08-30 00:00:00,557.5304850801887,
2021-08-30 10:00:00,558.3850992874227,
2021-08-30 10:30:00,557.0270909358449,
2021-08-30 12:00:00,575.6829186404275,
2021-08-30 13:30:00,557.4824243338314,
2021-08-30 15:00:00,567.0725025676138,
2021-08-30 15:30:30,567.0725025676138,
2021-08-30 23:59:59,589.3122924435894,c
2021-08-31 00:00:00,611.1709488953754,
2021-08-31 10:00:00,577.3670788599316,
2021-08-31 10:30:00,563.3110803317516,
2021-08-31 12:00:00,573.189252068428,
2021-08-31 13:30:00,576.5363421070722,
2021-08-31 15:00:00,563.1061390884697,
2021-08-31 15:30:30,563.1061390884697,s
2021-08-31 23:59:59,573.3305152698555,c
2021-09-01 00:00:00,560.7052376813544,
2021-09-01 10:00:00,570.7585662057918,
2021-09-01 10:30:00,569.4155749352533,
2021-09-01 12:00:00,558.6090582974722,
2021-09-01 13:30:00,559.0520380691814,
2021-09-01 15:00:00,550.604289917455,
2021-09-01 15:30:30,550.604289917455,
2021-09-01 23:59:59,515.6687982041842,c
2021-09-02 00:00:00,501.08338286156544,
2021-09-02 10:00:00,537.6947337668532,
2021-09-02 10:30:00,567.3856219204795,
2021-09-02 12:00:00,576.3578410540692,
2021-09-02 13:30:00,596.4683832755926,
2021-09-02 15:00:00,566.8972912992328,
2021-09-02 15:30:30,566.8972912992328,
2021-09-02 23:59:59,553.2177371437501,c
2021-09-03 00:00:00,576.2028479130946,
2021-09-03 10:00:00,591.8237132580236,
2021-09-03 10:30:00,591.7834525633816,
2021-09-03 12:00:00,588.993550486396,
2021-09-03 13:30:00,614.2996714695847,
2021-09-03 15:00:00,608.4670426688847,
2021-09-03 15:30:30,608.4670426688847,
2021-09-03 23:59:59,619.1168232879804,w
2021-09-06 00:00:00,619.1168232879804,
2021-09-06 10:00:00,619.1168232879804,
2021-09-06 10:30:00,619.1168232879804,
2021-09-06 12:00:00,619.1168232879804,
2021-09-06 13:30:00,619.1168232879804,
2021-09-06 15:00:00,619.1168232879804,
2021-09-06 15:30:30,619.1168232879804,
2021-09-06 23:59:59,619.1168232879804,c
2021-09-07 00:00:00,584.9081778009552,
2021-09-07 10:00:00,645.7074716176082,
2021-09-07 10:30:00,652.3578309581295,
2021-09-07 12:00:00,668.3283676809342,
2021-09-07 13:30:00,650.6320809826768,
2021-09-07 15:00:00,658.6531959674431,
2021-09-07 15:30:30,658.6531959674431,
2021-09-07 23:59:59,632.4770998365871,c
2021-09-08 00:00:00,526.1710869624253,
2021-09-08 10:00:00,459.9775092631288,
2021-09-08 10:30:00,455.1838534052289,
2021-09-08 12:00:00,440.72165976013775,
2021-09-08 13:30:00,443.22541519880843,
2021-09-08 15:00:00,418.1166453879044,
2021-09-08 15:30:30,418.1166453879044,
2021-09-08 23:59:59,412.6507164118541,c
2021-09-09 00:00:00,16.15308633443408,
2021-09-09 10:00:00,31.187497232908868,
2021-09-09 10:30:00,1.7397487249836558,
2021-09-09 12:00:00,-8.305078130575225,
2021-09-09 13:30:00,-1.2912011870212154,
2021-09-09 15:00:00,30.283794876322304,
2021-09-09 15:30:30,30.283794876322304,
2021-09-09 23:59:59,16.093367859968794,c
2021-09-10 00:00:00,-61.69704409142719,
2021-09-10 10:00:00,-54.816440740376606,
