date,PPA_2021_Q4,meta
2021-12-01 00:00:00,180.52329453214816,
2021-12-01 10:00:00,210.16602913486793,
2021-12-01 10:30:00,196.71984290426758,
2021-12-01 12:00:00,179.22316125859948,
2021-12-01 13:30:00,153.82561047877107,
2021-12-01 15:00:00,152.4396680417958,
2021-12-01 15:30:30,152.4396680417958,
2021-12-01 23:59:59,143.3988301548078,c
2021-12-02 00:00:00,165.24961706954628,
2021-12-02 10:00:00,163.30529933060882,
2021-12-02 10:30:00,122.76090902580552,
2021-12-02 12:00:00,122.1385676994995,
2021-12-02 13:30:00,106.58775577947256,
2021-12-02 15:00:00,127.65312004532836,
2021-12-02 15:30:30,127.65312004532836,
2021-12-02 23:59:59,144.68500336260047,c
2021-12-03 00:00:00,118.16857558509741,
2021-12-03 10:00:00,79.8910171571734,
2021-12-03 10:30:00,70.73224769121828,
2021-12-03 12:00:00,54.509993141292625,
2021-12-03 13:30:00,61.48172184145693,
2021-12-03 15:00:00,59.710028212799045,
2021-12-03 15:30:30,59.710028212799045,
2021-12-03 23:59:59,80.25289740070446,w
2021-12-06 00:00:00,70.68803890299233,
2021-12-06 10:00:00,37.31105092829881,
2021-12-06 10:30:00,61.629176627599804,
2021-12-06 12:00:00,76.47320109505586,
2021-12-06 13:30:00,79.02375353932041,
2021-12-06 15:00:00,66.96510916935108,
2021-12-06 15:30:30,66.96510916935108,
2021-12-06 23:59:59,66.45491372332947,c
2021-12-07 00:00:00,82.59056135134074,
2021-12-07 10:00:00,121.24437462974174,
2021-12-07 10:30:00,108.73596915343467,
2021-12-07 12:00:00,101.80647622941126,
2021-12-07 13:30:00,113.72165980358636,
2021-12-07 15:00:00,107.16387248934552,
2021-12-07 15:30:30,107.16387248934552,
2021-12-07 23:59:59,105.73783358875573,c
2021-12-08 00:00:00,97.03915750596627,
2021-12-08 10:00:00,100.94006951916413,
2021-12-08 10:30:00,93.79981333599147,
2021-12-08 12:00:00,91.29240183244701,
2021-12-08 13:30:00,105.04825662010239,
2021-12-08 15:00:00,94.82396157006258,
2021-12-08 15:30:30,94.82396157006258,
2021-12-08 23:59:59,98.0809683838661,c
2021-12-09 00:00:00,106.70244245753759,
2021-12-09 10:00:00,108.45533548470269,
2021-12-09 10:30:00,82.50887644820426,
2021-12-09 12:00:00,70.22661638138385,
2021-12-09 13:30:00,59.25792411267702,
2021-12-09 15:00:00,55.067764315523334,
2021-12-09 15:30:30,55.067764315523334,
2021-12-09 23:59:59,58.38853762350641,c
2021-12-10 00:00:00,47.250567239448515,
2021-12-10 10:00:00,39.020245960651835,
2021-12-10 10:30:00,42.48754284577291,
2021-12-10 12:00:00,13.026620101390279,
2021-12-10 13:30:00,9.007638564346621,
2021-12-10 15:00:00,4.453504820570799,
2021-12-10 15:30:30,4.453504820570799,
2021-12-10 23:59:59,9.175269230424249,w
2021-12-13 00:00:00,-6.772170262783334,
2021-12-13 10:00:00,10.740790127726541,
2021-12-13 10:30:00,-15.193097512143709,
2021-12-13 12:00:00,-34.479455011299194,
2021-12-13 13:30:00,-12.748905063353448,
2021-12-13 15:00:00,6.835402062862784,
2021-12-13 15:30:30,6.835402062862784,
2021-12-13 23:59:59,-13.11699665170039,c
2021-12-14 00:00:00,-37.892862026865885,
2021-12-14 10:00:00,-27.147536013348315,
2021-12-14 10:30:00,-15.178282823439474,
2021-12-14 12:00:00,-19.260718150583386,
2021-12-14 13:30:00,-14.780639084590291,
2021-12-14 15:00:00,-6.803539487433511,
2021-12-14 15:30:30,-6.803539487433511,
2021-12-14 23:59:59,2.1312695057895894,c
