date,XMLV_2021_Q1,meta
2021-01-15 00:00:00,140.91972508119596,
2021-01-15 10:00:00,147.6591125567333,
2021-01-15 10:30:00,152.15522034504949,
2021-01-15 12:00:00,170.92971118562508,
2021-01-15 13:30:00,164.17233135338086,
2021-01-15 15:00:00,158.721436785379,
2021-01-15 15:30:30,158.721436785379,
2021-01-15 23:59:59,157.18426002664552,w
2021-01-18 00:00:00,157.18426002664552,
2021-01-18 10:00:00,157.18426002664552,
2021-01-18 10:30:00,157.18426002664552,
2021-01-18 12:00:00,157.18426002664552,
2021-01-18 13:30:00,157.18426002664552,
2021-01-18 15:00:00,157.18426002664552,
2021-01-18 15:30:30,157.18426002664552,
2021-01-18 23:59:59,157.18426002664552,c
2021-01-19 00:00:00,158.0907551248797,
2021-01-19 10:00:00,147.39443640110892,
2021-01-19 10:30:00,131.89968641581908,
2021-01-19 12:00:00,131.1794145148064,
2021-01-19 13:30:00,120.03491333853974,
2021-01-19 15:00:00,127.50541789410674,
2021-01-19 15:30:30,127.50541789410674,
2021-01-19 23:59:59,119.42064098525934,c
2021-01-20 00:00:00,118.2417383543408,
2021-01-20 10:00:00,131.05261365847485,
2021-01-20 10:30:00,133.56525880061207,
2021-01-20 12:00:00,166.67523464845607,
2021-01-20 13:30:00,180.35697888355725,
2021-01-20 15:00:00,173.98578988363045,
2021-01-20 15:30:30,173.98578988363045,
2021-01-20 23:59:59,172.41028951492035,c
2021-01-21 00:00:00,155.48751799961946,
2021-01-21 10:00:00,176.57477821264246,
2021-01-21 10:30:00,164.74612509253643,
2021-01-21 12:00:00,159.9534858374368,
2021-01-21 13:30:00,160.26567852238475,
2021-01-21 15:00:00,155.28679044102591,
2021-01-21 15:30:30,155.28679044102591,
2021-01-21 23:59:59,140.7422008346117,c
2021-01-22 00:00:00,97.17680000405544,
2021-01-22 10:00:00,92.60662307660233,
2021-01-22 10:30:00,96.45318206867715,
2021-01-22 12:00:00,94.2613436179529,
2021-01-22 13:30:00,89.82696997858191,
2021-01-22 15:00:00,82.3144455906447,
2021-01-22 15:30:30,82.3144455906447,
2021-01-22 23:59:59,63.244472870399534,w
2021-01-25 00:00:00,35.900731261176446,
2021-01-25 10:00:00,38.639985456070875,
2021-01-25 10:30:00,54.19406238165182,
2021-01-25 12:00:00,60.27524413391295,
2021-01-25 13:30:00,60.85018320803128,
2021-01-25 15:00:00,66.167703927045,
2021-01-25 15:30:30,66.167703927045,
2021-01-25 23:59:59,64.3965264758056,c
2021-01-26 00:00:00,46.681655469260065,
2021-01-26 10:00:00,57.36591382405999,
2021-01-26 10:30:00,56.0302040016589,
2021-01-26 12:00:00,57.524515411071306,
2021-01-26 13:30:00,64.17639934745999,
2021-01-26 15:00:00,65.2002154303561,
2021-01-26 15:30:30,65.2002154303561,
2021-01-26 23:59:59,50.13826409515694,c
2021-01-27 00:00:00,7.665047488594567,
2021-01-27 10:00:00,11.10921691240344,
2021-01-27 10:30:00,15.70248531659837,
2021-01-27 12:00:00,14.528852196081502,
2021-01-27 13:30:00,21.4500348445914,
2021-01-27 15:00:00,13.389886629209954,
2021-01-27 15:30:30,13.389886629209954,
2021-01-27 23:59:59,-6.818482546982558,c
2021-01-28 00:00:00,-66.22382345800033,
2021-01-28 10:00:00,-49.12068064908526,
2021-01-28 10:30:00,-10.076439118244238,
2021-01-28 12:00:00,33.92631984022924,
2021-01-28 13:30:00,44.920587332431325,
2021-01-28 15:00:00,31.66424957232185,
2021-01-28 15:30:30,31.66424957232185,
2021-01-28 23:59:59,26.970122146992637,c
2021-01-29 00:00:00,-11.012787221454573,
2021-01-29 10:00:00,-31.07535500720646,
2021-01-29 10:30:00,-5.690772118680478,
2021-01-29 12:00:00,-3.5128724170415566,
2021-01-29 13:30:00,-2.212033860770873,
2021-01-29 15:00:00,-4.634441648937894,
2021-01-29 15:30:30,-4.634441648937894,s
2021-01-29 23:59:59,-2.614401649528702,w
2021-02-01 00:00:00,-7.302256648173518,
2021-02-01 10:00:00,20.047470085945434,
2021-02-01 10:30:00,29.459861772152863,
2021-02-01 12:00:00,26.731738581289363,
2021-02-01 13:30:00,31.555258901765825,
2021-02-01 15:00:00,35.843012257578195,
2021-02-01 15:30:30,35.843012257578195,
2021-02-01 23:59:59,30.44992804840342,c
2021-02-02 00:00:00,-5.166096384388823,
2021-02-02 10:00:00,-29.078725059660258,
2021-02-02 10:30:00,-7.50327580845812,
2021-02-02 12:00:00,-20.587740874933125,
2021-02-02 13:30:00,-13.191855707945287,
2021-02-02 15:00:00,-20.415218047045677,
2021-02-02 15:30:30,-20.415218047045677,
2021-02-02 23:59:59,-31.356736410759204,c
2021-02-03 00:00:00,-56.82378689282925,
2021-02-03 10:00:00,-40.239788608650706,
2021-02-03 10:30:00,-40.805934205129006,
2021-02-03 12:00:00,-42.64937771658777,
2021-02-03 13:30:00,-29.715065085860786,
2021-02-03 15:00:00,-16.403159220532842,
2021-02-03 15:30:30,-16.403159220532842,
2021-02-03 23:59:59,-19.146799481344708,c
2021-02-04 00:00:00,-28.528800510160288,
2021-02-04 10:00:00,-16.80050342606743,
2021-02-04 10:30:00,-12.62525536825273,
2021-02-04 12:00:00,-23.184440839956885,
2021-02-04 13:30:00,-29.103869319176177,
2021-02-04 15:00:00,-26.151779217307222,
2021-02-04 15:30:30,-26.151779217307222,
2021-02-04 23:59:59,-50.684041809882594,c
2021-02-05 00:00:00,-34.93333899160737,
2021-02-05 10:00:00,-36.61292705379094,
2021-02-05 10:30:00,-48.58851426656578,
2021-02-05 12:00:00,-36.54932875713767,
2021-02-05 13:30:00,-50.9390087666992,
2021-02-05 15:00:00,-68.71305203581323,
2021-02-05 15:30:30,-68.71305203581323,
2021-02-05 23:59:59,-59.81475506774391,w
2021-02-08 00:00:00,-64.55091087328285,
2021-02-08 10:00:00,-75.419175416212,
2021-02-08 10:30:00,-62.7834875833225,
2021-02-08 12:00:00,-47.078725997971944,
2021-02-08 13:30:00,-52.666515697553734,
2021-02-08 15:00:00,-57.829993915142744,
2021-02-08 15:30:30,-57.829993915142744,
2021-02-08 23:59:59,-50.54632353652828,c
2021-02-09 00:00:00,-44.89204004947213,
2021-02-09 10:00:00,-30.551444151837913,
2021-02-09 10:30:00,-42.041683237018916,
2021-02-09 12:00:00,-61.39462797686294,
2021-02-09 13:30:00,-72.0842707348006,
2021-02-09 15:00:00,-69.01734441397542,
2021-02-09 15:30:30,-69.01734441397542,
2021-02-09 23:59:59,-70.60936337960214,c
2021-02-10 00:00:00,-83.6253991361367,
2021-02-10 10:00:00,-71.64875434517509,
2021-02-10 10:30:00,-56.4836512671173,
2021-02-10 12:00:00,-46.030231227451495,
2021-02-10 13:30:00,-52.874265206215554,
2021-02-10 15:00:00,-48.960825184094766,
2021-02-10 15:30:30,-48.960825184094766,
2021-02-10 23:59:59,-43.716865748351026,c
2021-02-11 00:00:00,-26.322948835345173,
2021-02-11 10:00:00,-27.806893292466363,
2021-02-11 10:30:00,-19.75023088662421,
2021-02-11 12:00:00,-28.460599698356106,
2021-02-11 13:30:00,-13.249505155674854,
2021-02-11 15:00:00,-14.700597806832015,
2021-02-11 15:30:30,-14.700597806832015,
2021-02-11 23:59:59,-13.284298603520845,c
2021-02-12 00:00:00,-33.1749903837067,
2021-02-12 10:00:00,-12.293155575935799,
2021-02-12 10:30:00,-11.910595169885568,
2021-02-12 12:00:00,-4.25100372969893,
2021-02-12 13:30:00,-0.7253912372794886,
2021-02-12 15:00:00,-9.947940413087139,
2021-02-12 15:30:30,-9.947940413087139,
2021-02-12 23:59:59,0.0,a
