date,CALF_2022_Q3,meta
2022-09-01 00:00:00,108.01157728294845,
2022-09-01 10:00:00,77.40486868625459,
2022-09-01 10:30:00,85.6652852363116,
2022-09-01 12:00:00,56.00888944161767,
2022-09-01 13:30:00,12.093239560828636,
2022-09-01 15:00:00,-1.8163769135923644,
2022-09-01 15:30:30,-1.8163769135923644,
2022-09-01 23:59:59,-24.350712430389677,c
2022-09-02 00:00:00,23.485273022835145,
2022-09-02 10:00:00,63.42560965468755,
2022-09-02 10:30:00,65.82485117236786,
2022-09-02 12:00:00,53.80392731535909,
2022-09-02 13:30:00,54.68782574489211,
2022-09-02 15:00:00,54.37418760202536,
2022-09-02 15:30:30,54.37418760202536,s
2022-09-02 23:59:59,61.77057470599647,w
2022-09-05 00:00:00,61.77057470599647,
2022-09-05 10:00:00,61.77057470599647,
2022-09-05 10:30:00,61.77057470599647,
2022-09-05 12:00:00,61.77057470599647,
2022-09-05 13:30:00,61.77057470599647,
2022-09-05 15:00:00,61.77057470599647,
2022-09-05 15:30:30,61.77057470599647,
2022-09-05 23:59:59,61.77057470599647,c
2022-09-06 00:00:00,68.6732547376543,
2022-09-06 10:00:00,117.60622103207726,
2022-09-06 10:30:00,99.12315873057548,
2022-09-06 12:00:00,125.19539298723271,
2022-09-06 13:30:00,108.28390016379575,
2022-09-06 15:00:00,114.43641291162442,
2022-09-06 15:30:30,114.43641291162442,
2022-09-06 23:59:59,133.00272611254167,c
2022-09-07 00:00:00,78.88611545777013,
2022-09-07 10:00:00,1.4881331359618457,
2022-09-07 10:30:00,19.852390050332417,
2022-09-07 12:00:00,14.78427089859673,
2022-09-07 13:30:00,0.17636330609030892,
2022-09-07 15:00:00,-10.734910800405714,
2022-09-07 15:30:30,-10.734910800405714,
2022-09-07 23:59:59,4.5615940123364,c
2022-09-08 00:00:00,41.57557748650271,
2022-09-08 10:00:00,11.882506987819625,
2022-09-08 10:30:00,-11.888635024993562,
2022-09-08 12:00:00,-9.198402950134948,
2022-09-08 13:30:00,-8.611251061097619,
2022-09-08 15:00:00,-19.71552794995975,
