date,PSC_2022_Q2,meta
2022-04-01 00:00:00,37.177527066305146,
2022-04-01 10:00:00,33.68374177309293,
2022-04-01 10:30:00,41.29590277429797,
2022-04-01 12:00:00,28.34062277943093,
2022-04-01 13:30:00,24.766753688025247,
2022-04-01 15:00:00,18.35822188125013,
2022-04-01 15:30:30,18.35822188125013,
2022-04-01 23:59:59,21.228992436436243,w
2022-04-04 00:00:00,27.854874468785084,
2022-04-04 10:00:00,10.256152490985414,
2022-04-04 10:30:00,8.366618931733584,
2022-04-04 12:00:00,4.184130231736617,
2022-04-04 13:30:00,8.273538336653573,
2022-04-04 15:00:00,10.345110768811423,
2022-04-04 15:30:30,10.345110768811423,
2022-04-04 23:59:59,12.651475960112549,c
2022-04-05 00:00:00,17.63898127361577,
2022-04-05 10:00:00,31.352281374737785,
2022-04-05 10:30:00,33.0209938384192,
2022-04-05 12:00:00,29.348622935116552,
2022-04-05 13:30:00,30.013387565217414,
2022-04-05 15:00:00,27.656840903708854,
2022-04-05 15:30:30,27.656840903708854,
2022-04-05 23:59:59,32.265176042765916,c
2022-04-06 00:00:00,41.35106949574282,
2022-04-06 10:00:00,50.907323470854024,
2022-04-06 10:30:00,47.88189412917093,
2022-04-06 12:00:00,51.56888933854337,
2022-04-06 13:30:00,40.1949713289729,
2022-04-06 15:00:00,40.23685792612471,
2022-04-06 15:30:30,40.23685792612471,
2022-04-06 23:59:59,42.05956101481377,c
2022-04-07 00:00:00,36.26709674879879,
2022-04-07 10:00:00,47.27749449913334,
2022-04-07 10:30:00,48.478200131341524,
2022-04-07 12:00:00,46.1648393706857,
2022-04-07 13:30:00,44.46195656926851,
2022-04-07 15:00:00,51.22923576120799,
2022-04-07 15:30:30,51.22923576120799,
2022-04-07 23:59:59,53.06347968222285,c
2022-04-08 00:00:00,30.304664162088443,
2022-04-08 10:00:00,16.372144736693215,
2022-04-08 10:30:00,2.410071980618625,
2022-04-08 12:00:00,11.036818484070977,
2022-04-08 13:30:00,13.288340242879286,
2022-04-08 15:00:00,15.87381640029713,
2022-04-08 15:30:30,15.87381640029713,
2022-04-08 23:59:59,24.71923523421043,w
2022-04-11 00:00:00,28.268848517564493,
2022-04-11 10:00:00,10.488368164161827,
2022-04-11 10:30:00,17.392412305453192,
2022-04-11 12:00:00,13.81970429433116,
2022-04-11 13:30:00,11.035916248054193,
2022-04-11 15:00:00,12.765967500903969,
2022-04-11 15:30:30,12.765967500903969,
2022-04-11 23:59:59,14.124133624707866,c
2022-04-12 00:00:00,1.7995424628312975,
2022-04-12 10:00:00,8.016018705294172,
2022-04-12 10:30:00,13.40472957556834,
2022-04-12 12:00:00,22.575076094453948,
2022-04-12 13:30:00,28.373327914129703,
2022-04-12 15:00:00,24.218711025050823,
2022-04-12 15:30:30,24.218711025050823,
2022-04-12 23:59:59,30.321770427634647,c
2022-04-13 00:00:00,30.44697065201865,
2022-04-13 10:00:00,37.81536147877975,
2022-04-13 10:30:00,29.148388238882134,
2022-04-13 12:00:00,34.24024715008943,
2022-04-13 13:30:00,45.01024444061984,
2022-04-13 15:00:00,47.74516444805461,
2022-04-13 15:30:30,47.74516444805461,
2022-04-13 23:59:59,48.63538600105967,c
2022-04-14 00:00:00,47.20209312781718,
2022-04-14 10:00:00,60.441686236074716,
2022-04-14 10:30:00,60.96878679673115,
2022-04-14 12:00:00,63.793892900250185,
2022-04-14 13:30:00,63.21129382899453,
2022-04-14 15:00:00,62.571035808648716,
2022-04-14 15:30:30,62.571035808648716,
2022-04-14 23:59:59,65.50038123870057,c
2022-04-15 00:00:00,65.50038123870057,
2022-04-15 10:00:00,65.50038123870057,
2022-04-15 10:30:00,65.50038123870057,
2022-04-15 12:00:00,65.50038123870057,
2022-04-15 13:30:00,65.50038123870057,
2022-04-15 15:00:00,65.50038123870057,
2022-04-15 15:30:30,65.50038123870057,
2022-04-15 23:59:59,65.50038123870057,w
2022-04-18 00:00:00,62.80947329240804,
2022-04-18 10:00:00,54.64295072528064,
2022-04-18 10:30:00,57.694263889016284,
2022-04-18 12:00:00,49.39848806154488,
2022-04-18 13:30:00,54.4485786628732,
2022-04-18 15:00:00,46.1672875945779,
2022-04-18 15:30:30,46.1672875945779,
2022-04-18 23:59:59,42.20220191343516,c
2022-04-19 00:00:00,31.846873249171352,
2022-04-19 10:00:00,21.320702632083467,
2022-04-19 10:30:00,24.148430985595326,
2022-04-19 12:00:00,17.31635103735438,
2022-04-19 13:30:00,10.85499897092717,
2022-04-19 15:00:00,11.600291648561296,
2022-04-19 15:30:30,11.600291648561296,
2022-04-19 23:59:59,16.48773007244405,c
2022-04-20 00:00:00,5.36545189238727,
2022-04-20 10:00:00,9.270486581720775,
2022-04-20 10:30:00,11.584565773215232,
2022-04-20 12:00:00,9.188170253493695,
2022-04-20 13:30:00,15.615751188311023,
2022-04-20 15:00:00,15.783877071039669,
2022-04-20 15:30:30,15.783877071039669,
2022-04-20 23:59:59,17.842867006133574,c
2022-04-21 00:00:00,21.53723768940388,
2022-04-21 10:00:00,13.714222913857796,
2022-04-21 10:30:00,16.803203883226303,
2022-04-21 12:00:00,18.321566657473227,
2022-04-21 13:30:00,13.68470909846863,
2022-04-21 15:00:00,15.979045273052193,
2022-04-21 15:30:30,15.979045273052193,
2022-04-21 23:59:59,5.702729429231894,c
2022-04-22 00:00:00,16.71448631419331,
2022-04-22 10:00:00,23.782366187779417,
2022-04-22 10:30:00,25.124139985405748,
2022-04-22 12:00:00,14.969742368560247,
2022-04-22 13:30:00,9.657986325251073,
2022-04-22 15:00:00,7.701230642568447,
2022-04-22 15:30:30,7.701230642568447,
2022-04-22 23:59:59,0.0,a
2022-04-25 00:00:00,16.7028515836885,
2022-04-25 10:00:00,25.41539160532183,
2022-04-25 10:30:00,24.508077938400533,
2022-04-25 12:00:00,17.867919732611256,
2022-04-25 13:30:00,17.378025548400615,
2022-04-25 15:00:00,23.55187310918481,
2022-04-25 15:30:30,23.55187310918481,
2022-04-25 23:59:59,17.542119595267778,c
2022-04-26 00:00:00,25.951180639439855,
2022-04-26 10:00:00,30.486099624870235,
2022-04-26 10:30:00,37.12939834102464,
2022-04-26 12:00:00,47.669778152187334,
2022-04-26 13:30:00,50.96456915603268,
2022-04-26 15:00:00,39.956439663690375,
2022-04-26 15:30:30,39.956439663690375,
2022-04-26 23:59:59,48.84694036421682,c
2022-04-27 00:00:00,37.8025396274911,
2022-04-27 10:00:00,46.858600318757695,
2022-04-27 10:30:00,42.73017558246626,
2022-04-27 12:00:00,42.061747810256975,
2022-04-27 13:30:00,47.886708408295775,
2022-04-27 15:00:00,51.22011083878887,
2022-04-27 15:30:30,51.22011083878887,
2022-04-27 23:59:59,49.63550947106911,c
2022-04-28 00:00:00,44.55301004939402,
2022-04-28 10:00:00,28.021317115191422,
2022-04-28 10:30:00,32.4332777643578,
2022-04-28 12:00:00,26.05345093998136,
2022-04-28 13:30:00,16.917330205249442,
2022-04-28 15:00:00,5.897031673705584,
2022-04-28 15:30:30,5.897031673705584,
2022-04-28 23:59:59,9.839970139567583,c
2022-04-29 00:00:00,20.222486413319857,
2022-04-29 10:00:00,12.797719978835033,
2022-04-29 10:30:00,13.901977274084445,
2022-04-29 12:00:00,11.881850093778283,
2022-04-29 13:30:00,13.84979620058239,
2022-04-29 15:00:00,23.950361452294814,
2022-04-29 15:30:30,23.950361452294814,
2022-04-29 23:59:59,13.590862880086263,e
2022-05-02 00:00:00,7.134077844889717,
2022-05-02 10:00:00,-10.52979452409005,
2022-05-02 10:30:00,-13.312548788172265,
2022-05-02 12:00:00,-9.551381582717951,
2022-05-02 13:30:00,-11.30320597372959,
2022-05-02 15:00:00,-12.896077228001033,
2022-05-02 15:30:30,-12.896077228001033,
2022-05-02 23:59:59,-10.583342398337493,c
2022-05-03 00:00:00,-6.185325890859801,
2022-05-03 10:00:00,-18.985118828764783,
2022-05-03 10:30:00,-36.410928767968954,
2022-05-03 12:00:00,-47.735293337181844,
2022-05-03 13:30:00,-54.42659839547003,
2022-05-03 15:00:00,-51.56345005193886,
2022-05-03 15:30:30,-51.56345005193886,
2022-05-03 23:59:59,-49.536193530790854,c
2022-05-04 00:00:00,-47.15308268295021,
2022-05-04 10:00:00,-81.28179874007286,
2022-05-04 10:30:00,-73.91155127216577,
2022-05-04 12:00:00,-66.84596584305173,
2022-05-04 13:30:00,-72.6096202874511,
2022-05-04 15:00:00,-80.11318393162979,
2022-05-04 15:30:30,-80.11318393162979,
2022-05-04 23:59:59,-87.70773758982673,c
2022-05-05 00:00:00,-67.99839954538432,
2022-05-05 10:00:00,-79.49717704698524,
2022-05-05 10:30:00,-76.29462111647015,
2022-05-05 12:00:00,-77.91113394709359,
2022-05-05 13:30:00,-83.48081109252783,
2022-05-05 15:00:00,-81.96076610651889,
2022-05-05 15:30:30,-81.96076610651889,
2022-05-05 23:59:59,-80.02845575872973,c
2022-05-06 00:00:00,-71.55960189710126,
2022-05-06 10:00:00,-73.79785795695352,
2022-05-06 10:30:00,-71.93732764499741,
2022-05-06 12:00:00,-63.87695987206231,
2022-05-06 13:30:00,-71.2136489300383,
2022-05-06 15:00:00,-62.65028047534782,
2022-05-06 15:30:30,-62.65028047534782,
2022-05-06 23:59:59,-69.59409246566635,w
2022-05-09 00:00:00,-59.91827673971982,
2022-05-09 10:00:00,-96.44000428710783,
2022-05-09 10:30:00,-89.96578551452477,
2022-05-09 12:00:00,-95.5315377811445,
2022-05-09 13:30:00,-99.37877206524526,
2022-05-09 15:00:00,-108.32294402483596,
2022-05-09 15:30:30,-108.32294402483596,
2022-05-09 23:59:59,-103.4838380391291,c
2022-05-10 00:00:00,-77.96627501655752,
2022-05-10 10:00:00,-56.312670420624954,
2022-05-10 10:30:00,-53.88507686971069,
2022-05-10 12:00:00,-53.143580822491046,
2022-05-10 13:30:00,-55.512048360381144,
2022-05-10 15:00:00,-47.72116065144929,
2022-05-10 15:30:30,-47.72116065144929,u
2022-05-10 23:59:59,-46.93760087307314,c
2022-05-11 00:00:00,-66.49555083618466,
2022-05-11 10:00:00,-69.60582778237752,
2022-05-11 10:30:00,-71.45557613144507,
2022-05-11 12:00:00,-60.780916528012284,
2022-05-11 13:30:00,-65.07123482456775,
2022-05-11 15:00:00,-58.28528081777483,
2022-05-11 15:30:30,-58.28528081777483,
2022-05-11 23:59:59,-55.38585677133217,c
2022-05-12 00:00:00,-61.50302492524695,
2022-05-12 10:00:00,-74.65861032907355,
2022-05-12 10:30:00,-71.83879007934884,
2022-05-12 12:00:00,-77.84731023946989,
2022-05-12 13:30:00,-74.63079793948648,
2022-05-12 15:00:00,-71.8681451560524,
2022-05-12 15:30:30,-71.8681451560524,
2022-05-12 23:59:59,-77.40266631384704,c
2022-05-13 00:00:00,-83.07379624396891,
2022-05-13 10:00:00,-71.46681742787003,
2022-05-13 10:30:00,-70.176435953276,
2022-05-13 12:00:00,-65.0367448514578,
2022-05-13 13:30:00,-63.32930352791307,
2022-05-13 15:00:00,-58.43286890355557,
2022-05-13 15:30:30,-58.43286890355557,
2022-05-13 23:59:59,-59.9228732596226,w
