date,AS_URA_2023_Q1,meta
2023-01-10 00:00:00,149.39139283376608,
2023-01-10 01:00:00,162.33716999726494,
2023-01-10 02:30:00,171.36634706429118,
2023-01-10 03:00:00,171.34611081930484,
2023-01-10 18:30:00,182.10225682492887,
2023-01-10 20:00:00,171.71169361030798,
2023-01-10 23:00:00,153.5271482576145,
2023-01-10 23:59:59,157.8169393247224,c
2023-01-11 00:00:00,139.77061618146718,
2023-01-11 01:00:00,138.2435809805895,
2023-01-11 02:30:00,165.04927575846637,
2023-01-11 03:00:00,156.687993056471,
2023-01-11 18:30:00,167.40646964914868,
2023-01-11 20:00:00,116.5124325992972,
2023-01-11 23:00:00,132.4481547091309,
2023-01-11 23:59:59,134.3932833630006,c
2023-01-12 00:00:00,137.3084110294542,
2023-01-12 01:00:00,132.83204204585354,
2023-01-12 02:30:00,124.96720036731426,
2023-01-12 03:00:00,116.5354493798659,
2023-01-12 18:30:00,131.55252043223572,
2023-01-12 20:00:00,132.09132884641053,
2023-01-12 23:00:00,67.98843105832316,
2023-01-12 23:59:59,90.01220772047145,c
2023-01-13 00:00:00,114.17168795662656,
2023-01-13 01:00:00,118.13495207982805,
2023-01-13 02:30:00,124.10130656053798,
2023-01-13 03:00:00,115.56929534840265,
2023-01-13 18:30:00,115.56929534840265,
2023-01-13 20:00:00,115.56929534840265,
2023-01-13 23:00:00,115.56929534840265,
2023-01-13 23:59:59,122.46077981848885,w
2023-01-16 00:00:00,39.143734164124,
2023-01-16 01:00:00,33.936497485602786,
2023-01-16 02:30:00,41.6274790192233,
2023-01-16 03:00:00,24.982603731225254,
2023-01-16 18:30:00,14.574360932306945,
2023-01-16 20:00:00,17.935671718624008,
2023-01-16 23:00:00,84.34775440176873,
2023-01-16 23:59:59,83.72008807481961,c
2023-01-17 00:00:00,76.84280068415364,
2023-01-17 01:00:00,47.84099576668223,
2023-01-17 02:30:00,48.341217057579115,
2023-01-17 03:00:00,47.941322475166544,
2023-01-17 18:30:00,68.56702785195694,
2023-01-17 20:00:00,36.593465584992146,
2023-01-17 23:00:00,24.879456722727582,
2023-01-17 23:59:59,4.639768322659165,c
2023-01-18 00:00:00,3.830011961938226,
2023-01-18 01:00:00,-7.197105216395357,
2023-01-18 02:30:00,-16.320736543834755,
2023-01-18 03:00:00,-16.37169844726509,
2023-01-18 18:30:00,11.792803139823945,
2023-01-18 20:00:00,-9.506786363862147,
2023-01-18 23:00:00,34.313620629822935,
2023-01-18 23:59:59,-29.86756603543472,c
2023-01-19 00:00:00,-33.32536858399021,
2023-01-19 01:00:00,-28.480034312916814,
2023-01-19 02:30:00,-16.303845186488843,
2023-01-19 03:00:00,-24.822912180053663,
2023-01-19 18:30:00,-26.879629432456795,
2023-01-19 20:00:00,-13.772195042378826,
2023-01-19 23:00:00,21.184897373613012,
2023-01-19 23:59:59,28.818820145073005,c
2023-01-20 00:00:00,22.083236377587127,
2023-01-20 01:00:00,13.476312484714299,
2023-01-20 02:30:00,20.99888149657295,
2023-01-20 03:00:00,3.8678502541483795,
2023-01-20 18:30:00,3.8678502541483795,
2023-01-20 20:00:00,3.8678502541483795,
2023-01-20 23:00:00,3.8678502541483795,
2023-01-20 23:59:59,-1.3754126365640786,w
2023-01-23 00:00:00,29.387701198075547,
2023-01-23 01:00:00,36.101643951148844,
2023-01-23 02:30:00,36.101643951148844,
2023-01-23 03:00:00,36.101643951148844,
2023-01-23 18:30:00,26.851768271536002,
2023-01-23 20:00:00,-35.35074929737016,
2023-01-23 23:00:00,-55.95291776307954,
2023-01-23 23:59:59,-65.60003002527856,c
2023-01-24 00:00:00,-60.96985750018598,
