date,AS_FTSE_EM_AD_2022_Q4,meta
2022-10-20 03:00:00,592.8057687115033,
2022-10-20 18:30:00,592.8057687115033,
2022-10-20 20:00:00,592.8057687115033,
2022-10-20 23:00:00,592.8057687115033,
2022-10-20 23:59:59,403.51462103360063,c
2022-10-21 00:00:00,402.3905940992481,
2022-10-21 01:00:00,403.74701473911045,
2022-10-21 02:30:00,403.74701473911045,
2022-10-21 03:00:00,403.74701473911045,
2022-10-21 18:30:00,403.74701473911045,
2022-10-21 20:00:00,403.74701473911045,
2022-10-21 23:00:00,403.74701473911045,
2022-10-21 23:59:59,477.6555221967101,w
2022-10-24 00:00:00,477.6555221967101,
2022-10-24 01:00:00,477.6555221967101,
2022-10-24 02:30:00,477.6555221967101,
2022-10-24 03:00:00,477.6555221967101,
2022-10-24 18:30:00,477.6555221967101,
2022-10-24 20:00:00,477.6555221967101,
2022-10-24 23:00:00,477.6555221967101,
2022-10-24 23:59:59,477.6555221967101,c
2022-10-25 00:00:00,293.6457255485784,
2022-10-25 01:00:00,353.6974926980929,
2022-10-25 02:30:00,353.6974926980929,
2022-10-25 03:00:00,353.6974926980929,
2022-10-25 18:30:00,353.6974926980929,
2022-10-25 20:00:00,353.6974926980929,
2022-10-25 23:00:00,353.6974926980929,
2022-10-25 23:59:59,335.5980729186631,c
2022-10-26 00:00:00,335.5973569686139,
2022-10-26 01:00:00,334.23794665146306,
2022-10-26 02:30:00,334.23794665146306,
2022-10-26 03:00:00,334.23794665146306,
2022-10-26 18:30:00,334.23794665146306,
2022-10-26 20:00:00,334.23794665146306,
2022-10-26 23:00:00,334.23794665146306,
2022-10-26 23:59:59,512.8896082462816,c
2022-10-27 00:00:00,585.5312211635319,
2022-10-27 01:00:00,533.0100992646967,
2022-10-27 02:30:00,533.0100992646967,
2022-10-27 03:00:00,533.0100992646967,
2022-10-27 18:30:00,533.0100992646967,
2022-10-27 20:00:00,533.0100992646967,
2022-10-27 23:00:00,533.0100992646967,
2022-10-27 23:59:59,579.9382039038501,c
2022-10-28 00:00:00,547.4311347573584,
2022-10-28 01:00:00,475.2149652467415,
2022-10-28 02:30:00,475.2149652467415,
2022-10-28 03:00:00,475.2149652467415,
2022-10-28 18:30:00,475.2149652467415,
2022-10-28 20:00:00,475.2149652467415,
2022-10-28 23:00:00,475.2149652467415,
2022-10-28 23:59:59,473.8260479530436,w
2022-10-31 00:00:00,596.521074088243,
2022-10-31 01:00:00,661.6392104180632,
2022-10-31 02:30:00,661.6392104180632,
2022-10-31 03:00:00,661.6392104180632,
2022-10-31 18:30:00,661.6392104180632,
2022-10-31 20:00:00,661.6392104180632,
2022-10-31 23:00:00,661.6392104180632,
2022-10-31 23:59:59,564.4902060557761,c
2022-11-01 00:00:00,565.8808193382629,
2022-11-01 01:00:00,637.8143869423238,
2022-11-01 02:30:00,637.8143869423238,
2022-11-01 03:00:00,637.8143869423238,
2022-11-01 18:30:00,637.8143869423238,
2022-11-01 20:00:00,637.8143869423238,
2022-11-01 23:00:00,637.8143869423238,
2022-11-01 23:59:59,846.790441228155,c
2022-11-02 00:00:00,813.615800938298,
2022-11-02 01:00:00,857.0866135344077,
2022-11-02 02:30:00,857.0866135344077,
2022-11-02 03:00:00,857.0866135344077,
2022-11-02 18:30:00,857.0866135344077,
2022-11-02 20:00:00,857.0866135344077,
2022-11-02 23:00:00,857.0866135344077,
2022-11-02 23:59:59,953.9775643565335,c
2022-11-03 00:00:00,953.2538609165986,
2022-11-03 01:00:00,947.4623182812429,
2022-11-03 02:30:00,947.4623182812429,
2022-11-03 03:00:00,947.4623182812429,
2022-11-03 18:30:00,947.4623182812429,
2022-11-03 20:00:00,947.4623182812429,
2022-11-03 23:00:00,947.4623182812429,
2022-11-03 23:59:59,1096.6607132781664,c
2022-11-04 00:00:00,1095.1911516907821,
2022-11-04 01:00:00,1085.8164284969953,
2022-11-04 02:30:00,1085.8164284969953,
2022-11-04 03:00:00,1085.8164284969953,
2022-11-04 18:30:00,1085.8164284969953,
2022-11-04 20:00:00,1085.8164284969953,
2022-11-04 23:00:00,1085.8164284969953,
2022-11-04 23:59:59,951.8086595223886,w
2022-11-07 00:00:00,925.3076512952011,
2022-11-07 01:00:00,925.3076512952011,
2022-11-07 02:30:00,925.3076512952011,
2022-11-07 03:00:00,688.842315460266,
2022-11-07 18:30:00,688.842315460266,
2022-11-07 20:00:00,688.842315460266,
2022-11-07 23:00:00,802.5989221273776,
2022-11-07 23:59:59,708.8298113405926,c
2022-11-08 00:00:00,708.8290439003958,
2022-11-08 01:00:00,708.8290439003958,
2022-11-08 02:30:00,708.8290439003958,
2022-11-08 03:00:00,704.5311857823326,
2022-11-08 18:30:00,704.5311857823326,
2022-11-08 20:00:00,704.5311857823326,
2022-11-08 23:00:00,631.8383969490824,
2022-11-08 23:59:59,583.0839883010631,c
2022-11-09 00:00:00,614.2103690804543,
2022-11-09 01:00:00,614.2103690804543,
2022-11-09 02:30:00,614.2103690804543,
2022-11-09 03:00:00,562.3698352581123,
2022-11-09 18:30:00,562.3698352581123,
2022-11-09 20:00:00,562.3698352581123,
2022-11-09 23:00:00,588.6175500815025,
2022-11-09 23:59:59,568.503090715576,c
2022-11-10 00:00:00,537.2795145364544,
2022-11-10 01:00:00,537.2795145364544,
2022-11-10 02:30:00,537.2795145364544,
2022-11-10 03:00:00,455.1090994891656,
2022-11-10 18:30:00,455.1090994891656,
2022-11-10 20:00:00,455.1090994891656,
2022-11-10 23:00:00,546.0774958057882,
2022-11-10 23:59:59,455.3777136999979,c
2022-11-11 00:00:00,287.75441573693206,
2022-11-11 01:00:00,287.75441573693206,
2022-11-11 02:30:00,287.75441573693206,
2022-11-11 03:00:00,306.34860344962,
2022-11-11 18:30:00,306.34860344962,
2022-11-11 20:00:00,306.34860344962,
2022-11-11 23:00:00,306.34860344962,
2022-11-11 23:59:59,205.96323195197692,w
2022-11-14 00:00:00,287.13045678462186,
2022-11-14 01:00:00,287.13045678462186,
2022-11-14 02:30:00,287.13045678462186,
2022-11-14 03:00:00,136.29514012042455,
2022-11-14 18:30:00,136.29514012042455,
2022-11-14 20:00:00,136.29514012042455,
2022-11-14 23:00:00,47.23430677597207,
2022-11-14 23:59:59,71.08674821416935,c
2022-11-15 00:00:00,139.59675376160158,
2022-11-15 01:00:00,139.59675376160158,
2022-11-15 02:30:00,139.59675376160158,
2022-11-15 03:00:00,182.33939254932193,
2022-11-15 18:30:00,182.33939254932193,
2022-11-15 20:00:00,182.33939254932193,
2022-11-15 23:00:00,220.54525635611571,
2022-11-15 23:59:59,96.1635995461238,c
2022-11-16 00:00:00,94.71991448788685,
2022-11-16 01:00:00,94.71991448788685,
2022-11-16 02:30:00,94.71991448788685,
2022-11-16 03:00:00,123.01626621533069,
2022-11-16 18:30:00,123.01626621533069,
2022-11-16 20:00:00,123.01626621533069,
2022-11-16 23:00:00,128.62969549574154,
2022-11-16 23:59:59,211.4083715278266,c
2022-11-17 00:00:00,210.6963783615338,
2022-11-17 01:00:00,210.6963783615338,
2022-11-17 02:30:00,210.6963783615338,
2022-11-17 03:00:00,171.93658288478036,
2022-11-17 18:30:00,171.93658288478036,
2022-11-17 20:00:00,171.93658288478036,
2022-11-17 23:00:00,37.73876984090748,
2022-11-17 23:59:59,-4.18410188368216,c
2022-11-18 00:00:00,65.21844237060395,
2022-11-18 01:00:00,65.21844237060395,
2022-11-18 02:30:00,65.21844237060395,
2022-11-18 03:00:00,-73.56728968320203,
2022-11-18 18:30:00,-73.56728968320203,
2022-11-18 20:00:00,-73.56728968320203,
2022-11-18 23:00:00,-73.56728968320203,
2022-11-18 23:59:59,0.0,a
2022-11-21 00:00:00,161.61215149340387,
2022-11-21 01:00:00,161.61215149340387,
2022-11-21 02:30:00,161.61215149340387,
2022-11-21 03:00:00,137.7246411180604,
2022-11-21 18:30:00,137.7246411180604,
2022-11-21 20:00:00,137.7246411180604,
2022-11-21 23:00:00,56.679464643162646,
2022-11-21 23:59:59,165.84963627889374,c
2022-11-22 00:00:00,132.18788251638216,
2022-11-22 01:00:00,132.18788251638216,
2022-11-22 02:30:00,132.18788251638216,
2022-11-22 03:00:00,208.19992387124876,
2022-11-22 18:30:00,208.19992387124876,
2022-11-22 20:00:00,208.19992387124876,
2022-11-22 23:00:00,77.61894975476935,
2022-11-22 23:59:59,108.3796044407718,c
2022-11-23 00:00:00,141.37659270294716,
2022-11-23 01:00:00,141.37659270294716,
2022-11-23 02:30:00,141.37659270294716,
2022-11-23 03:00:00,78.38955622282447,
2022-11-23 18:30:00,78.38955622282447,
2022-11-23 20:00:00,78.38955622282447,
2022-11-23 23:00:00,63.575443417412316,
2022-11-23 23:59:59,200.61258799453753,c
2022-11-24 00:00:00,235.80955613754486,
2022-11-24 01:00:00,235.80955613754486,
2022-11-24 02:30:00,235.80955613754486,
2022-11-24 03:00:00,186.9042736065403,
2022-11-24 18:30:00,186.9042736065403,
2022-11-24 20:00:00,186.9042736065403,
2022-11-24 23:00:00,151.5076230804225,
2022-11-24 23:59:59,79.65998738507369,c
2022-11-25 00:00:00,82.25697501010654,
2022-11-25 01:00:00,82.25697501010654,
2022-11-25 02:30:00,82.25697501010654,
2022-11-25 03:00:00,44.152107478043035,
2022-11-25 18:30:00,44.152107478043035,
2022-11-25 20:00:00,44.152107478043035,
2022-11-25 23:00:00,44.152107478043035,
2022-11-25 23:59:59,133.8060472085872,w
2022-11-28 00:00:00,130.6457123287455,
2022-11-28 01:00:00,130.6457123287455,
2022-11-28 02:30:00,130.6457123287455,
2022-11-28 03:00:00,127.8123618819518,
2022-11-28 18:30:00,127.8123618819518,
2022-11-28 20:00:00,127.8123618819518,
2022-11-28 23:00:00,209.0857186123667,
2022-11-28 23:59:59,199.7327767747156,c
2022-11-29 00:00:00,166.67205703500622,
2022-11-29 01:00:00,166.67205703500622,
2022-11-29 02:30:00,166.67205703500622,
2022-11-29 03:00:00,193.8810780029762,
2022-11-29 18:30:00,193.8810780029762,
2022-11-29 20:00:00,193.8810780029762,
2022-11-29 23:00:00,209.7080816161142,
2022-11-29 23:59:59,220.31878180646527,c
2022-11-30 00:00:00,182.88133624335205,
2022-11-30 01:00:00,182.88133624335205,
2022-11-30 02:30:00,182.88133624335205,
2022-11-30 03:00:00,195.86868604122355,
2022-11-30 18:30:00,195.86868604122355,
2022-11-30 20:00:00,195.86868604122355,
2022-11-30 23:00:00,217.6256209287203,
2022-11-30 23:59:59,240.23269924609667,c
2022-12-01 00:00:00,241.40836134465098,
2022-12-01 01:00:00,241.40836134465098,
2022-12-01 02:30:00,241.40836134465098,
2022-12-01 03:00:00,231.1723817102793,
2022-12-01 18:30:00,231.1723817102793,
2022-12-01 20:00:00,231.1723817102793,
2022-12-01 23:00:00,371.10808611740686,
2022-12-01 23:59:59,366.6650171795354,c
2022-12-02 00:00:00,370.395859754286,
2022-12-02 01:00:00,370.395859754286,
2022-12-02 02:30:00,370.395859754286,
2022-12-02 03:00:00,310.02489204335507,
2022-12-02 18:30:00,310.02489204335507,
2022-12-02 20:00:00,310.02489204335507,
2022-12-02 23:00:00,310.02489204335507,
2022-12-02 23:59:59,230.41467426085546,w
2022-12-05 00:00:00,230.41467426085546,
2022-12-05 01:00:00,230.41467426085546,
2022-12-05 02:30:00,230.41467426085546,
2022-12-05 03:00:00,230.41467426085546,
2022-12-05 18:30:00,230.41467426085546,
2022-12-05 20:00:00,230.41467426085546,
2022-12-05 23:00:00,295.67707581029936,
2022-12-05 23:59:59,295.67707581029936,c
2022-12-06 00:00:00,197.98989680602972,
2022-12-06 01:00:00,197.98989680602972,
2022-12-06 02:30:00,197.98989680602972,
2022-12-06 03:00:00,174.74495476625088,
2022-12-06 18:30:00,174.74495476625088,
2022-12-06 20:00:00,174.74495476625088,
2022-12-06 23:00:00,235.27588978959284,
2022-12-06 23:59:59,329.54141474033895,c
2022-12-07 00:00:00,328.80390660884404,
2022-12-07 01:00:00,328.80390660884404,
2022-12-07 02:30:00,328.80390660884404,
2022-12-07 03:00:00,236.0217526560209,
2022-12-07 18:30:00,236.0217526560209,
2022-12-07 20:00:00,236.0217526560209,
2022-12-07 23:00:00,338.27951289673,
2022-12-07 23:59:59,293.27454427360317,c
2022-12-08 00:00:00,294.2460508629956,
2022-12-08 01:00:00,294.2460508629956,
2022-12-08 02:30:00,294.2460508629956,
2022-12-08 03:00:00,224.60339514919178,
2022-12-08 18:30:00,224.60339514919178,
2022-12-08 20:00:00,224.60339514919178,
2022-12-08 23:00:00,300.166539651158,
2022-12-08 23:59:59,270.63200099585265,c
2022-12-09 00:00:00,269.89438037998843,
2022-12-09 01:00:00,269.89438037998843,
2022-12-09 02:30:00,269.89438037998843,
2022-12-09 03:00:00,269.89438037998843,
2022-12-09 18:30:00,269.89438037998843,
2022-12-09 20:00:00,269.89438037998843,
2022-12-09 23:00:00,269.89438037998843,
2022-12-09 23:59:59,266.94283613568405,w
2022-12-12 00:00:00,266.94283613568405,
2022-12-12 01:00:00,266.94283613568405,
2022-12-12 02:30:00,266.94283613568405,
2022-12-12 03:00:00,266.94283613568405,
2022-12-12 18:30:00,266.94283613568405,
2022-12-12 20:00:00,266.94283613568405,
2022-12-12 23:00:00,387.70039749983334,
2022-12-12 23:59:59,387.70039749983334,c
2022-12-13 00:00:00,380.0588070923841,
2022-12-13 01:00:00,380.0588070923841,
2022-12-13 02:30:00,380.0588070923841,
2022-12-13 03:00:00,389.007567199782,
2022-12-13 18:30:00,389.007567199782,
2022-12-13 20:00:00,389.007567199782,
2022-12-13 23:00:00,314.11680212989086,
2022-12-13 23:59:59,328.9628322658464,c
2022-12-14 00:00:00,363.4690199468441,
2022-12-14 01:00:00,363.4690199468441,
2022-12-14 02:30:00,363.4690199468441,
2022-12-14 03:00:00,299.1491104905508,
2022-12-14 18:30:00,299.1491104905508,
2022-12-14 20:00:00,299.1491104905508,
2022-12-14 23:00:00,302.56058843466235,
2022-12-14 23:59:59,290.68608232828046,c
2022-12-15 00:00:00,325.57743672063225,
2022-12-15 01:00:00,325.57743672063225,
2022-12-15 02:30:00,325.57743672063225,
2022-12-15 03:00:00,284.16270026051825,
2022-12-15 18:30:00,284.16270026051825,
2022-12-15 20:00:00,284.16270026051825,
2022-12-15 23:00:00,347.3553452461092,
2022-12-15 23:59:59,356.6201859494122,c
2022-12-16 00:00:00,288.6282707249229,
2022-12-16 01:00:00,288.6282707249229,
2022-12-16 02:30:00,288.6282707249229,
2022-12-16 03:00:00,294.51758380780666,
2022-12-16 18:30:00,294.51758380780666,
2022-12-16 20:00:00,294.51758380780666,
2022-12-16 23:00:00,294.51758380780666,
2022-12-16 23:59:59,262.2095347674822,e
2022-12-19 00:00:00,234.9787367075096,
2022-12-19 01:00:00,234.9787367075096,
2022-12-19 02:30:00,234.9787367075096,
2022-12-19 03:00:00,242.3255407984252,
2022-12-19 18:30:00,242.3255407984252,
2022-12-19 20:00:00,242.3255407984252,
2022-12-19 23:00:00,122.60843398175712,
2022-12-19 23:59:59,129.9035694637987,c
2022-12-20 00:00:00,130.6289992173588,
2022-12-20 01:00:00,130.6289992173588,
2022-12-20 02:30:00,130.6289992173588,
2022-12-20 03:00:00,101.67994190604259,
2022-12-20 18:30:00,101.67994190604259,
2022-12-20 20:00:00,101.67994190604259,
2022-12-20 23:00:00,101.66804651399798,
2022-12-20 23:59:59,28.019756586576477,c
2022-12-21 00:00:00,61.89820171018255,
2022-12-21 01:00:00,61.89820171018255,
2022-12-21 02:30:00,61.89820171018255,
2022-12-21 03:00:00,79.25878018784533,
2022-12-21 18:30:00,79.25878018784533,
2022-12-21 20:00:00,79.25878018784533,
2022-12-21 23:00:00,111.23818334617863,
2022-12-21 23:59:59,95.22682028757117,c
2022-12-22 00:00:00,95.22682028757117,
2022-12-22 01:00:00,95.22682028757117,
2022-12-22 02:30:00,95.22682028757117,
2022-12-22 03:00:00,101.04791332219793,
2022-12-22 18:30:00,101.04791332219793,
2022-12-22 20:00:00,101.04791332219793,
2022-12-22 23:00:00,238.56230249394503,
2022-12-22 23:59:59,165.8789843231898,c
2022-12-23 00:00:00,133.4531265528367,
2022-12-23 01:00:00,133.4531265528367,
2022-12-23 02:30:00,133.4531265528367,
2022-12-23 03:00:00,156.79874361004295,
2022-12-23 18:30:00,156.79874361004295,
2022-12-23 20:00:00,156.79874361004295,
2022-12-23 23:00:00,156.79874361004295,
2022-12-23 23:59:59,189.75219845193533,w
2022-12-26 00:00:00,146.2896926178455,
2022-12-26 01:00:00,146.2896926178455,
2022-12-26 02:30:00,146.2896926178455,
2022-12-26 03:00:00,72.39839159889743,
2022-12-26 18:30:00,72.39839159889743,
2022-12-26 20:00:00,72.39839159889743,
2022-12-26 23:00:00,209.96039031554392,
2022-12-26 23:59:59,159.45173407230504,c
2022-12-27 00:00:00,194.28284483890275,
2022-12-27 01:00:00,194.28284483890275,
2022-12-27 02:30:00,194.28284483890275,
2022-12-27 03:00:00,188.40124283744444,
2022-12-27 18:30:00,188.40124283744444,
2022-12-27 20:00:00,188.40124283744444,
2022-12-27 23:00:00,50.10949735263239,
2022-12-27 23:59:59,50.106150980489474,c
2022-12-28 00:00:00,116.82665090275077,
2022-12-28 01:00:00,116.82665090275077,
2022-12-28 02:30:00,116.82665090275077,
2022-12-28 03:00:00,115.36931524604552,
2022-12-28 18:30:00,115.36931524604552,
2022-12-28 20:00:00,115.36931524604552,
2022-12-28 23:00:00,24.804273640080282,
2022-12-28 23:59:59,122.66566831492491,c
2022-12-29 00:00:00,89.64914084606426,
2022-12-29 01:00:00,89.64914084606426,
2022-12-29 02:30:00,89.64914084606426,
2022-12-29 03:00:00,92.56564550788062,
2022-12-29 18:30:00,92.56564550788062,
2022-12-29 20:00:00,92.56564550788062,
2022-12-29 23:00:00,175.00348550039598,
2022-12-29 23:59:59,160.3145764413366,c
2022-12-30 00:00:00,126.44686118653408,
2022-12-30 01:00:00,126.44686118653408,
2022-12-30 02:30:00,126.44686118653408,
2022-12-30 03:00:00,197.3623545617029,
2022-12-30 18:30:00,197.3623545617029,
2022-12-30 20:00:00,197.3623545617029,
2022-12-30 23:00:00,197.3623545617029,
2022-12-30 23:59:59,120.58579871879738,w
2023-01-02 00:00:00,120.58579871879738,
2023-01-02 01:00:00,120.58579871879738,
2023-01-02 02:30:00,120.58579871879738,
2023-01-02 03:00:00,120.58579871879738,
2023-01-02 18:30:00,120.58579871879738,
2023-01-02 20:00:00,120.58579871879738,
2023-01-02 23:00:00,145.65608566703668,
2023-01-02 23:59:59,145.65608566703668,c
2023-01-03 00:00:00,165.62647221425323,
2023-01-03 01:00:00,165.62647221425323,
2023-01-03 02:30:00,165.62647221425323,
2023-01-03 03:00:00,221.95232313830638,
2023-01-03 18:30:00,221.95232313830638,
2023-01-03 20:00:00,221.95232313830638,
2023-01-03 23:00:00,-262.11830158774865,
2023-01-03 23:59:59,-255.07045861140614,c
2023-01-04 00:00:00,-255.78187101110234,
2023-01-04 01:00:00,-255.78187101110234,
2023-01-04 02:30:00,-255.78187101110234,
2023-01-04 03:00:00,-264.26452295918534,
2023-01-04 18:30:00,-264.26452295918534,
2023-01-04 20:00:00,-264.26452295918534,
2023-01-04 23:00:00,-247.049533502357,
2023-01-04 23:59:59,-311.0778794993548,c
2023-01-05 00:00:00,-312.50840156089725,
2023-01-05 01:00:00,-312.50840156089725,
2023-01-05 02:30:00,-312.50840156089725,
2023-01-05 03:00:00,-400.57249403087917,
2023-01-05 18:30:00,-400.57249403087917,
2023-01-05 20:00:00,-400.57249403087917,
2023-01-05 23:00:00,-508.8292106047247,
2023-01-05 23:59:59,-510.2235213781514,c
2023-01-06 00:00:00,-474.68672953612986,
2023-01-06 01:00:00,-474.68672953612986,
2023-01-06 02:30:00,-474.68672953612986,
2023-01-06 03:00:00,-574.6586445617068,
2023-01-06 18:30:00,-574.6586445617068,
2023-01-06 20:00:00,-574.6586445617068,
2023-01-06 23:00:00,-574.6586445617068,
2023-01-06 23:59:59,-560.8023285737399,w
