date,SPYD_HEDGED_2023_Q1,meta
2023-01-03 00:00:00,-16.14948435275099,
2023-01-03 10:00:00,-14.928465913406342,
2023-01-03 10:30:00,-14.021623812714807,
2023-01-03 12:00:00,-17.40265015156666,
2023-01-03 13:30:00,-18.129540431457656,
2023-01-03 15:00:00,-7.4954833391974205,
2023-01-03 15:30:30,-7.4954833391974205,
2023-01-03 23:59:59,-9.27234389093141,c
2023-01-04 00:00:00,-11.978446056486462,
2023-01-04 10:00:00,-14.517060951684783,
2023-01-04 10:30:00,-8.456138747331522,
2023-01-04 12:00:00,-4.257857085501115,
2023-01-04 13:30:00,-7.77766220077342,
2023-01-04 15:00:00,-5.243461150919245,
2023-01-04 15:30:30,-5.243461150919245,
2023-01-04 23:59:59,-11.210642850096292,c
2023-01-05 00:00:00,-2.067777610601979,
2023-01-05 10:00:00,-18.892833459602855,
2023-01-05 10:30:00,-20.969558023414578,
2023-01-05 12:00:00,-20.648326609055772,
2023-01-05 13:30:00,-18.91100163987622,
2023-01-05 15:00:00,-13.509726757810625,
2023-01-05 15:30:30,-13.509726757810625,
2023-01-05 23:59:59,-22.86244861580164,c
2023-01-06 00:00:00,-29.169881816848573,
2023-01-06 10:00:00,-43.91904598029117,
2023-01-06 10:30:00,-42.33107741227619,
2023-01-06 12:00:00,-17.97859914028362,
2023-01-06 13:30:00,-17.510941787578844,
2023-01-06 15:00:00,-16.97948911677824,
2023-01-06 15:30:30,-16.97948911677824,
2023-01-06 23:59:59,-23.911796106597762,w
2023-01-09 00:00:00,-7.511741863807799,
2023-01-09 10:00:00,-14.235432195553898,
2023-01-09 10:30:00,-15.200911603219538,
2023-01-09 12:00:00,-7.260759721881328,
2023-01-09 13:30:00,1.4801878577476657,
2023-01-09 15:00:00,-19.348040768544195,
2023-01-09 15:30:30,-19.348040768544195,
2023-01-09 23:59:59,-18.37882935785376,c
2023-01-10 00:00:00,-24.73931188876685,
2023-01-10 10:00:00,-19.31179524071368,
2023-01-10 10:30:00,-24.566100175338903,
2023-01-10 12:00:00,-23.09330525678311,
2023-01-10 13:30:00,-24.54541104337855,
2023-01-10 15:00:00,-25.59744461229431,
2023-01-10 15:30:30,-25.59744461229431,
2023-01-10 23:59:59,-25.372981864188006,c
2023-01-11 00:00:00,-12.506985863918942,
2023-01-11 10:00:00,-8.11096721518473,
2023-01-11 10:30:00,-4.28311104401061,
2023-01-11 12:00:00,-6.891900106985929,
2023-01-11 13:30:00,0.004184499781700879,
2023-01-11 15:00:00,9.901202379886229,
2023-01-11 15:30:30,9.901202379886229,
2023-01-11 23:59:59,14.019595012826755,c
2023-01-12 00:00:00,27.604956271545348,
2023-01-12 10:00:00,7.697262975097658,
2023-01-12 10:30:00,14.180338586402769,
2023-01-12 12:00:00,19.085890229817323,
2023-01-12 13:30:00,31.602442157058874,
2023-01-12 15:00:00,47.380415119196016,
2023-01-12 15:30:30,47.380415119196016,
2023-01-12 23:59:59,47.68211755735953,c
2023-01-13 00:00:00,36.924984416368574,
2023-01-13 10:00:00,26.074592264506663,
2023-01-13 10:30:00,23.086828845751143,
2023-01-13 12:00:00,14.04152966963386,
2023-01-13 13:30:00,19.31935673770579,
2023-01-13 15:00:00,22.008094641284742,
2023-01-13 15:30:30,22.008094641284742,
2023-01-13 23:59:59,23.84535650024125,w
2023-01-16 00:00:00,23.84535650024125,
2023-01-16 10:00:00,23.84535650024125,
2023-01-16 10:30:00,23.84535650024125,
2023-01-16 12:00:00,23.84535650024125,
2023-01-16 13:30:00,23.84535650024125,
2023-01-16 15:00:00,23.84535650024125,
2023-01-16 15:30:30,23.84535650024125,
2023-01-16 23:59:59,23.84535650024125,c
2023-01-17 00:00:00,38.65385298927313,
2023-01-17 10:00:00,23.161332289080008,
2023-01-17 10:30:00,29.518504563342077,
2023-01-17 12:00:00,15.259918886213427,
2023-01-17 13:30:00,22.63117495284132,
2023-01-17 15:00:00,16.243181627875146,
2023-01-17 15:30:30,16.243181627875146,
2023-01-17 23:59:59,15.726133469958654,c
2023-01-18 00:00:00,18.048749631861824,
2023-01-18 10:00:00,24.807452168376898,
2023-01-18 10:30:00,20.111571196553854,
2023-01-18 12:00:00,17.165317333385985,
2023-01-18 13:30:00,12.135871221593959,
2023-01-18 15:00:00,17.447458857655988,
2023-01-18 15:30:30,17.447458857655988,
2023-01-18 23:59:59,9.8884810692484,c
2023-01-19 00:00:00,15.22260933094168,
2023-01-19 10:00:00,30.974303398890356,
2023-01-19 10:30:00,19.781148138221198,
