date,MSCI_US_SC_STAY_2022_Q3,meta
2022-08-11 15:30:30,0.14982396131159703,
2022-08-11 23:59:59,0.0,a
2022-08-12 00:00:00,8.827027403179216,
2022-08-12 10:00:00,42.85048164567519,
2022-08-12 10:30:00,41.610495609295015,
2022-08-12 12:00:00,50.925250451576005,
2022-08-12 13:30:00,45.22290405067895,
2022-08-12 15:00:00,50.05525156634292,
2022-08-12 15:30:30,50.05525156634292,
2022-08-12 23:59:59,45.213305141217006,w
2022-08-15 00:00:00,27.768498922168703,
2022-08-15 10:00:00,9.757984270756879,
2022-08-15 10:30:00,16.724608096928932,
2022-08-15 12:00:00,32.447904538272894,
2022-08-15 13:30:00,35.250500965138826,
2022-08-15 15:00:00,20.357688044951146,
2022-08-15 15:30:30,20.357688044951146,
2022-08-15 23:59:59,16.98265998334665,c
2022-08-16 00:00:00,6.95562722308523,
2022-08-16 10:00:00,-42.56374303237425,
2022-08-16 10:30:00,-78.94028319584015,
2022-08-16 12:00:00,-119.57446322791452,
2022-08-16 13:30:00,-99.88613954053301,
2022-08-16 15:00:00,-74.68268824830352,
2022-08-16 15:30:30,-74.68268824830352,
2022-08-16 23:59:59,-62.38254264162168,c
0,-62.38254264162168,
0,-62.38254264162168,
0,-62.38254264162168,
0,-62.38254264162168,
0,-62.38254264162168,
0,-62.38254264162168,
0,-62.38254264162168,
0,-62.38254264162168,
0,-62.38254264162168,
0,-62.38254264162168,
0,-62.38254264162168,
0,-62.38254264162168,
0,-62.38254264162168,
0,-62.38254264162168,
0,-62.38254264162168,
0,-62.38254264162168,
2022-08-17 00:00:00,-88.08229892432098,
2022-08-17 10:00:00,-111.76508924417973,
2022-08-17 10:30:00,-113.18283137200333,
2022-08-17 12:00:00,-127.58529946620786,
2022-08-17 13:30:00,-125.85676294037214,
2022-08-17 15:00:00,-131.35883309980946,
2022-08-17 15:30:30,-131.35883309980946,
2022-08-17 23:59:59,-123.19820936292848,c
2022-08-18 00:00:00,-81.03984453892099,
2022-08-18 10:00:00,-104.90034731601452,
2022-08-18 10:30:00,-118.18219573154323,
2022-08-18 12:00:00,-105.93726904734609,
2022-08-18 13:30:00,-122.01350235865425,
2022-08-18 15:00:00,-114.28564312830778,
2022-08-18 15:30:30,-114.28564312830778,
2022-08-18 23:59:59,-117.67633281635054,c
2022-08-19 00:00:00,-113.14922236292679,
2022-08-19 10:00:00,-136.07322865950846,
2022-08-19 10:30:00,-141.45454429384225,
2022-08-19 12:00:00,-145.12109268495024,
2022-08-19 13:30:00,-140.98021216735162,
2022-08-19 15:00:00,-131.8004121348386,
2022-08-19 15:30:30,-131.8004121348386,
2022-08-19 23:59:59,-142.58654584985442,w
2022-08-22 00:00:00,-123.0113496093291,
2022-08-22 10:00:00,-149.16813964569408,
2022-08-22 10:30:00,-128.28606483911756,
2022-08-22 12:00:00,-121.01992802207221,
2022-08-22 13:30:00,-111.42592939900052,
2022-08-22 15:00:00,-103.04482314978776,
2022-08-22 15:30:30,-103.04482314978776,
2022-08-22 23:59:59,-95.5671017356591,c
2022-08-23 00:00:00,-97.19614625345406,
2022-08-23 10:00:00,-105.93344388149245,
2022-08-23 10:30:00,-108.20978193252495,
2022-08-23 12:00:00,-105.71594187943151,
2022-08-23 13:30:00,-99.01970072967396,
2022-08-23 15:00:00,-98.5474175117024,
2022-08-23 15:30:30,-98.5474175117024,
2022-08-23 23:59:59,-91.80252566600427,c
2022-08-24 00:00:00,-86.99376706923209,
2022-08-24 10:00:00,-38.220056197008205,
2022-08-24 10:30:00,-40.845674748996544,
2022-08-24 12:00:00,-29.091704338435136,
2022-08-24 13:30:00,-32.25023929829632,
2022-08-24 15:00:00,-29.75335642090141,
2022-08-24 15:30:30,-29.75335642090141,
2022-08-24 23:59:59,-31.368211413410847,c
2022-08-25 00:00:00,-12.659269146853092,
2022-08-25 10:00:00,-45.054714328885154,
2022-08-25 10:30:00,-61.69838984688852,
2022-08-25 12:00:00,-58.8765273534259,
2022-08-25 13:30:00,-40.31340030336548,
2022-08-25 15:00:00,-40.08081663444921,
2022-08-25 15:30:30,-40.08081663444921,
2022-08-25 23:59:59,-40.70748391874952,c
2022-08-26 00:00:00,-36.54078111951509,
2022-08-26 10:00:00,-61.15165407693985,
2022-08-26 10:30:00,-52.24490610112423,
2022-08-26 12:00:00,-62.24787777396199,
2022-08-26 13:30:00,-60.762273066824605,
2022-08-26 15:00:00,-65.45605882192945,
2022-08-26 15:30:30,-65.45605882192945,
2022-08-26 23:59:59,-58.99848687764046,w
2022-08-29 00:00:00,-74.66322452427113,
2022-08-29 10:00:00,-42.91250550833314,
2022-08-29 10:30:00,-31.868771851402016,
2022-08-29 12:00:00,-50.06743037566895,
2022-08-29 13:30:00,-49.20116810458239,
2022-08-29 15:00:00,-55.5145186118703,
2022-08-29 15:30:30,-55.5145186118703,
2022-08-29 23:59:59,-63.1437470936437,c
2022-08-30 00:00:00,-64.21517905759492,
2022-08-30 10:00:00,-79.54767178660768,
2022-08-30 10:30:00,-75.64854451003254,
2022-08-30 12:00:00,-99.58609022260407,
2022-08-30 13:30:00,-104.15137433487519,
2022-08-30 15:00:00,-101.27116088543147,
2022-08-30 15:30:30,-101.27116088543147,
2022-08-30 23:59:59,-85.59879269550191,c
2022-08-31 00:00:00,-57.177156378832194,
2022-08-31 10:00:00,-42.9429325712793,
2022-08-31 10:30:00,-26.841032810914726,
2022-08-31 12:00:00,-47.10025619263297,
2022-08-31 13:30:00,-42.26136631731089,
2022-08-31 15:00:00,-39.016539863011076,
2022-08-31 15:30:30,-39.016539863011076,
2022-08-31 23:59:59,-27.61731696957156,e
2022-09-01 00:00:00,-25.049832408268117,
2022-09-01 10:00:00,-59.75265667002844,
2022-09-01 10:30:00,-67.00718438365067,
2022-09-01 12:00:00,-87.22684463242882,
2022-09-01 13:30:00,-78.38662629028062,
2022-09-01 15:00:00,-84.99198407232501,
2022-09-01 15:30:30,-84.99198407232501,
2022-09-01 23:59:59,-71.55576251090662,c
2022-09-02 00:00:00,-46.083439175848696,
2022-09-02 10:00:00,-82.31612908993515,
2022-09-02 10:30:00,-63.48527178850202,
2022-09-02 12:00:00,-75.0928211746969,
2022-09-02 13:30:00,-80.45350963894725,
2022-09-02 15:00:00,-69.76348104532178,
2022-09-02 15:30:30,-69.76348104532178,
2022-09-02 23:59:59,-71.69371781366243,w
2022-09-05 00:00:00,-71.69371781366243,
2022-09-05 10:00:00,-71.69371781366243,
2022-09-05 10:30:00,-71.69371781366243,
2022-09-05 12:00:00,-71.69371781366243,
2022-09-05 13:30:00,-71.69371781366243,
2022-09-05 15:00:00,-71.69371781366243,
2022-09-05 15:30:30,-71.69371781366243,
2022-09-05 23:59:59,-71.69371781366243,c
2022-09-06 00:00:00,-42.327533355008995,
2022-09-06 10:00:00,-25.399167988074737,
2022-09-06 10:30:00,-33.30721920190672,
2022-09-06 12:00:00,-22.199778206801682,
2022-09-06 13:30:00,-25.27958312031808,
2022-09-06 15:00:00,-14.121892027822298,
2022-09-06 15:30:30,-14.121892027822298,
2022-09-06 23:59:59,-33.632779632762265,c
2022-09-07 00:00:00,-37.74209434106223,
2022-09-07 10:00:00,-38.63375226469498,
2022-09-07 10:30:00,-41.47949845305561,
2022-09-07 12:00:00,-42.398475709698175,
2022-09-07 13:30:00,-47.02528347362227,
2022-09-07 15:00:00,-43.19787047564563,
2022-09-07 15:30:30,-43.19787047564563,
2022-09-07 23:59:59,-30.19956071817927,c
2022-09-08 00:00:00,-25.029559411699893,
2022-09-08 10:00:00,4.46138420776947,
2022-09-08 10:30:00,5.878135030769386,
2022-09-08 12:00:00,-13.780957750099958,
2022-09-08 13:30:00,-8.261053686077787,
2022-09-08 15:00:00,-5.043738040697519,
2022-09-08 15:30:30,-5.043738040697519,
2022-09-08 23:59:59,-1.4417367946467152,c
2022-09-09 00:00:00,18.58121623095468,
2022-09-09 10:00:00,23.995334490392622,
2022-09-09 10:30:00,0.7643996341047341,
2022-09-09 12:00:00,8.19573764866783,
2022-09-09 13:30:00,21.901495271324052,
2022-09-09 15:00:00,7.2211290983805725,
2022-09-09 15:30:30,7.2211290983805725,
2022-09-09 23:59:59,7.788845943085164,w
2022-09-12 00:00:00,16.600528411722507,
2022-09-12 10:00:00,-23.04510809804441,
2022-09-12 10:30:00,-15.13472321238919,
2022-09-12 12:00:00,-1.8389842903083604,
2022-09-12 13:30:00,3.9694600235637267,
2022-09-12 15:00:00,3.6547042528448515,
2022-09-12 15:30:30,3.6547042528448515,
2022-09-12 23:59:59,6.2224332954493775,c
2022-09-13 00:00:00,-19.23423959999161,
2022-09-13 10:00:00,-5.508937881619602,
2022-09-13 10:30:00,23.7821950565787,
2022-09-13 12:00:00,3.3460819404222093,
2022-09-13 13:30:00,8.694054616826406,
2022-09-13 15:00:00,15.866046863615225,
2022-09-13 15:30:30,15.866046863615225,
2022-09-13 23:59:59,22.74826214931204,c
2022-09-14 00:00:00,29.850475733786368,
2022-09-14 10:00:00,55.61570615782398,
2022-09-14 10:30:00,75.13172636843996,
2022-09-14 12:00:00,74.46132684006238,
2022-09-14 13:30:00,69.17302536225475,
2022-09-14 15:00:00,81.504794858141,
2022-09-14 15:30:30,81.504794858141,
2022-09-14 23:59:59,79.82906377774549,c
2022-09-15 00:00:00,63.82868372970279,
2022-09-15 10:00:00,72.09764187843314,
2022-09-15 10:30:00,65.53033898683628,
2022-09-15 12:00:00,50.37083139737183,
2022-09-15 13:30:00,48.898023294612585,
2022-09-15 15:00:00,47.24851354922612,
2022-09-15 15:30:30,47.24851354922612,
2022-09-15 23:59:59,41.811113298740395,c
2022-09-16 00:00:00,33.1569233593973,
2022-09-16 10:00:00,3.0272613540136035,
2022-09-16 10:30:00,-15.653755872642932,
2022-09-16 12:00:00,-2.924501274743875,
2022-09-16 13:30:00,2.403365433223712,
2022-09-16 15:00:00,-8.28244098436005,
2022-09-16 15:30:30,-8.28244098436005,q
2022-09-16 23:59:59,-1.2841689774523957,w
2022-09-19 00:00:00,-4.041853669932038,
2022-09-19 10:00:00,-42.14098195658573,
2022-09-19 10:30:00,-51.76501375979615,
2022-09-19 12:00:00,-30.393967221499054,
2022-09-19 13:30:00,-34.04043520258915,
2022-09-19 15:00:00,-22.642165096330984,
2022-09-19 15:30:30,-22.642165096330984,
2022-09-19 23:59:59,-30.729712852433522,c
2022-09-20 00:00:00,-28.974419303701097,
2022-09-20 10:00:00,-39.56737897504229,
2022-09-20 10:30:00,-22.951385134483417,
2022-09-20 12:00:00,-4.480817668407553,
2022-09-20 13:30:00,-16.56086508876001,
2022-09-20 15:00:00,-31.319899361383932,
2022-09-20 15:30:30,-31.319899361383932,
2022-09-20 23:59:59,-36.39707683591331,c
2022-09-21 00:00:00,-33.82679233706119,
2022-09-21 10:00:00,-46.39476819859681,
2022-09-21 10:30:00,-32.84599428407256,
2022-09-21 12:00:00,-42.891599432044416,
2022-09-21 13:30:00,-52.70627512219363,
2022-09-21 15:00:00,-20.335834565547316,
2022-09-21 15:30:30,-20.335834565547316,
2022-09-21 23:59:59,-43.08103190814478,c
