date,EU_MSCI_DM_SC_2022_Q2,meta
2022-06-06 11:00:00,90.27218370049533,
2022-06-06 23:59:59,103.37508242887074,c
2022-06-07 00:00:00,105.73322058311857,
2022-06-07 03:30:00,113.35051378094835,
2022-06-07 04:00:00,111.64374808433405,
2022-06-07 06:00:00,103.81825215183613,
2022-06-07 08:00:00,86.782205056467,
2022-06-07 10:30:00,122.81339641815146,
2022-06-07 11:00:00,120.11078231592722,
2022-06-07 23:59:59,118.86652548147185,c
2022-06-08 00:00:00,115.31935750437867,
2022-06-08 03:30:00,125.34301269882795,
2022-06-08 04:00:00,113.35595723019543,
2022-06-08 06:00:00,109.55838917822734,
2022-06-08 08:00:00,117.21163494736768,
2022-06-08 10:30:00,127.73678029650887,
2022-06-08 11:00:00,128.79814272603207,
2022-06-08 23:59:59,142.5616535484241,c
2022-06-09 00:00:00,162.5830461888936,
2022-06-09 03:30:00,157.637038349038,
2022-06-09 04:00:00,152.39328537619647,
2022-06-09 06:00:00,143.5950374878548,
2022-06-09 08:00:00,138.51717223236648,
2022-06-09 10:30:00,158.69571942593515,
2022-06-09 11:00:00,170.02131652990343,
2022-06-09 23:59:59,154.9336957726196,c
2022-06-10 00:00:00,154.98827941601763,
2022-06-10 03:30:00,154.16614792005015,
2022-06-10 04:00:00,153.1416605992105,
2022-06-10 06:00:00,152.99084007212946,
2022-06-10 08:00:00,150.50767265972735,
2022-06-10 10:30:00,140.20135762355372,
2022-06-10 11:00:00,138.8156555389626,
2022-06-10 23:59:59,141.94806770407703,w
2022-06-13 00:00:00,118.07767480529921,
2022-06-13 03:30:00,106.10368690934854,
2022-06-13 04:00:00,102.18646479495149,
2022-06-13 06:00:00,89.19317631181201,
2022-06-13 08:00:00,94.72406049557648,
2022-06-13 10:30:00,90.67229145126862,
2022-06-13 11:00:00,86.64316157907069,
2022-06-13 23:59:59,97.01727858533783,c
2022-06-14 00:00:00,118.15000147687516,
2022-06-14 03:30:00,102.73898430254525,
2022-06-14 04:00:00,66.67589831470406,
2022-06-14 06:00:00,64.36676722893674,
2022-06-14 08:00:00,44.80617795996613,
2022-06-14 10:30:00,45.80012603326113,
2022-06-14 11:00:00,41.729276488175906,
2022-06-14 23:59:59,58.96720831234794,c
2022-06-15 00:00:00,33.93138437437644,
2022-06-15 03:30:00,-3.7089914537857,
2022-06-15 04:00:00,1.3560136773855334,
2022-06-15 06:00:00,17.092446116158925,
2022-06-15 08:00:00,34.09319336200597,
2022-06-15 10:30:00,27.715314849311035,
2022-06-15 11:00:00,35.82699153597549,
2022-06-15 23:59:59,35.735698148944174,c
2022-06-16 00:00:00,35.5476087917614,
2022-06-16 03:30:00,4.564307965399891,
2022-06-16 04:00:00,16.52851320461717,
2022-06-16 06:00:00,9.175389081958954,
2022-06-16 08:00:00,-8.551097224222453,
2022-06-16 10:30:00,-36.24654403284711,
2022-06-16 11:00:00,-37.27287735027495,
2022-06-16 23:59:59,-32.576024376957385,c
2022-06-17 00:00:00,-39.51859253458588,
2022-06-17 03:30:00,-13.617391849287856,
2022-06-17 04:00:00,-5.598227458092296,
2022-06-17 06:00:00,1.139351558396939,
2022-06-17 08:00:00,-2.140428574317653,
2022-06-17 10:30:00,3.0769049514782694,
2022-06-17 11:00:00,6.468334299492994,
2022-06-17 23:59:59,14.742056130618806,w
2022-06-20 00:00:00,16.90190597058016,
2022-06-20 03:30:00,5.5939802292290395,
2022-06-20 04:00:00,11.190193269977463,
2022-06-20 06:00:00,12.768111991501264,
2022-06-20 08:00:00,13.590402199248011,
2022-06-20 10:30:00,-12.035691759096792,
2022-06-20 11:00:00,-14.446441459912045,
2022-06-20 23:59:59,-18.25865924632541,c
2022-06-21 00:00:00,-26.426691439805307,
2022-06-21 03:30:00,-29.198054071842478,
2022-06-21 04:00:00,-18.051272903373132,
2022-06-21 06:00:00,-26.20935501983568,
2022-06-21 08:00:00,-27.5592504131595,
2022-06-21 10:30:00,-37.487804309666245,
2022-06-21 11:00:00,-35.015595022269096,
2022-06-21 23:59:59,-30.30953700795035,c
2022-06-22 00:00:00,-7.294754447923616,
2022-06-22 03:30:00,-61.58516920963014,
2022-06-22 04:00:00,-70.53695725937438,
2022-06-22 06:00:00,-56.173028460545055,
2022-06-22 08:00:00,-73.31787108919927,
2022-06-22 10:30:00,-43.76309879060531,
2022-06-22 11:00:00,-47.023548190005485,
2022-06-22 23:59:59,-41.93874647209159,c
2022-06-23 00:00:00,-26.118052984805775,
2022-06-23 03:30:00,-29.73141653424114,
2022-06-23 04:00:00,-33.19207729893704,
2022-06-23 06:00:00,-27.512452533988235,
2022-06-23 08:00:00,-41.25139483731353,
2022-06-23 10:30:00,-45.02257674177538,
2022-06-23 11:00:00,-35.15363779306815,
2022-06-23 23:59:59,-32.07904314746531,c
2022-06-24 00:00:00,-39.70279634048816,
2022-06-24 03:30:00,-41.99522123186946,
2022-06-24 04:00:00,-39.67598789857807,
2022-06-24 06:00:00,-57.637489498992956,
2022-06-24 08:00:00,-54.17943893905601,
2022-06-24 10:30:00,-79.60988117804169,
2022-06-24 11:00:00,-75.38429033572615,
2022-06-24 23:59:59,-80.07082804678535,w
2022-06-27 00:00:00,-67.4804198837025,
2022-06-27 03:30:00,-51.07598365882382,
2022-06-27 04:00:00,-31.66244288810377,
2022-06-27 06:00:00,-18.610398348997137,
2022-06-27 08:00:00,-23.296320626205013,
2022-06-27 10:30:00,-12.826162153874776,
2022-06-27 11:00:00,-4.665038346709942,
2022-06-27 23:59:59,-6.606597046730371,c
2022-06-28 00:00:00,-11.669099917673059,
2022-06-28 03:30:00,-17.151251228208956,
2022-06-28 04:00:00,-24.252402736563752,
2022-06-28 06:00:00,-35.742255069883576,
2022-06-28 08:00:00,-41.3733571840811,
2022-06-28 10:30:00,-42.48262682463694,
2022-06-28 11:00:00,-42.23386846697627,
2022-06-28 23:59:59,-32.399027035742265,c
