date,XOP_2021_Q2,meta
2021-06-15 10:30:00,190.72686394993218,
2021-06-15 12:00:00,199.84355456488368,
2021-06-15 13:30:00,194.7444099053008,
2021-06-15 15:00:00,172.48020142972507,
2021-06-15 15:30:30,172.48020142972507,
2021-06-15 23:59:59,156.60726563686842,c
2021-06-16 00:00:00,168.65116487796115,
2021-06-16 10:00:00,165.57906019447603,
2021-06-16 10:30:00,186.91001827819434,
2021-06-16 12:00:00,213.4456469931073,
2021-06-16 13:30:00,225.75689033277456,
2021-06-16 15:00:00,220.82946926937336,
2021-06-16 15:30:30,220.82946926937336,
2021-06-16 23:59:59,237.79486432293731,c
2021-06-17 00:00:00,218.97091561678496,
2021-06-17 10:00:00,291.189322465446,
2021-06-17 10:30:00,257.383130570924,
2021-06-17 12:00:00,178.7547877629787,
2021-06-17 13:30:00,250.64572772062058,
2021-06-17 15:00:00,248.1220284800762,
2021-06-17 15:30:30,248.1220284800762,
2021-06-17 23:59:59,266.92206141858776,c
2021-06-18 00:00:00,261.1194803583288,
2021-06-18 10:00:00,328.1091912091514,
2021-06-18 10:30:00,359.50389505413693,
2021-06-18 12:00:00,382.78706794631614,
2021-06-18 13:30:00,388.2707195170957,
2021-06-18 15:00:00,345.98414369111913,
2021-06-18 15:30:30,345.98414369111913,
2021-06-18 23:59:59,435.91837675036925,e
2021-06-21 00:00:00,453.61662011809574,
2021-06-21 10:00:00,446.9665014367664,
2021-06-21 10:30:00,421.69028122454995,
2021-06-21 12:00:00,424.18484495084806,
2021-06-21 13:30:00,446.94135418868234,
2021-06-21 15:00:00,388.545855666138,
2021-06-21 15:30:30,388.545855666138,
2021-06-21 23:59:59,418.96482134293944,c
2021-06-22 00:00:00,399.96483451230813,
2021-06-22 10:00:00,419.59727784870836,
2021-06-22 10:30:00,476.044591345894,
2021-06-22 12:00:00,436.5109840142626,
2021-06-22 13:30:00,425.6487308118352,
2021-06-22 15:00:00,454.632394802342,
2021-06-22 15:30:30,454.632394802342,
2021-06-22 23:59:59,468.2581555927603,c
2021-06-23 00:00:00,462.61320907848756,
2021-06-23 10:00:00,423.94727771422697,
2021-06-23 10:30:00,423.64853136334807,
2021-06-23 12:00:00,433.34676873035585,
2021-06-23 13:30:00,412.6993676912051,
2021-06-23 15:00:00,411.4928833025343,
2021-06-23 15:30:30,411.4928833025343,
2021-06-23 23:59:59,397.35823752092494,c
2021-06-24 00:00:00,381.4427306306412,
2021-06-24 10:00:00,391.3680873162285,
2021-06-24 10:30:00,426.4420590057963,
2021-06-24 12:00:00,405.42590555972936,
2021-06-24 13:30:00,399.6578810641869,
2021-06-24 15:00:00,420.81083940590077,
2021-06-24 15:30:30,420.81083940590077,
2021-06-24 23:59:59,433.0939318324844,c
2021-06-25 00:00:00,426.5891754773428,
2021-06-25 10:00:00,426.4443476159637,
2021-06-25 10:30:00,375.48261363906397,
2021-06-25 12:00:00,362.6443830695381,
2021-06-25 13:30:00,323.2210363828982,
2021-06-25 15:00:00,334.99525050332056,
2021-06-25 15:30:30,334.99525050332056,
2021-06-25 23:59:59,327.2250052015014,w
2021-06-28 00:00:00,284.5688268880275,
2021-06-28 10:00:00,246.92880154995885,
2021-06-28 10:30:00,246.33879434613334,
2021-06-28 12:00:00,258.41107495879544,
2021-06-28 13:30:00,250.3090326118678,
2021-06-28 15:00:00,202.90158457199811,
2021-06-28 15:30:30,202.90158457199811,
2021-06-28 23:59:59,182.30440050804134,c
2021-06-29 00:00:00,193.05987088635254,
2021-06-29 10:00:00,269.0578270035156,
2021-06-29 10:30:00,256.17472292923105,
2021-06-29 12:00:00,292.3247671819016,
2021-06-29 13:30:00,302.46573348672916,
2021-06-29 15:00:00,279.6789419378598,
2021-06-29 15:30:30,279.6789419378598,
2021-06-29 23:59:59,270.19252716788435,c
2021-06-30 00:00:00,232.31195658370518,
2021-06-30 10:00:00,240.9404557633694,
2021-06-30 10:30:00,219.69077581300064,
2021-06-30 12:00:00,217.2428628165095,
2021-06-30 13:30:00,188.01255507382018,
2021-06-30 15:00:00,203.64837302619628,
2021-06-30 15:30:30,203.64837302619628,
2021-06-30 23:59:59,204.65317724762951,c
2021-07-01 00:00:00,262.26302662918204,
2021-07-01 10:00:00,322.39530814166994,
2021-07-01 10:30:00,335.05808829405385,
2021-07-01 12:00:00,322.54500791946305,
2021-07-01 13:30:00,329.0620438871355,
2021-07-01 15:00:00,341.31211967683555,
2021-07-01 15:30:30,341.31211967683555,
2021-07-01 23:59:59,345.5037665649264,c
2021-07-02 00:00:00,354.5837952742835,
2021-07-02 10:00:00,379.6404235925728,
2021-07-02 10:30:00,358.7631137566956,
2021-07-02 12:00:00,328.8779109536357,
2021-07-02 13:30:00,290.32616046910823,
2021-07-02 15:00:00,284.9475811999115,
2021-07-02 15:30:30,284.9475811999115,
2021-07-02 23:59:59,272.90364935951595,w
