date,JETS_2022_Q1,meta
2022-02-04 00:00:00,667.3279986667992,
2022-02-04 10:00:00,507.7207060729794,
2022-02-04 10:30:00,502.30551526091983,
2022-02-04 12:00:00,456.61083199936013,
2022-02-04 13:30:00,443.7092855995136,
2022-02-04 15:00:00,420.5624146708453,
2022-02-04 15:30:30,420.5624146708453,
2022-02-04 23:59:59,425.90234952966773,w
2022-02-07 00:00:00,400.06226454034095,
2022-02-07 10:00:00,530.9630220530169,
2022-02-07 10:30:00,520.0770381812586,
2022-02-07 12:00:00,514.5922805488727,
2022-02-07 13:30:00,528.5284435187839,
2022-02-07 15:00:00,562.3226478980612,
2022-02-07 15:30:30,562.3226478980612,
2022-02-07 23:59:59,500.95384514301895,c
2022-02-08 00:00:00,547.3982455846153,
2022-02-08 10:00:00,580.2591347682389,
2022-02-08 10:30:00,572.3213714397095,
2022-02-08 12:00:00,523.1964623478791,
2022-02-08 13:30:00,513.3021477794708,
2022-02-08 15:00:00,510.86053450540055,
2022-02-08 15:30:30,510.86053450540055,
2022-02-08 23:59:59,516.2662524219106,c
2022-02-09 00:00:00,537.4094946323378,
2022-02-09 10:00:00,506.50460242170766,
2022-02-09 10:30:00,492.5783375148724,
2022-02-09 12:00:00,543.3715919407468,
2022-02-09 13:30:00,550.0412074509563,
2022-02-09 15:00:00,523.0484387492684,
2022-02-09 15:30:30,523.0484387492684,
2022-02-09 23:59:59,487.23819862668677,c
2022-02-10 00:00:00,451.1028382056726,
2022-02-10 10:00:00,493.58800646047496,
2022-02-10 10:30:00,509.51051248261376,
2022-02-10 12:00:00,498.65051135667886,
2022-02-10 13:30:00,478.41892713127834,
2022-02-10 15:00:00,474.86440526379533,
2022-02-10 15:30:30,474.86440526379533,
2022-02-10 23:59:59,451.12446304749176,c
2022-02-11 00:00:00,363.3761570335723,
2022-02-11 10:00:00,405.2311884837494,
2022-02-11 10:30:00,441.1970373540787,
2022-02-11 12:00:00,425.00417772945775,
2022-02-11 13:30:00,384.38442462565627,
2022-02-11 15:00:00,363.03387763285207,
2022-02-11 15:30:30,363.03387763285207,
2022-02-11 23:59:59,383.877476557754,w
2022-02-14 00:00:00,379.7267981876206,
2022-02-14 10:00:00,411.53409362109255,
2022-02-14 10:30:00,409.3840498398713,
2022-02-14 12:00:00,374.4973046184025,
2022-02-14 13:30:00,355.539588053673,
2022-02-14 15:00:00,351.05474689653465,
2022-02-14 15:30:30,351.05474689653465,
2022-02-14 23:59:59,342.305911647829,c
2022-02-15 00:00:00,366.07892357683477,
2022-02-15 10:00:00,272.2767555239186,
2022-02-15 10:30:00,242.40948260273467,
2022-02-15 12:00:00,243.02430987193395,
2022-02-15 13:30:00,270.2879607791547,
2022-02-15 15:00:00,290.35693284552497,
2022-02-15 15:30:30,290.35693284552497,
2022-02-15 23:59:59,284.0066709036446,c
2022-02-16 00:00:00,251.10289210562473,
2022-02-16 10:00:00,198.24173691276383,
2022-02-16 10:30:00,195.2577130140213,
2022-02-16 12:00:00,181.32546000523337,
2022-02-16 13:30:00,176.31340558426143,
2022-02-16 15:00:00,189.24505988386807,
2022-02-16 15:30:30,189.24505988386807,
2022-02-16 23:59:59,204.29068723364753,c
2022-02-17 00:00:00,163.9690403545859,
2022-02-17 10:00:00,184.82748245957725,
2022-02-17 10:30:00,165.0292932666407,
2022-02-17 12:00:00,118.8830611667056,
2022-02-17 13:30:00,83.61561555560013,
2022-02-17 15:00:00,56.11791058724191,
2022-02-17 15:30:30,56.11791058724191,
2022-02-17 23:59:59,49.65236985668275,c
2022-02-18 00:00:00,61.75970499217408,
2022-02-18 10:00:00,27.495594383144407,
2022-02-18 10:30:00,-14.505299739475277,
2022-02-18 12:00:00,-51.67451711101478,
2022-02-18 13:30:00,-35.83499394229398,
2022-02-18 15:00:00,-26.785587408869446,
2022-02-18 15:30:30,-26.785587408869446,
2022-02-18 23:59:59,-33.83252541752108,w
2022-02-21 00:00:00,-33.83252541752108,
2022-02-21 10:00:00,-33.83252541752108,
2022-02-21 10:30:00,-33.83252541752108,
2022-02-21 12:00:00,-33.83252541752108,
2022-02-21 13:30:00,-33.83252541752108,
2022-02-21 15:00:00,-33.83252541752108,
2022-02-21 15:30:30,-33.83252541752108,
2022-02-21 23:59:59,-33.83252541752108,c
2022-02-22 00:00:00,-41.41110124837155,
2022-02-22 10:00:00,-41.95983545562092,
2022-02-22 10:30:00,-37.99530873006421,
2022-02-22 12:00:00,-44.053271289428324,
2022-02-22 13:30:00,-32.04360586465856,
2022-02-22 15:00:00,-56.479068726730816,
2022-02-22 15:30:30,-56.479068726730816,
2022-02-22 23:59:59,-98.9840838416705,c
2022-02-23 00:00:00,-57.29065052853127,
2022-02-23 10:00:00,-97.44032817427365,
2022-02-23 10:30:00,-98.79467109544953,
2022-02-23 12:00:00,-120.95438168793441,
2022-02-23 13:30:00,-139.67828069150522,
2022-02-23 15:00:00,-138.0637786548101,
2022-02-23 15:30:30,-138.0637786548101,s
2022-02-23 23:59:59,-139.74152313863635,c
2022-02-24 00:00:00,-163.04447916467473,
2022-02-24 10:00:00,-118.79897152708094,
2022-02-24 10:30:00,-129.05738639356207,
2022-02-24 12:00:00,-109.10241321111295,
2022-02-24 13:30:00,-87.623011845865,
2022-02-24 15:00:00,-39.545433339451904,
2022-02-24 15:30:30,-39.545433339451904,
2022-02-24 23:59:59,-41.289472040927876,c
2022-02-25 00:00:00,-12.90447629271415,
2022-02-25 10:00:00,-51.87780346609509,
2022-02-25 10:30:00,-26.450221058087664,
2022-02-25 12:00:00,10.988632731343046,
2022-02-25 13:30:00,33.22106546633108,
2022-02-25 15:00:00,4.908840122162758,
2022-02-25 15:30:30,4.908840122162758,
2022-02-25 23:59:59,0.0,a
2022-02-28 00:00:00,-9.25732660667461,
2022-02-28 10:00:00,67.82980927821313,
2022-02-28 10:30:00,89.59683400006872,
2022-02-28 12:00:00,161.4048807225222,
2022-02-28 13:30:00,161.81356462062126,
2022-02-28 15:00:00,150.53640898215565,
2022-02-28 15:30:30,150.53640898215565,m
2022-02-28 23:59:59,126.16432028205622,c
2022-03-01 00:00:00,115.4986311290794,
2022-03-01 10:00:00,73.88344775686676,
2022-03-01 10:30:00,89.63243825349514,
2022-03-01 12:00:00,73.29164892455094,
2022-03-01 13:30:00,91.70323538850187,
2022-03-01 15:00:00,98.692404566135,
2022-03-01 15:30:30,98.692404566135,
2022-03-01 23:59:59,115.53876704788684,c
2022-03-02 00:00:00,151.0794973961746,
2022-03-02 10:00:00,182.95714739937955,
2022-03-02 10:30:00,183.75107330440972,
2022-03-02 12:00:00,177.72947403566593,
2022-03-02 13:30:00,191.7320244275811,
2022-03-02 15:00:00,198.30054988724464,
2022-03-02 15:30:30,198.30054988724464,
2022-03-02 23:59:59,204.3937577863211,c
0,204.3937577863211,
0,204.3937577863211,
0,204.3937577863211,
0,204.3937577863211,
0,204.3937577863211,
0,204.3937577863211,
0,204.3937577863211,
0,204.3937577863211,
0,204.3937577863211,
0,204.3937577863211,
0,204.3937577863211,
0,204.3937577863211,
0,204.3937577863211,
0,204.3937577863211,
0,204.3937577863211,
0,204.3937577863211,
2022-03-03 00:00:00,250.96730988046193,
2022-03-03 10:00:00,206.90350798494796,
2022-03-03 10:30:00,184.77604100673943,
2022-03-03 12:00:00,181.33410973129446,
2022-03-03 13:30:00,184.62081855142503,
2022-03-03 15:00:00,168.5939772679959,
2022-03-03 15:30:30,168.5939772679959,
2022-03-03 23:59:59,198.91872967640973,c
2022-03-04 00:00:00,184.35805738098645,
2022-03-04 10:00:00,172.7586475398573,
2022-03-04 10:30:00,164.82847904367645,
2022-03-04 12:00:00,129.45685916226012,
2022-03-04 13:30:00,153.16503723737958,
2022-03-04 15:00:00,128.2682037978517,
2022-03-04 15:30:30,128.2682037978517,
2022-03-04 23:59:59,145.10752683673365,w
2022-03-07 00:00:00,140.113838775962,
2022-03-07 10:00:00,140.9567699472169,
2022-03-07 10:30:00,151.12524244201313,
2022-03-07 12:00:00,126.72945213146568,
2022-03-07 13:30:00,120.29497950524217,
2022-03-07 15:00:00,104.27915557511915,
2022-03-07 15:30:30,104.27915557511915,
2022-03-07 23:59:59,155.42130425543917,c
2022-03-08 00:00:00,163.61959438828808,
2022-03-08 10:00:00,228.51781628100616,
2022-03-08 10:30:00,219.18156341040947,
2022-03-08 12:00:00,222.09476570804225,
2022-03-08 13:30:00,252.7386987110715,
2022-03-08 15:00:00,256.5611313047101,
2022-03-08 15:30:30,256.5611313047101,
2022-03-08 23:59:59,242.63638420914344,c
2022-03-09 00:00:00,329.91954574372915,
2022-03-09 10:00:00,268.10179328976176,
2022-03-09 10:30:00,247.9214083091905,
2022-03-09 12:00:00,210.80705040347482,
2022-03-09 13:30:00,219.7087004164306,
2022-03-09 15:00:00,232.61148127229944,
2022-03-09 15:30:30,232.61148127229944,
2022-03-09 23:59:59,237.66576460139777,c
2022-03-10 00:00:00,209.98471671071343,
2022-03-10 10:00:00,203.28270501246448,
2022-03-10 10:30:00,183.81348745044033,
2022-03-10 12:00:00,184.03598828459258,
2022-03-10 13:30:00,171.46827108470836,
2022-03-10 15:00:00,164.69542243908415,
2022-03-10 15:30:30,164.69542243908415,
2022-03-10 23:59:59,146.70453038355197,c
2022-03-11 00:00:00,164.27773953591202,
2022-03-11 10:00:00,123.71956444879208,
2022-03-11 10:30:00,99.23327481361162,
2022-03-11 12:00:00,131.59202215717016,
2022-03-11 13:30:00,159.09122464904033,
2022-03-11 15:00:00,202.29841460956936,
2022-03-11 15:30:30,202.29841460956936,
2022-03-11 23:59:59,176.6487250477769,e
2022-03-14 00:00:00,212.88414841014264,
2022-03-14 10:00:00,146.21136811614042,
2022-03-14 10:30:00,179.300440861217,
2022-03-14 12:00:00,140.77982178448042,
2022-03-14 13:30:00,96.91697909843265,
2022-03-14 15:00:00,129.07960614689227,
2022-03-14 15:30:30,129.07960614689227,
2022-03-14 23:59:59,129.68530237658922,c
2022-03-15 00:00:00,130.9150147222001,
2022-03-15 10:00:00,123.11410354041766,
2022-03-15 10:30:00,159.07080121230308,
2022-03-15 12:00:00,158.29614640043667,
2022-03-15 13:30:00,139.17621267284824,
2022-03-15 15:00:00,135.3901259541525,
2022-03-15 15:30:30,135.3901259541525,
2022-03-15 23:59:59,147.00762002333965,c
2022-03-16 00:00:00,195.75506815038614,
2022-03-16 10:00:00,205.45361573503078,
2022-03-16 10:30:00,227.0957306937779,
2022-03-16 12:00:00,206.4158099594216,
2022-03-16 13:30:00,206.06328091029138,
2022-03-16 15:00:00,194.54421312762474,
2022-03-16 15:30:30,194.54421312762474,
2022-03-16 23:59:59,208.63452429216375,c
2022-03-17 00:00:00,181.87312734765635,
2022-03-17 10:00:00,216.37098452446924,
2022-03-17 10:30:00,204.57736606702804,
2022-03-17 12:00:00,199.19444261820684,
2022-03-17 13:30:00,224.7245985674848,
2022-03-17 15:00:00,211.81304204801836,
2022-03-17 15:30:30,211.81304204801836,
2022-03-17 23:59:59,210.10769780985402,c
2022-03-18 00:00:00,206.14058331216836,
2022-03-18 10:00:00,235.36017654700606,
2022-03-18 10:30:00,220.08942357591945,
2022-03-18 12:00:00,242.50550441864505,
2022-03-18 13:30:00,234.35192883581192,
2022-03-18 15:00:00,237.24048236440774,
2022-03-18 15:30:30,237.24048236440774,q
2022-03-18 23:59:59,228.0717094541983,w
2022-03-21 00:00:00,209.56965632516165,
2022-03-21 10:00:00,179.8485889211321,
2022-03-21 10:30:00,216.39361949457282,
2022-03-21 12:00:00,239.83028220994754,
2022-03-21 13:30:00,237.69271717501852,
2022-03-21 15:00:00,241.80192982898427,
2022-03-21 15:30:30,241.80192982898427,
2022-03-21 23:59:59,256.27634142577574,c
2022-03-22 00:00:00,420.81434876494507,
2022-03-22 10:00:00,258.4745288320091,
2022-03-22 10:30:00,264.5132357495721,
2022-03-22 12:00:00,248.77916310266176,
2022-03-22 13:30:00,282.44206463484693,
2022-03-22 15:00:00,305.3561705026408,
2022-03-22 15:30:30,305.3561705026408,
2022-03-22 23:59:59,278.41786849850405,c
2022-03-23 00:00:00,258.1019507354222,
2022-03-23 10:00:00,268.7235126597751,
2022-03-23 10:30:00,266.21871376773595,
2022-03-23 12:00:00,265.03224796193695,
2022-03-23 13:30:00,265.526071450824,
2022-03-23 15:00:00,272.6087607066462,
2022-03-23 15:30:30,272.6087607066462,
2022-03-23 23:59:59,277.39177958232165,c
2022-03-24 00:00:00,260.59099031650555,
2022-03-24 10:00:00,277.2103187342443,
2022-03-24 10:30:00,277.2252546768826,
2022-03-24 12:00:00,305.102872543064,
2022-03-24 13:30:00,304.35365624730787,
2022-03-24 15:00:00,311.50578359876954,
2022-03-24 15:30:30,311.50578359876954,
2022-03-24 23:59:59,320.76908575549976,c
2022-03-25 00:00:00,313.7323847955271,
2022-03-25 10:00:00,355.5565347320651,
2022-03-25 10:30:00,335.7869384573129,
2022-03-25 12:00:00,334.0320479379417,
2022-03-25 13:30:00,308.6985651203705,
2022-03-25 15:00:00,310.26857445953476,
2022-03-25 15:30:30,310.26857445953476,
2022-03-25 23:59:59,292.67900569050425,w
