date,AS_MSCI_DM_STAY_2023_Q1,meta
2023-02-27 00:00:00,70.83474692382413,
2023-02-27 01:00:00,73.07967697497759,
2023-02-27 02:30:00,60.88977983937207,
2023-02-27 03:00:00,60.19330171185709,
2023-02-27 18:30:00,56.40624881552833,
2023-02-27 20:00:00,60.696216073298274,
2023-02-27 23:00:00,40.42794448421273,
2023-02-27 23:59:59,36.803692767731945,c
2023-02-28 00:00:00,22.555173006597215,
2023-02-28 01:00:00,21.209308957427425,
2023-02-28 02:30:00,28.74842049158076,
2023-02-28 03:00:00,25.13766509685047,
2023-02-28 18:30:00,22.99888862722935,
2023-02-28 20:00:00,24.380705883562086,
2023-02-28 23:00:00,8.795237077708407,
2023-02-28 23:59:59,8.037173332141947,e
2023-03-01 00:00:00,-0.2839331056203491,
2023-03-01 01:00:00,1.7335513797866042,
2023-03-01 02:30:00,-2.414550834911438,
2023-03-01 03:00:00,1.1137404778719429,
2023-03-01 18:30:00,-3.670637765292099,
2023-03-01 20:00:00,3.9314797764494642,
2023-03-01 23:00:00,-3.460777322340732,
2023-03-01 23:59:59,-5.233092395548965,c
2023-03-02 00:00:00,-16.80130306951594,
2023-03-02 01:00:00,-9.870541950294864,
2023-03-02 02:30:00,-6.811269328274193,
2023-03-02 03:00:00,-8.350858398522405,
2023-03-02 18:30:00,-13.228909121009792,
2023-03-02 20:00:00,-8.10057212611332,
2023-03-02 23:00:00,-1.5191212766033004,
2023-03-02 23:59:59,-4.924777953247485,c
2023-03-03 00:00:00,-27.324372246103167,
2023-03-03 01:00:00,-25.863271765040963,
2023-03-03 02:30:00,-19.417067411432186,
2023-03-03 03:00:00,-18.149420273884516,
2023-03-03 18:30:00,-18.149420273884516,
2023-03-03 20:00:00,-18.149420273884516,
2023-03-03 23:00:00,-18.149420273884516,
2023-03-03 23:59:59,-18.557875665258052,w
2023-03-06 00:00:00,-38.653634412277825,
2023-03-06 01:00:00,-41.942165484788006,
2023-03-06 02:30:00,-39.65977711330834,
2023-03-06 03:00:00,-33.450618734671366,
2023-03-06 18:30:00,-31.695550325921545,
2023-03-06 20:00:00,-31.96925877920944,
2023-03-06 23:00:00,-46.20134265522006,
2023-03-06 23:59:59,-44.74506973042526,c
2023-03-07 00:00:00,-46.24054386533567,
2023-03-07 01:00:00,-32.10869666199403,
2023-03-07 02:30:00,-24.653854396231736,
2023-03-07 03:00:00,-24.31174553314827,
2023-03-07 18:30:00,-22.00415792960041,
2023-03-07 20:00:00,-26.96614439292614,
2023-03-07 23:00:00,-16.33966369236782,
2023-03-07 23:59:59,-17.29408424813687,c
2023-03-08 00:00:00,-0.745357732233856,
2023-03-08 01:00:00,-8.393747460651298,
2023-03-08 02:30:00,-4.21562600554887,
2023-03-08 03:00:00,-4.529732832097238,
2023-03-08 18:30:00,-4.2043274109556705,
2023-03-08 20:00:00,5.099824566917732,
2023-03-08 23:00:00,-13.293414199962172,
2023-03-08 23:59:59,-17.92617648711814,c
2023-03-09 00:00:00,-26.811942068641883,
2023-03-09 01:00:00,-31.94444423081086,
2023-03-09 02:30:00,-19.8554820768029,
2023-03-09 03:00:00,-16.878490860784154,
2023-03-09 18:30:00,-16.878490860784154,
2023-03-09 20:00:00,-29.314378521057847,
2023-03-09 23:00:00,4.263436507505162,
2023-03-09 23:59:59,5.032573147908806,c
2023-03-10 00:00:00,11.68167573458561,
2023-03-10 01:00:00,9.083154751579741,
2023-03-10 02:30:00,10.319322829608723,
2023-03-10 03:00:00,15.165817461607503,
2023-03-10 18:30:00,15.165817461607503,
2023-03-10 20:00:00,15.165817461607503,
2023-03-10 23:00:00,15.165817461607503,
2023-03-10 23:59:59,15.338029039199796,w
2023-03-13 00:00:00,15.338029039199796,
2023-03-13 01:00:00,15.338029039199796,
2023-03-13 02:30:00,15.338029039199796,
2023-03-13 03:00:00,15.338029039199796,
2023-03-13 18:30:00,15.338029039199796,
2023-03-13 20:00:00,15.338029039199796,
2023-03-13 23:00:00,15.338029039199796,
2023-03-13 23:59:59,15.338029039199796,c
2023-03-14 00:00:00,15.338029039199796,
2023-03-14 01:00:00,15.338029039199796,
2023-03-14 02:30:00,15.338029039199796,
2023-03-14 03:00:00,15.338029039199796,
2023-03-14 18:30:00,15.338029039199796,
2023-03-14 20:00:00,15.338029039199796,
2023-03-14 23:00:00,15.338029039199796,
2023-03-14 23:59:59,15.338029039199796,c
2023-03-15 00:00:00,15.338029039199796,
2023-03-15 01:00:00,15.338029039199796,
2023-03-15 02:30:00,15.338029039199796,
2023-03-15 03:00:00,15.338029039199796,
2023-03-15 18:30:00,15.338029039199796,
2023-03-15 20:00:00,15.338029039199796,
2023-03-15 23:00:00,15.338029039199796,
2023-03-15 23:59:59,15.338029039199796,c
2023-03-16 00:00:00,15.338029039199796,
2023-03-16 01:00:00,15.338029039199796,
2023-03-16 02:30:00,15.338029039199796,
2023-03-16 03:00:00,15.338029039199796,
2023-03-16 18:30:00,15.338029039199796,
2023-03-16 20:00:00,15.338029039199796,
2023-03-16 23:00:00,15.338029039199796,
2023-03-16 23:59:59,15.338029039199796,c
2023-03-17 00:00:00,15.338029039199796,
2023-03-17 01:00:00,15.338029039199796,
2023-03-17 02:30:00,15.338029039199796,
2023-03-17 03:00:00,15.338029039199796,
2023-03-17 18:30:00,15.338029039199796,
2023-03-17 20:00:00,15.338029039199796,
2023-03-17 23:00:00,15.338029039199796,
2023-03-17 23:59:59,15.338029039199796,w
2023-03-20 00:00:00,15.338029039199796,
2023-03-20 01:00:00,15.338029039199796,
2023-03-20 02:30:00,15.338029039199796,
2023-03-20 03:00:00,15.338029039199796,
2023-03-20 18:30:00,15.338029039199796,
2023-03-20 20:00:00,15.338029039199796,
2023-03-20 23:00:00,15.338029039199796,
2023-03-20 23:59:59,15.338029039199796,c
2023-03-21 00:00:00,15.338029039199796,
2023-03-21 01:00:00,15.338029039199796,
2023-03-21 02:30:00,15.338029039199796,
2023-03-21 03:00:00,15.338029039199796,
2023-03-21 18:30:00,15.338029039199796,
2023-03-21 20:00:00,15.338029039199796,
2023-03-21 23:00:00,15.338029039199796,
2023-03-21 23:59:59,15.338029039199796,c
2023-03-22 00:00:00,15.338029039199796,
2023-03-22 01:00:00,15.338029039199796,
2023-03-22 02:30:00,15.338029039199796,
2023-03-22 03:00:00,15.338029039199796,
2023-03-22 18:30:00,15.338029039199796,
2023-03-22 20:00:00,15.338029039199796,
2023-03-22 23:00:00,15.338029039199796,
2023-03-22 23:59:59,15.338029039199796,c
2023-03-23 00:00:00,15.338029039199796,
2023-03-23 01:00:00,15.338029039199796,
2023-03-23 02:30:00,15.338029039199796,
2023-03-23 03:00:00,15.338029039199796,
2023-03-23 18:30:00,15.338029039199796,
2023-03-23 20:00:00,15.338029039199796,
2023-03-23 23:00:00,15.338029039199796,
2023-03-23 23:59:59,15.338029039199796,c
2023-03-24 00:00:00,15.338029039199796,
2023-03-24 01:00:00,15.338029039199796,
2023-03-24 02:30:00,15.338029039199796,
2023-03-24 03:00:00,15.338029039199796,
2023-03-24 18:30:00,15.338029039199796,
2023-03-24 20:00:00,15.338029039199796,
2023-03-24 23:00:00,15.338029039199796,
2023-03-24 23:59:59,15.338029039199796,w
2023-03-27 00:00:00,15.338029039199796,
2023-03-27 01:00:00,15.338029039199796,
2023-03-27 02:30:00,15.338029039199796,
2023-03-27 03:00:00,15.338029039199796,
2023-03-27 18:30:00,15.338029039199796,
2023-03-27 20:00:00,15.338029039199796,
2023-03-27 23:00:00,15.338029039199796,
2023-03-27 23:59:59,15.338029039199796,c
2023-03-28 00:00:00,15.338029039199796,
2023-03-28 01:00:00,15.338029039199796,
2023-03-28 02:30:00,15.338029039199796,
2023-03-28 03:00:00,15.338029039199796,
2023-03-28 18:30:00,15.338029039199796,
2023-03-28 20:00:00,15.338029039199796,
2023-03-28 23:00:00,15.338029039199796,
2023-03-28 23:59:59,15.338029039199796,c
