date,SKYY_2022_Q4,meta
2022-11-18 00:00:00,-500.5893279686852,
2022-11-18 10:00:00,-534.4794599132154,
2022-11-18 10:30:00,-540.1157689050183,
2022-11-18 12:00:00,-535.6291236284422,
2022-11-18 13:30:00,-546.8988939914187,
2022-11-18 15:00:00,-537.8006931474312,
2022-11-18 15:30:30,-537.8006931474312,
2022-11-18 23:59:59,-533.1076983281224,w
2022-11-21 00:00:00,-529.2531752726371,
2022-11-21 10:00:00,-555.5211897548013,
2022-11-21 10:30:00,-583.0220850650672,
2022-11-21 12:00:00,-670.062633814207,
2022-11-21 13:30:00,-659.2895495833279,
2022-11-21 15:00:00,-657.5943021594578,
2022-11-21 15:30:30,-657.5943021594578,
2022-11-21 23:59:59,-665.9911047159253,c
2022-11-22 00:00:00,-613.2304822269168,
2022-11-22 10:00:00,-643.2626365985642,
2022-11-22 10:30:00,-639.1574054947088,
2022-11-22 12:00:00,-625.3413508098103,
2022-11-22 13:30:00,-618.2646852217243,
2022-11-22 15:00:00,-604.937986738489,
2022-11-22 15:30:30,-604.937986738489,
2022-11-22 23:59:59,-593.4338810192048,c
2022-11-23 00:00:00,-588.3288467388181,
2022-11-23 10:00:00,-608.86115194924,
2022-11-23 10:30:00,-563.7977603281538,
2022-11-23 12:00:00,-555.3260569277189,
2022-11-23 13:30:00,-552.4365452860156,
2022-11-23 15:00:00,-562.0980619345169,
2022-11-23 15:30:30,-562.0980619345169,
2022-11-23 23:59:59,-563.3047235720207,c
2022-11-24 00:00:00,-563.3047235720207,
2022-11-24 10:00:00,-563.3047235720207,
2022-11-24 10:30:00,-563.3047235720207,
2022-11-24 12:00:00,-563.3047235720207,
2022-11-24 13:30:00,-563.3047235720207,
2022-11-24 15:00:00,-563.3047235720207,
2022-11-24 15:30:30,-563.3047235720207,
2022-11-24 23:59:59,-563.3047235720207,c
2022-11-25 00:00:00,-556.3278966558178,
2022-11-25 10:00:00,-601.3439508071145,
2022-11-25 10:30:00,-584.2799443765177,
2022-11-25 12:00:00,-586.2867916671222,
2022-11-25 13:30:00,-586.2867916671222,
2022-11-25 15:00:00,-586.2867916671222,
2022-11-25 15:30:30,-586.2867916671222,
2022-11-25 23:59:59,-573.165887710349,w
2022-11-28 00:00:00,-649.9416914231773,
2022-11-28 10:00:00,-597.0741259506505,
2022-11-28 10:30:00,-597.1188850298448,
2022-11-28 12:00:00,-610.4096974769942,
2022-11-28 13:30:00,-608.2154924504688,
2022-11-28 15:00:00,-638.2612293761673,
2022-11-28 15:30:30,-638.2612293761673,
2022-11-28 23:59:59,-643.1735217921463,c
2022-11-29 00:00:00,-626.4101463533774,
2022-11-29 10:00:00,-670.1211608419559,
2022-11-29 10:30:00,-666.5753781854627,
2022-11-29 12:00:00,-707.9678379493685,
2022-11-29 13:30:00,-717.3239847617789,
2022-11-29 15:00:00,-716.2320696528967,
2022-11-29 15:30:30,-716.2320696528967,
2022-11-29 23:59:59,-728.9640046269299,c
2022-11-30 00:00:00,-778.9781500414038,
2022-11-30 10:00:00,-778.4127586787807,
2022-11-30 10:30:00,-738.5038336357844,
2022-11-30 12:00:00,-774.866880903814,
2022-11-30 13:30:00,-788.6186649641112,
2022-11-30 15:00:00,-773.4620931824161,
2022-11-30 15:30:30,-773.4620931824161,s
2022-11-30 23:59:59,-756.7180061386641,c
2022-12-01 00:00:00,-720.8180623562714,
2022-12-01 10:00:00,-776.1573199520863,
2022-12-01 10:30:00,-774.9944113600725,
2022-12-01 12:00:00,-715.5016053748429,
2022-12-01 13:30:00,-703.6568307638984,
2022-12-01 15:00:00,-670.879674810385,
2022-12-01 15:30:30,-670.879674810385,
2022-12-01 23:59:59,-617.1346715216639,c
2022-12-02 00:00:00,-691.176978261911,
2022-12-02 10:00:00,-666.7392074397882,
2022-12-02 10:30:00,-698.7331121404347,
2022-12-02 12:00:00,-642.9696014971138,
2022-12-02 13:30:00,-628.6754244402455,
2022-12-02 15:00:00,-636.8959643160895,
2022-12-02 15:30:30,-636.8959643160895,
2022-12-02 23:59:59,-620.5149388014424,w
2022-12-05 00:00:00,-465.1112769460866,
2022-12-05 10:00:00,-560.5315676734745,
2022-12-05 10:30:00,-611.6255364324987,
2022-12-05 12:00:00,-598.257466390999,
2022-12-05 13:30:00,-636.4923157741347,
2022-12-05 15:00:00,-622.4298929736598,
2022-12-05 15:30:30,-622.4298929736598,
2022-12-05 23:59:59,-571.9443219528279,c
2022-12-06 00:00:00,-576.2413319088803,
2022-12-06 10:00:00,-599.7304643333015,
2022-12-06 10:30:00,-609.2546380354082,
2022-12-06 12:00:00,-586.6973542945485,
2022-12-06 13:30:00,-604.917631814027,
2022-12-06 15:00:00,-571.331898547126,
2022-12-06 15:30:30,-571.331898547126,
2022-12-06 23:59:59,-531.8358897294145,c
2022-12-07 00:00:00,-313.32170534958505,
2022-12-07 10:00:00,-371.194126331558,
2022-12-07 10:30:00,-394.9495699722884,
