date,DJSECT_2022_Q4,meta
2022-11-18 00:00:00,9.409239780730275,
2022-11-18 10:00:00,9.396819912534227,
2022-11-18 10:30:00,24.42464286971739,
2022-11-18 12:00:00,34.045542230052206,
2022-11-18 13:30:00,33.419800826608,
2022-11-18 15:00:00,24.967903931549273,
2022-11-18 15:30:30,24.967903931549273,
2022-11-18 23:59:59,35.77244728500847,w
2022-11-21 00:00:00,13.166942373498614,
2022-11-21 10:00:00,17.718906188476325,
2022-11-21 10:30:00,31.213298979275294,
2022-11-21 12:00:00,13.292169068432287,
2022-11-21 13:30:00,8.112609328740973,
2022-11-21 15:00:00,26.609372698200417,
2022-11-21 15:30:30,26.609372698200417,
2022-11-21 23:59:59,22.72061650475743,c
2022-11-22 00:00:00,19.79461187615712,
2022-11-22 10:00:00,-2.3068653462441944,
2022-11-22 10:30:00,-3.845594716671087,
2022-11-22 12:00:00,-13.720585635371975,
2022-11-22 13:30:00,4.992531897169897,
2022-11-22 15:00:00,-4.262110124803229,
2022-11-22 15:30:30,-4.262110124803229,
2022-11-22 23:59:59,9.14077100813185,c
2022-11-23 00:00:00,13.836009829474648,
2022-11-23 10:00:00,7.598264231807207,
2022-11-23 10:30:00,20.550731732127076,
2022-11-23 12:00:00,22.864950608200274,
2022-11-23 13:30:00,30.503607066314487,
2022-11-23 15:00:00,40.87123395305446,
2022-11-23 15:30:30,40.87123395305446,
2022-11-23 23:59:59,52.275947694372576,c
2022-11-24 00:00:00,52.275947694372576,
2022-11-24 10:00:00,52.275947694372576,
2022-11-24 10:30:00,52.275947694372576,
2022-11-24 12:00:00,52.275947694372576,
2022-11-24 13:30:00,52.275947694372576,
2022-11-24 15:00:00,52.275947694372576,
2022-11-24 15:30:30,52.275947694372576,
2022-11-24 23:59:59,52.275947694372576,c
2022-11-25 00:00:00,63.6200333409476,
2022-11-25 10:00:00,43.549534455840444,
2022-11-25 10:30:00,36.71427816190737,
2022-11-25 12:00:00,27.278364467713175,
2022-11-25 13:30:00,27.278364467713175,
2022-11-25 15:00:00,27.278364467713175,
2022-11-25 15:30:30,27.278364467713175,
2022-11-25 23:59:59,31.976107501153166,w
2022-11-28 00:00:00,12.841849277561153,
2022-11-28 10:00:00,19.670465622009573,
2022-11-28 10:30:00,16.017842114672447,
2022-11-28 12:00:00,15.99086249830313,
2022-11-28 13:30:00,21.014006535544723,
2022-11-28 15:00:00,21.549715462370045,
2022-11-28 15:30:30,21.549715462370045,
2022-11-28 23:59:59,23.931038486111447,c
2022-11-29 00:00:00,37.625095177274545,
2022-11-29 10:00:00,22.743581307127272,
2022-11-29 10:30:00,5.89563957299535,
2022-11-29 12:00:00,8.793976353921465,
2022-11-29 13:30:00,3.658926188829895,
2022-11-29 15:00:00,-5.733519485215169,
2022-11-29 15:30:30,-5.733519485215169,
2022-11-29 23:59:59,-3.4007592598204326,c
2022-11-30 00:00:00,5.7313582130054215,
2022-11-30 10:00:00,34.41345158518001,
2022-11-30 10:30:00,45.373580307604016,
2022-11-30 12:00:00,2.991089179670638,
2022-11-30 13:30:00,12.636702755978547,
2022-11-30 15:00:00,23.691835025328857,
2022-11-30 15:30:30,23.691835025328857,m
2022-11-30 23:59:59,31.898658596600825,c
2022-12-01 00:00:00,49.38675234718522,
2022-12-01 10:00:00,55.5812675880419,
2022-12-01 10:30:00,52.91573171797802,
2022-12-01 12:00:00,65.37068914116065,
2022-12-01 13:30:00,70.361088830509,
2022-12-01 15:00:00,63.098827462660836,
2022-12-01 15:30:30,63.098827462660836,
2022-12-01 23:59:59,53.64412450718788,c
2022-12-02 00:00:00,38.39950022600058,
2022-12-02 10:00:00,33.68369991596839,
2022-12-02 10:30:00,52.65302918099576,
2022-12-02 12:00:00,83.65987145427795,
2022-12-02 13:30:00,94.22112999219644,
2022-12-02 15:00:00,93.12368434755786,
2022-12-02 15:30:30,93.12368434755786,
2022-12-02 23:59:59,86.43357664919347,w
2022-12-05 00:00:00,99.80813417162875,
2022-12-05 10:00:00,78.75191165439651,
2022-12-05 10:30:00,79.8230027437773,
2022-12-05 12:00:00,90.3523116353565,
2022-12-05 13:30:00,92.61952507068594,
2022-12-05 15:00:00,81.48174585719829,
2022-12-05 15:30:30,81.48174585719829,
2022-12-05 23:59:59,63.00130451179706,c
