date,PAR2_AD_20210423,meta
2020-12-11 00:00:00,-85.26872862873046,
2020-12-11 10:00:00,-91.40897115551786,
2020-12-11 10:30:00,-103.28392530589787,
2020-12-11 12:00:00,-90.70498335172084,
2020-12-11 13:30:00,-99.7014701491924,
2020-12-11 15:00:00,-98.44811243586543,
2020-12-11 15:30:30,-98.44811243586543,
2020-12-11 23:59:59,-106.9930983273801,w
2020-12-14 00:00:00,-115.9416585172064,
2020-12-14 10:00:00,-131.46207405736538,
2020-12-14 10:30:00,-124.40060010005027,
2020-12-14 12:00:00,-113.53283165001056,
2020-12-14 13:30:00,-95.26690308253922,
2020-12-14 15:00:00,-98.65694708017412,
2020-12-14 15:30:30,-98.65694708017412,
2020-12-14 23:59:59,-81.85967994184114,c
2020-12-15 00:00:00,-97.65276080646504,
2020-12-15 10:00:00,-80.98518516927965,
2020-12-15 10:30:00,-91.27350440087378,
2020-12-15 12:00:00,-83.06945330896338,
2020-12-15 13:30:00,-106.57205155159124,
2020-12-15 15:00:00,-136.14143929358625,
2020-12-15 15:30:30,-136.14143929358625,
2020-12-15 23:59:59,-131.8693253777031,c
2020-12-16 00:00:00,-125.76065487748241,
2020-12-16 10:00:00,-103.0161246696864,
2020-12-16 10:30:00,-96.67592689765638,
2020-12-16 12:00:00,-92.4688751183528,
2020-12-16 13:30:00,-82.16730987315623,
2020-12-16 15:00:00,-85.20886975912828,
2020-12-16 15:30:30,-85.20886975912828,
2020-12-16 23:59:59,-80.5246191462112,c
2020-12-17 00:00:00,-91.77871551254708,
2020-12-17 10:00:00,-64.86885611626968,
2020-12-17 10:30:00,-74.86517849842585,
2020-12-17 12:00:00,-43.80548012931018,
2020-12-17 13:30:00,-44.933392460067296,
2020-12-17 15:00:00,-32.71219973265346,
2020-12-17 15:30:30,-32.71219973265346,
2020-12-17 23:59:59,-38.11006189154551,c
2020-12-18 00:00:00,-49.92619367351267,
2020-12-18 10:00:00,-23.286979500700056,
2020-12-18 10:30:00,-35.35779881121374,
2020-12-18 12:00:00,-30.17824742119285,
2020-12-18 13:30:00,-29.09516094350272,
2020-12-18 15:00:00,-39.014782960356,
2020-12-18 15:30:30,-39.014782960356,q
2020-12-18 23:59:59,-26.651633698089427,w
2020-12-21 00:00:00,19.17676704737346,
2020-12-21 10:00:00,13.192459067355571,
2020-12-21 10:30:00,27.94713503128105,
2020-12-21 12:00:00,50.93984198577334,
2020-12-21 13:30:00,41.95162920754774,
2020-12-21 15:00:00,55.32969524240207,
2020-12-21 15:30:30,55.32969524240207,
2020-12-21 23:59:59,84.88138816112394,c
2020-12-22 00:00:00,125.462481716404,
2020-12-22 10:00:00,133.76783069277542,
2020-12-22 10:30:00,125.39107805469735,
2020-12-22 12:00:00,104.52736040643583,
2020-12-22 13:30:00,105.99166704383094,
2020-12-22 15:00:00,124.73392147057416,
2020-12-22 15:30:30,124.73392147057416,
2020-12-22 23:59:59,164.15644902685278,c
2020-12-23 00:00:00,144.75786550373346,
2020-12-23 10:00:00,124.05765021188665,
2020-12-23 10:30:00,148.82526183945686,
2020-12-23 12:00:00,139.76784126749203,
2020-12-23 13:30:00,138.05542264058863,
2020-12-23 15:00:00,153.0481251972369,
2020-12-23 15:30:30,153.0481251972369,
2020-12-23 23:59:59,139.42540315063377,c
2020-12-24 00:00:00,141.41251920832838,
2020-12-24 10:00:00,104.62437488321416,
2020-12-24 10:30:00,100.93278902699683,
2020-12-24 12:00:00,92.17893498793228,
2020-12-24 13:30:00,92.17893498793228,
