date,SKYY_2021_Q1,meta
2021-02-19 00:00:00,23.66039326929763,
2021-02-19 10:00:00,-16.848813620241117,
2021-02-19 10:30:00,-13.518677536257428,
2021-02-19 12:00:00,-22.888027088448553,
2021-02-19 13:30:00,-57.60377765378189,
2021-02-19 15:00:00,-116.14198450995264,
2021-02-19 15:30:30,-116.14198450995264,
2021-02-19 23:59:59,-133.77960296427455,w
2021-02-22 00:00:00,-42.17462561948423,
2021-02-22 10:00:00,-97.4839929725481,
2021-02-22 10:30:00,-117.09968421170015,
2021-02-22 12:00:00,-160.72252900567946,
2021-02-22 13:30:00,-146.06436099793518,
2021-02-22 15:00:00,-102.10321778692037,
2021-02-22 15:30:30,-102.10321778692037,
2021-02-22 23:59:59,-73.22476935641703,c
2021-02-23 00:00:00,-81.99630520093342,
2021-02-23 10:00:00,-135.4317674192955,
2021-02-23 10:30:00,-101.3370759828822,
2021-02-23 12:00:00,-106.18175695537798,
2021-02-23 13:30:00,-91.27770062286004,
2021-02-23 15:00:00,-66.81193774055009,
2021-02-23 15:30:30,-66.81193774055009,
2021-02-23 23:59:59,-56.7497934089165,c
2021-02-24 00:00:00,-87.41942311356524,
2021-02-24 10:00:00,-94.25838482309291,
2021-02-24 10:30:00,-72.68960125341027,
2021-02-24 12:00:00,-158.01727020825547,
2021-02-24 13:30:00,-194.93358454610086,
2021-02-24 15:00:00,-181.02551188014047,
2021-02-24 15:30:30,-181.02551188014047,
2021-02-24 23:59:59,-147.46635571507932,c
2021-02-25 00:00:00,-123.53662177596357,
2021-02-25 10:00:00,-164.62345693191753,
2021-02-25 10:30:00,-134.76203224304163,
2021-02-25 12:00:00,-112.57519024013232,
2021-02-25 13:30:00,-94.55993699497822,
2021-02-25 15:00:00,-51.55726844206606,
2021-02-25 15:30:30,-51.55726844206606,
2021-02-25 23:59:59,-5.985637685829715,c
2021-02-26 00:00:00,-71.61257437227982,
2021-02-26 10:00:00,-40.83876626326605,
2021-02-26 10:30:00,-74.49510380489505,
2021-02-26 12:00:00,-95.96014084749277,
2021-02-26 13:30:00,-88.47415371854436,
2021-02-26 15:00:00,-50.46575259662973,
2021-02-26 15:30:30,-50.46575259662973,m
2021-02-26 23:59:59,-85.38336760098468,w
2021-03-01 00:00:00,-105.15892301721783,
2021-03-01 10:00:00,-109.58210595148194,
2021-03-01 10:30:00,-134.16196308509916,
2021-03-01 12:00:00,-141.17110240884654,
2021-03-01 13:30:00,-186.68880792514187,
2021-03-01 15:00:00,-178.47977008499754,
2021-03-01 15:30:30,-178.47977008499754,
2021-03-01 23:59:59,-178.52201573083437,c
2021-03-02 00:00:00,-199.34708570172938,
2021-03-02 10:00:00,-216.52140734929299,
2021-03-02 10:30:00,-274.38602878287816,
2021-03-02 12:00:00,-269.9929725446292,
2021-03-02 13:30:00,-272.26158490740954,
2021-03-02 15:00:00,-275.33789440619887,
2021-03-02 15:30:30,-275.33789440619887,
2021-03-02 23:59:59,-294.11783531779304,c
2021-03-03 00:00:00,-302.8056562342448,
2021-03-03 10:00:00,-230.54502748726998,
2021-03-03 10:30:00,-198.62970416690973,
2021-03-03 12:00:00,-193.07588406494142,
2021-03-03 13:30:00,-156.26291943757155,
2021-03-03 15:00:00,-171.45908579585284,
2021-03-03 15:30:30,-171.45908579585284,
2021-03-03 23:59:59,-163.6207396913959,c
2021-03-04 00:00:00,-118.51551757588913,
2021-03-04 10:00:00,-17.784430697462312,
2021-03-04 10:30:00,-20.160634913212334,
2021-03-04 12:00:00,-20.105444873034685,
2021-03-04 13:30:00,0.808241455277539,
2021-03-04 15:00:00,10.098955978600998,
2021-03-04 15:30:30,10.098955978600998,
2021-03-04 23:59:59,-5.240102262350092,c
2021-03-05 00:00:00,-50.491023376046996,
2021-03-05 10:00:00,-40.489481621488494,
2021-03-05 10:30:00,1.9234235339108636,
2021-03-05 12:00:00,-64.92933604444079,
2021-03-05 13:30:00,-14.671339530793375,
2021-03-05 15:00:00,-3.87615774463643,
2021-03-05 15:30:30,-3.87615774463643,
2021-03-05 23:59:59,-16.828906980803367,w
2021-03-08 00:00:00,70.45394838742868,
2021-03-08 10:00:00,55.93104939473483,
2021-03-08 10:30:00,92.55926674806119,
2021-03-08 12:00:00,67.12817142364497,
2021-03-08 13:30:00,101.22216790619973,
2021-03-08 15:00:00,97.93147742539304,
2021-03-08 15:30:30,97.93147742539304,
2021-03-08 23:59:59,80.34949541078322,c
2021-03-09 00:00:00,39.963397159815486,
2021-03-09 10:00:00,81.74794257287226,
2021-03-09 10:30:00,43.07488477616698,
2021-03-09 12:00:00,27.123734169205818,
2021-03-09 13:30:00,21.40397724580089,
2021-03-09 15:00:00,51.90324627658879,
2021-03-09 15:30:30,51.90324627658879,
2021-03-09 23:59:59,42.486843571370855,c
2021-03-10 00:00:00,35.84812241993177,
2021-03-10 10:00:00,8.986240988029067,
2021-03-10 10:30:00,38.52850886536066,
2021-03-10 12:00:00,39.96990058713459,
2021-03-10 13:30:00,33.10972566322539,
2021-03-10 15:00:00,16.635508054214597,
2021-03-10 15:30:30,16.635508054214597,
2021-03-10 23:59:59,18.163603453177075,c
2021-03-11 00:00:00,95.75759744500692,
2021-03-11 10:00:00,28.772894262711816,
2021-03-11 10:30:00,-9.73130316368838,
2021-03-11 12:00:00,-9.165403635522807,
2021-03-11 13:30:00,-30.432034518444652,
2021-03-11 15:00:00,-35.19540933750818,
2021-03-11 15:30:30,-35.19540933750818,
2021-03-11 23:59:59,-35.59403565990988,c
2021-03-12 00:00:00,-30.671916491776756,
2021-03-12 10:00:00,-13.37449298523461,
2021-03-12 10:30:00,-8.529829310277364,
2021-03-12 12:00:00,-8.164773542423973,
2021-03-12 13:30:00,-9.92224675290322,
2021-03-12 15:00:00,20.215385615306786,
2021-03-12 15:30:30,20.215385615306786,
2021-03-12 23:59:59,0.0,a
2021-03-15 00:00:00,92.17260927133793,
2021-03-15 10:00:00,475.87572334964784,
2021-03-15 10:30:00,479.3671146620927,
2021-03-15 12:00:00,481.36376959555014,
2021-03-15 13:30:00,481.61022994727364,
2021-03-15 15:00:00,311.50927099174874,
2021-03-15 15:30:30,311.50927099174874,
2021-03-15 23:59:59,370.543124906274,c
2021-03-16 00:00:00,336.15031017563615,
2021-03-16 10:00:00,339.739194965116,
2021-03-16 10:30:00,365.7276499737245,
2021-03-16 12:00:00,445.5011785869972,
2021-03-16 13:30:00,446.32565902423175,
2021-03-16 15:00:00,393.55891556683605,
2021-03-16 15:30:30,393.55891556683605,
2021-03-16 23:59:59,399.1293330482508,c
