date,FDN_2022_Q4,meta
2022-11-11 00:00:00,844.4144038264641,
2022-11-11 10:00:00,851.4746147564714,
2022-11-11 10:30:00,968.467144424283,
2022-11-11 12:00:00,1079.7370716933228,
2022-11-11 13:30:00,1167.9135622854033,
2022-11-11 15:00:00,1162.3638951197095,
2022-11-11 15:30:30,1162.3638951197095,u
2022-11-11 23:59:59,1119.1401724728867,w
2022-11-14 00:00:00,1044.6027496568117,
2022-11-14 10:00:00,912.2874139691049,
2022-11-14 10:30:00,859.5752888244152,
2022-11-14 12:00:00,873.3510929580083,
2022-11-14 13:30:00,927.8605653319095,
2022-11-14 15:00:00,866.4640865387418,
2022-11-14 15:30:30,866.4640865387418,
2022-11-14 23:59:59,865.2264866455986,c
2022-11-15 00:00:00,1049.7288659168617,
2022-11-15 10:00:00,954.6013624682993,
2022-11-15 10:30:00,969.1853627772151,
2022-11-15 12:00:00,928.6338719846896,
2022-11-15 13:30:00,918.6692831722065,
2022-11-15 15:00:00,982.8775657695409,
2022-11-15 15:30:30,982.8775657695409,
2022-11-15 23:59:59,946.4489178179443,c
2022-11-16 00:00:00,853.1055725069058,
2022-11-16 10:00:00,777.2106877773568,
2022-11-16 10:30:00,766.7619826656695,
2022-11-16 12:00:00,782.7968663954751,
2022-11-16 13:30:00,781.8917049276073,
2022-11-16 15:00:00,738.8570295324754,
2022-11-16 15:30:30,738.8570295324754,
2022-11-16 23:59:59,743.4342934896023,c
2022-11-17 00:00:00,626.7756021629635,
2022-11-17 10:00:00,606.330493169538,
2022-11-17 10:30:00,625.6372279812166,
2022-11-17 12:00:00,647.4708881911575,
2022-11-17 13:30:00,633.0118733052371,
2022-11-17 15:00:00,566.4141117029302,
2022-11-17 15:30:30,566.4141117029302,
2022-11-17 23:59:59,566.9840212522321,c
2022-11-18 00:00:00,642.0353232618398,
2022-11-18 10:00:00,527.8243955853633,
2022-11-18 10:30:00,483.038462301182,
2022-11-18 12:00:00,449.5422907416063,
2022-11-18 13:30:00,425.60496812909776,
2022-11-18 15:00:00,437.8112399626169,
2022-11-18 15:30:30,437.8112399626169,s
2022-11-18 23:59:59,476.8717707676825,w
2022-11-21 00:00:00,405.67245798737247,
2022-11-21 10:00:00,326.6643601111674,
2022-11-21 10:30:00,327.6967605640431,
2022-11-21 12:00:00,334.18734755416847,
2022-11-21 13:30:00,310.87510432048146,
2022-11-21 15:00:00,297.69160162601145,
2022-11-21 15:30:30,297.69160162601145,
2022-11-21 23:59:59,336.6149782719266,c
2022-11-22 00:00:00,323.3439386213646,
2022-11-22 10:00:00,204.80224238524954,
2022-11-22 10:30:00,260.59670866509,
2022-11-22 12:00:00,192.75232136491638,
2022-11-22 13:30:00,227.86116623516511,
2022-11-22 15:00:00,211.17642253976578,
2022-11-22 15:30:30,211.17642253976578,
2022-11-22 23:59:59,233.2518128087495,c
2022-11-23 00:00:00,269.9324603074923,
2022-11-23 10:00:00,318.2544991860699,
2022-11-23 10:30:00,376.35584544212304,
2022-11-23 12:00:00,431.87099800828275,
2022-11-23 13:30:00,479.3452294470736,
2022-11-23 15:00:00,529.0244389587143,
2022-11-23 15:30:30,529.0244389587143,
2022-11-23 23:59:59,532.1807843245489,c
2022-11-24 00:00:00,532.1807843245489,
2022-11-24 10:00:00,532.1807843245489,
2022-11-24 10:30:00,532.1807843245489,
2022-11-24 12:00:00,532.1807843245489,
2022-11-24 13:30:00,532.1807843245489,
2022-11-24 15:00:00,532.1807843245489,
2022-11-24 15:30:30,532.1807843245489,
2022-11-24 23:59:59,532.1807843245489,c
2022-11-25 00:00:00,500.0452839502967,
2022-11-25 10:00:00,493.4971276079183,
2022-11-25 10:30:00,489.84980491306385,
2022-11-25 12:00:00,509.2450253024125,
2022-11-25 13:30:00,509.2450253024125,
2022-11-25 15:00:00,509.2450253024125,
2022-11-25 15:30:30,509.2450253024125,
2022-11-25 23:59:59,511.80454689168175,w
2022-11-28 00:00:00,478.69602590952775,
2022-11-28 10:00:00,520.5341409458298,
2022-11-28 10:30:00,488.5338841456827,
2022-11-28 12:00:00,475.17020916351623,
2022-11-28 13:30:00,462.05684019746616,
2022-11-28 15:00:00,429.69722667806684,
2022-11-28 15:30:30,429.69722667806684,
2022-11-28 23:59:59,417.1017764674194,c
2022-11-29 00:00:00,439.4593482612014,
2022-11-29 10:00:00,421.8116898137556,
2022-11-29 10:30:00,414.53100819988515,
2022-11-29 12:00:00,387.42346872338146,
2022-11-29 13:30:00,301.92417726920587,
2022-11-29 15:00:00,298.73380793454146,
2022-11-29 15:30:30,298.73380793454146,
2022-11-29 23:59:59,277.80885855725614,c
2022-11-30 00:00:00,325.3544517116876,
2022-11-30 10:00:00,324.85297616188143,
2022-11-30 10:30:00,346.18122231626114,
2022-11-30 12:00:00,278.7773445199083,
2022-11-30 13:30:00,257.3652409098611,
2022-11-30 15:00:00,319.6526541051795,
2022-11-30 15:30:30,319.6526541051795,m
2022-11-30 23:59:59,393.4611680025149,c
2022-12-01 00:00:00,355.6577940333458,
2022-12-01 10:00:00,323.73694933961076,
2022-12-01 10:30:00,206.96963092231283,
2022-12-01 12:00:00,227.32981177974273,
2022-12-01 13:30:00,246.5818658635767,
2022-12-01 15:00:00,247.83131171120465,
2022-12-01 15:30:30,247.83131171120465,
2022-12-01 23:59:59,245.81925190217896,c
2022-12-02 00:00:00,98.5849398496772,
2022-12-02 10:00:00,75.87916672922688,
2022-12-02 10:30:00,156.16908220799257,
2022-12-02 12:00:00,138.87963187530875,
2022-12-02 13:30:00,145.0383097850198,
2022-12-02 15:00:00,134.77357103353927,
2022-12-02 15:30:30,134.77357103353927,
2022-12-02 23:59:59,94.20997307546327,w
2022-12-05 00:00:00,95.99015605280215,
2022-12-05 10:00:00,8.757108188845564,
2022-12-05 10:30:00,-57.93113799524906,
2022-12-05 12:00:00,-58.52424357952066,
2022-12-05 13:30:00,-98.40507396148848,
2022-12-05 15:00:00,-119.74102323306147,
2022-12-05 15:30:30,-119.74102323306147,
2022-12-05 23:59:59,-134.78573178020508,c
2022-12-06 00:00:00,-137.4828498775653,
2022-12-06 10:00:00,-127.05229308069806,
2022-12-06 10:30:00,-101.94334638980251,
2022-12-06 12:00:00,-57.08967316653968,
2022-12-06 13:30:00,-91.3158133282509,
2022-12-06 15:00:00,-91.50249169973631,
2022-12-06 15:30:30,-91.50249169973631,
2022-12-06 23:59:59,-95.04790776786876,c
2022-12-07 00:00:00,-112.51116586718285,
2022-12-07 10:00:00,-59.66640614458652,
2022-12-07 10:30:00,-70.34626706253584,
2022-12-07 12:00:00,-81.79622690362771,
2022-12-07 13:30:00,-54.46392846255458,
2022-12-07 15:00:00,-60.34036705606377,
2022-12-07 15:30:30,-60.34036705606377,
2022-12-07 23:59:59,-72.05525632264471,c
2022-12-08 00:00:00,-50.90921025708644,
2022-12-08 10:00:00,-4.4146158401622415,
2022-12-08 10:30:00,7.38122042224677,
2022-12-08 12:00:00,39.56478492267195,
2022-12-08 13:30:00,12.133496058716105,
2022-12-08 15:00:00,-9.173326930417375,
2022-12-08 15:30:30,-9.173326930417375,
2022-12-08 23:59:59,-17.28386471698616,c
2022-12-09 00:00:00,-114.45283124570301,
2022-12-09 10:00:00,-34.752660366067516,
2022-12-09 10:30:00,-29.136284841775364,
2022-12-09 12:00:00,-24.933901693076905,
2022-12-09 13:30:00,-40.66595485865571,
2022-12-09 15:00:00,-25.638389224978596,
2022-12-09 15:30:30,-25.638389224978596,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,41.29270130919667,
2022-12-12 10:00:00,183.09585587769232,
2022-12-12 10:30:00,178.98880358737597,
2022-12-12 12:00:00,245.34297857758565,
2022-12-12 13:30:00,236.3475952866471,
2022-12-12 15:00:00,244.09014466743577,
2022-12-12 15:30:30,244.09014466743577,
2022-12-12 23:59:59,259.9904064813055,c
2022-12-13 00:00:00,446.31350105185254,
2022-12-13 10:00:00,353.4294875638092,
2022-12-13 10:30:00,289.5818584391268,
2022-12-13 12:00:00,209.50465063043896,
2022-12-13 13:30:00,245.64169043777963,
2022-12-13 15:00:00,279.1036124361648,
2022-12-13 15:30:30,279.1036124361648,
2022-12-13 23:59:59,267.93386222747426,c
2022-12-14 00:00:00,265.82629823189427,
2022-12-14 10:00:00,278.07543060495834,
2022-12-14 10:30:00,298.0487388865213,
2022-12-14 12:00:00,253.72327241556457,
2022-12-14 13:30:00,234.62953997020122,
2022-12-14 15:00:00,285.2621769724707,
2022-12-14 15:30:30,285.2621769724707,
2022-12-14 23:59:59,297.8496560331331,c
2022-12-15 00:00:00,294.5124418207338,
2022-12-15 10:00:00,350.5079846272198,
2022-12-15 10:30:00,351.3277613013819,
2022-12-15 12:00:00,275.17557410645,
2022-12-15 13:30:00,276.5083500602291,
2022-12-15 15:00:00,248.9725536245918,
2022-12-15 15:30:30,248.9725536245918,
2022-12-15 23:59:59,268.4275983606876,c
2022-12-16 00:00:00,265.59878317094194,
2022-12-16 10:00:00,208.8907155164353,
2022-12-16 10:30:00,141.5435172239272,
2022-12-16 12:00:00,78.21209733287503,
2022-12-16 13:30:00,103.60740649907382,
2022-12-16 15:00:00,109.3295511337086,
2022-12-16 15:30:30,109.3295511337086,
2022-12-16 23:59:59,130.75029985654373,e
2022-12-19 00:00:00,145.5591564418139,
2022-12-19 10:00:00,64.75539675724178,
2022-12-19 10:30:00,93.05409788113445,
2022-12-19 12:00:00,28.596495719289464,
2022-12-19 13:30:00,65.05224647424109,
2022-12-19 15:00:00,36.41538090566621,
2022-12-19 15:30:30,36.41538090566621,
2022-12-19 23:59:59,20.075194093906816,c
2022-12-20 00:00:00,24.536918471296644,
2022-12-20 10:00:00,66.48101883567938,
2022-12-20 10:30:00,122.24628426854304,
2022-12-20 12:00:00,79.54624282428915,
2022-12-20 13:30:00,53.055634868444486,
2022-12-20 15:00:00,58.473168434254376,
2022-12-20 15:30:30,58.473168434254376,
2022-12-20 23:59:59,62.848286089572525,c
2022-12-21 00:00:00,87.32180263183739,
2022-12-21 10:00:00,117.38222792177032,
2022-12-21 10:30:00,108.28831212400007,
2022-12-21 12:00:00,106.5244316390914,
2022-12-21 13:30:00,80.75114374862267,
2022-12-21 15:00:00,68.88346059810362,
2022-12-21 15:30:30,68.88346059810362,
2022-12-21 23:59:59,63.933273801425685,c
2022-12-22 00:00:00,-25.065473595994376,
2022-12-22 10:00:00,-13.689998484200942,
2022-12-22 10:30:00,-18.228334692500425,
2022-12-22 12:00:00,-56.34002025671623,
2022-12-22 13:30:00,-100.85368439425224,
2022-12-22 15:00:00,-111.10908730424603,
2022-12-22 15:30:30,-111.10908730424603,
2022-12-22 23:59:59,-74.73034945874576,c
2022-12-23 00:00:00,-78.88615299169282,
2022-12-23 10:00:00,-118.42935480845745,
2022-12-23 10:30:00,-80.51233493241966,
