date,EU_FTSE_DM_MIG_2022_Q1,meta
2022-02-18 11:00:00,1.044860665160627,
2022-02-18 23:59:59,0.0,a
2022-02-21 00:00:00,29.53996677246238,
2022-02-21 03:30:00,7.315185333706779,
2022-02-21 04:00:00,-25.41100892368121,
2022-02-21 06:00:00,-18.302494807915593,
2022-02-21 08:00:00,61.305872851430934,
2022-02-21 10:30:00,100.52626298401077,
2022-02-21 11:00:00,94.36598484978089,
2022-02-21 23:59:59,106.92789669730956,c
2022-02-22 00:00:00,55.56384553754987,
2022-02-22 03:30:00,147.90702124606645,
2022-02-22 04:00:00,247.95820531112093,
2022-02-22 06:00:00,291.3385504697663,
2022-02-22 08:00:00,321.0010377744765,
2022-02-22 10:30:00,423.3196924917822,
2022-02-22 11:00:00,384.10580477961975,
2022-02-22 23:59:59,358.7266049915714,c
2022-02-23 00:00:00,424.6467507659535,
2022-02-23 03:30:00,300.35637110959675,
2022-02-23 04:00:00,251.95667746174826,
2022-02-23 06:00:00,290.18963013952447,
2022-02-23 08:00:00,225.33016654363718,
2022-02-23 10:30:00,267.6351349196113,
2022-02-23 11:00:00,253.67710310605963,
2022-02-23 23:59:59,239.37389691872573,c
2022-02-24 00:00:00,113.73780139352272,
2022-02-24 03:30:00,240.7209472535098,
2022-02-24 04:00:00,206.3849515565051,
2022-02-24 06:00:00,103.65708503140598,
2022-02-24 08:00:00,80.32455587743726,
2022-02-24 10:30:00,142.5532908374426,
2022-02-24 11:00:00,156.54630942532543,
2022-02-24 23:59:59,169.41717197054328,c
2022-02-25 00:00:00,223.2835602814917,
2022-02-25 03:30:00,153.06391809816313,
2022-02-25 04:00:00,158.89564396754605,
2022-02-25 06:00:00,216.94588420955648,
2022-02-25 08:00:00,214.43556524102877,
2022-02-25 10:30:00,200.64002739324297,
2022-02-25 11:00:00,206.82553392398648,
2022-02-25 23:59:59,189.84943019981603,w
2022-02-28 00:00:00,154.5354223395155,
2022-02-28 03:30:00,105.83545456035944,
2022-02-28 04:00:00,60.12544072367251,
2022-02-28 06:00:00,59.03507316092697,
2022-02-28 08:00:00,81.88571786478946,
2022-02-28 10:30:00,100.06077497438042,
2022-02-28 11:00:00,108.37259144001706,
2022-02-28 23:59:59,94.69697875962703,c
2022-03-01 00:00:00,69.65630911558418,
2022-03-01 03:30:00,51.299909342471665,
2022-03-01 04:00:00,69.25312920019365,
2022-03-01 06:00:00,34.58061196589222,
2022-03-01 08:00:00,63.47240397379102,
2022-03-01 10:30:00,91.29490543718856,
2022-03-01 11:00:00,84.51099833573727,
2022-03-01 23:59:59,102.03339270777252,c
2022-03-02 00:00:00,76.60429819221991,
2022-03-02 03:30:00,93.9508744602611,
2022-03-02 04:00:00,67.14645192864947,
2022-03-02 06:00:00,110.9215475025157,
2022-03-02 08:00:00,111.72195103090206,
2022-03-02 10:30:00,140.6214840386928,
2022-03-02 11:00:00,133.7735695296936,
2022-03-02 23:59:59,148.0845901858192,c
2022-03-03 00:00:00,157.3102881959258,
2022-03-03 03:30:00,196.33274243791715,
2022-03-03 04:00:00,217.32835551015086,
2022-03-03 06:00:00,228.1062521659175,
2022-03-03 08:00:00,205.26888086084926,
2022-03-03 10:30:00,236.47958992185596,
2022-03-03 11:00:00,223.54981546721484,
2022-03-03 23:59:59,247.26485954113986,c
2022-03-04 00:00:00,221.63758650833603,
2022-03-04 03:30:00,242.7963055074926,
2022-03-04 04:00:00,221.992583711824,
2022-03-04 06:00:00,232.22479363596204,
2022-03-04 08:00:00,200.46235589099769,
2022-03-04 10:30:00,184.42931647544816,
2022-03-04 11:00:00,191.905257937239,
2022-03-04 23:59:59,207.53896542696344,w
2022-03-07 00:00:00,93.56336334021188,
2022-03-07 03:30:00,53.27817620012729,
2022-03-07 04:00:00,17.45205191505977,
2022-03-07 06:00:00,12.423528007440325,
2022-03-07 08:00:00,52.25019177348071,
2022-03-07 10:30:00,88.85562630296062,
2022-03-07 11:00:00,79.97546119731231,
2022-03-07 23:59:59,67.4493866384816,c
2022-03-08 00:00:00,-2.4748588743138384,
2022-03-08 03:30:00,87.52630388862832,
2022-03-08 04:00:00,32.28040840667461,
2022-03-08 06:00:00,-13.622148340125307,
2022-03-08 08:00:00,-55.03201069442525,
2022-03-08 10:30:00,-132.66252753350432,
2022-03-08 11:00:00,-136.5601817954999,
2022-03-08 23:59:59,-138.79530151169007,c
2022-03-09 00:00:00,-117.00007779843423,
2022-03-09 03:30:00,-114.54022812876661,
2022-03-09 04:00:00,-51.17089788129471,
2022-03-09 06:00:00,-54.838513585381406,
2022-03-09 08:00:00,-51.80689306116176,
2022-03-09 10:30:00,-15.231933088111873,
2022-03-09 11:00:00,12.378842557751511,
2022-03-09 23:59:59,-12.33745498453311,c
2022-03-10 00:00:00,7.57397546598969,
2022-03-10 03:30:00,-41.43638253669991,
2022-03-10 04:00:00,-32.88347587584303,
2022-03-10 06:00:00,-45.800892452136566,
2022-03-10 08:00:00,-25.481899832525357,
2022-03-10 10:30:00,-102.07871489488582,
2022-03-10 11:00:00,-101.98898876405394,
2022-03-10 23:59:59,-116.78060982541035,c
2022-03-11 00:00:00,-148.22223646599787,
2022-03-11 03:30:00,-266.41378941579035,
2022-03-11 04:00:00,-250.74830877444796,
2022-03-11 06:00:00,-192.01751372642593,
2022-03-11 08:00:00,-206.76394459695942,
2022-03-11 10:30:00,-246.1229977420403,
2022-03-11 11:00:00,-227.51041099403636,
2022-03-11 23:59:59,-217.58505671544074,w
2022-03-14 00:00:00,-203.35870141773606,
2022-03-14 03:30:00,-203.35870141773606,
2022-03-14 04:00:00,-203.35870141773606,
2022-03-14 06:00:00,-103.00757288784519,
2022-03-14 08:00:00,-97.90139810086242,
2022-03-14 10:30:00,-72.44361072778264,
2022-03-14 11:00:00,-50.13534865291359,
2022-03-14 23:59:59,-78.54966273314318,c
2022-03-15 00:00:00,-91.09336357911735,
2022-03-15 03:30:00,-91.09336357911735,
2022-03-15 04:00:00,-91.09336357911735,
2022-03-15 06:00:00,-100.56234253245026,
2022-03-15 08:00:00,-112.20215626060269,
2022-03-15 10:30:00,-112.34324257565015,
2022-03-15 11:00:00,-123.78343378269943,
2022-03-15 23:59:59,-124.05469278313768,c
2022-03-16 00:00:00,-126.01257392587343,
2022-03-16 03:30:00,-126.01257392587343,
2022-03-16 04:00:00,-126.01257392587343,
2022-03-16 06:00:00,-35.73303363169265,
2022-03-16 08:00:00,-1.0696160852636467,
2022-03-16 10:30:00,38.95829259176969,
2022-03-16 11:00:00,8.480070599780618,
2022-03-16 23:59:59,-10.121620222251408,c
2022-03-17 00:00:00,-34.19559902344287,
2022-03-17 03:30:00,-34.19559902344287,
2022-03-17 04:00:00,-34.19559902344287,
2022-03-17 06:00:00,50.592160018106085,
2022-03-17 08:00:00,1.1119876159348223,
2022-03-17 10:30:00,22.282332274594978,
2022-03-17 11:00:00,22.681502521562095,
2022-03-17 23:59:59,9.031511787625163,c
2022-03-18 00:00:00,34.005359444458406,
2022-03-18 03:30:00,34.005359444458406,
2022-03-18 04:00:00,34.005359444458406,
2022-03-18 06:00:00,87.90490374027326,
2022-03-18 08:00:00,46.44966758046479,
2022-03-18 10:30:00,90.55106898580362,
2022-03-18 11:00:00,141.81993262156226,
2022-03-18 23:59:59,63.627644986134044,e
2022-03-21 00:00:00,75.10748444351321,
2022-03-21 03:30:00,75.10748444351321,
2022-03-21 04:00:00,75.10748444351321,
2022-03-21 06:00:00,2.774426355123353,
2022-03-21 08:00:00,-4.422734806198207,
2022-03-21 10:30:00,-29.298491254160922,
2022-03-21 11:00:00,14.952524838538466,
2022-03-21 23:59:59,24.409635068161208,c
2022-03-22 00:00:00,23.209440638975252,
2022-03-22 03:30:00,23.209440638975252,
2022-03-22 04:00:00,23.209440638975252,
2022-03-22 06:00:00,5.252103371676071,
2022-03-22 08:00:00,-19.107798213670208,
2022-03-22 10:30:00,21.0554538267138,
2022-03-22 11:00:00,38.70295561107838,
2022-03-22 23:59:59,25.17915137097276,c
2022-03-23 00:00:00,41.30260988000771,
2022-03-23 03:30:00,41.30260988000771,
2022-03-23 04:00:00,41.30260988000771,
2022-03-23 06:00:00,-6.675658617346244,
2022-03-23 08:00:00,-37.13324114105836,
2022-03-23 10:30:00,-57.48091237368442,
2022-03-23 11:00:00,-73.54410766398343,
2022-03-23 23:59:59,-70.71862745647712,c
2022-03-24 00:00:00,-66.80974797268703,
2022-03-24 03:30:00,-66.80974797268703,
2022-03-24 04:00:00,-66.80974797268703,
2022-03-24 06:00:00,-147.9607008252574,
2022-03-24 08:00:00,-164.32586984962188,
2022-03-24 10:30:00,-205.6447935699552,
2022-03-24 11:00:00,-213.00804643604255,
2022-03-24 23:59:59,-209.40952271490426,c
2022-03-25 00:00:00,-259.0769597976254,
2022-03-25 03:30:00,-259.0769597976254,
2022-03-25 04:00:00,-259.0769597976254,
2022-03-25 06:00:00,-215.58986630190697,
2022-03-25 08:00:00,-201.5933946096818,
2022-03-25 10:30:00,-278.85178113242387,
2022-03-25 11:00:00,-286.2278951141525,
2022-03-25 23:59:59,-284.5787268296158,w
2022-03-28 00:00:00,-300.13620234160305,
2022-03-28 03:30:00,-291.7439579818012,
2022-03-28 04:00:00,-296.4050595261124,
2022-03-28 06:00:00,-291.3315070776265,
2022-03-28 08:00:00,-284.3851376342068,
2022-03-28 10:30:00,-261.8067768287259,
2022-03-28 11:00:00,-242.22586922279044,
2022-03-28 23:59:59,-233.6403766875226,c
2022-03-29 00:00:00,-210.4536135533423,
2022-03-29 03:30:00,-146.95245544990757,
2022-03-29 04:00:00,-177.6235455289393,
2022-03-29 06:00:00,-162.53606136112217,
2022-03-29 08:00:00,-144.24557366432498,
2022-03-29 10:30:00,-109.6804315328863,
2022-03-29 11:00:00,-101.78565348860502,
2022-03-29 23:59:59,-112.43384149563786,c
2022-03-30 00:00:00,-82.16891083804444,
2022-03-30 03:30:00,-144.69141156579116,
2022-03-30 04:00:00,-154.6458612406007,
2022-03-30 06:00:00,-128.18637955960497,
2022-03-30 08:00:00,-106.08871987938574,
2022-03-30 10:30:00,-122.22298879472334,
2022-03-30 11:00:00,-121.52548973598687,
2022-03-30 23:59:59,-123.31748735566157,c
2022-03-31 00:00:00,-113.67660110728497,
2022-03-31 03:30:00,-138.2471212400423,
2022-03-31 04:00:00,-135.87080794597858,
2022-03-31 06:00:00,-119.34767036788662,
2022-03-31 08:00:00,-113.47431707880503,
2022-03-31 10:30:00,-134.69964020225206,
2022-03-31 11:00:00,-131.8113913957447,
2022-03-31 23:59:59,-133.77542703865618,c
2022-04-01 00:00:00,-193.49228711245667,
2022-04-01 03:30:00,-260.979641928463,
2022-04-01 04:00:00,-270.17817313008055,
2022-04-01 06:00:00,-271.9425400231494,
2022-04-01 08:00:00,-250.34895548771524,
2022-04-01 10:30:00,-206.25324840340838,
2022-04-01 11:00:00,-214.2765910821451,
2022-04-01 23:59:59,-216.65676036707137,w
2022-04-04 00:00:00,-254.87457897649628,
2022-04-04 03:30:00,-254.1521348768604,
2022-04-04 04:00:00,-238.3036458692832,
2022-04-04 06:00:00,-177.25785367933383,
2022-04-04 08:00:00,-195.32435085447776,
2022-04-04 10:30:00,-214.75871356297046,
2022-04-04 11:00:00,-211.59534603984906,
2022-04-04 23:59:59,-205.2324110369724,c
2022-04-05 00:00:00,-194.2647797772599,
2022-04-05 03:30:00,-136.55980543135644,
2022-04-05 04:00:00,-139.9417057214389,
2022-04-05 06:00:00,-124.21441153092502,
2022-04-05 08:00:00,-130.54506524257067,
2022-04-05 10:30:00,-194.40393185742948,
2022-04-05 11:00:00,-184.68569929362218,
2022-04-05 23:59:59,-191.64044513228504,c
2022-04-06 00:00:00,-220.472773866813,
2022-04-06 03:30:00,-253.74440981744058,
2022-04-06 04:00:00,-256.26819312578675,
2022-04-06 06:00:00,-295.9124700268393,
2022-04-06 08:00:00,-339.3246403277677,
2022-04-06 10:30:00,-367.0537949775045,
2022-04-06 11:00:00,-367.24817536820876,
2022-04-06 23:59:59,-376.06475979195807,c
2022-04-07 00:00:00,-386.92249212106776,
2022-04-07 03:30:00,-404.07872368949745,
2022-04-07 04:00:00,-377.4792446114318,
2022-04-07 06:00:00,-366.8762191222561,
2022-04-07 08:00:00,-391.2618753253117,
2022-04-07 10:30:00,-389.5741313767102,
2022-04-07 11:00:00,-402.7634371888652,
2022-04-07 23:59:59,-404.88472012723236,c
2022-04-08 00:00:00,-404.52096476841183,
2022-04-08 03:30:00,-460.4039265478355,
2022-04-08 04:00:00,-462.27061755055405,
2022-04-08 06:00:00,-513.8765077977619,
2022-04-08 08:00:00,-481.8233074373364,
2022-04-08 10:30:00,-525.1811567545315,
2022-04-08 11:00:00,-511.4340709898634,
2022-04-08 23:59:59,-521.0418138843512,w
