date,ICF_2021_Q3,meta
2021-07-30 00:00:00,67.26717961423024,
2021-07-30 10:00:00,81.4019759248827,
2021-07-30 10:30:00,75.20460565195908,
2021-07-30 12:00:00,72.0645624475493,
2021-07-30 13:30:00,82.52714616781822,
2021-07-30 15:00:00,80.9278688479148,
2021-07-30 15:30:30,80.9278688479148,
2021-07-30 23:59:59,79.81189066120476,w
2021-08-02 00:00:00,80.67992781907328,
2021-08-02 10:00:00,66.60139912245019,
2021-08-02 10:30:00,96.72282593561353,
2021-08-02 12:00:00,90.56672678751166,
2021-08-02 13:30:00,86.33758405968464,
2021-08-02 15:00:00,108.95225655561019,
2021-08-02 15:30:30,108.95225655561019,
2021-08-02 23:59:59,128.20745348766633,c
2021-08-03 00:00:00,34.43103206156036,
2021-08-03 10:00:00,52.70147895783283,
2021-08-03 10:30:00,75.37182899230378,
2021-08-03 12:00:00,73.14518139080766,
2021-08-03 13:30:00,72.08320804329102,
2021-08-03 15:00:00,63.07677762160967,
2021-08-03 15:30:30,63.07677762160967,
2021-08-03 23:59:59,58.69473085539693,c
2021-08-04 00:00:00,87.46344664702357,
2021-08-04 10:00:00,61.86422065591377,
2021-08-04 10:30:00,64.70946939873784,
2021-08-04 12:00:00,58.459207848332134,
2021-08-04 13:30:00,58.9901484236333,
2021-08-04 15:00:00,57.35580496987006,
2021-08-04 15:30:30,57.35580496987006,
2021-08-04 23:59:59,56.193838262102965,c
2021-08-05 00:00:00,76.12877043088216,
2021-08-05 10:00:00,56.78088123392326,
2021-08-05 10:30:00,44.02196415868289,
2021-08-05 12:00:00,33.39332300476255,
2021-08-05 13:30:00,28.301918753582648,
2021-08-05 15:00:00,38.232876163860865,
2021-08-05 15:30:30,38.232876163860865,
2021-08-05 23:59:59,42.03215997232515,c
2021-08-06 00:00:00,11.776527888218574,
2021-08-06 10:00:00,38.538661739620395,
2021-08-06 10:30:00,52.87474248859315,
2021-08-06 12:00:00,59.36729213473563,
2021-08-06 13:30:00,59.745221232752556,
2021-08-06 15:00:00,72.71358981119728,
2021-08-06 15:30:30,72.71358981119728,
2021-08-06 23:59:59,55.191736316588106,w
2021-08-09 00:00:00,46.11642506790387,
2021-08-09 10:00:00,56.45642089854681,
2021-08-09 10:30:00,56.01826144272965,
2021-08-09 12:00:00,52.534417911296536,
2021-08-09 13:30:00,56.89471258534941,
2021-08-09 15:00:00,55.54219321175471,
2021-08-09 15:30:30,55.54219321175471,
2021-08-09 23:59:59,56.71760643551418,c
2021-08-10 00:00:00,67.84371181995277,
2021-08-10 10:00:00,51.96722046062979,
2021-08-10 10:30:00,47.6576393629981,
2021-08-10 12:00:00,37.110917840003935,
2021-08-10 13:30:00,22.296646633613136,
2021-08-10 15:00:00,19.207719886283357,
2021-08-10 15:30:30,19.207719886283357,
2021-08-10 23:59:59,8.598320234559218,c
2021-08-11 00:00:00,14.331703557347723,
2021-08-11 10:00:00,13.285089117629354,
2021-08-11 10:30:00,19.1666063347458,
2021-08-11 12:00:00,17.43508250928712,
2021-08-11 13:30:00,8.351209702798997,
2021-08-11 15:00:00,9.704060899382739,
2021-08-11 15:30:30,9.704060899382739,
2021-08-11 23:59:59,0.7795740790041066,c
2021-08-12 00:00:00,-12.733121946015046,
2021-08-12 10:00:00,-5.088155687785502,
2021-08-12 10:30:00,-7.881004569790832,
2021-08-12 12:00:00,-13.267527494557498,
2021-08-12 13:30:00,-8.048775952484931,
2021-08-12 15:00:00,0.9237867885302649,
2021-08-12 15:30:30,0.9237867885302649,
2021-08-12 23:59:59,-11.84554324691291,c
2021-08-13 00:00:00,-4.8613488718001605,
2021-08-13 10:00:00,0.8376057726482316,
2021-08-13 10:30:00,-6.112506529122015,
2021-08-13 12:00:00,-7.380405131261995,
2021-08-13 13:30:00,1.7959786393692383,
2021-08-13 15:00:00,-2.3809040920103683,
2021-08-13 15:30:30,-2.3809040920103683,s
2021-08-13 23:59:59,0.0,a
2021-08-16 00:00:00,14.732567409737932,
2021-08-16 10:00:00,16.509444833741412,
2021-08-16 10:30:00,26.657464556543516,
2021-08-16 12:00:00,18.969444221767247,
2021-08-16 13:30:00,29.607488918136312,
2021-08-16 15:00:00,25.028252424495875,
2021-08-16 15:30:30,25.028252424495875,
2021-08-16 23:59:59,22.297881414984083,c
2021-08-17 00:00:00,11.480313194415821,
2021-08-17 10:00:00,29.79485153833118,
2021-08-17 10:30:00,20.9944357537453,
2021-08-17 12:00:00,21.023251643213555,
2021-08-17 13:30:00,8.341203642301707,
2021-08-17 15:00:00,7.882626429551529,
2021-08-17 15:30:30,7.882626429551529,
2021-08-17 23:59:59,11.851596717954003,c
2021-08-18 00:00:00,4.343157654490142,
2021-08-18 10:00:00,-4.250360788097424,
2021-08-18 10:30:00,5.219695911543759,
