date,EU_MSCI_DM_SC_2022_Q4,meta
2022-09-29 00:00:00,295.4363126685332,
2022-09-29 03:30:00,235.90218608573204,
2022-09-29 04:00:00,217.53235753419213,
2022-09-29 06:00:00,222.25857679451386,
2022-09-29 08:00:00,225.99595752384877,
2022-09-29 10:30:00,195.5068374152447,
2022-09-29 11:00:00,199.17406692906147,
2022-09-29 23:59:59,204.64012472018075,c
2022-09-30 00:00:00,176.31036694381842,
2022-09-30 03:30:00,211.7851232103201,
2022-09-30 04:00:00,175.02464357662387,
2022-09-30 06:00:00,168.62966626334668,
2022-09-30 08:00:00,173.13611900141942,
2022-09-30 10:30:00,214.9233303445209,
2022-09-30 11:00:00,207.95307707955155,
2022-09-30 23:59:59,210.6818812098035,w
2022-10-03 00:00:00,188.647872786595,
2022-10-03 03:30:00,199.80131436140996,
2022-10-03 04:00:00,200.46820795220415,
2022-10-03 06:00:00,253.03790278444538,
2022-10-03 08:00:00,268.4930260451986,
2022-10-03 10:30:00,272.5664059548078,
2022-10-03 11:00:00,282.04841186126646,
2022-10-03 23:59:59,276.81100759525134,c
2022-10-04 00:00:00,278.2085732967722,
2022-10-04 03:30:00,299.8273693887312,
2022-10-04 04:00:00,279.81677462251,
2022-10-04 06:00:00,262.33703088231005,
2022-10-04 08:00:00,250.50002672751046,
2022-10-04 10:30:00,230.7458716260946,
2022-10-04 11:00:00,230.85014010310678,
2022-10-04 23:59:59,222.19486159126657,c
2022-10-05 00:00:00,215.93585827074932,
2022-10-05 03:30:00,247.84342788814044,
2022-10-05 04:00:00,235.43934942899907,
2022-10-05 06:00:00,236.32837226441293,
2022-10-05 08:00:00,224.09589285516492,
2022-10-05 10:30:00,233.34598329142582,
2022-10-05 11:00:00,233.07711988747062,
2022-10-05 23:59:59,240.18293352328536,c
2022-10-06 00:00:00,240.39029294518556,
2022-10-06 03:30:00,244.36689972381222,
2022-10-06 04:00:00,225.5117633574949,
2022-10-06 06:00:00,214.2018167839785,
2022-10-06 08:00:00,241.16063917678687,
2022-10-06 10:30:00,254.7005854869145,
2022-10-06 11:00:00,261.12779649531046,
2022-10-06 23:59:59,264.194871122372,c
2022-10-07 00:00:00,257.635652484234,
2022-10-07 03:30:00,230.08384042764837,
2022-10-07 04:00:00,235.08222793644322,
2022-10-07 06:00:00,249.6229466953719,
2022-10-07 08:00:00,225.91596725004248,
2022-10-07 10:30:00,214.63658266026025,
2022-10-07 11:00:00,221.46105874590526,
2022-10-07 23:59:59,230.54013067802114,w
2022-10-10 00:00:00,211.55765901838075,
2022-10-10 03:30:00,194.8751741682914,
2022-10-10 04:00:00,187.337078198071,
2022-10-10 06:00:00,198.81882008352815,
2022-10-10 08:00:00,194.96154658336846,
2022-10-10 10:30:00,216.8288001817758,
2022-10-10 11:00:00,213.53617474920068,
2022-10-10 23:59:59,215.25457906812696,c
2022-10-11 00:00:00,193.2439398537778,
2022-10-11 03:30:00,198.64688083709072,
2022-10-11 04:00:00,207.2853358129357,
2022-10-11 06:00:00,233.34663716551862,
2022-10-11 08:00:00,241.04137144793813,
2022-10-11 10:30:00,245.44755554100558,
2022-10-11 11:00:00,247.12491966740433,
2022-10-11 23:59:59,234.4349128987724,c
2022-10-12 00:00:00,250.42676879223225,
2022-10-12 03:30:00,257.8988401916358,
2022-10-12 04:00:00,256.95124143320436,
2022-10-12 06:00:00,281.2373633676282,
2022-10-12 08:00:00,291.3564797229062,
2022-10-12 10:30:00,360.4686155114599,
2022-10-12 11:00:00,360.83370416528,
2022-10-12 23:59:59,329.255187496811,c
2022-10-13 00:00:00,353.9975666322532,
2022-10-13 03:30:00,367.1310558980973,
2022-10-13 04:00:00,342.38029338449996,
2022-10-13 06:00:00,253.39171147667824,
2022-10-13 08:00:00,240.57701414005012,
2022-10-13 10:30:00,217.12752736832394,
2022-10-13 11:00:00,219.28165733628217,
2022-10-13 23:59:59,222.14309960676954,c
2022-10-14 00:00:00,147.53687422757739,
2022-10-14 03:30:00,162.0466123283034,
2022-10-14 04:00:00,176.85980851078574,
2022-10-14 06:00:00,159.18835933784538,
2022-10-14 08:00:00,150.2638646773012,
2022-10-14 10:30:00,55.83762271915933,
2022-10-14 11:00:00,46.06356392053662,
2022-10-14 23:59:59,40.46464481015114,w
2022-10-17 00:00:00,-152.1374097609799,
2022-10-17 03:30:00,-133.4406283991898,
2022-10-17 04:00:00,-127.56231673738269,
2022-10-17 06:00:00,-124.17719898054696,
2022-10-17 08:00:00,-126.12162769807551,
2022-10-17 10:30:00,-102.46858412464304,
2022-10-17 11:00:00,-106.29446215780101,
2022-10-17 23:59:59,-99.40778425995849,c
2022-10-18 00:00:00,-93.64734926970696,
2022-10-18 03:30:00,-88.33584986236951,
2022-10-18 04:00:00,-87.67124663730417,
2022-10-18 06:00:00,-90.12732088355409,
2022-10-18 08:00:00,-96.16639537248295,
2022-10-18 10:30:00,-103.75410737248339,
2022-10-18 11:00:00,-99.13971579928615,
2022-10-18 23:59:59,-91.17450939294024,c
2022-10-19 00:00:00,-69.05930170851896,
2022-10-19 03:30:00,-90.83940238464798,
2022-10-19 04:00:00,-86.21441755786378,
2022-10-19 06:00:00,-72.03369757582314,
2022-10-19 08:00:00,-78.55505500333209,
2022-10-19 10:30:00,-83.52979181752885,
2022-10-19 11:00:00,-88.38974537234023,
2022-10-19 23:59:59,-92.59412501756718,c
2022-10-20 00:00:00,-112.08552036978031,
2022-10-20 03:30:00,-112.61610105185756,
2022-10-20 04:00:00,-128.82856802269689,
2022-10-20 06:00:00,-134.62433802589413,
2022-10-20 08:00:00,-125.62143302844558,
2022-10-20 10:30:00,-130.95137402309444,
2022-10-20 11:00:00,-132.9767308968649,
2022-10-20 23:59:59,-122.50784277176548,c
2022-10-21 00:00:00,-149.5605149167099,
2022-10-21 03:30:00,-138.2446864444787,
2022-10-21 04:00:00,-130.2657882402866,
2022-10-21 06:00:00,-131.56568761736816,
2022-10-21 08:00:00,-132.3659711772669,
2022-10-21 10:30:00,-138.92448681580868,
2022-10-21 11:00:00,-138.5372343203228,
2022-10-21 23:59:59,-154.37734213250712,w
2022-10-24 00:00:00,-177.15814644823297,
2022-10-24 03:30:00,-174.33541281779875,
2022-10-24 04:00:00,-177.16223872445008,
2022-10-24 06:00:00,-180.4226673715021,
2022-10-24 08:00:00,-191.20848264976766,
2022-10-24 10:30:00,-166.43043068227286,
2022-10-24 11:00:00,-174.69076573625634,
2022-10-24 23:59:59,-167.92978134132215,c
2022-10-25 00:00:00,-166.0469592561662,
2022-10-25 03:30:00,-158.87186241592406,
2022-10-25 04:00:00,-155.870585258117,
2022-10-25 06:00:00,-129.90167876519473,
2022-10-25 08:00:00,-118.81892043947843,
2022-10-25 10:30:00,-92.51028611972404,
2022-10-25 11:00:00,-98.20519929287394,
2022-10-25 23:59:59,-86.38423147147486,c
2022-10-26 00:00:00,-101.87169658759132,
2022-10-26 03:30:00,-86.51531048385057,
2022-10-26 04:00:00,-88.87192311302411,
2022-10-26 06:00:00,-82.1845136960983,
2022-10-26 08:00:00,-94.56133727907971,
2022-10-26 10:30:00,-97.42792827036334,
2022-10-26 11:00:00,-103.66428103062032,
2022-10-26 23:59:59,-105.52110477074226,c
2022-10-27 00:00:00,-116.11681189060732,
2022-10-27 03:30:00,-119.1986239028947,
2022-10-27 04:00:00,-133.2352839429824,
2022-10-27 06:00:00,-120.60272117723774,
2022-10-27 08:00:00,-123.50947088825663,
2022-10-27 10:30:00,-119.22671831609864,
2022-10-27 11:00:00,-119.01963873178073,
2022-10-27 23:59:59,-112.766943419663,c
2022-10-28 00:00:00,-106.17405125997371,
2022-10-28 03:30:00,-97.74623678101537,
2022-10-28 04:00:00,-100.52287697051824,
2022-10-28 06:00:00,-71.74080510552653,
2022-10-28 08:00:00,-75.9088735902059,
2022-10-28 10:30:00,-80.72705467041011,
2022-10-28 11:00:00,-82.77682294502793,
2022-10-28 23:59:59,-80.60611793931443,w
2022-10-31 00:00:00,-100.76412251701512,
2022-10-31 03:30:00,-100.76412251701512,
2022-10-31 04:00:00,-100.92421530390101,
2022-10-31 06:00:00,-117.74778059684775,
2022-10-31 08:00:00,-119.93119770734899,
2022-10-31 10:30:00,-126.01904881595462,
2022-10-31 11:00:00,-130.325873672907,
2022-10-31 23:59:59,-128.41809563783954,c
2022-11-01 00:00:00,-144.29750205159962,
2022-11-01 03:30:00,-144.29750205159962,
2022-11-01 04:00:00,-144.29750205159962,
2022-11-01 06:00:00,-89.69435605895751,
2022-11-01 08:00:00,-101.3766514374723,
2022-11-01 10:30:00,-118.52549438304608,
2022-11-01 11:00:00,-109.95468739831934,
2022-11-01 23:59:59,-114.14739370920267,c
2022-11-02 00:00:00,-130.28307960467453,
2022-11-02 03:30:00,-130.28307960467453,
2022-11-02 04:00:00,-130.31974951033055,
2022-11-02 06:00:00,-107.37160382057314,
2022-11-02 08:00:00,-101.83510666555713,
2022-11-02 10:30:00,-101.43110290222143,
2022-11-02 11:00:00,-88.82326989118778,
2022-11-02 23:59:59,-96.93854300897462,c
2022-11-03 00:00:00,-151.78194458626265,
2022-11-03 03:30:00,-151.78194458626265,
2022-11-03 04:00:00,-151.80034928567028,
2022-11-03 06:00:00,-139.7224299762408,
2022-11-03 08:00:00,-123.60173233295401,
2022-11-03 10:30:00,-132.24016145458202,
2022-11-03 11:00:00,-139.91694087075666,
2022-11-03 23:59:59,-140.9813993610689,c
2022-11-04 00:00:00,-147.63044296043995,
2022-11-04 03:30:00,-147.63044296043995,
2022-11-04 04:00:00,-147.63044296043995,
2022-11-04 06:00:00,-131.54658286091384,
2022-11-04 08:00:00,-134.94698023351373,
2022-11-04 10:30:00,-155.08159574697822,
2022-11-04 11:00:00,-142.70118576270966,
2022-11-04 23:59:59,-140.72061256407375,w
2022-11-07 00:00:00,-145.5076252172876,
2022-11-07 03:30:00,-113.51763112303811,
2022-11-07 04:00:00,-103.32954490831094,
2022-11-07 06:00:00,-86.27156337632321,
2022-11-07 08:00:00,-77.2649187248197,
2022-11-07 10:30:00,-82.90940308339589,
2022-11-07 11:00:00,-86.30529966497856,
2022-11-07 23:59:59,-76.21838678464879,c
2022-11-08 00:00:00,-90.31311829588621,
2022-11-08 03:30:00,-63.06180419631205,
2022-11-08 04:00:00,-81.47197765704877,
2022-11-08 06:00:00,-85.78579242051467,
2022-11-08 08:00:00,-106.85093500148469,
2022-11-08 10:30:00,-102.16800078475819,
2022-11-08 11:00:00,-94.21530913739062,
2022-11-08 23:59:59,-89.08565782425991,c
2022-11-09 00:00:00,-99.02445748830053,
2022-11-09 03:30:00,-85.7103340996194,
2022-11-09 04:00:00,-76.15712014458023,
2022-11-09 06:00:00,-58.34354333515648,
2022-11-09 08:00:00,-63.298010778870236,
2022-11-09 10:30:00,-48.6829333115574,
2022-11-09 11:00:00,-37.68151830706698,
2022-11-09 23:59:59,-27.59431335372605,c
2022-11-10 00:00:00,-28.826140889383197,
2022-11-10 03:30:00,-41.6048470639323,
2022-11-10 04:00:00,-43.07863286639266,
2022-11-10 06:00:00,-31.607417916410746,
2022-11-10 08:00:00,8.328711003369605,
2022-11-10 10:30:00,17.952419237838967,
2022-11-10 11:00:00,13.88641569551568,
2022-11-10 23:59:59,0.0,a
2022-11-11 00:00:00,-14.141387551940845,
2022-11-11 03:30:00,70.53930461951737,
2022-11-11 04:00:00,109.60810223781877,
2022-11-11 06:00:00,116.76229964205243,
2022-11-11 08:00:00,101.22122303670855,
2022-11-11 10:30:00,103.3524219280464,
2022-11-11 11:00:00,89.99624974749605,
2022-11-11 23:59:59,75.5077851064849,w
2022-11-14 00:00:00,84.29136485960751,
2022-11-14 03:30:00,61.90494222674215,
2022-11-14 04:00:00,66.90055327981241,
2022-11-14 06:00:00,38.33087063773577,
2022-11-14 08:00:00,7.032726626823177,
2022-11-14 10:30:00,23.43598983562157,
2022-11-14 11:00:00,26.273128984529123,
2022-11-14 23:59:59,20.627313321311306,c
2022-11-15 00:00:00,29.192004595073712,
2022-11-15 03:30:00,40.493703892763165,
2022-11-15 04:00:00,43.68579777673533,
2022-11-15 06:00:00,50.90945281803708,
2022-11-15 08:00:00,66.06024134298875,
2022-11-15 10:30:00,59.61397660627655,
2022-11-15 11:00:00,62.08854958703114,
2022-11-15 23:59:59,46.595238583945445,c
0,46.595238583945445,
0,46.595238583945445,
0,46.595238583945445,
0,46.595238583945445,
0,46.595238583945445,
0,46.595238583945445,
0,46.595238583945445,
0,46.595238583945445,
0,46.595238583945445,
0,46.595238583945445,
0,46.595238583945445,
0,46.595238583945445,
0,46.595238583945445,
0,46.595238583945445,
0,46.595238583945445,
0,46.595238583945445,
2022-11-16 00:00:00,64.11155667211901,
2022-11-16 03:30:00,102.11764200903127,
2022-11-16 04:00:00,92.6887987783538,
2022-11-16 06:00:00,62.94843786682699,
2022-11-16 08:00:00,64.65300988153325,
2022-11-16 10:30:00,97.6963734298921,
2022-11-16 11:00:00,96.0031108440873,
2022-11-16 23:59:59,102.15892755548998,c
2022-11-17 00:00:00,95.36001540359325,
2022-11-17 03:30:00,114.59939279766624,
2022-11-17 04:00:00,115.57797942961082,
2022-11-17 06:00:00,77.53541893624404,
2022-11-17 08:00:00,69.11343077971208,
