date,XLPWMT_2020_Q4,meta
2020-11-10 00:00:00,-16.55435970944481,
2020-11-10 10:00:00,9.10851380246882,
2020-11-10 10:30:00,10.751679966135443,
2020-11-10 12:00:00,-0.12735509066388317,
2020-11-10 13:30:00,-9.479585744469432,
2020-11-10 15:00:00,9.539382858901035,
2020-11-10 15:30:30,9.539382858901035,
2020-11-10 23:59:59,20.389848545863742,c
2020-11-11 00:00:00,1.4069778693475143,
2020-11-11 10:00:00,-28.533485174477136,
2020-11-11 10:30:00,-41.70252177019691,
2020-11-11 12:00:00,-25.72881490556469,
2020-11-11 13:30:00,-27.241764317673752,
2020-11-11 15:00:00,-16.707213351120487,
2020-11-11 15:30:30,-16.707213351120487,
2020-11-11 23:59:59,-18.497217584823034,c
2020-11-12 00:00:00,-43.84552737397769,
2020-11-12 10:00:00,-40.273068204189144,
2020-11-12 10:30:00,-46.76844208319295,
2020-11-12 12:00:00,-37.362895787970984,
2020-11-12 13:30:00,-45.65172746646908,
2020-11-12 15:00:00,-44.25386184052087,
2020-11-12 15:30:30,-44.25386184052087,
2020-11-12 23:59:59,-40.16339558370419,c
2020-11-13 00:00:00,-34.076031885739155,
2020-11-13 10:00:00,-19.382203698648937,
2020-11-13 10:30:00,-21.784612133350837,
2020-11-13 12:00:00,-36.09095543666356,
2020-11-13 13:30:00,-51.53541232580778,
2020-11-13 15:00:00,-66.8406088421726,
2020-11-13 15:30:30,-66.8406088421726,
2020-11-13 23:59:59,-49.510512807346885,w
2020-11-16 00:00:00,-9.055174149021639,
2020-11-16 10:00:00,-69.00779926524123,
2020-11-16 10:30:00,-73.38643756201719,
2020-11-16 12:00:00,-88.93551070378436,
2020-11-16 13:30:00,-118.01295483317132,
2020-11-16 15:00:00,-96.10787005915427,
2020-11-16 15:30:30,-96.10787005915427,
2020-11-16 23:59:59,-67.29979735735157,c
2020-11-17 00:00:00,-40.44631410348529,
2020-11-17 10:00:00,-84.43998857562606,
2020-11-17 10:30:00,-75.9858070562963,
2020-11-17 12:00:00,-80.98917824202587,
2020-11-17 13:30:00,-59.32143068470097,
2020-11-17 15:00:00,-31.38648458197295,
2020-11-17 15:30:30,-31.38648458197295,
2020-11-17 23:59:59,0.0,a
2020-11-18 00:00:00,-10.349227637729541,
2020-11-18 10:00:00,-29.47421725021826,
2020-11-18 10:30:00,-46.4111328295978,
2020-11-18 12:00:00,-14.298803887048448,
2020-11-18 13:30:00,-36.08349336805645,
2020-11-18 15:00:00,-57.95645334319346,
2020-11-18 15:30:30,-57.95645334319346,
2020-11-18 23:59:59,-59.33999999999671,c
2020-11-19 00:00:00,-84.68916514266525,
2020-11-19 10:00:00,-138.46320551393987,
2020-11-19 10:30:00,-156.50908427120814,
2020-11-19 12:00:00,-152.94735298557072,
2020-11-19 13:30:00,-150.6475232019369,
2020-11-19 15:00:00,-147.1928626612673,
2020-11-19 15:30:30,-147.1928626612673,
2020-11-19 23:59:59,-147.46479622999544,c
2020-11-20 00:00:00,-122.31204315456878,
2020-11-20 10:00:00,-151.46690923081962,
2020-11-20 10:30:00,-135.98746081106938,
2020-11-20 12:00:00,-131.8929385756853,
2020-11-20 13:30:00,-146.91581671778167,
2020-11-20 15:00:00,-110.29826193951209,
2020-11-20 15:30:30,-110.29826193951209,
2020-11-20 23:59:59,-115.56437023144852,w
2020-11-23 00:00:00,-104.46941862013404,
2020-11-23 10:00:00,-121.90039082807331,
2020-11-23 10:30:00,-127.71947495136403,
2020-11-23 12:00:00,-121.0171159900355,
2020-11-23 13:30:00,-120.19787719689889,
2020-11-23 15:00:00,-121.91266320927667,
2020-11-23 15:30:30,-121.91266320927667,
2020-11-23 23:59:59,-137.18412455177074,c
2020-11-24 00:00:00,-137.42009415761913,
2020-11-24 10:00:00,-100.5184429677243,
2020-11-24 10:30:00,-117.00659390825692,
2020-11-24 12:00:00,-112.34725392486594,
2020-11-24 13:30:00,-129.02707380405545,
2020-11-24 15:00:00,-120.26995953643649,
2020-11-24 15:30:30,-120.26995953643649,
2020-11-24 23:59:59,-118.32769899765623,c
2020-11-25 00:00:00,-110.01444857916596,
2020-11-25 10:00:00,-142.7490605174789,
2020-11-25 10:30:00,-126.69174424799508,
2020-11-25 12:00:00,-117.86847348401963,
2020-11-25 13:30:00,-128.27360937933818,
2020-11-25 15:00:00,-139.13845722644282,
2020-11-25 15:30:30,-139.13845722644282,
2020-11-25 23:59:59,-137.01364509439315,c
2020-11-26 00:00:00,-137.01364509439315,
2020-11-26 10:00:00,-137.01364509439315,
2020-11-26 10:30:00,-137.01364509439315,
2020-11-26 12:00:00,-137.01364509439315,
2020-11-26 13:30:00,-137.01364509439315,
2020-11-26 15:00:00,-137.01364509439315,
2020-11-26 15:30:30,-137.01364509439315,
2020-11-26 23:59:59,-137.01364509439315,c
2020-11-27 00:00:00,-145.11860087815904,
2020-11-27 10:00:00,-151.49859346635068,
2020-11-27 10:30:00,-147.6294538236381,
2020-11-27 12:00:00,-122.57224369991278,
2020-11-27 13:30:00,-122.57224369991278,
2020-11-27 15:00:00,-122.57224369991278,
2020-11-27 15:30:30,-122.57224369991278,
2020-11-27 23:59:59,-130.05075205014052,w
2020-11-30 00:00:00,-134.2431123075201,
2020-11-30 10:00:00,-143.21591970208019,
2020-11-30 10:30:00,-141.89727769949627,
2020-11-30 12:00:00,-133.2302451481226,
2020-11-30 13:30:00,-159.01805633532507,
2020-11-30 15:00:00,-181.75698323754474,
2020-11-30 15:30:30,-181.75698323754474,m
2020-11-30 23:59:59,-170.62343107334073,c
2020-12-01 00:00:00,-156.7863902309064,
2020-12-01 10:00:00,-139.98072670150847,
2020-12-01 10:30:00,-120.02623957745796,
2020-12-01 12:00:00,-134.21663909979245,
2020-12-01 13:30:00,-138.19209583093865,
2020-12-01 15:00:00,-116.06227232058403,
2020-12-01 15:30:30,-116.06227232058403,
2020-12-01 23:59:59,-122.00611057272113,c
2020-12-02 00:00:00,-117.50562741717161,
2020-12-02 10:00:00,-93.4594137387144,
2020-12-02 10:30:00,-88.43646610750895,
2020-12-02 12:00:00,-106.79211873511818,
2020-12-02 13:30:00,-89.32813732259746,
2020-12-02 15:00:00,-95.6369729776057,
2020-12-02 15:30:30,-95.6369729776057,
2020-12-02 23:59:59,-92.41676650287972,c
2020-12-03 00:00:00,-89.24418678245516,
2020-12-03 10:00:00,-54.949724042636916,
2020-12-03 10:30:00,-49.58162006920688,
2020-12-03 12:00:00,-44.35166150224745,
2020-12-03 13:30:00,-40.14075321050399,
2020-12-03 15:00:00,-43.288843976406355,
2020-12-03 15:30:30,-43.288843976406355,
2020-12-03 23:59:59,-39.01678220991016,c
2020-12-04 00:00:00,-39.9650202372996,
2020-12-04 10:00:00,-7.556143221783174,
2020-12-04 10:30:00,3.538775371685432,
2020-12-04 12:00:00,14.07243099759583,
2020-12-04 13:30:00,9.67432207663137,
2020-12-04 15:00:00,21.311091535359594,
2020-12-04 15:30:30,21.311091535359594,
2020-12-04 23:59:59,12.456598180668978,w
2020-12-07 00:00:00,17.510632649194235,
2020-12-07 10:00:00,30.2552772674467,
2020-12-07 10:30:00,18.172174489854598,
2020-12-07 12:00:00,25.59723066954973,
2020-12-07 13:30:00,22.5105995464709,
2020-12-07 15:00:00,22.84991393037501,
2020-12-07 15:30:30,22.84991393037501,
2020-12-07 23:59:59,20.025182097025155,c
2020-12-08 00:00:00,21.373473978641044,
2020-12-08 10:00:00,23.431025731338195,
2020-12-08 10:30:00,22.56561596397333,
2020-12-08 12:00:00,6.698917961687556,
2020-12-08 13:30:00,2.511834789768841,
2020-12-08 15:00:00,6.551531854451297,
2020-12-08 15:30:30,6.551531854451297,
2020-12-08 23:59:59,2.5101045769474695,c
2020-12-09 00:00:00,-13.139874034825285,
2020-12-09 10:00:00,-8.892094745928603,
2020-12-09 10:30:00,4.597011370550064,
