date,CAD_ETFS_2022_Q1,meta
2022-03-15 23:59:59,241.7538059119829,c
2022-03-16 00:00:00,208.58009839255737,
2022-03-16 10:00:00,184.26905776777812,
2022-03-16 10:30:00,239.46058221949943,
2022-03-16 12:00:00,272.3704194833026,
2022-03-16 13:30:00,255.92864151468848,
2022-03-16 15:00:00,256.27853239220485,
2022-03-16 15:30:30,256.27853239220485,
2022-03-16 23:59:59,225.58623857947077,c
2022-03-17 00:00:00,155.30315760900248,
2022-03-17 10:00:00,127.35189439322767,
2022-03-17 10:30:00,121.07327786290807,
2022-03-17 12:00:00,98.17458810813923,
2022-03-17 13:30:00,98.85733555668094,
2022-03-17 15:00:00,81.52540854093468,
2022-03-17 15:30:30,81.52540854093468,
2022-03-17 23:59:59,85.14143335344579,c
2022-03-18 00:00:00,108.01788972324357,
2022-03-18 10:00:00,78.89813404590859,
2022-03-18 10:30:00,68.60744750338563,
2022-03-18 12:00:00,60.192452281362876,
2022-03-18 13:30:00,45.48229046757433,
2022-03-18 15:00:00,61.30480137989616,
2022-03-18 15:30:30,61.30480137989616,
2022-03-18 23:59:59,100.1064917871272,e
2022-03-21 00:00:00,24.417043810417454,
2022-03-21 10:00:00,-0.9957716635126417,
2022-03-21 10:30:00,-0.5529649224945388,
2022-03-21 12:00:00,-12.71893620078572,
2022-03-21 13:30:00,-3.8781900440862955,
2022-03-21 15:00:00,-37.5654507524232,
2022-03-21 15:30:30,-37.5654507524232,
2022-03-21 23:59:59,-40.1253728774509,c
2022-03-22 00:00:00,-46.93325187570554,
2022-03-22 10:00:00,-52.05283673361464,
2022-03-22 10:30:00,-23.820952696012682,
2022-03-22 12:00:00,2.4255238572413873,
2022-03-22 13:30:00,-42.08622689728236,
2022-03-22 15:00:00,-30.97460345147465,
2022-03-22 15:30:30,-30.97460345147465,
2022-03-22 23:59:59,-10.656630466527531,c
2022-03-23 00:00:00,-80.32876628965096,
2022-03-23 10:00:00,-86.05940652859044,
2022-03-23 10:30:00,-89.62051242426787,
2022-03-23 12:00:00,-112.01641265775925,
2022-03-23 13:30:00,-99.33394476196918,
2022-03-23 15:00:00,-112.3635825694837,
2022-03-23 15:30:30,-112.3635825694837,
2022-03-23 23:59:59,-96.85216782954922,c
2022-03-24 00:00:00,-96.1358705151697,
2022-03-24 10:00:00,-114.35997120762659,
2022-03-24 10:30:00,-105.01315453310599,
2022-03-24 12:00:00,-97.69874244037419,
2022-03-24 13:30:00,-118.21377047529313,
2022-03-24 15:00:00,-92.75900429612466,
2022-03-24 15:30:30,-92.75900429612466,
2022-03-24 23:59:59,-95.83365573049196,c
2022-03-25 00:00:00,-71.96568689615015,
2022-03-25 10:00:00,-137.46452319247055,
2022-03-25 10:30:00,-159.71691831520093,
2022-03-25 12:00:00,-174.16673355743296,
2022-03-25 13:30:00,-163.86087868689083,
2022-03-25 15:00:00,-190.18668098968465,
2022-03-25 15:30:30,-190.18668098968465,
2022-03-25 23:59:59,-179.3904664298143,w
2022-03-28 00:00:00,-102.4847439405994,
2022-03-28 10:00:00,-85.66512537758535,
2022-03-28 10:30:00,-92.57947071134367,
2022-03-28 12:00:00,-97.91982105268198,
2022-03-28 13:30:00,-92.89654067794527,
2022-03-28 15:00:00,-113.49897251984021,
2022-03-28 15:30:30,-113.49897251984021,
2022-03-28 23:59:59,-98.46897314954276,c
2022-03-29 00:00:00,-18.775959723559936,
2022-03-29 10:00:00,5.094525375435296,
2022-03-29 10:30:00,-17.708577664418954,
2022-03-29 12:00:00,16.159697602353845,
2022-03-29 13:30:00,-6.080766335767294,
2022-03-29 15:00:00,-53.740522889086606,
2022-03-29 15:30:30,-53.740522889086606,
2022-03-29 23:59:59,-73.84643319924453,c
2022-03-30 00:00:00,-131.05021135742936,
2022-03-30 10:00:00,-98.31635674869176,
2022-03-30 10:30:00,-74.81182435759001,
2022-03-30 12:00:00,-59.01424758401208,
2022-03-30 13:30:00,-51.950481389339075,
2022-03-30 15:00:00,-69.21478689717969,
2022-03-30 15:30:30,-69.21478689717969,
2022-03-30 23:59:59,-91.90951694154046,c
2022-03-31 00:00:00,-57.14013151927884,
2022-03-31 10:00:00,-92.61752952135794,
2022-03-31 10:30:00,-81.96206987648475,
2022-03-31 12:00:00,-102.37347602237605,
2022-03-31 13:30:00,-109.87029798648382,
2022-03-31 15:00:00,-82.9532694055797,
2022-03-31 15:30:30,-82.9532694055797,
2022-03-31 23:59:59,-37.40919164436036,c
2022-04-01 00:00:00,-20.0542933370416,
2022-04-01 10:00:00,-93.55661518873421,
2022-04-01 10:30:00,-86.26367543800279,
2022-04-01 12:00:00,-116.40170376499555,
2022-04-01 13:30:00,-101.38666128498244,
2022-04-01 15:00:00,-116.32338571742457,
2022-04-01 15:30:30,-116.32338571742457,
2022-04-01 23:59:59,-120.48686902329882,w
