date,AS_TWDP_2021_Q4,meta
0,110.97634050942916,
0,110.97634050942916,
0,110.97634050942916,
0,110.97634050942916,
0,110.97634050942916,
0,110.97634050942916,
0,110.97634050942916,
0,110.97634050942916,
0,110.97634050942916,
0,110.97634050942916,
0,110.97634050942916,
0,110.97634050942916,
0,110.97634050942916,
0,110.97634050942916,
0,110.97634050942916,
2021-12-13 00:00:00,185.4639686265702,
2021-12-13 01:00:00,185.4639686265702,
2021-12-13 02:30:00,185.4639686265702,
2021-12-13 03:00:00,185.4639686265702,
2021-12-13 18:30:00,185.4639686265702,
2021-12-13 20:00:00,185.4639686265702,
2021-12-13 23:00:00,152.82559318298368,
2021-12-13 23:59:59,151.96610507011277,c
2021-12-14 00:00:00,148.1574251397243,
2021-12-14 01:00:00,148.1574251397243,
2021-12-14 02:30:00,148.1574251397243,
2021-12-14 03:00:00,148.1574251397243,
2021-12-14 18:30:00,148.1574251397243,
2021-12-14 20:00:00,148.1574251397243,
2021-12-14 23:00:00,191.163023980706,
2021-12-14 23:59:59,194.62816555767813,c
2021-12-15 00:00:00,195.73242719352243,
2021-12-15 01:00:00,195.73242719352243,
2021-12-15 02:30:00,195.73242719352243,
2021-12-15 03:00:00,195.73242719352243,
2021-12-15 18:30:00,195.73242719352243,
2021-12-15 20:00:00,195.73242719352243,
2021-12-15 23:00:00,202.90910362765513,
2021-12-15 23:59:59,218.66103634625517,c
2021-12-16 00:00:00,222.05679249107573,
2021-12-16 01:00:00,222.05679249107573,
2021-12-16 02:30:00,222.05679249107573,
2021-12-16 03:00:00,222.05679249107573,
2021-12-16 18:30:00,222.05679249107573,
2021-12-16 20:00:00,222.05679249107573,
2021-12-16 23:00:00,318.9689541994218,
2021-12-16 23:59:59,330.85600635458957,c
2021-12-17 00:00:00,331.5171056496911,
2021-12-17 01:00:00,331.5171056496911,
2021-12-17 02:30:00,331.5171056496911,
2021-12-17 03:00:00,331.5171056496911,
2021-12-17 18:30:00,331.5171056496911,
2021-12-17 20:00:00,331.5171056496911,
2021-12-17 23:00:00,331.5171056496911,
2021-12-17 23:59:59,287.276944029399,e
2021-12-20 00:00:00,287.0049797610124,
2021-12-20 01:00:00,287.0049797610124,
2021-12-20 02:30:00,287.0049797610124,
2021-12-20 03:00:00,287.0049797610124,
2021-12-20 18:30:00,287.0049797610124,
2021-12-20 20:00:00,287.0049797610124,
2021-12-20 23:00:00,337.42552917716125,
2021-12-20 23:59:59,341.8074784732353,c
2021-12-21 00:00:00,338.89945502696116,
2021-12-21 01:00:00,338.89945502696116,
2021-12-21 02:30:00,338.89945502696116,
2021-12-21 03:00:00,338.89945502696116,
2021-12-21 18:30:00,338.89945502696116,
2021-12-21 20:00:00,338.89945502696116,
2021-12-21 23:00:00,403.4964475534433,
2021-12-21 23:59:59,388.0609170675453,c
2021-12-22 00:00:00,381.8219087214792,
2021-12-22 01:00:00,381.8219087214792,
2021-12-22 02:30:00,381.8219087214792,
2021-12-22 03:00:00,381.8219087214792,
2021-12-22 18:30:00,381.8219087214792,
2021-12-22 20:00:00,381.8219087214792,
2021-12-22 23:00:00,375.29718536480834,
2021-12-22 23:59:59,351.8800475350736,c
2021-12-23 00:00:00,357.8727509514052,
2021-12-23 01:00:00,357.8727509514052,
2021-12-23 02:30:00,357.8727509514052,
2021-12-23 03:00:00,357.8727509514052,
2021-12-23 18:30:00,357.8727509514052,
2021-12-23 20:00:00,357.8727509514052,
2021-12-23 23:00:00,289.47308320858554,
2021-12-23 23:59:59,270.08560852203664,c
2021-12-24 00:00:00,273.68869158348383,
2021-12-24 01:00:00,273.68869158348383,
2021-12-24 02:30:00,273.68869158348383,
2021-12-24 03:00:00,273.68869158348383,
2021-12-24 18:30:00,273.68869158348383,
2021-12-24 20:00:00,273.68869158348383,
2021-12-24 23:00:00,273.68869158348383,
2021-12-24 23:59:59,258.3886759975015,w
2021-12-27 00:00:00,221.14823999689176,
2021-12-27 01:00:00,221.14823999689176,
2021-12-27 02:30:00,221.14823999689176,
2021-12-27 03:00:00,221.14823999689176,
2021-12-27 18:30:00,221.14823999689176,
2021-12-27 20:00:00,221.14823999689176,
2021-12-27 23:00:00,210.64866990254626,
2021-12-27 23:59:59,193.43882620894578,c
2021-12-28 00:00:00,204.32445584766901,
2021-12-28 01:00:00,204.32445584766901,
2021-12-28 02:30:00,204.32445584766901,
2021-12-28 03:00:00,204.32445584766901,
2021-12-28 18:30:00,204.32445584766901,
2021-12-28 20:00:00,204.32445584766901,
2021-12-28 23:00:00,178.97856136973428,
2021-12-28 23:59:59,181.8164773230982,c
2021-12-29 00:00:00,174.89055842640926,
2021-12-29 01:00:00,174.89055842640926,
2021-12-29 02:30:00,174.89055842640926,
2021-12-29 03:00:00,174.89055842640926,
2021-12-29 18:30:00,174.89055842640926,
2021-12-29 20:00:00,174.89055842640926,
2021-12-29 23:00:00,160.06678088716805,
2021-12-29 23:59:59,159.1100535081714,c
2021-12-30 00:00:00,160.42012694344103,
2021-12-30 01:00:00,160.42012694344103,
2021-12-30 02:30:00,160.42012694344103,
2021-12-30 03:00:00,160.42012694344103,
2021-12-30 18:30:00,160.42012694344103,
2021-12-30 20:00:00,160.42012694344103,
2021-12-30 23:00:00,160.42012694344103,
2021-12-30 23:59:59,161.66378008402887,c
2021-12-31 00:00:00,161.66378008402887,
2021-12-31 01:00:00,161.66378008402887,
2021-12-31 02:30:00,161.66378008402887,
2021-12-31 03:00:00,161.66378008402887,
2021-12-31 18:30:00,161.66378008402887,
2021-12-31 20:00:00,161.66378008402887,
2021-12-31 23:00:00,161.66378008402887,
2021-12-31 23:59:59,161.66378008402887,w
2022-01-03 00:00:00,140.32760680415316,
2022-01-03 01:00:00,140.32760680415316,
2022-01-03 02:30:00,140.32760680415316,
2022-01-03 03:00:00,140.32760680415316,
2022-01-03 18:30:00,140.32760680415316,
2022-01-03 20:00:00,140.32760680415316,
2022-01-03 23:00:00,124.90966888124449,
2022-01-03 23:59:59,117.62695558924175,c
2022-01-04 00:00:00,108.44574601939834,
2022-01-04 01:00:00,108.44574601939834,
2022-01-04 02:30:00,108.44574601939834,
2022-01-04 03:00:00,108.44574601939834,
2022-01-04 18:30:00,108.44574601939834,
2022-01-04 20:00:00,108.44574601939834,
2022-01-04 23:00:00,103.59389784156042,
2022-01-04 23:59:59,100.82857053313907,c
2022-01-05 00:00:00,97.36067255865457,
2022-01-05 01:00:00,97.36067255865457,
2022-01-05 02:30:00,97.36067255865457,
2022-01-05 03:00:00,97.36067255865457,
2022-01-05 18:30:00,97.36067255865457,
2022-01-05 20:00:00,97.36067255865457,
2022-01-05 23:00:00,49.26946835281191,
2022-01-05 23:59:59,48.94355958846009,c
2022-01-06 00:00:00,54.726678285540565,
2022-01-06 01:00:00,54.726678285540565,
2022-01-06 02:30:00,54.726678285540565,
2022-01-06 03:00:00,54.726678285540565,
2022-01-06 18:30:00,54.726678285540565,
2022-01-06 20:00:00,54.726678285540565,
2022-01-06 23:00:00,43.455640512943006,
2022-01-06 23:59:59,48.709659572659305,c
2022-01-07 00:00:00,51.66216286737541,
2022-01-07 01:00:00,51.66216286737541,
2022-01-07 02:30:00,51.66216286737541,
2022-01-07 03:00:00,51.66216286737541,
2022-01-07 18:30:00,51.66216286737541,
2022-01-07 20:00:00,51.66216286737541,
2022-01-07 23:00:00,51.66216286737541,
2022-01-07 23:59:59,51.1685918128831,w
