date,FT_SECTOR_2021_Q1,meta
2020-12-21 00:00:00,-55.17314167683066,
2020-12-21 10:00:00,-54.863014447286105,
2020-12-21 10:30:00,-36.20603066962943,
2020-12-21 12:00:00,-42.174538739861354,
2020-12-21 13:30:00,-46.60531447140528,
2020-12-21 15:00:00,-46.56613791490474,
2020-12-21 15:30:30,-46.56613791490474,
2020-12-21 23:59:59,-50.17479673092223,c
2020-12-22 00:00:00,-53.88658620412337,
2020-12-22 10:00:00,-62.88846411110869,
2020-12-22 10:30:00,-59.29528754661502,
2020-12-22 12:00:00,-53.10200784335513,
2020-12-22 13:30:00,-60.3775598505611,
2020-12-22 15:00:00,-65.43577927364183,
2020-12-22 15:30:30,-65.43577927364183,
2020-12-22 23:59:59,-68.07896350434788,c
2020-12-23 00:00:00,-68.08619606766307,
2020-12-23 10:00:00,-62.76465576657047,
2020-12-23 10:30:00,-57.29342548900412,
2020-12-23 12:00:00,-48.239706809873724,
2020-12-23 13:30:00,-54.99163279734715,
2020-12-23 15:00:00,-52.085845255408195,
2020-12-23 15:30:30,-52.085845255408195,
2020-12-23 23:59:59,-53.2240704628464,c
2020-12-24 00:00:00,-55.862702030138436,
2020-12-24 10:00:00,-63.55764635987384,
2020-12-24 10:30:00,-57.66689148762497,
2020-12-24 12:00:00,-48.52282267950497,
2020-12-24 13:30:00,-48.52282267950497,
2020-12-24 15:00:00,-48.52282267950497,
2020-12-24 15:30:30,-48.52282267950497,
2020-12-24 23:59:59,-44.12492910718348,c
2020-12-25 00:00:00,-44.12492910718348,
2020-12-25 10:00:00,-44.12492910718348,
2020-12-25 10:30:00,-44.12492910718348,
2020-12-25 12:00:00,-44.12492910718348,
2020-12-25 13:30:00,-44.12492910718348,
2020-12-25 15:00:00,-44.12492910718348,
2020-12-25 15:30:30,-44.12492910718348,
2020-12-25 23:59:59,-44.12492910718348,w
2020-12-28 00:00:00,-48.3306634713908,
2020-12-28 10:00:00,-30.659771298603964,
2020-12-28 10:30:00,-18.24521409138524,
2020-12-28 12:00:00,-26.477381384765206,
2020-12-28 13:30:00,-27.55957876310989,
2020-12-28 15:00:00,-20.994061884866195,
2020-12-28 15:30:30,-20.994061884866195,
2020-12-28 23:59:59,-16.683225767619877,c
2020-12-29 00:00:00,-24.765463610988675,
2020-12-29 10:00:00,-33.83518194169547,
2020-12-29 10:30:00,-31.93035719983483,
2020-12-29 12:00:00,-33.73157028416071,
2020-12-29 13:30:00,-25.46729562239166,
2020-12-29 15:00:00,-27.88075527656818,
2020-12-29 15:30:30,-27.88075527656818,
2020-12-29 23:59:59,-25.773719234798925,c
2020-12-30 00:00:00,-27.09364857762839,
2020-12-30 10:00:00,-18.10825630084387,
2020-12-30 10:30:00,-23.583195251039687,
2020-12-30 12:00:00,-16.69241755873426,
2020-12-30 13:30:00,-29.309628320666643,
2020-12-30 15:00:00,-32.37018500843625,
2020-12-30 15:30:30,-32.37018500843625,
2020-12-30 23:59:59,-30.690871942801564,c
2020-12-31 00:00:00,-29.178068543551312,
2020-12-31 10:00:00,-32.98933581011579,
2020-12-31 10:30:00,-35.591416685856316,
2020-12-31 12:00:00,-30.250804459464238,
2020-12-31 13:30:00,-33.99206138054719,
2020-12-31 15:00:00,-27.958455474518424,
2020-12-31 15:30:30,-27.958455474518424,s
2020-12-31 23:59:59,-26.849758503105654,c
2021-01-01 00:00:00,-26.849758503105654,
2021-01-01 10:00:00,-26.849758503105654,
2021-01-01 10:30:00,-26.849758503105654,
2021-01-01 12:00:00,-26.849758503105654,
2021-01-01 13:30:00,-26.849758503105654,
2021-01-01 15:00:00,-26.849758503105654,
2021-01-01 15:30:30,-26.849758503105654,
2021-01-01 23:59:59,-26.849758503105654,w
2021-01-04 00:00:00,-23.414121700123303,
2021-01-04 10:00:00,-7.12130736545247,
2021-01-04 10:30:00,-11.500396606256642,
2021-01-04 12:00:00,-0.02745950923624818,
2021-01-04 13:30:00,9.80424589297125,
2021-01-04 15:00:00,3.533428280177491,
2021-01-04 15:30:30,3.533428280177491,
2021-01-04 23:59:59,0.0,a
2021-01-05 00:00:00,-0.6538995398348004,
2021-01-05 10:00:00,5.584476229997353,
2021-01-05 10:30:00,4.305003967451711,
2021-01-05 12:00:00,-13.645426168189385,
2021-01-05 13:30:00,-5.941600081804228,
2021-01-05 15:00:00,-8.038339736797008,
2021-01-05 15:30:30,-8.038339736797008,
2021-01-05 23:59:59,-10.09802982194735,c
0,-10.09802982194735,
0,-10.09802982194735,
0,-10.09802982194735,
0,-10.09802982194735,
0,-10.09802982194735,
0,-10.09802982194735,
0,-10.09802982194735,
0,-10.09802982194735,
2021-01-06 00:00:00,-2.91811452750267,
2021-01-06 10:00:00,18.71797711555589,
2021-01-06 10:30:00,13.308918234620945,
2021-01-06 12:00:00,9.575079407847328,
2021-01-06 13:30:00,1.4630417179878674,
2021-01-06 15:00:00,4.614114899903319,
2021-01-06 15:30:30,4.614114899903319,
2021-01-06 23:59:59,15.289026224047916,e
2021-01-07 00:00:00,-0.3883563681522997,
2021-01-07 10:00:00,-27.210934233134793,
2021-01-07 10:30:00,-21.60678295654297,
2021-01-07 12:00:00,-27.79867910487989,
2021-01-07 13:30:00,-25.274329915620804,
2021-01-07 15:00:00,-20.675394431759873,
2021-01-07 15:30:30,-20.675394431759873,
2021-01-07 23:59:59,-16.731859974262786,c
2021-01-08 00:00:00,-36.149782210315514,
2021-01-08 10:00:00,-30.86690888952656,
2021-01-08 10:30:00,-28.088754900842247,
2021-01-08 12:00:00,-33.77817059756157,
2021-01-08 13:30:00,-39.20644396007647,
2021-01-08 15:00:00,-43.651766739093475,
2021-01-08 15:30:30,-43.651766739093475,
2021-01-08 23:59:59,-51.722059681903744,w
2021-01-11 00:00:00,-55.52109430084522,
2021-01-11 10:00:00,-40.61377148310839,
2021-01-11 10:30:00,-42.722532913624384,
2021-01-11 12:00:00,-47.10901482175054,
2021-01-11 13:30:00,-37.88919009082907,
2021-01-11 15:00:00,-38.18590102031455,
2021-01-11 15:30:30,-38.18590102031455,
2021-01-11 23:59:59,-37.00201953576756,c
2021-01-12 00:00:00,-34.25683844279255,
2021-01-12 10:00:00,-36.632658674814486,
2021-01-12 10:30:00,-33.558948518695075,
2021-01-12 12:00:00,-43.33361840246158,
2021-01-12 13:30:00,-42.49284565276358,
2021-01-12 15:00:00,-50.7611349318855,
2021-01-12 15:30:30,-50.7611349318855,
2021-01-12 23:59:59,-50.03076617988079,c
2021-01-13 00:00:00,-40.74414834429729,
2021-01-13 10:00:00,-35.36093201433935,
2021-01-13 10:30:00,-37.36458464233983,
2021-01-13 12:00:00,-62.879221612197504,
2021-01-13 13:30:00,-62.94306289264062,
2021-01-13 15:00:00,-61.194845888227995,
2021-01-13 15:30:30,-61.194845888227995,
2021-01-13 23:59:59,-62.528444855280426,c
2021-01-14 00:00:00,-47.12296205131096,
2021-01-14 10:00:00,-46.35192069483877,
2021-01-14 10:30:00,-46.67398556219783,
2021-01-14 12:00:00,-27.016388885790576,
2021-01-14 13:30:00,-23.89226477334775,
2021-01-14 15:00:00,-18.601513063739294,
2021-01-14 15:30:30,-18.601513063739294,
2021-01-14 23:59:59,-21.286558485637975,c
2021-01-15 00:00:00,-24.90572485771358,
2021-01-15 10:00:00,-30.320347477309753,
2021-01-15 10:30:00,-21.699407164184272,
2021-01-15 12:00:00,-20.065566976283726,
2021-01-15 13:30:00,-23.510010978175377,
2021-01-15 15:00:00,-19.058414381483477,
2021-01-15 15:30:30,-19.058414381483477,
2021-01-15 23:59:59,-18.35765087621883,w
2021-01-18 00:00:00,-18.35765087621883,
2021-01-18 10:00:00,-18.35765087621883,
2021-01-18 10:30:00,-18.35765087621883,
2021-01-18 12:00:00,-18.35765087621883,
2021-01-18 13:30:00,-18.35765087621883,
2021-01-18 15:00:00,-18.35765087621883,
2021-01-18 15:30:30,-18.35765087621883,
2021-01-18 23:59:59,-18.35765087621883,c
2021-01-19 00:00:00,-25.38273332483819,
2021-01-19 10:00:00,-14.406793740782621,
2021-01-19 10:30:00,-12.352713512277106,
2021-01-19 12:00:00,-13.699271144692549,
2021-01-19 13:30:00,-13.117718491274143,
2021-01-19 15:00:00,-20.089118781177,
2021-01-19 15:30:30,-20.089118781177,
2021-01-19 23:59:59,-27.408918992270962,c
2021-01-20 00:00:00,-35.42226423011487,
2021-01-20 10:00:00,-56.84740251691679,
2021-01-20 10:30:00,-52.781529336341315,
2021-01-20 12:00:00,-59.322137093037675,
2021-01-20 13:30:00,-56.85450078587789,
