date,ACES_2022_Q2,meta
2022-06-20 00:00:00,-94.19047897995638,
2022-06-20 10:00:00,-94.24141378518758,
2022-06-20 10:30:00,-91.06894993198297,
2022-06-20 12:00:00,-98.32271693305982,
2022-06-20 13:30:00,-97.86832499239856,
2022-06-20 15:00:00,-98.06996771643242,
2022-06-20 15:30:30,-98.06996771643242,
2022-06-20 23:59:59,-98.06996771643242,c
2022-06-21 00:00:00,-58.78264274087436,
2022-06-21 10:00:00,121.85321599959003,
2022-06-21 10:30:00,128.11679073173644,
2022-06-21 12:00:00,149.19168721211912,
2022-06-21 13:30:00,143.45621612800886,
2022-06-21 15:00:00,125.34172802915744,
2022-06-21 15:30:30,125.34172802915744,
2022-06-21 23:59:59,96.85306452887387,c
2022-06-22 00:00:00,94.36525824828747,
2022-06-22 10:00:00,106.07711031436726,
2022-06-22 10:30:00,160.08220528716362,
2022-06-22 12:00:00,98.1026588780259,
2022-06-22 13:30:00,130.42299866616514,
2022-06-22 15:00:00,68.64996375370792,
2022-06-22 15:30:30,68.64996375370792,
2022-06-22 23:59:59,38.711482638680636,c
2022-06-23 00:00:00,47.416157547033706,
2022-06-23 10:00:00,-26.863731614152158,
2022-06-23 10:30:00,70.63809176681862,
2022-06-23 12:00:00,34.34823398606078,
2022-06-23 13:30:00,-31.943392976818913,
2022-06-23 15:00:00,-48.944308545506985,
2022-06-23 15:30:30,-48.944308545506985,
2022-06-23 23:59:59,-2.7300768517711873,c
2022-06-24 00:00:00,4.672700181151711,
2022-06-24 10:00:00,28.873694333311747,
2022-06-24 10:30:00,49.40743056600009,
2022-06-24 12:00:00,50.69660633060447,
2022-06-24 13:30:00,34.66364663239055,
2022-06-24 15:00:00,24.436353352147947,
2022-06-24 15:30:30,24.436353352147947,
2022-06-24 23:59:59,37.00008119774991,w
2022-06-27 00:00:00,20.186059198950872,
2022-06-27 10:00:00,-81.96684354334238,
2022-06-27 10:30:00,-147.64799351650464,
2022-06-27 12:00:00,-129.8880508126522,
2022-06-27 13:30:00,-172.95886695663364,
2022-06-27 15:00:00,-140.36512367985324,
2022-06-27 15:30:30,-140.36512367985324,
2022-06-27 23:59:59,-103.025378523754,c
2022-06-28 00:00:00,-135.68407612708856,
2022-06-28 10:00:00,-42.45889870886498,
2022-06-28 10:30:00,-42.58335126586607,
2022-06-28 12:00:00,-38.81058730079637,
2022-06-28 13:30:00,-32.70881881154382,
2022-06-28 15:00:00,-45.52967750806856,
2022-06-28 15:30:30,-45.52967750806856,
2022-06-28 23:59:59,-55.530770523767735,c
2022-06-29 00:00:00,-51.53945774802969,
2022-06-29 10:00:00,-28.810460194072718,
2022-06-29 10:30:00,-74.44435568103677,
2022-06-29 12:00:00,-44.609582429643226,
2022-06-29 13:30:00,-90.51879602084352,
2022-06-29 15:00:00,-91.78171838302019,
2022-06-29 15:30:30,-91.78171838302019,
2022-06-29 23:59:59,-89.814856328507,c
2022-06-30 00:00:00,-142.24502329915356,
2022-06-30 10:00:00,-197.5189084842102,
2022-06-30 10:30:00,-197.56489980620535,
2022-06-30 12:00:00,-201.70996892918612,
2022-06-30 13:30:00,-228.2958813614141,
2022-06-30 15:00:00,-254.76823288766616,
2022-06-30 15:30:30,-254.76823288766616,
2022-06-30 23:59:59,-269.17166483237156,c
2022-07-01 00:00:00,-240.06956465021386,
2022-07-01 10:00:00,-227.27493503776026,
2022-07-01 10:30:00,-256.5096434904456,
2022-07-01 12:00:00,-251.6658632666713,
2022-07-01 13:30:00,-252.6914992009331,
2022-07-01 15:00:00,-233.4549876219519,
2022-07-01 15:30:30,-233.4549876219519,
2022-07-01 23:59:59,-256.9643719445164,w
