date,HUI_2022_Q3,meta
2022-08-19 00:00:00,220.40543643102637,
2022-08-19 10:00:00,175.69598373095187,
2022-08-19 10:30:00,177.63420143017765,
2022-08-19 12:00:00,133.99180896877942,
2022-08-19 13:30:00,139.95178591884041,
2022-08-19 15:00:00,117.3524167993478,
2022-08-19 15:30:30,117.3524167993478,
2022-08-19 23:59:59,109.2680002780262,w
2022-08-22 00:00:00,94.25358211673438,
2022-08-22 10:00:00,63.34460502901311,
2022-08-22 10:30:00,114.19033499615716,
2022-08-22 12:00:00,136.9458143961615,
2022-08-22 13:30:00,143.92639546346527,
2022-08-22 15:00:00,127.64897254795596,
2022-08-22 15:30:30,127.64897254795596,
2022-08-22 23:59:59,135.5875443597647,c
2022-08-23 00:00:00,145.40072996851632,
2022-08-23 10:00:00,174.23815661512845,
2022-08-23 10:30:00,169.61890347822964,
2022-08-23 12:00:00,153.89699745284952,
2022-08-23 13:30:00,166.37713951136675,
2022-08-23 15:00:00,174.4328394237532,
2022-08-23 15:30:30,174.4328394237532,
2022-08-23 23:59:59,188.08950441772822,c
2022-08-24 00:00:00,172.4320551273363,
2022-08-24 10:00:00,168.0511110424245,
2022-08-24 10:30:00,163.82608817378878,
2022-08-24 12:00:00,176.9799094637533,
2022-08-24 13:30:00,178.2452229125738,
2022-08-24 15:00:00,179.59069109864458,
2022-08-24 15:30:30,179.59069109864458,
2022-08-24 23:59:59,197.53940770238887,c
2022-08-25 00:00:00,217.03486381692574,
2022-08-25 10:00:00,221.74296281523857,
2022-08-25 10:30:00,252.3008013476092,
2022-08-25 12:00:00,213.00410164412642,
2022-08-25 13:30:00,210.3222602856349,
2022-08-25 15:00:00,182.37939570068966,
2022-08-25 15:30:30,182.37939570068966,
2022-08-25 23:59:59,209.6563313006368,c
2022-08-26 00:00:00,234.44319417351335,
2022-08-26 10:00:00,208.2340371992018,
2022-08-26 10:30:00,128.8034295434759,
2022-08-26 12:00:00,79.27096158310542,
2022-08-26 13:30:00,86.79388919662188,
2022-08-26 15:00:00,78.57459435117744,
2022-08-26 15:30:30,78.57459435117744,
2022-08-26 23:59:59,93.48106339344076,w
2022-08-29 00:00:00,119.61476748529367,
2022-08-29 10:00:00,137.99284189785612,
2022-08-29 10:30:00,102.2443317390007,
2022-08-29 12:00:00,122.29820859635356,
2022-08-29 13:30:00,117.81190990992854,
2022-08-29 15:00:00,98.79633945483874,
2022-08-29 15:30:30,98.79633945483874,
2022-08-29 23:59:59,94.02267952018337,c
2022-08-30 00:00:00,81.06258068151828,
2022-08-30 10:00:00,40.621216996278235,
2022-08-30 10:30:00,49.625595474290094,
2022-08-30 12:00:00,16.596848281414623,
2022-08-30 13:30:00,46.91869514812288,
2022-08-30 15:00:00,22.657008325222705,
2022-08-30 15:30:30,22.657008325222705,
2022-08-30 23:59:59,15.76102059088862,c
2022-08-31 00:00:00,14.719133953610253,
2022-08-31 10:00:00,-53.3666015353615,
2022-08-31 10:30:00,-33.20828632077428,
2022-08-31 12:00:00,-11.67814000606586,
2022-08-31 13:30:00,-23.610050816985677,
2022-08-31 15:00:00,-36.56737571031363,
2022-08-31 15:30:30,-36.56737571031363,m
2022-08-31 23:59:59,-45.50093666846669,c
2022-09-01 00:00:00,-57.562515923978026,
2022-09-01 10:00:00,-49.32025637200513,
2022-09-01 10:30:00,-54.63949454246449,
2022-09-01 12:00:00,-24.024419115268756,
2022-09-01 13:30:00,11.66545965841442,
2022-09-01 15:00:00,-13.300419217905983,
2022-09-01 15:30:30,-13.300419217905983,
2022-09-01 23:59:59,-39.27872663217613,c
2022-09-02 00:00:00,16.180157860653708,
2022-09-02 10:00:00,2.340957440682814,
2022-09-02 10:30:00,-10.078353311471801,
2022-09-02 12:00:00,3.356073325430316,
2022-09-02 13:30:00,-37.40441350310766,
2022-09-02 15:00:00,-52.88337704769947,
2022-09-02 15:30:30,-52.88337704769947,
2022-09-02 23:59:59,-76.907332170882,w
2022-09-05 00:00:00,-76.907332170882,
2022-09-05 10:00:00,-76.907332170882,
2022-09-05 10:30:00,-76.907332170882,
2022-09-05 12:00:00,-76.907332170882,
2022-09-05 13:30:00,-76.907332170882,
2022-09-05 15:00:00,-76.907332170882,
2022-09-05 15:30:30,-76.907332170882,
2022-09-05 23:59:59,-76.907332170882,c
2022-09-06 00:00:00,-28.88008679030918,
2022-09-06 10:00:00,4.733614528534872,
2022-09-06 10:30:00,5.300812951531498,
2022-09-06 12:00:00,-6.164856812771177,
2022-09-06 13:30:00,-38.78717432089661,
2022-09-06 15:00:00,-36.24055433239664,
2022-09-06 15:30:30,-36.24055433239664,
2022-09-06 23:59:59,-40.355583205198855,c
2022-09-07 00:00:00,-31.340651550085113,
2022-09-07 10:00:00,3.218343797912894,
2022-09-07 10:30:00,11.771735259088928,
2022-09-07 12:00:00,34.224691584106495,
2022-09-07 13:30:00,26.94241053581436,
2022-09-07 15:00:00,15.545755845747408,
2022-09-07 15:30:30,15.545755845747408,
2022-09-07 23:59:59,14.352405617172735,c
2022-09-08 00:00:00,-11.391472725110361,
2022-09-08 10:00:00,-63.20343116922368,
2022-09-08 10:30:00,-76.490015696108,
2022-09-08 12:00:00,-32.99986819014157,
2022-09-08 13:30:00,-49.34237530406335,
2022-09-08 15:00:00,-55.93214921651861,
2022-09-08 15:30:30,-55.93214921651861,s
2022-09-08 23:59:59,-78.65109427988864,c
2022-09-09 00:00:00,-69.23559689689637,
2022-09-09 10:00:00,-27.15331108664941,
2022-09-09 10:30:00,-34.56263288912169,
2022-09-09 12:00:00,0.7541034956575459,
2022-09-09 13:30:00,11.414243389676358,
2022-09-09 15:00:00,12.355762430786854,
2022-09-09 15:30:30,12.355762430786854,
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,83.1109182051,
2022-09-12 10:00:00,109.44177343045885,
2022-09-12 10:30:00,94.92812631241804,
2022-09-12 12:00:00,98.46869607083045,
2022-09-12 13:30:00,81.8244784847966,
2022-09-12 15:00:00,63.07728366682659,
2022-09-12 15:30:30,63.07728366682659,
2022-09-12 23:59:59,70.2598554595802,c
2022-09-13 00:00:00,0.2404093072868818,
2022-09-13 10:00:00,19.61262697155007,
2022-09-13 10:30:00,37.41862311983641,
2022-09-13 12:00:00,32.046106213590065,
2022-09-13 13:30:00,43.8394527055375,
2022-09-13 15:00:00,31.68471335672848,
2022-09-13 15:30:30,31.68471335672848,
2022-09-13 23:59:59,22.541398309625038,c
2022-09-14 00:00:00,-2.0328194614317,
2022-09-14 10:00:00,69.08149489934249,
2022-09-14 10:30:00,74.5214537941356,
2022-09-14 12:00:00,72.74223733111512,
2022-09-14 13:30:00,70.54377718826663,
2022-09-14 15:00:00,78.66024274923393,
2022-09-14 15:30:30,78.66024274923393,
2022-09-14 23:59:59,32.465718499914146,c
2022-09-15 00:00:00,25.716008810055428,
2022-09-15 10:00:00,50.94945115531118,
2022-09-15 10:30:00,62.33899279666775,
2022-09-15 12:00:00,-1.3741350341888392,
2022-09-15 13:30:00,26.813565691188614,
2022-09-15 15:00:00,-5.585963499672289,
2022-09-15 15:30:30,-5.585963499672289,
2022-09-15 23:59:59,-7.931112225172001,c
2022-09-16 00:00:00,-26.588623451516014,
2022-09-16 10:00:00,36.78822207186977,
2022-09-16 10:30:00,110.47155517307192,
2022-09-16 12:00:00,97.46809457549625,
2022-09-16 13:30:00,136.2322968917656,
2022-09-16 15:00:00,121.73895861369101,
2022-09-16 15:30:30,121.73895861369101,
2022-09-16 23:59:59,127.21904637161242,e
2022-09-19 00:00:00,81.47201809189482,
2022-09-19 10:00:00,60.88853617365476,
2022-09-19 10:30:00,85.42777279557004,
2022-09-19 12:00:00,57.07675904911093,
2022-09-19 13:30:00,57.746740320682875,
2022-09-19 15:00:00,65.63421275110841,
2022-09-19 15:30:30,65.63421275110841,
2022-09-19 23:59:59,95.36729056270633,c
2022-09-20 00:00:00,51.12617365129654,
2022-09-20 10:00:00,9.044632487872605,
2022-09-20 10:30:00,16.06396495439276,
2022-09-20 12:00:00,-5.692212589980954,
2022-09-20 13:30:00,-4.310831271033749,
2022-09-20 15:00:00,12.174131701073293,
2022-09-20 15:30:30,12.174131701073293,
2022-09-20 23:59:59,2.3443763962382036,c
2022-09-21 00:00:00,16.988620657756655,
2022-09-21 10:00:00,32.44397015033155,
2022-09-21 10:30:00,32.3978368624571,
2022-09-21 12:00:00,2.7204009326896994,
2022-09-21 13:30:00,-13.83968722761756,
2022-09-21 15:00:00,25.862471076869497,
2022-09-21 15:30:30,25.862471076869497,
2022-09-21 23:59:59,-17.7671271413019,c
2022-09-22 00:00:00,-44.33256583246748,
2022-09-22 10:00:00,-55.38406237678964,
2022-09-22 10:30:00,6.121864869222918,
2022-09-22 12:00:00,-39.91649436411308,
2022-09-22 13:30:00,-45.75438069144184,
2022-09-22 15:00:00,-25.46838058896492,
2022-09-22 15:30:30,-25.46838058896492,
2022-09-22 23:59:59,-29.74581310017902,c
2022-09-23 00:00:00,-87.60446909091024,
2022-09-23 10:00:00,-91.82840779239723,
2022-09-23 10:30:00,-108.17832939285518,
2022-09-23 12:00:00,-96.60421891966325,
2022-09-23 13:30:00,-78.82644757094977,
2022-09-23 15:00:00,-103.91187446277218,
2022-09-23 15:30:30,-103.91187446277218,
2022-09-23 23:59:59,-43.30836820064724,w
2022-09-26 00:00:00,-47.68548857872611,
2022-09-26 10:00:00,-93.11689006433653,
2022-09-26 10:30:00,-83.87521812222121,
2022-09-26 12:00:00,-90.06577526309138,
2022-09-26 13:30:00,-116.02738756791769,
2022-09-26 15:00:00,-67.87128348139777,
2022-09-26 15:30:30,-67.87128348139777,
2022-09-26 23:59:59,-37.558919994697135,c
2022-09-27 00:00:00,16.666801912466326,
2022-09-27 10:00:00,-40.35203691187644,
2022-09-27 10:30:00,-60.042044811926644,
2022-09-27 12:00:00,-61.81775151682905,
2022-09-27 13:30:00,-64.37336312202842,
2022-09-27 15:00:00,-60.76026222347218,
2022-09-27 15:30:30,-60.76026222347218,
2022-09-27 23:59:59,-70.89468309473159,c
2022-09-28 00:00:00,-52.259599690610685,
2022-09-28 10:00:00,-5.376462089225242,
2022-09-28 10:30:00,-8.076699133216607,
2022-09-28 12:00:00,3.2504992225790375,
2022-09-28 13:30:00,-8.372274226847821,
2022-09-28 15:00:00,-30.20450273082315,
2022-09-28 15:30:30,-30.20450273082315,
2022-09-28 23:59:59,-5.739422181517966,c
2022-09-29 00:00:00,-49.506727699611474,
2022-09-29 10:00:00,-116.39062715110413,
2022-09-29 10:30:00,-139.6505166670281,
2022-09-29 12:00:00,-124.0167898206364,
2022-09-29 13:30:00,-141.9351954813569,
2022-09-29 15:00:00,-138.2377367487088,
2022-09-29 15:30:30,-138.2377367487088,
2022-09-29 23:59:59,-136.14289702336555,c
2022-09-30 00:00:00,-146.56192972630015,
2022-09-30 10:00:00,-141.46059563196513,
2022-09-30 10:30:00,-139.4893544039155,
2022-09-30 12:00:00,-101.44541738720454,
2022-09-30 13:30:00,-119.58573302714149,
2022-09-30 15:00:00,-128.24163721408058,
2022-09-30 15:30:30,-128.24163721408058,
2022-09-30 23:59:59,-125.90503102607227,w
