date,KOMP_2022_Q2,meta
2022-05-20 00:00:00,272.7546225677902,
2022-05-20 10:00:00,254.69626775401716,
2022-05-20 10:30:00,255.1719812157106,
2022-05-20 12:00:00,207.29049437579437,
2022-05-20 13:30:00,181.31499081505376,
2022-05-20 15:00:00,204.57459911027246,
2022-05-20 15:30:30,204.57459911027246,
2022-05-20 23:59:59,218.178972034843,w
2022-05-23 00:00:00,213.2363671669249,
2022-05-23 10:00:00,177.76175485388825,
2022-05-23 10:30:00,194.00944470938464,
2022-05-23 12:00:00,214.63221540264584,
2022-05-23 13:30:00,211.8986286732121,
2022-05-23 15:00:00,207.5225061521987,
2022-05-23 15:30:30,207.5225061521987,
2022-05-23 23:59:59,211.28445423702982,c
2022-05-24 00:00:00,182.6750418636608,
2022-05-24 10:00:00,125.34886531262356,
2022-05-24 10:30:00,150.83070700744636,
2022-05-24 12:00:00,148.97725211424756,
2022-05-24 13:30:00,133.00302937118823,
2022-05-24 15:00:00,118.54089828123335,
2022-05-24 15:30:30,118.54089828123335,
2022-05-24 23:59:59,121.44622411259544,c
2022-05-25 00:00:00,111.76713565344511,
2022-05-25 10:00:00,119.55559427174052,
2022-05-25 10:30:00,140.02964857573951,
2022-05-25 12:00:00,161.42319827152966,
2022-05-25 13:30:00,177.6440441320407,
2022-05-25 15:00:00,169.09312816533313,
2022-05-25 15:30:30,169.09312816533313,
2022-05-25 23:59:59,185.540433810578,c
2022-05-26 00:00:00,187.61323590569611,
2022-05-26 10:00:00,212.05253707872208,
2022-05-26 10:30:00,217.96993958607547,
2022-05-26 12:00:00,219.6732307045404,
2022-05-26 13:30:00,203.2823102000733,
2022-05-26 15:00:00,205.85318871975812,
2022-05-26 15:30:30,205.85318871975812,
2022-05-26 23:59:59,199.2708504574158,c
2022-05-27 00:00:00,214.08870828178934,
2022-05-27 10:00:00,259.590238599266,
2022-05-27 10:30:00,277.0685143643694,
2022-05-27 12:00:00,280.30770223941454,
2022-05-27 13:30:00,281.47211785168025,
2022-05-27 15:00:00,286.76582497474635,
2022-05-27 15:30:30,286.76582497474635,
2022-05-27 23:59:59,287.65776171444054,w
2022-05-30 00:00:00,287.65776171444054,
2022-05-30 10:00:00,287.65776171444054,
2022-05-30 10:30:00,287.65776171444054,
2022-05-30 12:00:00,287.65776171444054,
2022-05-30 13:30:00,287.65776171444054,
2022-05-30 15:00:00,287.65776171444054,
2022-05-30 15:30:30,287.65776171444054,
2022-05-30 23:59:59,287.65776171444054,c
2022-05-31 00:00:00,301.71707757645646,
2022-05-31 10:00:00,280.43327892380825,
2022-05-31 10:30:00,258.9325562086939,
2022-05-31 12:00:00,271.4236110478746,
2022-05-31 13:30:00,249.28101956513729,
2022-05-31 15:00:00,224.3979463656062,
2022-05-31 15:30:30,224.3979463656062,m
2022-05-31 23:59:59,256.4590322454005,c
2022-06-01 00:00:00,247.933148622319,
2022-06-01 10:00:00,228.76348660752527,
2022-06-01 10:30:00,203.5107057476112,
2022-06-01 12:00:00,176.89185547348188,
2022-06-01 13:30:00,163.5909512196614,
2022-06-01 15:00:00,172.34222261017285,
2022-06-01 15:30:30,172.34222261017285,
2022-06-01 23:59:59,174.27016588324392,c
2022-06-02 00:00:00,179.13891627581765,
2022-06-02 10:00:00,217.86419131981864,
2022-06-02 10:30:00,236.41073091302658,
2022-06-02 12:00:00,290.2961007665397,
2022-06-02 13:30:00,285.895195343525,
2022-06-02 15:00:00,275.24477331363767,
2022-06-02 15:30:30,275.24477331363767,
2022-06-02 23:59:59,274.4098075303362,c
2022-06-03 00:00:00,262.52768531627663,
2022-06-03 10:00:00,284.42604776514816,
2022-06-03 10:30:00,233.6830731627299,
2022-06-03 12:00:00,214.23229277140626,
2022-06-03 13:30:00,209.47079015655885,
2022-06-03 15:00:00,214.10733146556322,
2022-06-03 15:30:30,214.10733146556322,
2022-06-03 23:59:59,211.2393490028648,w
2022-06-06 00:00:00,244.95150968980394,
2022-06-06 10:00:00,226.20269037565123,
2022-06-06 10:30:00,247.25048220035313,
2022-06-06 12:00:00,205.65367830848498,
2022-06-06 13:30:00,162.06766516049265,
2022-06-06 15:00:00,176.06299532232862,
2022-06-06 15:30:30,176.06299532232862,
2022-06-06 23:59:59,180.1460795661969,c
2022-06-07 00:00:00,151.61047275575353,
2022-06-07 10:00:00,149.54562313555053,
2022-06-07 10:30:00,128.2207963015054,
2022-06-07 12:00:00,92.81937245418843,
2022-06-07 13:30:00,71.16626981538661,
2022-06-07 15:00:00,98.48772102672368,
2022-06-07 15:30:30,98.48772102672368,u
2022-06-07 23:59:59,122.61476515785401,c
2022-06-08 00:00:00,115.92589320147653,
2022-06-08 10:00:00,151.06458353402581,
2022-06-08 10:30:00,142.0920886892962,
2022-06-08 12:00:00,152.60994331824887,
2022-06-08 13:30:00,140.56969913470266,
2022-06-08 15:00:00,142.8519114131904,
2022-06-08 15:30:30,142.8519114131904,s
2022-06-08 23:59:59,147.08412797741585,c
2022-06-09 00:00:00,127.3092551934813,
2022-06-09 10:00:00,73.58394923537969,
2022-06-09 10:30:00,93.6333369471325,
2022-06-09 12:00:00,40.46241710840198,
2022-06-09 13:30:00,48.78710670190276,
2022-06-09 15:00:00,54.919953221634046,
2022-06-09 15:30:30,54.919953221634046,
2022-06-09 23:59:59,37.18439709879132,c
2022-06-10 00:00:00,26.560760450508212,
2022-06-10 10:00:00,33.19577261807092,
2022-06-10 10:30:00,28.1116439966151,
2022-06-10 12:00:00,15.080136492259555,
2022-06-10 13:30:00,1.383587011794532,
2022-06-10 15:00:00,8.743623599041541,
2022-06-10 15:30:30,8.743623599041541,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,-45.070853991741785,
2022-06-13 10:00:00,11.062739908714548,
2022-06-13 10:30:00,37.2038350123934,
2022-06-13 12:00:00,53.664363123826575,
2022-06-13 13:30:00,41.28489940476288,
2022-06-13 15:00:00,39.64836563957118,
2022-06-13 15:30:30,39.64836563957118,
2022-06-13 23:59:59,38.27493211390998,c
2022-06-14 00:00:00,48.16567278750284,
2022-06-14 10:00:00,27.11516600374489,
2022-06-14 10:30:00,21.925830280028777,
2022-06-14 12:00:00,74.62142288256129,
2022-06-14 13:30:00,84.33416939981186,
2022-06-14 15:00:00,73.77885624186115,
2022-06-14 15:30:30,73.77885624186115,
2022-06-14 23:59:59,67.47301275188093,c
2022-06-15 00:00:00,70.10411847121938,
2022-06-15 10:00:00,119.36051298820885,
2022-06-15 10:30:00,129.28711833316316,
2022-06-15 12:00:00,156.5328752263808,
2022-06-15 13:30:00,156.0544247871751,
2022-06-15 15:00:00,174.94226120836404,
2022-06-15 15:30:30,174.94226120836404,
2022-06-15 23:59:59,191.94629214579226,c
2022-06-16 00:00:00,162.32062704095517,
2022-06-16 10:00:00,185.5624669536752,
2022-06-16 10:30:00,199.82279529832715,
2022-06-16 12:00:00,209.2304650985377,
2022-06-16 13:30:00,212.8658081907642,
2022-06-16 15:00:00,203.04597771186064,
2022-06-16 15:30:30,203.04597771186064,
2022-06-16 23:59:59,203.62162372324968,c
2022-06-17 00:00:00,219.6353820569833,
2022-06-17 10:00:00,258.8367348971901,
2022-06-17 10:30:00,207.51100373680725,
2022-06-17 12:00:00,256.82553126169466,
2022-06-17 13:30:00,281.8735465632653,
2022-06-17 15:00:00,276.535934986872,
2022-06-17 15:30:30,276.535934986872,
2022-06-17 23:59:59,244.62890366633596,e
2022-06-20 00:00:00,244.62890366633596,
2022-06-20 10:00:00,244.62890366633596,
2022-06-20 10:30:00,244.62890366633596,
2022-06-20 12:00:00,244.62890366633596,
2022-06-20 13:30:00,244.62890366633596,
2022-06-20 15:00:00,244.62890366633596,
2022-06-20 15:30:30,244.62890366633596,
2022-06-20 23:59:59,244.62890366633596,c
2022-06-21 00:00:00,245.53545187135546,
2022-06-21 10:00:00,275.36313508908466,
2022-06-21 10:30:00,266.2511489552359,
2022-06-21 12:00:00,229.8682420052902,
2022-06-21 13:30:00,211.5302480076411,
2022-06-21 15:00:00,182.09374819916405,
2022-06-21 15:30:30,182.09374819916405,
2022-06-21 23:59:59,185.95185152181,c
2022-06-22 00:00:00,159.100907480275,
2022-06-22 10:00:00,207.27954427531506,
2022-06-22 10:30:00,182.82852798253532,
2022-06-22 12:00:00,162.67259526842332,
2022-06-22 13:30:00,179.38327084266726,
2022-06-22 15:00:00,160.18045581159015,
2022-06-22 15:30:30,160.18045581159015,
2022-06-22 23:59:59,145.5909614221787,c
2022-06-23 00:00:00,161.74931921174095,
2022-06-23 10:00:00,156.1098616333831,
2022-06-23 10:30:00,184.34157102555048,
2022-06-23 12:00:00,173.4290087939504,
2022-06-23 13:30:00,138.0975628397165,
2022-06-23 15:00:00,155.51577730481816,
2022-06-23 15:30:30,155.51577730481816,
2022-06-23 23:59:59,161.410114288882,c
2022-06-24 00:00:00,163.91270375895868,
2022-06-24 10:00:00,189.7521964762484,
2022-06-24 10:30:00,155.90393725934553,
2022-06-24 12:00:00,145.8091894403523,
2022-06-24 13:30:00,168.80312018057265,
2022-06-24 15:00:00,178.80839696724317,
2022-06-24 15:30:30,178.80839696724317,
2022-06-24 23:59:59,115.05334666613933,w
2022-06-27 00:00:00,119.47256954262991,
2022-06-27 10:00:00,99.12249907699936,
2022-06-27 10:30:00,54.16976686277221,
2022-06-27 12:00:00,59.97277962017952,
2022-06-27 13:30:00,64.3533050336089,
2022-06-27 15:00:00,65.04754713802589,
2022-06-27 15:30:30,65.04754713802589,
2022-06-27 23:59:59,71.50841400091181,c
2022-06-28 00:00:00,57.67758231735132,
2022-06-28 10:00:00,78.26701220194911,
2022-06-28 10:30:00,67.94914863545111,
2022-06-28 12:00:00,39.67689440021252,
2022-06-28 13:30:00,39.39047154738148,
2022-06-28 15:00:00,23.650256562634354,
2022-06-28 15:30:30,23.650256562634354,
2022-06-28 23:59:59,25.121702953137003,c
2022-06-29 00:00:00,11.417013362117359,
2022-06-29 10:00:00,-32.803186147710846,
2022-06-29 10:30:00,-42.875277385895004,
2022-06-29 12:00:00,-62.324355974466926,
2022-06-29 13:30:00,-60.3569432029546,
2022-06-29 15:00:00,-60.05587485416845,
2022-06-29 15:30:30,-60.05587485416845,
2022-06-29 23:59:59,-45.89188695161863,c
2022-06-30 00:00:00,-50.826166212542546,
2022-06-30 10:00:00,-59.37914429303339,
2022-06-30 10:30:00,-59.066853216222626,
2022-06-30 12:00:00,-36.85702768350728,
2022-06-30 13:30:00,-35.25349091864382,
2022-06-30 15:00:00,-44.24714375035421,
2022-06-30 15:30:30,-44.24714375035421,
2022-06-30 23:59:59,-26.656486443315146,c
2022-07-01 00:00:00,-24.775286423207547,
2022-07-01 10:00:00,-13.451863421695805,
2022-07-01 10:30:00,-12.33358011262294,
2022-07-01 12:00:00,-23.810333207032386,
2022-07-01 13:30:00,-17.84968568765356,
2022-07-01 15:00:00,-18.136872095606748,
2022-07-01 15:30:30,-18.136872095606748,
