date,MSCI_FACT_MTUM_HEDGED_2022_Q2,meta
2022-04-14 00:00:00,62.11538136041034,
2022-04-14 10:00:00,75.34354053076405,
2022-04-14 10:30:00,78.58517976354264,
2022-04-14 12:00:00,72.09864635303748,
2022-04-14 13:30:00,72.32788932536354,
2022-04-14 15:00:00,69.59921058892522,
2022-04-14 15:30:30,69.59921058892522,
2022-04-14 23:59:59,71.57947220743702,c
2022-04-15 00:00:00,71.57947220743702,
2022-04-15 10:00:00,71.57947220743702,
2022-04-15 10:30:00,71.57947220743702,
2022-04-15 12:00:00,71.57947220743702,
2022-04-15 13:30:00,71.57947220743702,
2022-04-15 15:00:00,71.57947220743702,
2022-04-15 15:30:30,71.57947220743702,
2022-04-15 23:59:59,71.57947220743702,w
2022-04-18 00:00:00,66.41895096021247,
2022-04-18 10:00:00,60.12063431913495,
2022-04-18 10:30:00,52.63176429027092,
2022-04-18 12:00:00,46.29049763506575,
2022-04-18 13:30:00,51.57755870374311,
2022-04-18 15:00:00,48.62529710819254,
2022-04-18 15:30:30,48.62529710819254,
2022-04-18 23:59:59,50.80760640401891,c
2022-04-19 00:00:00,58.305026876634116,
2022-04-19 10:00:00,48.70274926827122,
2022-04-19 10:30:00,54.2343250794261,
2022-04-19 12:00:00,59.446162909920105,
2022-04-19 13:30:00,56.761172677790995,
2022-04-19 15:00:00,52.62931020111827,
2022-04-19 15:30:30,52.62931020111827,
2022-04-19 23:59:59,49.21454627517605,c
2022-04-20 00:00:00,35.928635372001196,
2022-04-20 10:00:00,19.246030239816122,
2022-04-20 10:30:00,22.92489848605348,
2022-04-20 12:00:00,14.263616384555377,
2022-04-20 13:30:00,17.58769110319801,
2022-04-20 15:00:00,14.430500919759737,
2022-04-20 15:30:30,14.430500919759737,
2022-04-20 23:59:59,16.392494141732215,c
2022-04-21 00:00:00,9.134006824185946,
2022-04-21 10:00:00,-8.59730180651411,
2022-04-21 10:30:00,-5.883358983679159,
2022-04-21 12:00:00,13.69987699115822,
2022-04-21 13:30:00,15.531959089957724,
2022-04-21 15:00:00,17.1025891858267,
2022-04-21 15:30:30,17.1025891858267,
2022-04-21 23:59:59,16.112840466140966,c
2022-04-22 00:00:00,9.049456076363384,
2022-04-22 10:00:00,29.83590308297184,
2022-04-22 10:30:00,28.492085871411717,
2022-04-22 12:00:00,21.817159876520094,
2022-04-22 13:30:00,23.780886987255855,
2022-04-22 15:00:00,32.45464900377718,
2022-04-22 15:30:30,32.45464900377718,
2022-04-22 23:59:59,36.37716161436728,w
2022-04-25 00:00:00,44.84173622023971,
2022-04-25 10:00:00,49.20597658760758,
2022-04-25 10:30:00,47.15432645021119,
2022-04-25 12:00:00,55.229370965995514,
2022-04-25 13:30:00,50.006003893330416,
2022-04-25 15:00:00,54.79468833026627,
2022-04-25 15:30:30,54.79468833026627,
2022-04-25 23:59:59,51.26843788679187,c
2022-04-26 00:00:00,57.997018031811905,
2022-04-26 10:00:00,63.56028953381727,
2022-04-26 10:30:00,74.98254350670416,
2022-04-26 12:00:00,82.41210483227931,
2022-04-26 13:30:00,80.54018630226571,
2022-04-26 15:00:00,78.73251215907376,
2022-04-26 15:30:30,78.73251215907376,
2022-04-26 23:59:59,78.73849784976889,c
2022-04-27 00:00:00,67.36643990247981,
2022-04-27 10:00:00,80.01792245618057,
2022-04-27 10:30:00,75.73204344817137,
2022-04-27 12:00:00,84.11551854926805,
2022-04-27 13:30:00,85.22300434994409,
2022-04-27 15:00:00,85.7141500528995,
2022-04-27 15:30:30,85.7141500528995,
2022-04-27 23:59:59,85.2036701066929,c
2022-04-28 00:00:00,80.12395883369228,
2022-04-28 10:00:00,89.120169143813,
2022-04-28 10:30:00,89.01674341546621,
2022-04-28 12:00:00,81.44010311671028,
2022-04-28 13:30:00,86.85684862378011,
2022-04-28 15:00:00,89.81355075713813,
2022-04-28 15:30:30,89.81355075713813,
2022-04-28 23:59:59,93.62738461045544,c
2022-04-29 00:00:00,64.58603199795843,
2022-04-29 10:00:00,63.91925347720624,
2022-04-29 10:30:00,59.39596925343042,
2022-04-29 12:00:00,61.129361324916346,
2022-04-29 13:30:00,60.65193626737366,
2022-04-29 15:00:00,69.23306938510026,
2022-04-29 15:30:30,69.23306938510026,s
2022-04-29 23:59:59,82.97151630664243,w
2022-05-02 00:00:00,81.86764701325981,
2022-05-02 10:00:00,70.358040199817,
2022-05-02 10:30:00,69.56619977981526,
2022-05-02 12:00:00,68.84619247746346,
2022-05-02 13:30:00,74.53705722468138,
2022-05-02 15:00:00,69.72646399404366,
2022-05-02 15:30:30,69.72646399404366,
2022-05-02 23:59:59,71.22902914006593,c
2022-05-03 00:00:00,66.92033262380684,
2022-05-03 10:00:00,46.55591830601392,
2022-05-03 10:30:00,49.459327614716045,
2022-05-03 12:00:00,39.17373497055158,
2022-05-03 13:30:00,38.80070852073507,
2022-05-03 15:00:00,37.12713521401113,
2022-05-03 15:30:30,37.12713521401113,
2022-05-03 23:59:59,40.00783167406999,c
2022-05-04 00:00:00,43.695903745743834,
2022-05-04 10:00:00,36.86358965449992,
2022-05-04 10:30:00,34.892394344828034,
2022-05-04 12:00:00,38.7774043312165,
2022-05-04 13:30:00,33.219208498709605,
2022-05-04 15:00:00,28.56002031465661,
2022-05-04 15:30:30,28.56002031465661,
2022-05-04 23:59:59,30.7589853064421,c
2022-05-05 00:00:00,33.500313547571096,
2022-05-05 10:00:00,26.308174399407875,
2022-05-05 10:30:00,30.48275925723587,
2022-05-05 12:00:00,24.650387705484746,
2022-05-05 13:30:00,24.978962880355795,
2022-05-05 15:00:00,21.136976979515538,
2022-05-05 15:30:30,21.136976979515538,
2022-05-05 23:59:59,17.828479087177385,c
2022-05-06 00:00:00,17.001353555775353,
2022-05-06 10:00:00,21.4666443853329,
2022-05-06 10:30:00,27.671521570313843,
2022-05-06 12:00:00,24.973285976534186,
2022-05-06 13:30:00,23.695077760549765,
2022-05-06 15:00:00,22.13859545393413,
2022-05-06 15:30:30,22.13859545393413,
2022-05-06 23:59:59,19.827365932489414,w
2022-05-09 00:00:00,24.96483605398103,
2022-05-09 10:00:00,6.794662303955533,
2022-05-09 10:30:00,16.098221555503216,
2022-05-09 12:00:00,12.805893281751906,
2022-05-09 13:30:00,14.992827176293162,
2022-05-09 15:00:00,5.125019172809772,
2022-05-09 15:30:30,5.125019172809772,
2022-05-09 23:59:59,5.895959470435116,c
2022-05-10 00:00:00,2.917081170122003,
2022-05-10 10:00:00,11.497704256502658,
2022-05-10 10:30:00,10.017447599471183,
2022-05-10 12:00:00,2.6716946281798073,
2022-05-10 13:30:00,-2.178205305697645,
2022-05-10 15:00:00,-2.061122437185844,
2022-05-10 15:30:30,-2.061122437185844,u
2022-05-10 23:59:59,1.8246641218387367,c
2022-05-11 00:00:00,-0.16446723937158936,
2022-05-11 10:00:00,0.4860269756532034,
2022-05-11 10:30:00,1.9276876879619067,
2022-05-11 12:00:00,2.946535361532682,
2022-05-11 13:30:00,-6.33354635701383,
2022-05-11 15:00:00,-6.755549999376399,
2022-05-11 15:30:30,-6.755549999376399,
2022-05-11 23:59:59,-3.3439387660726823,c
2022-05-12 00:00:00,8.964388078368614,
2022-05-12 10:00:00,-0.5277611236323025,
2022-05-12 10:30:00,-3.6771702761382983,
2022-05-12 12:00:00,-1.263720793926268,
2022-05-12 13:30:00,6.81154845436393,
2022-05-12 15:00:00,12.827660124881817,
2022-05-12 15:30:30,12.827660124881817,
2022-05-12 23:59:59,13.66897647363706,c
2022-05-13 00:00:00,7.053064102741359,
2022-05-13 10:00:00,-4.8678982810387765,
2022-05-13 10:30:00,-10.751367581841947,
2022-05-13 12:00:00,-5.631654857208588,
2022-05-13 13:30:00,1.924912447819338,
2022-05-13 15:00:00,8.896661347094408,
2022-05-13 15:30:30,8.896661347094408,
2022-05-13 23:59:59,9.903965733428294,w
2022-05-16 00:00:00,12.85473511716296,
2022-05-16 10:00:00,28.627362051213055,
2022-05-16 10:30:00,22.30067597285219,
2022-05-16 12:00:00,28.917735926076574,
2022-05-16 13:30:00,31.36375023567055,
2022-05-16 15:00:00,32.59299004005274,
2022-05-16 15:30:30,32.59299004005274,
2022-05-16 23:59:59,26.19476122002621,c
2022-05-17 00:00:00,15.332866962902557,
2022-05-17 10:00:00,9.57522436723437,
2022-05-17 10:30:00,16.87605509443776,
2022-05-17 12:00:00,16.964999569283037,
2022-05-17 13:30:00,16.596884736260876,
2022-05-17 15:00:00,12.493735286159762,
2022-05-17 15:30:30,12.493735286159762,
2022-05-17 23:59:59,14.487627888613218,c
2022-05-18 00:00:00,33.69774151695859,
2022-05-18 10:00:00,27.309767587711832,
2022-05-18 10:30:00,23.535276771463288,
2022-05-18 12:00:00,17.55123373441316,
2022-05-18 13:30:00,12.771668593665453,
2022-05-18 15:00:00,6.891154052960843,
2022-05-18 15:30:30,6.891154052960843,
2022-05-18 23:59:59,3.321884945518235,c
2022-05-19 00:00:00,-9.001756370945316,
2022-05-19 10:00:00,-14.492005900562077,
2022-05-19 10:30:00,-14.251264558143134,
2022-05-19 12:00:00,-8.771378784761623,
2022-05-19 13:30:00,-4.70268307479418,
2022-05-19 15:00:00,-0.06387667638333028,
2022-05-19 15:30:30,-0.06387667638333028,
2022-05-19 23:59:59,0.0,a
2022-05-20 00:00:00,-0.02975277253537456,
2022-05-20 10:00:00,10.352008066944364,
2022-05-20 10:30:00,9.37877783926595,
2022-05-20 12:00:00,7.269501173305059,
2022-05-20 13:30:00,3.6791505568583602,
2022-05-20 15:00:00,14.40774932041515,
2022-05-20 15:30:30,14.40774932041515,
2022-05-20 23:59:59,14.430363531448364,w
2022-05-23 00:00:00,1.6887921682762226,
2022-05-23 10:00:00,6.2080170109770165,
2022-05-23 10:30:00,-0.7562858420111525,
2022-05-23 12:00:00,-2.770941890913548,
2022-05-23 13:30:00,-6.487327474892908,
2022-05-23 15:00:00,-8.646813174792243,
2022-05-23 15:30:30,-8.646813174792243,
2022-05-23 23:59:59,-7.8327293459844896,c
2022-05-24 00:00:00,2.34478528965505,
2022-05-24 10:00:00,11.656221120636786,
2022-05-24 10:30:00,5.385239665930669,
2022-05-24 12:00:00,1.4416067207403387,
2022-05-24 13:30:00,-6.621512866289834,
2022-05-24 15:00:00,-5.05201613213444,
2022-05-24 15:30:30,-5.05201613213444,
2022-05-24 23:59:59,-4.411969294760553,c
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
0,-4.411969294760553,
2022-05-25 00:00:00,-4.449627819185082,
2022-05-25 10:00:00,14.183158330337534,
2022-05-25 10:30:00,15.330823366611725,
2022-05-25 12:00:00,11.984418455574911,
2022-05-25 13:30:00,9.076926907151034,
2022-05-25 15:00:00,6.826113883861581,
2022-05-25 15:30:30,6.826113883861581,
2022-05-25 23:59:59,6.7107784523939245,c
2022-05-26 00:00:00,6.210610206863208,
2022-05-26 10:00:00,13.1949652360735,
2022-05-26 10:30:00,4.531976123533042,
2022-05-26 12:00:00,0.18248314037603564,
2022-05-26 13:30:00,-7.322538670962473,
2022-05-26 15:00:00,-9.940311438101105,
2022-05-26 15:30:30,-9.940311438101105,
2022-05-26 23:59:59,-16.952074428301472,c
2022-05-27 00:00:00,-28.702275640319925,
2022-05-27 10:00:00,-36.00329016500649,
2022-05-27 10:30:00,-49.51777646836075,
2022-05-27 12:00:00,-45.99156437868129,
2022-05-27 13:30:00,-42.27530770002866,
2022-05-27 15:00:00,-44.82084920707905,
2022-05-27 15:30:30,-44.82084920707905,
2022-05-27 23:59:59,-44.48938829099794,w
2022-05-30 00:00:00,-44.48938829099794,
2022-05-30 10:00:00,-44.48938829099794,
2022-05-30 10:30:00,-44.48938829099794,
2022-05-30 12:00:00,-44.48938829099794,
2022-05-30 13:30:00,-44.48938829099794,
2022-05-30 15:00:00,-44.48938829099794,
2022-05-30 15:30:30,-44.48938829099794,
2022-05-30 23:59:59,-44.48938829099794,c
2022-05-31 00:00:00,-52.88615440310457,
2022-05-31 10:00:00,-61.455570885006296,
2022-05-31 10:30:00,-53.156219199910964,
2022-05-31 12:00:00,-54.94511502945687,
2022-05-31 13:30:00,-55.172464045132756,
2022-05-31 15:00:00,-52.87167859921135,
2022-05-31 15:30:30,-52.87167859921135,
2022-05-31 23:59:59,-54.11960889897384,e
2022-06-01 00:00:00,-57.92908213405266,
2022-06-01 10:00:00,-64.39237485897794,
2022-06-01 10:30:00,-57.90337455617916,
2022-06-01 12:00:00,-55.679764641113366,
2022-06-01 13:30:00,-51.880624904468135,
2022-06-01 15:00:00,-50.95128014166781,
