date,QDF_2021_Q2,meta
2021-05-07 00:00:00,-38.35730501006677,
2021-05-07 10:00:00,-35.851971444914625,
2021-05-07 10:30:00,-32.15602951968066,
2021-05-07 12:00:00,-45.16469186197182,
2021-05-07 13:30:00,-58.0008008601979,
2021-05-07 15:00:00,-54.39461451448477,
2021-05-07 15:30:30,-54.39461451448477,
2021-05-07 23:59:59,-51.821770434456226,w
2021-05-10 00:00:00,-52.09942788456786,
2021-05-10 10:00:00,-61.99722653145048,
2021-05-10 10:30:00,-65.98551081730986,
2021-05-10 12:00:00,-76.6919337091326,
2021-05-10 13:30:00,-80.71994948055394,
2021-05-10 15:00:00,-82.475693237932,
2021-05-10 15:30:30,-82.475693237932,
2021-05-10 23:59:59,-75.00382011237534,c
2021-05-11 00:00:00,-81.00509156822451,
2021-05-11 10:00:00,-73.32502240740271,
2021-05-11 10:30:00,-76.24015932712572,
2021-05-11 12:00:00,-72.05422612070046,
2021-05-11 13:30:00,-60.29341991318117,
2021-05-11 15:00:00,-63.47847050884707,
2021-05-11 15:30:30,-63.47847050884707,
2021-05-11 23:59:59,-59.352898488200935,c
2021-05-12 00:00:00,-72.85936535041034,
2021-05-12 10:00:00,-81.47615592061621,
2021-05-12 10:30:00,-82.1938074459679,
2021-05-12 12:00:00,-77.6001974939372,
2021-05-12 13:30:00,-71.18995680779742,
2021-05-12 15:00:00,-62.322127720507126,
2021-05-12 15:30:30,-62.322127720507126,
2021-05-12 23:59:59,-51.04519578058702,c
2021-05-13 00:00:00,-39.35185304467424,
2021-05-13 10:00:00,-52.54534473514164,
2021-05-13 10:30:00,-56.585593842195664,
2021-05-13 12:00:00,-63.88946691729808,
2021-05-13 13:30:00,-70.3630249501035,
2021-05-13 15:00:00,-62.87602725611737,
2021-05-13 15:30:30,-62.87602725611737,u
2021-05-13 23:59:59,-69.89579298508389,c
2021-05-14 00:00:00,-71.08402186059456,
2021-05-14 10:00:00,-81.6074381370398,
2021-05-14 10:30:00,-75.55920264907596,
2021-05-14 12:00:00,-75.17092303482266,
2021-05-14 13:30:00,-73.89687969272657,
2021-05-14 15:00:00,-71.03803360053675,
2021-05-14 15:30:30,-71.03803360053675,
2021-05-14 23:59:59,-72.39247269842221,w
2021-05-17 00:00:00,-78.4751846337127,
2021-05-17 10:00:00,-82.65244861194739,
2021-05-17 10:30:00,-73.41237554476228,
2021-05-17 12:00:00,-69.80183211796307,
2021-05-17 13:30:00,-67.59650733069776,
2021-05-17 15:00:00,-70.32201272144508,
2021-05-17 15:30:30,-70.32201272144508,
2021-05-17 23:59:59,-61.33447465679251,c
2021-05-18 00:00:00,-23.711047470788543,
2021-05-18 10:00:00,-26.79725287101479,
2021-05-18 10:30:00,-21.270922466310424,
2021-05-18 12:00:00,-32.24049521333174,
2021-05-18 13:30:00,-27.790001628915633,
2021-05-18 15:00:00,-34.73317228674233,
2021-05-18 15:30:30,-34.73317228674233,
2021-05-18 23:59:59,-30.745945272061306,c
2021-05-19 00:00:00,-35.438629467996975,
2021-05-19 10:00:00,-22.768286664144085,
2021-05-19 10:30:00,-22.578607764672142,
2021-05-19 12:00:00,-22.034624756241698,
2021-05-19 13:30:00,-15.764357491359505,
2021-05-19 15:00:00,-10.764088261727267,
2021-05-19 15:30:30,-10.764088261727267,
2021-05-19 23:59:59,-12.260635660700103,c
2021-05-20 00:00:00,-1.54344572080268,
2021-05-20 10:00:00,-2.048325412202587,
2021-05-20 10:30:00,-4.1118563113614925,
2021-05-20 12:00:00,0.07168209814955162,
2021-05-20 13:30:00,3.302590405282672,
2021-05-20 15:00:00,7.792908275864562,
2021-05-20 15:30:30,7.792908275864562,
2021-05-20 23:59:59,5.920442663654569,c
2021-05-21 00:00:00,13.265230496236711,
2021-05-21 10:00:00,-0.6529371305892937,
2021-05-21 10:30:00,-9.013235301901005,
2021-05-21 12:00:00,-14.354830933422448,
2021-05-21 13:30:00,-1.1351846655627469,
2021-05-21 15:00:00,-2.1856579534682226,
2021-05-21 15:30:30,-2.1856579534682226,s
2021-05-21 23:59:59,0.0,a
2021-05-24 00:00:00,11.015701561170488,
2021-05-24 10:00:00,8.89580748224941,
2021-05-24 10:30:00,20.26942593473467,
2021-05-24 12:00:00,19.71673287808747,
2021-05-24 13:30:00,17.281686723328676,
2021-05-24 15:00:00,19.870987507505703,
2021-05-24 15:30:30,19.870987507505703,
2021-05-24 23:59:59,17.70641622748684,c
2021-05-25 00:00:00,26.655743307408898,
2021-05-25 10:00:00,21.43874319513776,
2021-05-25 10:30:00,23.120308501857494,
2021-05-25 12:00:00,33.36609769420585,
