date,INTEL_SECT_2021_Q3,meta
2021-09-01 23:59:59,45.41418446248077,c
2021-09-02 00:00:00,46.194945606218674,
2021-09-02 10:00:00,59.45900119741838,
2021-09-02 10:30:00,69.13737621952764,
2021-09-02 12:00:00,86.52112650920301,
2021-09-02 13:30:00,83.11811918728189,
2021-09-02 15:00:00,82.54729628462589,
2021-09-02 15:30:30,82.54729628462589,
2021-09-02 23:59:59,87.04675402021329,c
2021-09-03 00:00:00,76.54519368880082,
2021-09-03 10:00:00,97.36515646909615,
2021-09-03 10:30:00,101.97008656613006,
2021-09-03 12:00:00,98.92280542420403,
2021-09-03 13:30:00,97.3394439198693,
2021-09-03 15:00:00,115.79620662797662,
2021-09-03 15:30:30,115.79620662797662,
2021-09-03 23:59:59,116.69762740386889,w
2021-09-06 00:00:00,116.69762740386889,
2021-09-06 10:00:00,116.69762740386889,
2021-09-06 10:30:00,116.69762740386889,
2021-09-06 12:00:00,116.69762740386889,
2021-09-06 13:30:00,116.69762740386889,
2021-09-06 15:00:00,116.69762740386889,
2021-09-06 15:30:30,116.69762740386889,
2021-09-06 23:59:59,116.69762740386889,c
2021-09-07 00:00:00,116.5632375335511,
2021-09-07 10:00:00,124.64939918130133,
2021-09-07 10:30:00,124.7558250015942,
2021-09-07 12:00:00,115.24305990759719,
2021-09-07 13:30:00,114.32628445430996,
2021-09-07 15:00:00,115.21590923184158,
2021-09-07 15:30:30,115.21590923184158,
2021-09-07 23:59:59,112.40837223067282,c
2021-09-08 00:00:00,122.9621520311303,
2021-09-08 10:00:00,138.35992665112659,
2021-09-08 10:30:00,137.6910697824324,
2021-09-08 12:00:00,131.35479306653156,
2021-09-08 13:30:00,141.24785301628864,
2021-09-08 15:00:00,139.78461081069645,
2021-09-08 15:30:30,139.78461081069645,
2021-09-08 23:59:59,137.1223917017341,c
2021-09-09 00:00:00,127.24341952641548,
2021-09-09 10:00:00,152.82317775888092,
2021-09-09 10:30:00,153.0413127625816,
2021-09-09 12:00:00,148.7605780259791,
2021-09-09 13:30:00,141.07686118743655,
2021-09-09 15:00:00,134.323135990106,
2021-09-09 15:30:30,134.323135990106,
2021-09-09 23:59:59,132.10406414844738,c
2021-09-10 00:00:00,128.5687716985271,
2021-09-10 10:00:00,121.11344603352629,
2021-09-10 10:30:00,125.14776821155627,
2021-09-10 12:00:00,126.69420809669876,
2021-09-10 13:30:00,130.25173806288902,
2021-09-10 15:00:00,129.00443357304675,
2021-09-10 15:30:30,129.00443357304675,
2021-09-10 23:59:59,124.5346297441169,w
2021-09-13 00:00:00,123.64619480344462,
2021-09-13 10:00:00,115.60247776351177,
2021-09-13 10:30:00,124.834759702106,
2021-09-13 12:00:00,125.24127927391713,
2021-09-13 13:30:00,120.02509734200204,
2021-09-13 15:00:00,118.07743950356395,
2021-09-13 15:30:30,118.07743950356395,
2021-09-13 23:59:59,120.28122006405215,c
2021-09-14 00:00:00,114.00459159977218,
2021-09-14 10:00:00,124.62395906555072,
2021-09-14 10:30:00,124.39684099819446,
2021-09-14 12:00:00,138.37573625630668,
2021-09-14 13:30:00,144.38603159393276,
2021-09-14 15:00:00,139.76884426523034,
2021-09-14 15:30:30,139.76884426523034,
2021-09-14 23:59:59,143.17998186883113,c
