date,EU_JETS_2022_Q4,meta
2022-11-24 23:59:59,-0.5627505582360754,c
2022-11-25 00:00:00,-34.84689200950925,
2022-11-25 03:30:00,-6.019427579069088,
2022-11-25 04:00:00,-15.715786555736486,
2022-11-25 06:00:00,-17.198553306349822,
2022-11-25 08:00:00,8.680424362022677,
2022-11-25 10:30:00,14.779190551110332,
2022-11-25 11:00:00,-0.689560362578959,
2022-11-25 23:59:59,0.0,a
2022-11-28 00:00:00,24.49874010590338,
2022-11-28 03:30:00,-23.46208075503455,
2022-11-28 04:00:00,-44.33475244308465,
2022-11-28 06:00:00,-33.696755379572096,
2022-11-28 08:00:00,-25.119408642009148,
2022-11-28 10:30:00,28.685330340173095,
2022-11-28 11:00:00,31.985701136279204,
2022-11-28 23:59:59,38.596018623996315,c
2022-11-29 00:00:00,37.27785089122517,
2022-11-29 03:30:00,63.33020973530893,
2022-11-29 04:00:00,87.84588651413287,
2022-11-29 06:00:00,134.05073707222618,
2022-11-29 08:00:00,122.5072978491462,
2022-11-29 10:30:00,93.75217143932787,
2022-11-29 11:00:00,91.97649155862291,
2022-11-29 23:59:59,64.40075265940322,c
2022-11-30 00:00:00,44.90017091150639,
2022-11-30 03:30:00,36.77601859741844,
2022-11-30 04:00:00,48.60832934163409,
2022-11-30 06:00:00,40.22011666810704,
2022-11-30 08:00:00,25.472529097176448,
2022-11-30 10:30:00,33.31183355718076,
2022-11-30 11:00:00,56.88617288622936,
2022-11-30 23:59:59,2.313234191274205,c
0,2.313234191274205,
0,2.313234191274205,
0,2.313234191274205,
0,2.313234191274205,
0,2.313234191274205,
0,2.313234191274205,
0,2.313234191274205,
0,2.313234191274205,
0,2.313234191274205,
0,2.313234191274205,
0,2.313234191274205,
0,2.313234191274205,
0,2.313234191274205,
0,2.313234191274205,
0,2.313234191274205,
0,2.313234191274205,
2022-12-01 00:00:00,-53.00801338007204,
2022-12-01 03:30:00,-14.33886146025452,
2022-12-01 04:00:00,-71.26369469473138,
2022-12-01 06:00:00,-88.65135574764645,
2022-12-01 08:00:00,-135.86780833731427,
2022-12-01 10:30:00,-120.4045925069695,
2022-12-01 11:00:00,-126.4349898440505,
2022-12-01 23:59:59,-42.530595615573475,c
2022-12-02 00:00:00,-64.46999621307077,
2022-12-02 03:30:00,-57.36484322259639,
2022-12-02 04:00:00,-96.58189724627937,
2022-12-02 06:00:00,-123.8278705523062,
2022-12-02 08:00:00,-138.15934886126797,
2022-12-02 10:30:00,-45.46664821970808,
2022-12-02 11:00:00,-64.84674243293648,
2022-12-02 23:59:59,-105.78288217148292,w
2022-12-05 00:00:00,-86.91850301883915,
2022-12-05 03:30:00,-111.33629663313877,
2022-12-05 04:00:00,-109.1168583312683,
2022-12-05 06:00:00,-46.93892052791034,
2022-12-05 08:00:00,-101.69393303552351,
2022-12-05 10:30:00,-65.84004424423802,
2022-12-05 11:00:00,-81.53751938498954,
2022-12-05 23:59:59,-90.34336353342587,c
2022-12-06 00:00:00,523.0193283769004,
2022-12-06 03:30:00,565.486343919807,
2022-12-06 04:00:00,509.1077616120301,
2022-12-06 06:00:00,512.0815068214051,
2022-12-06 08:00:00,491.5637261856509,
2022-12-06 10:30:00,521.0236903999603,
2022-12-06 11:00:00,515.2349431142738,
2022-12-06 23:59:59,506.87867205261773,c
2022-12-07 00:00:00,516.0237028183037,
2022-12-07 03:30:00,451.65486351763866,
2022-12-07 04:00:00,444.7260537287184,
2022-12-07 06:00:00,494.30840383233044,
2022-12-07 08:00:00,448.2530254806388,
2022-12-07 10:30:00,470.2736058634064,
2022-12-07 11:00:00,470.2967921800173,
2022-12-07 23:59:59,494.97740812208394,c
2022-12-08 00:00:00,449.3129941303232,
2022-12-08 03:30:00,423.4847423648316,
2022-12-08 04:00:00,415.44477001398445,
2022-12-08 06:00:00,449.63091377400724,
2022-12-08 08:00:00,426.13246138590785,
2022-12-08 10:30:00,366.2635883119301,
2022-12-08 11:00:00,367.9619432630125,
2022-12-08 23:59:59,386.82286799298436,c
2022-12-09 00:00:00,369.04002324190515,
2022-12-09 03:30:00,406.9001825838095,
2022-12-09 04:00:00,389.45959923473674,
2022-12-09 06:00:00,376.36651386571157,
2022-12-09 08:00:00,379.12255284282037,
2022-12-09 10:30:00,380.1535624490025,
2022-12-09 11:00:00,360.30070858036925,
2022-12-09 23:59:59,345.56088705043476,e
2022-12-12 00:00:00,368.616894845316,
2022-12-12 03:30:00,409.3434646815922,
2022-12-12 04:00:00,359.6031020855162,
2022-12-12 06:00:00,346.30626721309636,
2022-12-12 08:00:00,390.15749809099816,
2022-12-12 10:30:00,369.0099194657205,
2022-12-12 11:00:00,376.58987429447825,
2022-12-12 23:59:59,359.796395139344,c
2022-12-13 00:00:00,336.78835241439356,
2022-12-13 03:30:00,370.51434799038,
2022-12-13 04:00:00,353.39635254378936,
2022-12-13 06:00:00,326.2229207947821,
2022-12-13 08:00:00,378.7700661772951,
2022-12-13 10:30:00,227.91717328952836,
2022-12-13 11:00:00,244.79839921771327,
2022-12-13 23:59:59,330.5688852431913,c
2022-12-14 00:00:00,347.12250943089566,
2022-12-14 03:30:00,453.55627937743884,
2022-12-14 04:00:00,443.4463523119857,
2022-12-14 06:00:00,404.5708012741543,
2022-12-14 08:00:00,419.0511417818734,
2022-12-14 10:30:00,449.39987807680427,
2022-12-14 11:00:00,409.7929323106837,
2022-12-14 23:59:59,432.1197623135113,c
2022-12-15 00:00:00,456.46278244399855,
2022-12-15 03:30:00,461.60157567740407,
2022-12-15 04:00:00,451.58750281347875,
2022-12-15 06:00:00,434.74506426383687,
2022-12-15 08:00:00,432.83889342070415,
2022-12-15 10:30:00,486.79521069667317,
2022-12-15 11:00:00,500.0382254564056,
2022-12-15 23:59:59,495.42932022998866,c
2022-12-16 00:00:00,511.65924701799213,
2022-12-16 03:30:00,530.6706554197381,
2022-12-16 04:00:00,528.1679540336609,
2022-12-16 06:00:00,610.7967105163316,
2022-12-16 08:00:00,625.0765913298328,
2022-12-16 10:30:00,724.3574974217972,
2022-12-16 11:00:00,721.3336862006363,
2022-12-16 23:59:59,680.3164694769921,w
2022-12-19 00:00:00,698.937317264701,
2022-12-19 03:30:00,609.9031260638303,
2022-12-19 04:00:00,626.3549975322985,
2022-12-19 06:00:00,615.9094747593499,
2022-12-19 08:00:00,612.8763159693954,
2022-12-19 10:30:00,642.7431559288689,
2022-12-19 11:00:00,696.5643616137522,
2022-12-19 23:59:59,659.921579058042,c
2022-12-20 00:00:00,707.468726020712,
2022-12-20 03:30:00,771.276347290981,
2022-12-20 04:00:00,742.9285885695872,
2022-12-20 06:00:00,772.4146080254541,
2022-12-20 08:00:00,774.420522842036,
2022-12-20 10:30:00,738.0300316873045,
2022-12-20 11:00:00,725.3421400985817,
2022-12-20 23:59:59,750.6692080148514,c
2022-12-21 00:00:00,730.484855369029,
2022-12-21 03:30:00,730.1812516655755,
2022-12-21 04:00:00,710.2853774628666,
2022-12-21 06:00:00,728.448315270839,
2022-12-21 08:00:00,683.4794891488154,
2022-12-21 10:30:00,701.5072790415334,
2022-12-21 11:00:00,696.1483650158189,
2022-12-21 23:59:59,696.8023823785707,c
2022-12-22 00:00:00,664.8610738864672,
2022-12-22 03:30:00,650.7127591636854,
2022-12-22 04:00:00,636.073716813863,
2022-12-22 06:00:00,671.4323078237612,
2022-12-22 08:00:00,678.2760260497435,
2022-12-22 10:30:00,745.1557594309188,
2022-12-22 11:00:00,743.2408038209833,
2022-12-22 23:59:59,706.7798473472731,c
2022-12-23 00:00:00,719.3140433328972,
2022-12-23 03:30:00,698.3930438093321,
2022-12-23 04:00:00,676.7705133108075,
2022-12-23 06:00:00,675.9220900466526,
2022-12-23 08:00:00,695.6389707032749,
2022-12-23 10:30:00,663.6291522804095,
2022-12-23 11:00:00,661.3424296393096,
2022-12-23 23:59:59,655.6720235944867,w
