date,Q_ILLIQ_HEDGED_2021_Q3,meta
2021-08-06 13:30:00,-372.047245410988,
2021-08-06 15:00:00,-371.1174307543085,
2021-08-06 15:30:30,-371.1174307543085,
2021-08-06 23:59:59,-368.65524417171997,w
2021-08-09 00:00:00,-353.9303616543381,
2021-08-09 10:00:00,-345.11742727927145,
2021-08-09 10:30:00,-340.9780192891419,
2021-08-09 12:00:00,-337.8805267046305,
2021-08-09 13:30:00,-328.8668959317715,
2021-08-09 15:00:00,-322.4967089099955,
2021-08-09 15:30:30,-322.4967089099955,
2021-08-09 23:59:59,-316.91770246643364,c
2021-08-10 00:00:00,-312.08356046517343,
2021-08-10 10:00:00,-332.01555339783073,
2021-08-10 10:30:00,-344.6202488121593,
2021-08-10 12:00:00,-338.67350749045795,
2021-08-10 13:30:00,-330.82042881830785,
2021-08-10 15:00:00,-326.4653005015508,
2021-08-10 15:30:30,-326.4653005015508,
2021-08-10 23:59:59,-325.36687917285207,c
2021-08-11 00:00:00,-313.96258687251526,
2021-08-11 10:00:00,-346.51556658759023,
2021-08-11 10:30:00,-344.5703006083261,
2021-08-11 12:00:00,-350.34223685051217,
2021-08-11 13:30:00,-351.24490760332196,
2021-08-11 15:00:00,-352.5034889084493,
2021-08-11 15:30:30,-352.5034889084493,
2021-08-11 23:59:59,-347.56896916361995,c
2021-08-12 00:00:00,-341.58214711767334,
2021-08-12 10:00:00,-347.2180905199753,
2021-08-12 10:30:00,-343.4291892190952,
2021-08-12 12:00:00,-335.18013899612583,
2021-08-12 13:30:00,-345.264013440394,
2021-08-12 15:00:00,-348.7145662565606,
2021-08-12 15:30:30,-348.7145662565606,
2021-08-12 23:59:59,-352.4219298720317,c
2021-08-13 00:00:00,-363.2797285334269,
2021-08-13 10:00:00,-372.1913067453569,
2021-08-13 10:30:00,-358.72746450099714,
2021-08-13 12:00:00,-351.69515956745806,
2021-08-13 13:30:00,-348.8458179814501,
2021-08-13 15:00:00,-345.486510963381,
2021-08-13 15:30:30,-345.486510963381,
2021-08-13 23:59:59,-349.0040074682097,w
2021-08-16 00:00:00,-352.7836673248573,
2021-08-16 10:00:00,-380.0105768545096,
2021-08-16 10:30:00,-393.85380371390585,
2021-08-16 12:00:00,-383.51313994173654,
2021-08-16 13:30:00,-391.5873325156256,
2021-08-16 15:00:00,-390.0611703761462,
2021-08-16 15:30:30,-390.0611703761462,
2021-08-16 23:59:59,-394.3215010421686,c
2021-08-17 00:00:00,-407.853277936448,
2021-08-17 10:00:00,-408.49549374474043,
2021-08-17 10:30:00,-404.81795901740867,
2021-08-17 12:00:00,-412.8462572964284,
2021-08-17 13:30:00,-414.6370032546989,
2021-08-17 15:00:00,-411.7486970141427,
2021-08-17 15:30:30,-411.7486970141427,
2021-08-17 23:59:59,-410.1991801096413,c
2021-08-18 00:00:00,-394.9268561019901,
2021-08-18 10:00:00,-411.16888626106436,
2021-08-18 10:30:00,-404.6884212529568,
2021-08-18 12:00:00,-387.37688749046595,
2021-08-18 13:30:00,-376.9317398248088,
2021-08-18 15:00:00,-371.82608381981936,
2021-08-18 15:30:30,-371.82608381981936,
2021-08-18 23:59:59,-365.38654828080087,c
2021-08-19 00:00:00,-367.28712971458174,
2021-08-19 10:00:00,-379.55876270241845,
2021-08-19 10:30:00,-371.0181822910988,
2021-08-19 12:00:00,-366.14674606072606,
2021-08-19 13:30:00,-368.87562620306915,
2021-08-19 15:00:00,-373.5370957114904,
2021-08-19 15:30:30,-373.5370957114904,
2021-08-19 23:59:59,-385.3682530082715,c
2021-08-20 00:00:00,-394.40052744810646,
2021-08-20 10:00:00,-393.73655131292537,
2021-08-20 10:30:00,-386.0764110692568,
2021-08-20 12:00:00,-382.98273017177144,
2021-08-20 13:30:00,-378.29213356076826,
2021-08-20 15:00:00,-375.964591682076,
2021-08-20 15:30:30,-375.964591682076,
2021-08-20 23:59:59,-378.59351425764993,w
2021-08-23 00:00:00,-373.75457621928695,
2021-08-23 10:00:00,-355.9149552700694,
2021-08-23 10:30:00,-345.26620204754806,
2021-08-23 12:00:00,-342.53215736169807,
2021-08-23 13:30:00,-334.209979578673,
2021-08-23 15:00:00,-335.23733087151584,
2021-08-23 15:30:30,-335.23733087151584,
2021-08-23 23:59:59,-332.2800288503606,c
2021-08-24 00:00:00,-338.5279871255864,
2021-08-24 10:00:00,-329.1223605083093,
2021-08-24 10:30:00,-323.7108451756821,
2021-08-24 12:00:00,-318.8054082862068,
2021-08-24 13:30:00,-308.46827271067156,
2021-08-24 15:00:00,-304.2302315281539,
2021-08-24 15:30:30,-304.2302315281539,
2021-08-24 23:59:59,-305.8905468127971,c
2021-08-25 00:00:00,-313.38568853056415,
2021-08-25 10:00:00,-315.9021749702024,
2021-08-25 10:30:00,-315.3182483750619,
2021-08-25 12:00:00,-321.47365728282705,
2021-08-25 13:30:00,-325.72186070787996,
2021-08-25 15:00:00,-323.61148602524224,
2021-08-25 15:30:30,-323.61148602524224,
2021-08-25 23:59:59,-324.5449621677095,c
2021-08-26 00:00:00,-331.5239124540111,
2021-08-26 10:00:00,-316.92972393655634,
2021-08-26 10:30:00,-320.51572682932044,
2021-08-26 12:00:00,-307.6655782812875,
2021-08-26 13:30:00,-305.57577850887793,
2021-08-26 15:00:00,-301.35138198397544,
2021-08-26 15:30:30,-301.35138198397544,
2021-08-26 23:59:59,-304.9718285693008,c
2021-08-27 00:00:00,-313.6134793254654,
2021-08-27 10:00:00,-313.86801715029844,
2021-08-27 10:30:00,-309.52985855387584,
2021-08-27 12:00:00,-298.6553257728091,
2021-08-27 13:30:00,-291.319224158584,
2021-08-27 15:00:00,-289.64530886824286,
2021-08-27 15:30:30,-289.64530886824286,
2021-08-27 23:59:59,-291.8639682127181,w
2021-08-30 00:00:00,-291.9697403830444,
2021-08-30 10:00:00,-296.48616908613354,
2021-08-30 10:30:00,-297.3832818302784,
2021-08-30 12:00:00,-292.8301253488479,
2021-08-30 13:30:00,-289.0915848874795,
2021-08-30 15:00:00,-289.28806966765063,
2021-08-30 15:30:30,-289.28806966765063,
2021-08-30 23:59:59,-287.0878255671087,c
2021-08-31 00:00:00,-265.00584922318626,
2021-08-31 10:00:00,-262.6010320959391,
2021-08-31 10:30:00,-269.69890975590056,
2021-08-31 12:00:00,-266.68591548282075,
2021-08-31 13:30:00,-259.4696844105173,
2021-08-31 15:00:00,-256.2228123775832,
2021-08-31 15:30:30,-256.2228123775832,m
2021-08-31 23:59:59,-249.07920451625398,c
2021-09-01 00:00:00,-262.33490562177235,
2021-09-01 10:00:00,-246.66567557282207,
2021-09-01 10:30:00,-240.44281387513095,
2021-09-01 12:00:00,-229.4972173058471,
2021-09-01 13:30:00,-224.57020595740337,
2021-09-01 15:00:00,-227.6565733116395,
2021-09-01 15:30:30,-227.6565733116395,
2021-09-01 23:59:59,-225.41546077065968,c
2021-09-02 00:00:00,-218.65726818061663,
2021-09-02 10:00:00,-204.268298981734,
2021-09-02 10:30:00,-200.73978215745387,
2021-09-02 12:00:00,-190.52185599331767,
2021-09-02 13:30:00,-175.1504976161616,
2021-09-02 15:00:00,-177.2741645644631,
2021-09-02 15:30:30,-177.2741645644631,
2021-09-02 23:59:59,-171.3516610166178,c
2021-09-03 00:00:00,-173.8071106381496,
2021-09-03 10:00:00,-146.2222287760714,
2021-09-03 10:30:00,-138.84997004842728,
2021-09-03 12:00:00,-134.5716548720094,
2021-09-03 13:30:00,-125.67397633994113,
2021-09-03 15:00:00,-118.5462261179602,
2021-09-03 15:30:30,-118.5462261179602,
2021-09-03 23:59:59,-112.11058004701675,w
2021-09-06 00:00:00,-112.11058004701675,
2021-09-06 10:00:00,-112.11058004701675,
2021-09-06 10:30:00,-112.11058004701675,
2021-09-06 12:00:00,-112.11058004701675,
2021-09-06 13:30:00,-112.11058004701675,
2021-09-06 15:00:00,-112.11058004701675,
2021-09-06 15:30:30,-112.11058004701675,
2021-09-06 23:59:59,-112.11058004701675,c
2021-09-07 00:00:00,-83.32188267584758,
2021-09-07 10:00:00,-56.81935096198197,
2021-09-07 10:30:00,-53.624817136208435,
2021-09-07 12:00:00,-55.97510212332844,
2021-09-07 13:30:00,-49.83423210085027,
2021-09-07 15:00:00,-42.78230634918299,
2021-09-07 15:30:30,-42.78230634918299,
2021-09-07 23:59:59,-50.3200045604803,c
2021-09-08 00:00:00,-55.061939325457445,
2021-09-08 10:00:00,-50.53628141817467,
2021-09-08 10:30:00,-73.32027573012215,
2021-09-08 12:00:00,-81.45419939820437,
2021-09-08 13:30:00,-64.83066050786357,
2021-09-08 15:00:00,-66.63571761942399,
2021-09-08 15:30:30,-66.63571761942399,
2021-09-08 23:59:59,-72.00257706932825,c
2021-09-09 00:00:00,-79.02877559496335,
2021-09-09 10:00:00,-43.460819696132035,
2021-09-09 10:30:00,-48.965408276789674,
2021-09-09 12:00:00,-33.62887746642173,
2021-09-09 13:30:00,-32.601450756091936,
2021-09-09 15:00:00,-27.52794420945264,
2021-09-09 15:30:30,-27.52794420945264,
2021-09-09 23:59:59,-33.19367424158395,c
2021-09-10 00:00:00,-28.256689568511433,
2021-09-10 10:00:00,-8.46335829619619,
2021-09-10 10:30:00,-16.532906823082897,
2021-09-10 12:00:00,3.8525588734034955,
2021-09-10 13:30:00,3.8159299970002394,
2021-09-10 15:00:00,9.761988929229744,
2021-09-10 15:30:30,9.761988929229744,
2021-09-10 23:59:59,0.0,a
2021-09-13 00:00:00,-6.97220824057473,
2021-09-13 10:00:00,-36.299822523398916,
2021-09-13 10:30:00,-35.060668212719236,
2021-09-13 12:00:00,-13.965435846092873,
2021-09-13 13:30:00,-16.68277173560557,
2021-09-13 15:00:00,-23.964474735299916,
2021-09-13 15:30:30,-23.964474735299916,
2021-09-13 23:59:59,-41.233018902217395,c
2021-09-14 00:00:00,-46.87248741101979,
2021-09-14 10:00:00,-7.882587036026564,
2021-09-14 10:30:00,-1.653422719878506,
2021-09-14 12:00:00,8.683237717324118,
2021-09-14 13:30:00,5.940146256861567,
2021-09-14 15:00:00,-7.229437812408605,
2021-09-14 15:30:30,-7.229437812408605,
2021-09-14 23:59:59,-4.741047128058938,c
2021-09-15 00:00:00,-3.546043353221137,
2021-09-15 10:00:00,11.541846671679878,
2021-09-15 10:30:00,36.327857990902714,
2021-09-15 12:00:00,30.94917573903348,
2021-09-15 13:30:00,24.225084263632766,
2021-09-15 15:00:00,27.064006195872594,
2021-09-15 15:30:30,27.064006195872594,
2021-09-15 23:59:59,24.28456486250775,c
2021-09-16 00:00:00,28.291960783634806,
2021-09-16 10:00:00,53.62968547811079,
2021-09-16 10:30:00,55.24468600101886,
2021-09-16 12:00:00,44.488109683549396,
2021-09-16 13:30:00,45.61308175649958,
2021-09-16 15:00:00,41.06040132652845,
2021-09-16 15:30:30,41.06040132652845,
2021-09-16 23:59:59,39.96109021307211,c
2021-09-17 00:00:00,47.571976298832624,
2021-09-17 10:00:00,48.07830376536833,
2021-09-17 10:30:00,51.850588823224484,
2021-09-17 12:00:00,12.676234509035794,
2021-09-17 13:30:00,56.355857531611036,
2021-09-17 15:00:00,54.121604158185846,
2021-09-17 15:30:30,54.121604158185846,
2021-09-17 23:59:59,-3.427496408396962,e
2021-09-20 00:00:00,-26.204398604886705,
2021-09-20 10:00:00,-18.61358593138982,
2021-09-20 10:30:00,-24.308125400324798,
2021-09-20 12:00:00,-35.534606265287664,
2021-09-20 13:30:00,-46.660346989903815,
2021-09-20 15:00:00,-61.5312014834883,
2021-09-20 15:30:30,-61.5312014834883,
2021-09-20 23:59:59,-64.0725401588129,c
2021-09-21 00:00:00,-47.47199372331602,
2021-09-21 10:00:00,-35.809980907252964,
2021-09-21 10:30:00,-22.40818051456847,
2021-09-21 12:00:00,-7.790386724153166,
2021-09-21 13:30:00,-2.9840470607746283,
2021-09-21 15:00:00,0.43950266004515015,
2021-09-21 15:30:30,0.43950266004515015,
2021-09-21 23:59:59,-6.765292090261198,c
2021-09-22 00:00:00,-2.3342108632919008,
2021-09-22 10:00:00,-31.96743320917227,
2021-09-22 10:30:00,-29.604182783075373,
2021-09-22 12:00:00,-26.508241290574688,
2021-09-22 13:30:00,-31.67572160642999,
2021-09-22 15:00:00,-29.529873914813095,
2021-09-22 15:30:30,-29.529873914813095,
2021-09-22 23:59:59,-23.784440540829735,c
2021-09-23 00:00:00,-14.44973389089779,
2021-09-23 10:00:00,-30.562876024134425,
2021-09-23 10:30:00,-36.28141928617845,
2021-09-23 12:00:00,-28.06936387595846,
2021-09-23 13:30:00,-23.02266388389512,
2021-09-23 15:00:00,-13.229050138025286,
2021-09-23 15:30:30,-13.229050138025286,
2021-09-23 23:59:59,-2.7189107816880664,c
2021-09-24 00:00:00,-12.579422673467548,
2021-09-24 10:00:00,-28.615088690241578,
2021-09-24 10:30:00,-22.8072989496618,
2021-09-24 12:00:00,-23.574301103085304,
2021-09-24 13:30:00,-23.206624616612885,
2021-09-24 15:00:00,-35.30815188739052,
2021-09-24 15:30:30,-35.30815188739052,
2021-09-24 23:59:59,-33.96901084665126,w
2021-09-27 00:00:00,-33.67569779958177,
2021-09-27 10:00:00,-60.459105996657456,
2021-09-27 10:30:00,-46.20874360596474,
2021-09-27 12:00:00,-42.50588682116785,
2021-09-27 13:30:00,-45.71106666046501,
2021-09-27 15:00:00,-45.95523685656997,
2021-09-27 15:30:30,-45.95523685656997,
2021-09-27 23:59:59,-43.62105059002755,c
2021-09-28 00:00:00,-56.80505219427465,
2021-09-28 10:00:00,-80.5779699542149,
2021-09-28 10:30:00,-84.38197164243547,
2021-09-28 12:00:00,-95.76157544619042,
2021-09-28 13:30:00,-93.91075559584453,
2021-09-28 15:00:00,-91.42737496615581,
2021-09-28 15:30:30,-91.42737496615581,
2021-09-28 23:59:59,-96.2336995445404,c
2021-09-29 00:00:00,-84.1304331366074,
2021-09-29 10:00:00,-80.01278178611437,
2021-09-29 10:30:00,-83.50208373866485,
2021-09-29 12:00:00,-101.24147571922953,
2021-09-29 13:30:00,-107.16174499118688,
2021-09-29 15:00:00,-105.31647328222766,
2021-09-29 15:30:30,-105.31647328222766,
2021-09-29 23:59:59,-110.81429152659183,c
2021-09-30 00:00:00,-106.52034863083026,
2021-09-30 10:00:00,-116.82824649405887,
2021-09-30 10:30:00,-117.32123273603008,
2021-09-30 12:00:00,-116.41847529200635,
2021-09-30 13:30:00,-102.15352806472816,
2021-09-30 15:00:00,-99.44573462256517,
2021-09-30 15:30:30,-99.44573462256517,
2021-09-30 23:59:59,-89.20980629441175,c
2021-10-01 00:00:00,-110.00618244350022,
2021-10-01 10:00:00,-147.7427939723596,
2021-10-01 10:30:00,-158.06101939155684,
2021-10-01 12:00:00,-143.2502881250049,
2021-10-01 13:30:00,-150.7327543398451,
2021-10-01 15:00:00,-143.20738012063555,
2021-10-01 15:30:30,-143.20738012063555,
2021-10-01 23:59:59,-134.06313534980342,w
2021-10-04 00:00:00,-144.66593127890786,
2021-10-04 10:00:00,-160.92568165076597,
2021-10-04 10:30:00,-170.8637111732276,
2021-10-04 12:00:00,-172.42125825706114,
2021-10-04 13:30:00,-168.98764707061343,
2021-10-04 15:00:00,-163.2282268482362,
2021-10-04 15:30:30,-163.2282268482362,
2021-10-04 23:59:59,-171.0339949922664,c
2021-10-05 00:00:00,-167.20075050605595,
2021-10-05 10:00:00,-162.65083541958342,
2021-10-05 10:30:00,-169.51120398795985,
2021-10-05 12:00:00,-183.29585888959588,
2021-10-05 13:30:00,-189.8681104608849,
2021-10-05 15:00:00,-181.90934739479366,
2021-10-05 15:30:30,-181.90934739479366,
2021-10-05 23:59:59,-176.44110908082513,c
2021-10-06 00:00:00,-184.45407566275782,
2021-10-06 10:00:00,-176.7262604379515,
2021-10-06 10:30:00,-177.09555119832532,
2021-10-06 12:00:00,-173.12216486126067,
2021-10-06 13:30:00,-183.6849343535485,
2021-10-06 15:00:00,-174.40489053923017,
2021-10-06 15:30:30,-174.40489053923017,
2021-10-06 23:59:59,-173.55576579492254,c
2021-10-07 00:00:00,-173.14800110292276,
2021-10-07 10:00:00,-176.67106997649654,
2021-10-07 10:30:00,-181.52445374932472,
2021-10-07 12:00:00,-170.79641249206014,
2021-10-07 13:30:00,-170.8733369095063,
2021-10-07 15:00:00,-166.50023072596423,
2021-10-07 15:30:30,-166.50023072596423,
2021-10-07 23:59:59,-173.5831999893485,c
2021-10-08 00:00:00,-168.24878662663002,
2021-10-08 10:00:00,-189.790491571624,
2021-10-08 10:30:00,-188.79316713261022,
2021-10-08 12:00:00,-202.75915241590286,
2021-10-08 13:30:00,-199.94674223716544,
2021-10-08 15:00:00,-203.2038588126457,
2021-10-08 15:30:30,-203.2038588126457,
2021-10-08 23:59:59,-207.28405573087537,w
2021-10-11 00:00:00,-215.06533735615176,
2021-10-11 10:00:00,-228.95844257758603,
2021-10-11 10:30:00,-228.18259531639566,
2021-10-11 12:00:00,-215.15006069322794,
2021-10-11 13:30:00,-214.57252025887735,
2021-10-11 15:00:00,-210.34436732848656,
2021-10-11 15:30:30,-210.34436732848656,
2021-10-11 23:59:59,-218.3009137010245,c
2021-10-12 00:00:00,-204.18529326521667,
2021-10-12 10:00:00,-200.50137031450743,
2021-10-12 10:30:00,-195.09949495477616,
2021-10-12 12:00:00,-185.84461040073205,
2021-10-12 13:30:00,-180.90004801004335,
2021-10-12 15:00:00,-180.70429440814945,
2021-10-12 15:30:30,-180.70429440814945,
2021-10-12 23:59:59,-180.37815228130722,c
2021-10-13 00:00:00,-172.0714722750318,
2021-10-13 10:00:00,-165.50271737217253,
2021-10-13 10:30:00,-160.09270730397435,
2021-10-13 12:00:00,-159.46845135605673,
2021-10-13 13:30:00,-155.77538428429824,
2021-10-13 15:00:00,-146.8723648155078,
2021-10-13 15:30:30,-146.8723648155078,
2021-10-13 23:59:59,-147.0247507035849,c
2021-10-14 00:00:00,-137.10028085818686,
2021-10-14 10:00:00,-120.25003321820196,
2021-10-14 10:30:00,-134.36411887334674,
2021-10-14 12:00:00,-129.0633788389199,
2021-10-14 13:30:00,-130.61141193305133,
2021-10-14 15:00:00,-127.92779969276756,
2021-10-14 15:30:30,-127.92779969276756,
2021-10-14 23:59:59,-120.58968770288465,c
2021-10-15 00:00:00,-118.95678713875395,
2021-10-15 10:00:00,-131.4044259711926,
2021-10-15 10:30:00,-133.27442856061765,
2021-10-15 12:00:00,-139.92700694200215,
2021-10-15 13:30:00,-150.1930502657941,
2021-10-15 15:00:00,-151.7221794658035,
2021-10-15 15:30:30,-151.7221794658035,
2021-10-15 23:59:59,-144.22544561607106,w
2021-10-18 00:00:00,-149.00325243836363,
2021-10-18 10:00:00,-158.9872127254128,
2021-10-18 10:30:00,-161.60642154304298,
2021-10-18 12:00:00,-166.93261405945344,
2021-10-18 13:30:00,-157.71171727750055,
2021-10-18 15:00:00,-156.16392973144116,
2021-10-18 15:30:30,-156.16392973144116,
2021-10-18 23:59:59,-159.02234245509158,c
2021-10-19 00:00:00,-153.71848032509274,
2021-10-19 10:00:00,-159.83936926165046,
2021-10-19 10:30:00,-159.14466767334238,
2021-10-19 12:00:00,-155.6139834467657,
2021-10-19 13:30:00,-148.82902912213996,
2021-10-19 15:00:00,-156.56708819951808,
2021-10-19 15:30:30,-156.56708819951808,
2021-10-19 23:59:59,-157.21064788734378,c
2021-10-20 00:00:00,-152.4923144199172,
2021-10-20 10:00:00,-167.2868880079253,
2021-10-20 10:30:00,-163.39470209369915,
2021-10-20 12:00:00,-162.26251625335505,
2021-10-20 13:30:00,-169.66005887859217,
2021-10-20 15:00:00,-168.17882067660253,
2021-10-20 15:30:30,-168.17882067660253,
2021-10-20 23:59:59,-171.47918296468947,c
2021-10-21 00:00:00,-174.5106994716508,
2021-10-21 10:00:00,-155.15384409341755,
2021-10-21 10:30:00,-142.8513197208473,
2021-10-21 12:00:00,-147.56105298796814,
2021-10-21 13:30:00,-129.98825924046213,
2021-10-21 15:00:00,-127.97652377300375,
2021-10-21 15:30:30,-127.97652377300375,
2021-10-21 23:59:59,-134.61185860231978,c
2021-10-22 00:00:00,-135.92752946199482,
2021-10-22 10:00:00,-161.1706027545083,
2021-10-22 10:30:00,-153.2348536701664,
2021-10-22 12:00:00,-155.7124033884134,
2021-10-22 13:30:00,-156.75833855814955,
2021-10-22 15:00:00,-149.1088290136678,
2021-10-22 15:30:30,-149.1088290136678,
2021-10-22 23:59:59,-150.71298192788458,w
