date,MSCI_SECTORS_2022_Q2,meta
2022-05-13 10:00:00,-43.348577515000954,
2022-05-13 10:30:00,-46.11186086559769,
2022-05-13 12:00:00,-17.103792021002505,
2022-05-13 13:30:00,-9.623693211972807,
2022-05-13 15:00:00,-5.300146634998498,
2022-05-13 15:30:30,-5.300146634998498,
2022-05-13 23:59:59,-1.2312286694684644,w
2022-05-16 00:00:00,-9.326701729131855,
2022-05-16 10:00:00,-4.69427138502266,
2022-05-16 10:30:00,9.469862129117757,
2022-05-16 12:00:00,-19.582032872619834,
2022-05-16 13:30:00,-36.77423113333498,
2022-05-16 15:00:00,-26.6965056647943,
2022-05-16 15:30:30,-26.6965056647943,
2022-05-16 23:59:59,-41.62155053429336,c
2022-05-17 00:00:00,-26.873717126155043,
2022-05-17 10:00:00,-67.21017699838495,
2022-05-17 10:30:00,-78.39620288625804,
2022-05-17 12:00:00,-63.88215968543352,
2022-05-17 13:30:00,-59.390392354522476,
2022-05-17 15:00:00,-53.031126844064886,
2022-05-17 15:30:30,-53.031126844064886,
2022-05-17 23:59:59,-44.36247513002036,c
2022-05-18 00:00:00,-79.70523588369866,
2022-05-18 10:00:00,-52.01868726970315,
2022-05-18 10:30:00,-22.677545118014052,
2022-05-18 12:00:00,-53.926499015713716,
2022-05-18 13:30:00,-65.89589637934802,
2022-05-18 15:00:00,-66.93720206503457,
2022-05-18 15:30:30,-66.93720206503457,
2022-05-18 23:59:59,-62.7608029322073,c
2022-05-19 00:00:00,-39.180588811480106,
2022-05-19 10:00:00,4.307962724446384,
2022-05-19 10:30:00,-4.200402772429527,
2022-05-19 12:00:00,33.870437254654064,
2022-05-19 13:30:00,1.6760792019753126,
2022-05-19 15:00:00,1.762693750309495,
2022-05-19 15:30:30,1.762693750309495,
2022-05-19 23:59:59,0.0,a
2022-05-20 00:00:00,16.323855993609072,
2022-05-20 10:00:00,36.27057700854266,
2022-05-20 10:30:00,42.11380986765738,
2022-05-20 12:00:00,8.691087878363533,
2022-05-20 13:30:00,-18.7232803499748,
2022-05-20 15:00:00,4.087511324398747,
2022-05-20 15:30:30,4.087511324398747,
2022-05-20 23:59:59,13.155953373735144,w
2022-05-23 00:00:00,-11.682138845154213,
2022-05-23 10:00:00,-14.041378738002606,
2022-05-23 10:30:00,-17.516926947665354,
2022-05-23 12:00:00,-2.0179644350432113,
2022-05-23 13:30:00,5.045268295488313,
2022-05-23 15:00:00,11.3258633993687,
2022-05-23 15:30:30,11.3258633993687,
2022-05-23 23:59:59,18.673121803664742,c
2022-05-24 00:00:00,-11.70250995421253,
2022-05-24 10:00:00,-41.793191290027494,
2022-05-24 10:30:00,-14.904278365865935,
2022-05-24 12:00:00,6.495470586766999,
2022-05-24 13:30:00,-19.99939917134077,
2022-05-24 15:00:00,-26.85764639054895,
2022-05-24 15:30:30,-26.85764639054895,
2022-05-24 23:59:59,-28.128395485992428,c
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
0,-28.128395485992428,
2022-05-25 00:00:00,-40.73947012822896,
2022-05-25 10:00:00,-32.42444858265941,
2022-05-25 10:30:00,-11.520973663132793,
2022-05-25 12:00:00,-31.161044114275683,
2022-05-25 13:30:00,-15.975039747020787,
2022-05-25 15:00:00,-11.70720267581055,
2022-05-25 15:30:30,-11.70720267581055,
2022-05-25 23:59:59,-14.25560463128835,c
2022-05-26 00:00:00,-48.46003784258676,
2022-05-26 10:00:00,-24.026178569938452,
2022-05-26 10:30:00,-20.25457955716479,
2022-05-26 12:00:00,-18.24828109652691,
2022-05-26 13:30:00,-23.714112418653315,
2022-05-26 15:00:00,-23.46843191675788,
2022-05-26 15:30:30,-23.46843191675788,
2022-05-26 23:59:59,-24.666253050608532,c
2022-05-27 00:00:00,-5.18591935404163,
2022-05-27 10:00:00,27.823794188731654,
2022-05-27 10:30:00,53.50178417074835,
2022-05-27 12:00:00,38.35681210367011,
2022-05-27 13:30:00,45.16173608886476,
2022-05-27 15:00:00,52.338696881869794,
2022-05-27 15:30:30,52.338696881869794,
2022-05-27 23:59:59,52.78610871161959,w
2022-05-30 00:00:00,52.78610871161959,
2022-05-30 10:00:00,52.78610871161959,
2022-05-30 10:30:00,52.78610871161959,
2022-05-30 12:00:00,52.78610871161959,
2022-05-30 13:30:00,52.78610871161959,
2022-05-30 15:00:00,52.78610871161959,
2022-05-30 15:30:30,52.78610871161959,
2022-05-30 23:59:59,52.78610871161959,c
2022-05-31 00:00:00,75.18886951114575,
2022-05-31 10:00:00,53.302865618574685,
2022-05-31 10:30:00,34.11895924186746,
2022-05-31 12:00:00,40.49348196431123,
2022-05-31 13:30:00,32.08158269546743,
2022-05-31 15:00:00,8.963638242997035,
2022-05-31 15:30:30,8.963638242997035,
2022-05-31 23:59:59,32.32533286030156,e
2022-06-01 00:00:00,44.8204419279507,
2022-06-01 10:00:00,73.71594450778304,
2022-06-01 10:30:00,54.545252112100854,
2022-06-01 12:00:00,26.641282689516345,
2022-06-01 13:30:00,19.717723195227393,
2022-06-01 15:00:00,32.10510174489508,
2022-06-01 15:30:30,32.10510174489508,
2022-06-01 23:59:59,26.481734343240475,c
2022-06-02 00:00:00,29.691034067830003,
2022-06-02 10:00:00,71.12944002192796,
2022-06-02 10:30:00,85.4862281632382,
2022-06-02 12:00:00,122.58696106157015,
2022-06-02 13:30:00,145.30656237726527,
2022-06-02 15:00:00,137.89358495809103,
2022-06-02 15:30:30,137.89358495809103,
2022-06-02 23:59:59,129.54149284441598,c
2022-06-03 00:00:00,100.25845589700151,
2022-06-03 10:00:00,113.82130875101706,
2022-06-03 10:30:00,94.13920964439654,
2022-06-03 12:00:00,81.21111157332729,
2022-06-03 13:30:00,71.4196370469262,
2022-06-03 15:00:00,85.77939479861311,
2022-06-03 15:30:30,85.77939479861311,
2022-06-03 23:59:59,88.8458349493074,w
2022-06-06 00:00:00,122.64965254448902,
2022-06-06 10:00:00,104.97533204741086,
2022-06-06 10:30:00,101.51892019174846,
2022-06-06 12:00:00,75.59838938206622,
2022-06-06 13:30:00,59.35763413998143,
2022-06-06 15:00:00,71.57475189869524,
2022-06-06 15:30:30,71.57475189869524,
2022-06-06 23:59:59,72.20930342336123,c
2022-06-07 00:00:00,48.75598467994644,
2022-06-07 10:00:00,85.68046112294576,
2022-06-07 10:30:00,92.81308480268342,
2022-06-07 12:00:00,77.66701209440134,
2022-06-07 13:30:00,54.769412349332924,
2022-06-07 15:00:00,70.16365266180713,
2022-06-07 15:30:30,70.16365266180713,u
2022-06-07 23:59:59,84.08703608621676,c
2022-06-08 00:00:00,87.72192342461096,
2022-06-08 10:00:00,127.4938953139532,
2022-06-08 10:30:00,117.19826756586752,
2022-06-08 12:00:00,127.33582819098052,
2022-06-08 13:30:00,125.74262501695631,
2022-06-08 15:00:00,118.06992948990421,
2022-06-08 15:30:30,118.06992948990421,
2022-06-08 23:59:59,123.79943006955324,c
2022-06-09 00:00:00,111.35340042999383,
2022-06-09 10:00:00,94.83110457658194,
2022-06-09 10:30:00,118.648183547565,
2022-06-09 12:00:00,78.90461708727764,
2022-06-09 13:30:00,66.92427930745885,
2022-06-09 15:00:00,52.47543953813772,
2022-06-09 15:30:30,52.47543953813772,
2022-06-09 23:59:59,53.14506557203407,c
2022-06-10 00:00:00,40.75767695165683,
2022-06-10 10:00:00,15.936223906873408,
2022-06-10 10:30:00,7.011430661261841,
2022-06-10 12:00:00,-0.1611813590429847,
2022-06-10 13:30:00,-10.805893763618542,
2022-06-10 15:00:00,6.833616200063659,
2022-06-10 15:30:30,6.833616200063659,
2022-06-10 23:59:59,14.255520433253821,w
2022-06-13 00:00:00,-29.742293435376155,
2022-06-13 10:00:00,-29.275780955846017,
2022-06-13 10:30:00,-32.30335470974228,
2022-06-13 12:00:00,-25.592867600669422,
2022-06-13 13:30:00,-17.914794265552757,
2022-06-13 15:00:00,-13.616393027021445,
2022-06-13 15:30:30,-13.616393027021445,
2022-06-13 23:59:59,-10.679030415324462,c
2022-06-14 00:00:00,-8.061393111845007,
2022-06-14 10:00:00,-35.74849769350101,
2022-06-14 10:30:00,-45.199393706128205,
2022-06-14 12:00:00,-3.5646965449185473,
2022-06-14 13:30:00,1.3980353696865677,
2022-06-14 15:00:00,-12.256156574879867,
2022-06-14 15:30:30,-12.256156574879867,
2022-06-14 23:59:59,-15.412308603161478,c
2022-06-15 00:00:00,-8.684003607626892,
2022-06-15 10:00:00,15.186430533539294,
2022-06-15 10:30:00,24.417896637760805,
2022-06-15 12:00:00,34.05505755553139,
2022-06-15 13:30:00,28.264003185278682,
2022-06-15 15:00:00,35.8761805381485,
2022-06-15 15:30:30,35.8761805381485,
2022-06-15 23:59:59,47.71726700113061,c
2022-06-16 00:00:00,26.265800875958405,
2022-06-16 10:00:00,31.92762653058412,
2022-06-16 10:30:00,30.63490574336879,
2022-06-16 12:00:00,40.25419496988388,
2022-06-16 13:30:00,57.84010958003398,
2022-06-16 15:00:00,55.58347162773333,
2022-06-16 15:30:30,55.58347162773333,
2022-06-16 23:59:59,52.485306921848576,c
2022-06-17 00:00:00,49.76247729422232,
2022-06-17 10:00:00,110.39237863659457,
2022-06-17 10:30:00,97.57795366408692,
2022-06-17 12:00:00,114.87808572604797,
2022-06-17 13:30:00,122.80321725637805,
2022-06-17 15:00:00,116.98320657311871,
2022-06-17 15:30:30,116.98320657311871,q
2022-06-17 23:59:59,110.96703688817331,w
2022-06-20 00:00:00,110.96703688817331,
2022-06-20 10:00:00,110.96703688817331,
2022-06-20 10:30:00,110.96703688817331,
2022-06-20 12:00:00,110.96703688817331,
2022-06-20 13:30:00,110.96703688817331,
2022-06-20 15:00:00,110.96703688817331,
2022-06-20 15:30:30,110.96703688817331,
2022-06-20 23:59:59,110.96703688817331,c
2022-06-21 00:00:00,120.37782768860893,
2022-06-21 10:00:00,164.29352076555818,
2022-06-21 10:30:00,161.6632484791222,
2022-06-21 12:00:00,155.43934547525072,
2022-06-21 13:30:00,157.7455662026459,
2022-06-21 15:00:00,129.5853767699724,
2022-06-21 15:30:30,129.5853767699724,
2022-06-21 23:59:59,128.77178714949667,c
