date,CRSP_MICRO_HEDGED_2023_Q1,meta
2023-01-20 00:00:00,204.61229218461813,
2023-01-20 10:00:00,158.46198694206032,
2023-01-20 10:30:00,147.4993742803199,
2023-01-20 12:00:00,150.56240316028743,
2023-01-20 13:30:00,171.33440619829162,
2023-01-20 15:00:00,82.9534424551639,
2023-01-20 15:30:30,82.9534424551639,
2023-01-20 23:59:59,60.258457187357635,w
2023-01-23 00:00:00,35.68892548541771,
2023-01-23 10:00:00,37.157891451566684,
2023-01-23 10:30:00,6.12305044832101,
2023-01-23 12:00:00,-30.559105228508997,
2023-01-23 13:30:00,-63.04585702744589,
2023-01-23 15:00:00,-16.711049805246148,
2023-01-23 15:30:30,-16.711049805246148,
2023-01-23 23:59:59,-51.73422021832448,c
2023-01-24 00:00:00,-7.957772095542168,
2023-01-24 10:00:00,-19.815762123858804,
2023-01-24 10:30:00,-47.0062341085013,
2023-01-24 12:00:00,-62.150413447556275,
2023-01-24 13:30:00,-62.54740889623099,
2023-01-24 15:00:00,-82.28378049950334,
2023-01-24 15:30:30,-82.28378049950334,
2023-01-24 23:59:59,-45.52708146885561,c
2023-01-25 00:00:00,45.68489719411264,
2023-01-25 10:00:00,138.28299719337156,
2023-01-25 10:30:00,106.6714974225415,
2023-01-25 12:00:00,37.085556013573296,
2023-01-25 13:30:00,-6.606160522856953,
2023-01-25 15:00:00,-31.36953152111346,
2023-01-25 15:30:30,-31.36953152111346,
2023-01-25 23:59:59,-70.93039244992178,c
2023-01-26 00:00:00,-170.17113991329643,
2023-01-26 10:00:00,-76.72706422080773,
2023-01-26 10:30:00,-94.57044895741637,
2023-01-26 12:00:00,-58.35581208970871,
2023-01-26 13:30:00,-43.23825447521813,
2023-01-26 15:00:00,-50.167429441713466,
2023-01-26 15:30:30,-50.167429441713466,
2023-01-26 23:59:59,-95.83041522076746,c
2023-01-27 00:00:00,-68.36375144270096,
2023-01-27 10:00:00,-125.80220836183435,
2023-01-27 10:30:00,-130.66190851143438,
2023-01-27 12:00:00,-112.99565356311177,
2023-01-27 13:30:00,-139.4607314673376,
2023-01-27 15:00:00,-184.61769516559252,
2023-01-27 15:30:30,-184.61769516559252,
2023-01-27 23:59:59,-167.69253481682063,w
2023-01-30 00:00:00,-81.96382352177898,
2023-01-30 10:00:00,-91.67231299656305,
2023-01-30 10:30:00,-75.6331438602665,
2023-01-30 12:00:00,-53.718800101878514,
2023-01-30 13:30:00,-40.81638751670289,
2023-01-30 15:00:00,14.482840727801886,
2023-01-30 15:30:30,14.482840727801886,
2023-01-30 23:59:59,39.96898146006424,c
2023-01-31 00:00:00,15.559052533848444,
2023-01-31 10:00:00,-45.20030287684858,
2023-01-31 10:30:00,-85.41498468148347,
2023-01-31 12:00:00,-138.4880236994395,
2023-01-31 13:30:00,-153.04431537039636,
2023-01-31 15:00:00,-173.92082971787022,
2023-01-31 15:30:30,-173.92082971787022,
2023-01-31 23:59:59,-192.07655529732256,c
2023-02-01 00:00:00,-190.31453483498626,
2023-02-01 10:00:00,-229.493892660681,
2023-02-01 10:30:00,-205.3857886754995,
2023-02-01 12:00:00,-160.90068113583766,
2023-02-01 13:30:00,-171.5665930615869,
2023-02-01 15:00:00,-308.97095679580525,
2023-02-01 15:30:30,-308.97095679580525,
2023-02-01 23:59:59,-373.85975768263415,c
2023-02-02 00:00:00,-492.0734442263001,
2023-02-02 10:00:00,-491.9398929138006,
2023-02-02 10:30:00,-533.6406087726282,
2023-02-02 12:00:00,-607.4595368380178,
2023-02-02 13:30:00,-645.1402626340187,
2023-02-02 15:00:00,-500.63730290765125,
2023-02-02 15:30:30,-500.63730290765125,
2023-02-02 23:59:59,-604.6222274872234,c
2023-02-03 00:00:00,-456.8112470343822,
2023-02-03 10:00:00,-522.346298041879,
2023-02-03 10:30:00,-544.3516968909389,
2023-02-03 12:00:00,-551.9246551201304,
2023-02-03 13:30:00,-503.9242885411677,
2023-02-03 15:00:00,-453.7367533339584,
2023-02-03 15:30:30,-453.7367533339584,
2023-02-03 23:59:59,-464.2244670870514,w
2023-02-06 00:00:00,-403.4985121732534,
2023-02-06 10:00:00,-398.1741189961158,
2023-02-06 10:30:00,-336.58783994804617,
2023-02-06 12:00:00,-370.8618931268793,
2023-02-06 13:30:00,-341.3348767373027,
2023-02-06 15:00:00,-341.1725136874502,
2023-02-06 15:30:30,-341.1725136874502,
2023-02-06 23:59:59,-338.8870235505583,c
2023-02-07 00:00:00,-319.1289779224444,
2023-02-07 10:00:00,-289.60814094161833,
2023-02-07 10:30:00,-248.26278449249003,
2023-02-07 12:00:00,-287.2146187480121,
2023-02-07 13:30:00,-276.880186056047,
2023-02-07 15:00:00,-369.9661635945631,
2023-02-07 15:30:30,-369.9661635945631,
2023-02-07 23:59:59,-440.87569485721724,c
2023-02-08 00:00:00,-395.689260300298,
2023-02-08 10:00:00,-418.0185554520085,
2023-02-08 10:30:00,-393.36064328453904,
2023-02-08 12:00:00,-323.3285836055402,
2023-02-08 13:30:00,-310.36128238334095,
2023-02-08 15:00:00,-278.8748484477437,
2023-02-08 15:30:30,-278.8748484477437,
2023-02-08 23:59:59,-248.2812238272072,c
2023-02-09 00:00:00,-324.146978350931,
2023-02-09 10:00:00,-296.144888320121,
2023-02-09 10:30:00,-273.2720335918766,
2023-02-09 12:00:00,-215.17172996098998,
2023-02-09 13:30:00,-176.6649137449749,
2023-02-09 15:00:00,-132.46925118374565,
2023-02-09 15:30:30,-132.46925118374565,
2023-02-09 23:59:59,-86.73353029730606,c
2023-02-10 00:00:00,-37.81593183958648,
2023-02-10 10:00:00,-17.52576319142281,
2023-02-10 10:30:00,-53.676832308881785,
2023-02-10 12:00:00,8.675490733583501,
2023-02-10 13:30:00,-37.368879315916274,
2023-02-10 15:00:00,-28.238570616147626,
2023-02-10 15:30:30,-28.238570616147626,
2023-02-10 23:59:59,-31.171803348373942,w
2023-02-13 00:00:00,-42.787878079099755,
2023-02-13 10:00:00,-47.249413006777104,
2023-02-13 10:30:00,-40.56124818720855,
2023-02-13 12:00:00,-116.3781083686772,
2023-02-13 13:30:00,-137.31223033828246,
2023-02-13 15:00:00,-99.16232947993012,
2023-02-13 15:30:30,-99.16232947993012,
