date,MJ_2021_Q3,meta
2021-08-02 00:00:00,-206.28577459358954,
2021-08-02 10:00:00,-291.69140094674617,
2021-08-02 10:30:00,-304.61408620632756,
2021-08-02 12:00:00,-283.78897168946423,
2021-08-02 13:30:00,-277.58579646157807,
2021-08-02 15:00:00,-293.1000504901598,
2021-08-02 15:30:30,-293.1000504901598,
2021-08-02 23:59:59,-272.35079691691476,c
2021-08-03 00:00:00,-255.022173147232,
2021-08-03 10:00:00,-250.74447278667841,
2021-08-03 10:30:00,-224.23416811057947,
2021-08-03 12:00:00,-158.88095015064485,
2021-08-03 13:30:00,-187.90804202622903,
2021-08-03 15:00:00,-189.99217204179732,
2021-08-03 15:30:30,-189.99217204179732,
2021-08-03 23:59:59,-176.17838125535755,c
2021-08-04 00:00:00,-63.72907639091656,
2021-08-04 10:00:00,-99.99030940826657,
2021-08-04 10:30:00,-170.05312794791595,
2021-08-04 12:00:00,-211.39103084940896,
2021-08-04 13:30:00,-208.6304466165773,
2021-08-04 15:00:00,-241.11073477795642,
2021-08-04 15:30:30,-241.11073477795642,
2021-08-04 23:59:59,-215.61965667964617,c
2021-08-05 00:00:00,-217.11019150977992,
2021-08-05 10:00:00,-245.66510340059844,
2021-08-05 10:30:00,-230.7685714584595,
2021-08-05 12:00:00,-190.37215575429607,
2021-08-05 13:30:00,-183.22961104692448,
2021-08-05 15:00:00,-158.98328552461993,
2021-08-05 15:30:30,-158.98328552461993,
2021-08-05 23:59:59,-151.18356665787056,c
2021-08-06 00:00:00,-142.95648428706295,
2021-08-06 10:00:00,-124.80454049468304,
2021-08-06 10:30:00,-36.49456770940911,
2021-08-06 12:00:00,-30.28883414994762,
2021-08-06 13:30:00,-27.815137996870916,
2021-08-06 15:00:00,-17.102840879680187,
2021-08-06 15:30:30,-17.102840879680187,
2021-08-06 23:59:59,0.0,a
2021-08-09 00:00:00,32.80397448876859,
2021-08-09 10:00:00,28.668545330590767,
2021-08-09 10:30:00,27.66683837277347,
2021-08-09 12:00:00,102.07253502185507,
2021-08-09 13:30:00,102.2024858482819,
2021-08-09 15:00:00,105.62926378659353,
2021-08-09 15:30:30,105.62926378659353,
2021-08-09 23:59:59,125.04339722745978,c
2021-08-10 00:00:00,148.72459276057154,
2021-08-10 10:00:00,203.14924471028093,
2021-08-10 10:30:00,216.45088219986428,
2021-08-10 12:00:00,268.35971919537906,
2021-08-10 13:30:00,237.96883644060932,
2021-08-10 15:00:00,290.57675639259435,
2021-08-10 15:30:30,290.57675639259435,
2021-08-10 23:59:59,296.12139857452576,c
2021-08-11 00:00:00,337.51666839695656,
2021-08-11 10:00:00,257.867968336461,
2021-08-11 10:30:00,246.3401287437712,
2021-08-11 12:00:00,154.3840693370355,
2021-08-11 13:30:00,189.64086967997116,
2021-08-11 15:00:00,124.42902586050974,
2021-08-11 15:30:30,124.42902586050974,
2021-08-11 23:59:59,149.92480942569287,c
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
0,149.92480942569287,
2021-08-12 00:00:00,256.88464737632864,
2021-08-12 10:00:00,392.3720900942377,
2021-08-12 10:30:00,404.82938638964606,
2021-08-12 12:00:00,433.5574864544516,
2021-08-12 13:30:00,346.2916537986724,
2021-08-12 15:00:00,441.7837199708507,
2021-08-12 15:30:30,441.7837199708507,
2021-08-12 23:59:59,404.30869023878915,c
2021-08-13 00:00:00,439.9580582309802,
2021-08-13 10:00:00,577.4369960406417,
2021-08-13 10:30:00,605.6751614752167,
2021-08-13 12:00:00,708.4914905897655,
2021-08-13 13:30:00,666.715788484697,
2021-08-13 15:00:00,741.3239628227042,
2021-08-13 15:30:30,741.3239628227042,
2021-08-13 23:59:59,881.9067249215813,e
2021-08-16 00:00:00,852.4507819838946,
2021-08-16 10:00:00,571.5252727237662,
2021-08-16 10:30:00,563.3620983026592,
2021-08-16 12:00:00,408.70646272025783,
2021-08-16 13:30:00,352.05013647750184,
2021-08-16 15:00:00,348.5751480650647,
2021-08-16 15:30:30,348.5751480650647,
2021-08-16 23:59:59,320.57791311054814,c
2021-08-17 00:00:00,276.9358825551539,
2021-08-17 10:00:00,296.31423333809937,
2021-08-17 10:30:00,344.9358526958319,
2021-08-17 12:00:00,401.18966163225946,
2021-08-17 13:30:00,314.09864339098624,
2021-08-17 15:00:00,293.45997269533655,
2021-08-17 15:30:30,293.45997269533655,
2021-08-17 23:59:59,310.6508597544829,c
2021-08-18 00:00:00,303.25033711507473,
2021-08-18 10:00:00,315.20666274564445,
2021-08-18 10:30:00,340.13433355012455,
2021-08-18 12:00:00,450.82887699571245,
2021-08-18 13:30:00,506.8079853752789,
2021-08-18 15:00:00,558.6915793591288,
2021-08-18 15:30:30,558.6915793591288,
2021-08-18 23:59:59,634.6467417358665,c
2021-08-19 00:00:00,514.430545241047,
2021-08-19 10:00:00,466.84505714255477,
2021-08-19 10:30:00,513.7855118747258,
2021-08-19 12:00:00,534.8494912420263,
2021-08-19 13:30:00,488.74910903625005,
2021-08-19 15:00:00,495.093981036881,
2021-08-19 15:30:30,495.093981036881,
2021-08-19 23:59:59,515.6313593429513,c
2021-08-20 00:00:00,408.26309870269256,
2021-08-20 10:00:00,479.01514354546725,
2021-08-20 10:30:00,516.49700090857,
2021-08-20 12:00:00,488.69456066827524,
2021-08-20 13:30:00,467.69970546533955,
2021-08-20 15:00:00,484.7736801822772,
2021-08-20 15:30:30,484.7736801822772,
2021-08-20 23:59:59,538.8786262046722,w
2021-08-23 00:00:00,518.5911776898223,
2021-08-23 10:00:00,645.1140554218238,
2021-08-23 10:30:00,647.2838578401635,
2021-08-23 12:00:00,685.3468454537435,
2021-08-23 13:30:00,683.519840348266,
2021-08-23 15:00:00,633.6020365930735,
2021-08-23 15:30:30,633.6020365930735,
2021-08-23 23:59:59,633.7576146973968,c
2021-08-24 00:00:00,687.2648569277603,
2021-08-24 10:00:00,581.2050663976773,
2021-08-24 10:30:00,521.9539793384133,
2021-08-24 12:00:00,526.3835676035169,
2021-08-24 13:30:00,577.2926899154834,
2021-08-24 15:00:00,542.192394916473,
2021-08-24 15:30:30,542.192394916473,
2021-08-24 23:59:59,524.7110417263116,c
2021-08-25 00:00:00,517.3286727539474,
2021-08-25 10:00:00,545.1930740608569,
2021-08-25 10:30:00,572.1406628982961,
2021-08-25 12:00:00,500.5388362799084,
2021-08-25 13:30:00,500.50526889876073,
2021-08-25 15:00:00,454.9653975091263,
2021-08-25 15:30:30,454.9653975091263,
2021-08-25 23:59:59,402.4583372291884,c
2021-08-26 00:00:00,399.40349891279413,
2021-08-26 10:00:00,438.0744649117238,
2021-08-26 10:30:00,448.70177076644416,
2021-08-26 12:00:00,489.43623169616706,
2021-08-26 13:30:00,492.0766322241377,
2021-08-26 15:00:00,495.43325481674174,
2021-08-26 15:30:30,495.43325481674174,
2021-08-26 23:59:59,488.90853299195464,c
2021-08-27 00:00:00,440.2067963272732,
2021-08-27 10:00:00,464.6873868452126,
2021-08-27 10:30:00,458.8215780369866,
2021-08-27 12:00:00,384.27775983650884,
2021-08-27 13:30:00,378.2128573157481,
2021-08-27 15:00:00,364.27687059294396,
2021-08-27 15:30:30,364.27687059294396,
2021-08-27 23:59:59,381.95916724464166,w
