date,MSCI_US_STAY_HEDGED_2022_Q1,meta
2022-01-05 00:00:00,-54.63970548777036,
2022-01-05 10:00:00,-48.911236986721065,
2022-01-05 10:30:00,-54.824516639797594,
2022-01-05 12:00:00,-52.95967065313505,
2022-01-05 13:30:00,-49.96570507293825,
2022-01-05 15:00:00,-51.31700347325784,
2022-01-05 15:30:30,-51.31700347325784,
2022-01-05 23:59:59,-47.778367038655915,c
2022-01-06 00:00:00,-57.848488023092045,
2022-01-06 10:00:00,-69.86423579246502,
2022-01-06 10:30:00,-58.956675422097646,
2022-01-06 12:00:00,-39.42055734518158,
2022-01-06 13:30:00,-48.14494121445205,
2022-01-06 15:00:00,-44.10261740205499,
2022-01-06 15:30:30,-44.10261740205499,
2022-01-06 23:59:59,-50.63174452694807,c
2022-01-07 00:00:00,-60.144648640396326,
2022-01-07 10:00:00,-59.66682513711146,
2022-01-07 10:30:00,-70.92565240334363,
2022-01-07 12:00:00,-67.66655975731942,
2022-01-07 13:30:00,-70.14196417812548,
2022-01-07 15:00:00,-66.38476785082571,
2022-01-07 15:30:30,-66.38476785082571,
2022-01-07 23:59:59,-59.83539658670895,w
2022-01-10 00:00:00,-82.52023846831162,
2022-01-10 10:00:00,-81.21648938143994,
2022-01-10 10:30:00,-64.97065661628187,
2022-01-10 12:00:00,-60.2453425356224,
2022-01-10 13:30:00,-46.2566566032782,
2022-01-10 15:00:00,-32.20284182585135,
2022-01-10 15:30:30,-32.20284182585135,
2022-01-10 23:59:59,-29.665245713060017,c
2022-01-11 00:00:00,-28.183338978079746,
2022-01-11 10:00:00,-11.67129912476446,
2022-01-11 10:30:00,-20.57375119411813,
2022-01-11 12:00:00,-6.997208939266216,
2022-01-11 13:30:00,-16.464857463617136,
2022-01-11 15:00:00,-15.288048234280495,
2022-01-11 15:30:30,-15.288048234280495,
2022-01-11 23:59:59,-16.630475094580788,c
2022-01-12 00:00:00,-10.393076715563552,
2022-01-12 10:00:00,-18.195663719450977,
2022-01-12 10:30:00,-6.69060443881142,
2022-01-12 12:00:00,-4.188835692824114,
2022-01-12 13:30:00,-0.6130983731900415,
2022-01-12 15:00:00,-2.9791162377691762,
2022-01-12 15:30:30,-2.9791162377691762,
2022-01-12 23:59:59,0.5155208436856356,c
2022-01-13 00:00:00,6.731974248571419,
2022-01-13 10:00:00,-8.048959603382855,
2022-01-13 10:30:00,-13.629056395418615,
2022-01-13 12:00:00,-24.06318623396396,
2022-01-13 13:30:00,-23.76039296063584,
2022-01-13 15:00:00,-37.38777170296737,
2022-01-13 15:30:30,-37.38777170296737,
2022-01-13 23:59:59,-36.040222771914614,c
2022-01-14 00:00:00,-27.73717148234107,
2022-01-14 10:00:00,-37.052717693660725,
2022-01-14 10:30:00,-40.28357705680082,
2022-01-14 12:00:00,-40.64157681391259,
2022-01-14 13:30:00,-36.39220212724308,
2022-01-14 15:00:00,-42.49065061225451,
2022-01-14 15:30:30,-42.49065061225451,
2022-01-14 23:59:59,-43.86526239120394,w
2022-01-17 00:00:00,-43.86526239120394,
2022-01-17 10:00:00,-43.86526239120394,
2022-01-17 10:30:00,-43.86526239120394,
2022-01-17 12:00:00,-43.86526239120394,
2022-01-17 13:30:00,-43.86526239120394,
2022-01-17 15:00:00,-43.86526239120394,
2022-01-17 15:30:30,-43.86526239120394,
2022-01-17 23:59:59,-43.86526239120394,c
2022-01-18 00:00:00,-52.14170384437375,
2022-01-18 10:00:00,-23.015193979222545,
2022-01-18 10:30:00,-20.41364215388728,
2022-01-18 12:00:00,-18.38852652082585,
2022-01-18 13:30:00,-24.95093227456448,
2022-01-18 15:00:00,-32.18041482746003,
2022-01-18 15:30:30,-32.18041482746003,s
2022-01-18 23:59:59,-32.222152180433,c
2022-01-19 00:00:00,-37.03287912017868,
2022-01-19 10:00:00,-30.022029004872707,
2022-01-19 10:30:00,-22.99299473670851,
2022-01-19 12:00:00,-34.49038525749461,
2022-01-19 13:30:00,-24.20339309706685,
2022-01-19 15:00:00,-18.690947696545663,
2022-01-19 15:30:30,-18.690947696545663,
2022-01-19 23:59:59,-20.69406095851673,c
2022-01-20 00:00:00,-20.473228970855985,
2022-01-20 10:00:00,-11.509578171951148,
2022-01-20 10:30:00,-5.760719967169962,
2022-01-20 12:00:00,-14.267358985524083,
2022-01-20 13:30:00,-16.24471532444693,
2022-01-20 15:00:00,-8.56687061187381,
2022-01-20 15:30:30,-8.56687061187381,
2022-01-20 23:59:59,-0.19222756995361578,c
2022-01-21 00:00:00,0.3639486546238686,
2022-01-21 10:00:00,-9.232883538374722,
2022-01-21 10:30:00,-4.640527564076365,
2022-01-21 12:00:00,4.623163190990226,
2022-01-21 13:30:00,-2.5376390837142253,
2022-01-21 15:00:00,-6.393998172701572,
2022-01-21 15:30:30,-6.393998172701572,
2022-01-21 23:59:59,-3.069230133931228,w
2022-01-24 00:00:00,-8.15524273624726,
2022-01-24 10:00:00,-42.9204827347678,
2022-01-24 10:30:00,-45.531571247572515,
2022-01-24 12:00:00,-34.99298986294377,
2022-01-24 13:30:00,-27.751147106509507,
2022-01-24 15:00:00,-29.12793760091506,
2022-01-24 15:30:30,-29.12793760091506,
2022-01-24 23:59:59,-35.158157740751335,c
2022-01-25 00:00:00,-29.524090021722373,
2022-01-25 10:00:00,-15.949636099092004,
2022-01-25 10:30:00,-34.09138870729794,
2022-01-25 12:00:00,-50.49101716191808,
2022-01-25 13:30:00,-58.76545324525989,
2022-01-25 15:00:00,-57.54202327897235,
2022-01-25 15:30:30,-57.54202327897235,
2022-01-25 23:59:59,-62.07628679627999,c
2022-01-26 00:00:00,-46.41029131278742,
2022-01-26 10:00:00,-52.476302466767265,
2022-01-26 10:30:00,-45.742515666308805,
2022-01-26 12:00:00,-42.358671136703265,
2022-01-26 13:30:00,-37.48280533637751,
2022-01-26 15:00:00,-35.59085235742543,
2022-01-26 15:30:30,-35.59085235742543,
2022-01-26 23:59:59,-42.095159041800684,c
2022-01-27 00:00:00,-35.64877308150483,
2022-01-27 10:00:00,-46.749423312097065,
2022-01-27 10:30:00,-41.84040982989029,
2022-01-27 12:00:00,-56.63085708931624,
2022-01-27 13:30:00,-44.674403846550604,
2022-01-27 15:00:00,-62.77487140302162,
2022-01-27 15:30:30,-62.77487140302162,
2022-01-27 23:59:59,-61.79540129026486,c
2022-01-28 00:00:00,-77.10952039231779,
2022-01-28 10:00:00,-87.10086686924024,
2022-01-28 10:30:00,-84.00803104688998,
2022-01-28 12:00:00,-68.27408996072427,
2022-01-28 13:30:00,-72.13260497838087,
2022-01-28 15:00:00,-72.44828075567796,
2022-01-28 15:30:30,-72.44828075567796,
2022-01-28 23:59:59,-75.58066344104577,w
2022-01-31 00:00:00,-57.6207013372981,
2022-01-31 10:00:00,-43.12681227445785,
2022-01-31 10:30:00,-45.416231231789766,
2022-01-31 12:00:00,-35.07882098048594,
2022-01-31 13:30:00,-45.57352575635707,
2022-01-31 15:00:00,-45.51351322699975,
2022-01-31 15:30:30,-45.51351322699975,
2022-01-31 23:59:59,-46.14271124286881,c
2022-02-01 00:00:00,-51.49123306968238,
2022-02-01 10:00:00,-54.63841047405515,
2022-02-01 10:30:00,-50.815037239564276,
2022-02-01 12:00:00,-50.51970085449307,
2022-02-01 13:30:00,-47.430832849775925,
2022-02-01 15:00:00,-58.525256423032715,
2022-02-01 15:30:30,-58.525256423032715,
2022-02-01 23:59:59,-58.59194534933545,c
2022-02-02 00:00:00,-92.153119569203,
2022-02-02 10:00:00,-85.77009761015051,
