date,SPLV_HEDGED_2022_Q3,meta
2022-07-15 00:00:00,79.90821218149888,
2022-07-15 10:00:00,80.2243484763181,
2022-07-15 10:30:00,90.57585195597362,
2022-07-15 12:00:00,88.89190387033852,
2022-07-15 13:30:00,87.6174280050558,
2022-07-15 15:00:00,90.56898573755574,
2022-07-15 15:30:30,90.56898573755574,
2022-07-15 23:59:59,85.32187386554158,w
2022-07-18 00:00:00,65.07683556424766,
2022-07-18 10:00:00,63.095608637487565,
2022-07-18 10:30:00,69.27946990038978,
2022-07-18 12:00:00,70.38954461703591,
2022-07-18 13:30:00,73.9301974813769,
2022-07-18 15:00:00,88.01246356381516,
2022-07-18 15:30:30,88.01246356381516,
2022-07-18 23:59:59,86.78832792251981,c
2022-07-19 00:00:00,101.62826523264438,
2022-07-19 10:00:00,85.06945011580555,
2022-07-19 10:30:00,85.37025314578253,
2022-07-19 12:00:00,88.5216950170575,
2022-07-19 13:30:00,89.48098903043447,
2022-07-19 15:00:00,88.44935068358843,
2022-07-19 15:30:30,88.44935068358843,
2022-07-19 23:59:59,77.98046501201794,c
2022-07-20 00:00:00,67.48425378077658,
2022-07-20 10:00:00,68.36141017427397,
2022-07-20 10:30:00,67.9796264897013,
2022-07-20 12:00:00,70.77350586153527,
2022-07-20 13:30:00,78.86698679657886,
2022-07-20 15:00:00,75.53980381975705,
2022-07-20 15:30:30,75.53980381975705,
2022-07-20 23:59:59,76.34926150114472,c
2022-07-21 00:00:00,75.355656308183,
2022-07-21 10:00:00,66.77423396325756,
2022-07-21 10:30:00,58.93291725163202,
2022-07-21 12:00:00,54.76054772632831,
2022-07-21 13:30:00,60.85285373707801,
2022-07-21 15:00:00,64.09980359310717,
2022-07-21 15:30:30,64.09980359310717,
2022-07-21 23:59:59,65.47861945091552,c
2022-07-22 00:00:00,59.39933664274055,
2022-07-22 10:00:00,53.675853182766886,
2022-07-22 10:30:00,48.757745099078164,
2022-07-22 12:00:00,48.54774452885986,
2022-07-22 13:30:00,47.17627549185947,
2022-07-22 15:00:00,49.51721080535167,
2022-07-22 15:30:30,49.51721080535167,
2022-07-22 23:59:59,50.9181533509058,w
2022-07-25 00:00:00,40.71218705188987,
2022-07-25 10:00:00,53.189527698967105,
2022-07-25 10:30:00,55.39970733671737,
2022-07-25 12:00:00,54.88882945720248,
2022-07-25 13:30:00,57.54314630822153,
2022-07-25 15:00:00,59.468837418213894,
2022-07-25 15:30:30,59.468837418213894,
2022-07-25 23:59:59,57.64828922218971,c
2022-07-26 00:00:00,65.15669605837803,
2022-07-26 10:00:00,64.09395166718073,
2022-07-26 10:30:00,64.93571448286966,
2022-07-26 12:00:00,65.4386227423742,
2022-07-26 13:30:00,64.84441420605941,
2022-07-26 15:00:00,65.47062633812186,
2022-07-26 15:30:30,65.47062633812186,
2022-07-26 23:59:59,68.92823526850746,c
2022-07-27 00:00:00,81.39169174451925,
2022-07-27 10:00:00,86.4326819005536,
2022-07-27 10:30:00,93.35075565883679,
2022-07-27 12:00:00,88.44225602632359,
2022-07-27 13:30:00,92.75127996620053,
2022-07-27 15:00:00,78.07895178312467,
2022-07-27 15:30:30,78.07895178312467,
2022-07-27 23:59:59,70.5127877099192,c
2022-07-28 00:00:00,87.24043821650099,
2022-07-28 10:00:00,73.4940936609571,
2022-07-28 10:30:00,68.84082877098146,
2022-07-28 12:00:00,59.94519336721141,
2022-07-28 13:30:00,51.07298639456163,
2022-07-28 15:00:00,53.81754498164155,
2022-07-28 15:30:30,53.81754498164155,
2022-07-28 23:59:59,53.42846923797035,c
2022-07-29 00:00:00,55.67758444660258,
2022-07-29 10:00:00,50.092127065474926,
2022-07-29 10:30:00,51.48235974434985,
2022-07-29 12:00:00,59.742621178466734,
2022-07-29 13:30:00,53.67089724269187,
2022-07-29 15:00:00,55.33792320746909,
2022-07-29 15:30:30,55.33792320746909,s
2022-07-29 23:59:59,53.2746981314606,w
2022-08-01 00:00:00,56.130668146454006,
2022-08-01 10:00:00,42.21458500389231,
2022-08-01 10:30:00,38.62808888161666,
2022-08-01 12:00:00,41.43200703490345,
2022-08-01 13:30:00,41.86829995098469,
2022-08-01 15:00:00,43.7029468836583,
2022-08-01 15:30:30,43.7029468836583,
2022-08-01 23:59:59,46.56535190155136,c
2022-08-02 00:00:00,47.71557928653264,
