date,AS_MSCI_DM_AD_2023_Q1,meta
2023-03-06 20:00:00,650.5384187175969,
2023-03-06 23:00:00,706.4190098729468,
2023-03-06 23:59:59,706.3006165356928,c
2023-03-07 00:00:00,706.3006165356928,
2023-03-07 01:00:00,706.4190068565349,
2023-03-07 02:30:00,706.4190098729432,
2023-03-07 03:00:00,743.5933338334507,
2023-03-07 18:30:00,743.5933338334507,
2023-03-07 20:00:00,743.5933338334507,
2023-03-07 23:00:00,799.3548197742111,
2023-03-07 23:59:59,799.1203979800994,c
2023-03-08 00:00:00,799.1203979800994,
2023-03-08 01:00:00,799.0031870830389,
2023-03-08 02:30:00,780.532762420462,
2023-03-08 03:00:00,799.2376029047809,
2023-03-08 18:30:00,799.2376029047809,
2023-03-08 20:00:00,799.2376029047809,
2023-03-08 23:00:00,836.4541880655779,
2023-03-08 23:59:59,836.3374572284683,c
2023-03-09 00:00:00,817.8250076471122,
2023-03-09 01:00:00,836.52914076052,
2023-03-09 02:30:00,799.354816787949,
2023-03-09 03:00:00,817.9419787742336,
2023-03-09 18:30:00,817.9419787742336,
2023-03-09 20:00:00,817.9419787742336,
2023-03-09 23:00:00,874.1685196864237,
2023-03-09 23:59:59,873.9360070208932,c
2023-03-10 00:00:00,873.9360070208932,
2023-03-10 01:00:00,873.936009983081,
2023-03-10 02:30:00,892.5226953976271,
2023-03-10 03:00:00,911.2251695078885,
2023-03-10 18:30:00,911.2251695078885,
2023-03-10 20:00:00,911.2251695078885,
2023-03-10 23:00:00,911.2251695078885,
2023-03-10 23:59:59,910.6462113379257,w
2023-03-13 00:00:00,910.6462113379257,
2023-03-13 01:00:00,910.6462113379257,
2023-03-13 02:30:00,910.6462113379257,
2023-03-13 03:00:00,910.6462113379257,
2023-03-13 18:30:00,910.6462113379257,
2023-03-13 20:00:00,910.6462113379257,
2023-03-13 23:00:00,910.6462113379257,
2023-03-13 23:59:59,910.6462113379257,c
2023-03-14 00:00:00,910.6462113379257,
2023-03-14 01:00:00,910.6462113379257,
2023-03-14 02:30:00,910.6462113379257,
2023-03-14 03:00:00,910.6462113379257,
2023-03-14 18:30:00,910.6462113379257,
2023-03-14 20:00:00,910.6462113379257,
2023-03-14 23:00:00,910.6462113379257,
2023-03-14 23:59:59,910.6462113379257,c
2023-03-15 00:00:00,910.6462113379257,
2023-03-15 01:00:00,910.6462113379257,
2023-03-15 02:30:00,910.6462113379257,
2023-03-15 03:00:00,910.6462113379257,
2023-03-15 18:30:00,910.6462113379257,
2023-03-15 20:00:00,910.6462113379257,
2023-03-15 23:00:00,910.6462113379257,
2023-03-15 23:59:59,910.6462113379257,c
2023-03-16 00:00:00,910.6462113379257,
2023-03-16 01:00:00,910.6462113379257,
2023-03-16 02:30:00,910.6462113379257,
2023-03-16 03:00:00,910.6462113379257,
2023-03-16 18:30:00,910.6462113379257,
2023-03-16 20:00:00,910.6462113379257,
2023-03-16 23:00:00,910.6462113379257,
2023-03-16 23:59:59,910.6462113379257,c
2023-03-17 00:00:00,910.6462113379257,
2023-03-17 01:00:00,910.6462113379257,
2023-03-17 02:30:00,910.6462113379257,
2023-03-17 03:00:00,910.6462113379257,
2023-03-17 18:30:00,910.6462113379257,
2023-03-17 20:00:00,910.6462113379257,
2023-03-17 23:00:00,910.6462113379257,
2023-03-17 23:59:59,910.6462113379257,w
2023-03-20 00:00:00,910.6462113379257,
2023-03-20 01:00:00,910.6462113379257,
2023-03-20 02:30:00,910.6462113379257,
2023-03-20 03:00:00,910.6462113379257,
2023-03-20 18:30:00,910.6462113379257,
2023-03-20 20:00:00,910.6462113379257,
2023-03-20 23:00:00,910.6462113379257,
2023-03-20 23:59:59,910.6462113379257,c
2023-03-21 00:00:00,910.6462113379257,
2023-03-21 01:00:00,910.6462113379257,
2023-03-21 02:30:00,910.6462113379257,
2023-03-21 03:00:00,910.6462113379257,
2023-03-21 18:30:00,910.6462113379257,
2023-03-21 20:00:00,910.6462113379257,
2023-03-21 23:00:00,910.6462113379257,
