date,XOP_2022_Q2,meta
2022-05-30 10:00:00,-11.69553943404253,
2022-05-30 10:30:00,-11.69553943404253,
2022-05-30 12:00:00,-11.69553943404253,
2022-05-30 13:30:00,-11.69553943404253,
2022-05-30 15:00:00,-11.69553943404253,
2022-05-30 15:30:30,-11.69553943404253,
2022-05-30 23:59:59,-11.69553943404253,c
2022-05-31 00:00:00,71.94169713057363,
2022-05-31 10:00:00,75.72345900363871,
2022-05-31 10:30:00,70.55048805601882,
2022-05-31 12:00:00,42.640912240396574,
2022-05-31 13:30:00,6.154934826565295,
2022-05-31 15:00:00,-129.55121758924906,
2022-05-31 15:30:30,-129.55121758924906,s
2022-05-31 23:59:59,-87.91543392005406,c
2022-06-01 00:00:00,-104.41578344484469,
2022-06-01 10:00:00,-98.01949846894104,
2022-06-01 10:30:00,-64.11402883483697,
2022-06-01 12:00:00,-149.70940714165727,
2022-06-01 13:30:00,-99.84432156936327,
2022-06-01 15:00:00,-98.31943689393393,
2022-06-01 15:30:30,-98.31943689393393,
2022-06-01 23:59:59,-71.6278401652803,c
2022-06-02 00:00:00,-118.63426858367893,
2022-06-02 10:00:00,-21.325888893672982,
2022-06-02 10:30:00,87.74818808005557,
2022-06-02 12:00:00,226.76802889777855,
2022-06-02 13:30:00,249.226518263235,
2022-06-02 15:00:00,210.87710667128022,
2022-06-02 15:30:30,210.87710667128022,
2022-06-02 23:59:59,235.9225766941904,c
2022-06-03 00:00:00,191.1469733924282,
2022-06-03 10:00:00,244.71358773241582,
2022-06-03 10:30:00,280.2624884189877,
2022-06-03 12:00:00,248.56434195687098,
2022-06-03 13:30:00,310.86914872368516,
2022-06-03 15:00:00,361.2854809996211,
2022-06-03 15:30:30,361.2854809996211,
2022-06-03 23:59:59,339.74614947415785,w
2022-06-06 00:00:00,339.69671567769956,
2022-06-06 10:00:00,-6.19609603755498,
2022-06-06 10:30:00,-56.44707592498298,
2022-06-06 12:00:00,33.24013383177498,
2022-06-06 13:30:00,21.768734225649496,
2022-06-06 15:00:00,56.686413219926635,
2022-06-06 15:30:30,56.686413219926635,
2022-06-06 23:59:59,63.694093578973025,c
2022-06-07 00:00:00,42.36601100784037,
2022-06-07 10:00:00,187.45072572727668,
2022-06-07 10:30:00,250.98304266302648,
2022-06-07 12:00:00,191.90171385358417,
2022-06-07 13:30:00,199.37077572282806,
2022-06-07 15:00:00,222.91207137666106,
2022-06-07 15:30:30,222.91207137666106,u
2022-06-07 23:59:59,287.19899611210576,c
2022-06-08 00:00:00,283.6643201263164,
2022-06-08 10:00:00,234.86650932954444,
2022-06-08 10:30:00,204.7254861557708,
2022-06-08 12:00:00,246.29132217177403,
2022-06-08 13:30:00,143.29249313139144,
2022-06-08 15:00:00,147.34059670853412,
2022-06-08 15:30:30,147.34059670853412,
2022-06-08 23:59:59,183.9636618393538,c
2022-06-09 00:00:00,157.23928462079448,
2022-06-09 10:00:00,80.71796600662492,
2022-06-09 10:30:00,157.3616811142415,
2022-06-09 12:00:00,101.79730387562904,
2022-06-09 13:30:00,117.8540520537531,
2022-06-09 15:00:00,125.63643057174568,
2022-06-09 15:30:30,125.63643057174568,
2022-06-09 23:59:59,55.38370739331367,c
2022-06-10 00:00:00,-42.78166043833426,
2022-06-10 10:00:00,63.38929675634927,
2022-06-10 10:30:00,-50.12695785361393,
2022-06-10 12:00:00,-58.97258800391728,
2022-06-10 13:30:00,-77.6050689147155,
2022-06-10 15:00:00,-7.166742355982933,
2022-06-10 15:30:30,-7.166742355982933,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,-181.59265677468056,
2022-06-13 10:00:00,-279.766680076028,
2022-06-13 10:30:00,-375.0009751053303,
2022-06-13 12:00:00,-284.7902057466672,
2022-06-13 13:30:00,-323.1204001904048,
2022-06-13 15:00:00,-354.53018806640966,
2022-06-13 15:30:30,-354.53018806640966,
2022-06-13 23:59:59,-362.8211364259896,c
2022-06-14 00:00:00,-296.074602523081,
2022-06-14 10:00:00,-236.9979437421366,
2022-06-14 10:30:00,-236.51802221747903,
2022-06-14 12:00:00,-171.89898732066013,
2022-06-14 13:30:00,-254.5491853595645,
2022-06-14 15:00:00,-319.07261698143066,
2022-06-14 15:30:30,-319.07261698143066,
2022-06-14 23:59:59,-351.8021881649015,c
2022-06-15 00:00:00,-359.1006011538634,
2022-06-15 10:00:00,-226.2020267540529,
2022-06-15 10:30:00,-238.45355443399876,
2022-06-15 12:00:00,-243.771870450792,
2022-06-15 13:30:00,-230.26817627413402,
2022-06-15 15:00:00,-250.5580863343239,
2022-06-15 15:30:30,-250.5580863343239,
2022-06-15 23:59:59,-193.0313854316546,c
2022-06-16 00:00:00,-378.57910685915704,
2022-06-16 10:00:00,-305.7349509938722,
2022-06-16 10:30:00,-270.0367025662317,
2022-06-16 12:00:00,-262.30900577139073,
2022-06-16 13:30:00,-260.3368890845659,
2022-06-16 15:00:00,-332.51409994924643,
2022-06-16 15:30:30,-332.51409994924643,
2022-06-16 23:59:59,-300.9695529937212,c
2022-06-17 00:00:00,-290.74491624306256,
2022-06-17 10:00:00,-167.01758191466433,
2022-06-17 10:30:00,-378.6912602807797,
2022-06-17 12:00:00,-485.93111244856436,
2022-06-17 13:30:00,-529.4556149428013,
2022-06-17 15:00:00,-500.43372909638356,
2022-06-17 15:30:30,-500.43372909638356,
2022-06-17 23:59:59,-587.320034142017,e
2022-06-20 00:00:00,-587.320034142017,
2022-06-20 10:00:00,-587.320034142017,
2022-06-20 10:30:00,-587.320034142017,
2022-06-20 12:00:00,-587.320034142017,
2022-06-20 13:30:00,-587.320034142017,
2022-06-20 15:00:00,-587.320034142017,
2022-06-20 15:30:30,-587.320034142017,
2022-06-20 23:59:59,-587.320034142017,c
2022-06-21 00:00:00,-496.704222368448,
2022-06-21 10:00:00,-436.2529717159923,
2022-06-21 10:30:00,-435.16216576767283,
2022-06-21 12:00:00,-482.73224388572453,
2022-06-21 13:30:00,-437.45520477810715,
2022-06-21 15:00:00,-493.3201241258316,
2022-06-21 15:30:30,-493.3201241258316,
2022-06-21 23:59:59,-457.35217280908,c
2022-06-22 00:00:00,-626.4751663655106,
2022-06-22 10:00:00,-654.8708407615136,
2022-06-22 10:30:00,-627.0410825811214,
2022-06-22 12:00:00,-714.8193492579048,
2022-06-22 13:30:00,-749.2597017428702,
2022-06-22 15:00:00,-804.6790324827161,
2022-06-22 15:30:30,-804.6790324827161,
2022-06-22 23:59:59,-815.1946242896097,c
2022-06-23 00:00:00,-763.1656856698237,
2022-06-23 10:00:00,-864.8710365065076,
2022-06-23 10:30:00,-848.1270831944498,
2022-06-23 12:00:00,-983.6957090674318,
2022-06-23 13:30:00,-1033.2521200973188,
2022-06-23 15:00:00,-1004.0618412313838,
2022-06-23 15:30:30,-1004.0618412313838,
2022-06-23 23:59:59,-922.7815242824404,c
2022-06-24 00:00:00,-885.174671009468,
2022-06-24 10:00:00,-973.2270191090543,
2022-06-24 10:30:00,-892.9886569972077,
2022-06-24 12:00:00,-866.0908781385747,
2022-06-24 13:30:00,-865.35633421175,
2022-06-24 15:00:00,-840.2728374902981,
2022-06-24 15:30:30,-840.2728374902981,
2022-06-24 23:59:59,-959.7412961567757,w
2022-06-27 00:00:00,-883.4087852426442,
2022-06-27 10:00:00,-872.151098943863,
2022-06-27 10:30:00,-872.6836401039541,
2022-06-27 12:00:00,-798.491582915965,
2022-06-27 13:30:00,-782.0517498383838,
2022-06-27 15:00:00,-757.6056959721682,
2022-06-27 15:30:30,-757.6056959721682,
2022-06-27 23:59:59,-726.7996028220309,c
2022-06-28 00:00:00,-631.5133550725295,
2022-06-28 10:00:00,-610.4675326662828,
2022-06-28 10:30:00,-631.068980368334,
2022-06-28 12:00:00,-749.4857567191516,
2022-06-28 13:30:00,-723.014688302882,
2022-06-28 15:00:00,-757.389549482984,
2022-06-28 15:30:30,-757.389549482984,
2022-06-28 23:59:59,-743.3489981151397,c
2022-06-29 00:00:00,-710.9652256658333,
2022-06-29 10:00:00,-766.5391155553984,
2022-06-29 10:30:00,-832.2625376214096,
2022-06-29 12:00:00,-921.9657774876782,
2022-06-29 13:30:00,-965.1823326497024,
2022-06-29 15:00:00,-983.2075069566299,
2022-06-29 15:30:30,-983.2075069566299,
2022-06-29 23:59:59,-1004.0031665140718,c
2022-06-30 00:00:00,-1077.4079351394107,
2022-06-30 10:00:00,-1006.7177765333263,
2022-06-30 10:30:00,-1069.1101983810163,
2022-06-30 12:00:00,-1078.1836913848233,
2022-06-30 13:30:00,-1077.5066805670072,
2022-06-30 15:00:00,-1118.9560813533535,
2022-06-30 15:30:30,-1118.9560813533535,
2022-06-30 23:59:59,-1089.2214014972346,c
2022-07-01 00:00:00,-1051.2904353484641,
2022-07-01 10:00:00,-1098.392855636847,
2022-07-01 10:30:00,-1175.5001145851002,
2022-07-01 12:00:00,-1139.712089742649,
2022-07-01 13:30:00,-1078.2967441607957,
2022-07-01 15:00:00,-1053.4509199686395,
2022-07-01 15:30:30,-1053.4509199686395,
2022-07-01 23:59:59,-1052.2518154103973,w
