date,SPLV_HEDGED_2022_Q2,meta
2022-04-15 00:00:00,-98.75216863269492,
2022-04-15 10:00:00,-98.75216863269492,
2022-04-15 10:30:00,-98.75216863269492,
2022-04-15 12:00:00,-98.75216863269492,
2022-04-15 13:30:00,-98.75216863269492,
2022-04-15 15:00:00,-98.75216863269492,
2022-04-15 15:30:30,-98.75216863269492,
2022-04-15 23:59:59,-98.75216863269492,w
2022-04-18 00:00:00,-98.75216863269492,
2022-04-18 10:00:00,-96.24148076402587,
2022-04-18 10:30:00,-92.09430751348651,
2022-04-18 12:00:00,-86.44666831515326,
2022-04-18 13:30:00,-94.5167742405878,
2022-04-18 15:00:00,-92.0943610569569,
2022-04-18 15:30:30,-92.0943610569569,
2022-04-18 23:59:59,-89.01123947368689,c
2022-04-19 00:00:00,-87.38049467563513,
2022-04-19 10:00:00,-117.76925304041698,
2022-04-19 10:30:00,-113.20200046044795,
2022-04-19 12:00:00,-108.91273692177131,
2022-04-19 13:30:00,-115.39334037565906,
2022-04-19 15:00:00,-114.44561946540261,
2022-04-19 15:30:30,-114.44561946540261,
2022-04-19 23:59:59,-115.35761867165334,c
2022-04-20 00:00:00,-113.03557049296853,
2022-04-20 10:00:00,-119.81830587438834,
2022-04-20 10:30:00,-111.7054989637319,
2022-04-20 12:00:00,-126.24677336211815,
2022-04-20 13:30:00,-116.94255831669929,
2022-04-20 15:00:00,-102.02039195310469,
2022-04-20 15:30:30,-102.02039195310469,
2022-04-20 23:59:59,-99.07265517658156,c
2022-04-21 00:00:00,-85.3480660299541,
2022-04-21 10:00:00,-74.90598692929329,
2022-04-21 10:30:00,-66.46993916575529,
2022-04-21 12:00:00,-27.058344471379538,
2022-04-21 13:30:00,-16.02059059694756,
2022-04-21 15:00:00,-11.591543625996325,
2022-04-21 15:30:30,-11.591543625996325,
2022-04-21 23:59:59,-22.6925266524283,c
2022-04-22 00:00:00,-19.552438991837953,
2022-04-22 10:00:00,-21.40592469620612,
2022-04-22 10:30:00,-20.90706602616943,
2022-04-22 12:00:00,-21.954321579081835,
2022-04-22 13:30:00,-12.39746822425677,
2022-04-22 15:00:00,-10.222823604717274,
2022-04-22 15:30:30,-10.222823604717274,
2022-04-22 23:59:59,-21.379296969944654,w
2022-04-25 00:00:00,-30.11912830120949,
2022-04-25 10:00:00,-21.190677030061103,
2022-04-25 10:30:00,-27.08669400505895,
2022-04-25 12:00:00,-17.589920079538295,
2022-04-25 13:30:00,-24.23083995111691,
2022-04-25 15:00:00,-27.669824506579214,
2022-04-25 15:30:30,-27.669824506579214,
2022-04-25 23:59:59,-37.89436697227433,c
2022-04-26 00:00:00,-85.81239571198705,
2022-04-26 10:00:00,-51.55263633091552,
2022-04-26 10:30:00,-42.9978401353678,
2022-04-26 12:00:00,-48.42848613097455,
2022-04-26 13:30:00,-51.06590003666143,
2022-04-26 15:00:00,-53.06251695953252,
2022-04-26 15:30:30,-53.06251695953252,
2022-04-26 23:59:59,-48.66035643748188,c
2022-04-27 00:00:00,-59.22941342791037,
2022-04-27 10:00:00,-77.99768977442453,
2022-04-27 10:30:00,-67.13494760561821,
2022-04-27 12:00:00,-81.87945955892634,
2022-04-27 13:30:00,-85.2437351096127,
2022-04-27 15:00:00,-83.42301341940266,
2022-04-27 15:30:30,-83.42301341940266,
2022-04-27 23:59:59,-89.62508038438683,c
2022-04-28 00:00:00,-70.36213815679153,
2022-04-28 10:00:00,-50.9056634192677,
2022-04-28 10:30:00,-39.00630988920844,
2022-04-28 12:00:00,-64.2202904342785,
2022-04-28 13:30:00,-65.96775477269131,
2022-04-28 15:00:00,-75.95105706404577,
2022-04-28 15:30:30,-75.95105706404577,
2022-04-28 23:59:59,-72.18737923716736,c
2022-04-29 00:00:00,-40.01198597339582,
2022-04-29 10:00:00,-27.042315080515866,
2022-04-29 10:30:00,-34.20375474452164,
2022-04-29 12:00:00,-39.06017410839828,
2022-04-29 13:30:00,-37.46952537611704,
2022-04-29 15:00:00,-27.189337734502644,
2022-04-29 15:30:30,-27.189337734502644,
2022-04-29 23:59:59,-30.95862857871624,w
2022-05-02 00:00:00,-15.213141196803875,
2022-05-02 10:00:00,-46.366431410662656,
2022-05-02 10:30:00,-53.518496197237404,
2022-05-02 12:00:00,-57.27767352708262,
2022-05-02 13:30:00,-55.589874357611166,
2022-05-02 15:00:00,-59.5918720204285,
2022-05-02 15:30:30,-59.5918720204285,
2022-05-02 23:59:59,-56.63458593649284,c
2022-05-03 00:00:00,-49.01281063209844,
2022-05-03 10:00:00,-48.70853885504857,
2022-05-03 10:30:00,-43.372468187155185,
2022-05-03 12:00:00,-34.94480474197472,
2022-05-03 13:30:00,-29.001281320903193,
2022-05-03 15:00:00,-28.66671914520074,
2022-05-03 15:30:30,-28.66671914520074,
2022-05-03 23:59:59,-27.64960859502875,c
2022-05-04 00:00:00,-26.750485124262845,
2022-05-04 10:00:00,-21.915678969627432,
2022-05-04 10:30:00,-11.543692891946597,
2022-05-04 12:00:00,-5.370193372669146,
2022-05-04 13:30:00,-20.297203172293397,
2022-05-04 15:00:00,-30.04800350728943,
2022-05-04 15:30:30,-30.04800350728943,
2022-05-04 23:59:59,-36.84652068370188,c
2022-05-05 00:00:00,-38.77505552821959,
2022-05-05 10:00:00,-28.079701147163213,
2022-05-05 10:30:00,-23.669400632504463,
2022-05-05 12:00:00,-10.902301314162422,
2022-05-05 13:30:00,-10.305721737033176,
2022-05-05 15:00:00,-10.430565844100805,
2022-05-05 15:30:30,-10.430565844100805,
2022-05-05 23:59:59,-6.53566033928489,c
2022-05-06 00:00:00,-0.1756963427237762,
2022-05-06 10:00:00,33.432233406967775,
2022-05-06 10:30:00,28.215192188719328,
2022-05-06 12:00:00,24.13061293154666,
2022-05-06 13:30:00,37.268628150217175,
2022-05-06 15:00:00,42.32083464560236,
2022-05-06 15:30:30,42.32083464560236,
2022-05-06 23:59:59,44.39842441689425,w
2022-05-09 00:00:00,47.19735467965578,
2022-05-09 10:00:00,41.46077753194658,
2022-05-09 10:30:00,46.604369024368104,
2022-05-09 12:00:00,30.178539765459853,
2022-05-09 13:30:00,7.392395048253527,
2022-05-09 15:00:00,7.911372064407482,
2022-05-09 15:30:30,7.911372064407482,
2022-05-09 23:59:59,7.455921775360786,c
2022-05-10 00:00:00,-15.23884715334043,
2022-05-10 10:00:00,-4.434853961085973,
2022-05-10 10:30:00,-3.3174134581466745,
2022-05-10 12:00:00,-3.924955297106112,
2022-05-10 13:30:00,-11.541757856375833,
2022-05-10 15:00:00,-5.938849365144043,
2022-05-10 15:30:30,-5.938849365144043,u
2022-05-10 23:59:59,-0.8180529447489007,c
2022-05-11 00:00:00,2.4224798453772487,
2022-05-11 10:00:00,12.342740119197227,
2022-05-11 10:30:00,13.103796900519452,
2022-05-11 12:00:00,21.262415916420114,
2022-05-11 13:30:00,39.39677831956236,
2022-05-11 15:00:00,21.776461429268466,
2022-05-11 15:30:30,21.776461429268466,
2022-05-11 23:59:59,25.137802822994747,c
2022-05-12 00:00:00,12.380305456455595,
2022-05-12 10:00:00,9.939372077231953,
2022-05-12 10:30:00,5.149794132482521,
2022-05-12 12:00:00,-0.6606278090641018,
2022-05-12 13:30:00,6.913249417366099,
2022-05-12 15:00:00,12.216485082454575,
2022-05-12 15:30:30,12.216485082454575,
2022-05-12 23:59:59,9.377960758499166,c
2022-05-13 00:00:00,-8.575563550127107,
2022-05-13 10:00:00,-15.33119998445691,
2022-05-13 10:30:00,-7.149878932750502,
2022-05-13 12:00:00,-1.018888486591998,
2022-05-13 13:30:00,4.040997409693492,
2022-05-13 15:00:00,3.4937019158680314,
2022-05-13 15:30:30,3.4937019158680314,
2022-05-13 23:59:59,0.0,a
2022-05-16 00:00:00,5.920789615882691,
2022-05-16 10:00:00,27.541445842237437,
2022-05-16 10:30:00,20.997332763714617,
2022-05-16 12:00:00,22.919293740230014,
2022-05-16 13:30:00,28.06239788013258,
2022-05-16 15:00:00,16.98676487350533,
2022-05-16 15:30:30,16.98676487350533,
2022-05-16 23:59:59,10.157945736434687,c
2022-05-17 00:00:00,8.332024494742239,
2022-05-17 10:00:00,27.833780737717948,
2022-05-17 10:30:00,29.868261601035446,
2022-05-17 12:00:00,20.8007608548032,
2022-05-17 13:30:00,16.608892810020105,
2022-05-17 15:00:00,18.05251705668809,
2022-05-17 15:30:30,18.05251705668809,
2022-05-17 23:59:59,15.793814721046262,c
2022-05-18 00:00:00,33.16721441733802,
2022-05-18 10:00:00,45.89512557228753,
2022-05-18 10:30:00,50.73202143239074,
2022-05-18 12:00:00,70.26883279082213,
2022-05-18 13:30:00,72.34079720952137,
2022-05-18 15:00:00,73.2289135990442,
2022-05-18 15:30:30,73.2289135990442,
2022-05-18 23:59:59,67.40550792490039,c
2022-05-19 00:00:00,61.84042416874233,
2022-05-19 10:00:00,48.21701539518932,
2022-05-19 10:30:00,50.94792869394486,
2022-05-19 12:00:00,34.708765300346556,
2022-05-19 13:30:00,28.34190123024317,
2022-05-19 15:00:00,20.467307685111727,
2022-05-19 15:30:30,20.467307685111727,
2022-05-19 23:59:59,30.808792966079803,c
2022-05-20 00:00:00,26.734926081783783,
2022-05-20 10:00:00,53.05018271143006,
2022-05-20 10:30:00,59.54560302182974,
2022-05-20 12:00:00,58.881646323498025,
2022-05-20 13:30:00,77.42184241608479,
2022-05-20 15:00:00,66.65438202648431,
2022-05-20 15:30:30,66.65438202648431,
2022-05-20 23:59:59,60.15363320376406,e
2022-05-23 00:00:00,42.753674209600156,
2022-05-23 10:00:00,50.72868761606573,
2022-05-23 10:30:00,70.02157680772476,
2022-05-23 12:00:00,70.23331183684947,
2022-05-23 13:30:00,82.97873046040188,
2022-05-23 15:00:00,92.03106069660117,
2022-05-23 15:30:30,92.03106069660117,
2022-05-23 23:59:59,80.08041687381476,c
2022-05-24 00:00:00,90.08920286781566,
2022-05-24 10:00:00,72.01954288001843,
2022-05-24 10:30:00,58.40878616435815,
2022-05-24 12:00:00,55.515613866101866,
2022-05-24 13:30:00,62.294374766833215,
2022-05-24 15:00:00,58.83721275781996,
2022-05-24 15:30:30,58.83721275781996,
2022-05-24 23:59:59,62.236095585142685,c
2022-05-25 00:00:00,52.159097051853244,
2022-05-25 10:00:00,61.83565407801737,
2022-05-25 10:30:00,53.88460760549057,
2022-05-25 12:00:00,65.41954408682017,
2022-05-25 13:30:00,60.09756416498979,
2022-05-25 15:00:00,59.78000687186686,
2022-05-25 15:30:30,59.78000687186686,
2022-05-25 23:59:59,67.58085120758172,c
2022-05-26 00:00:00,36.77358882163442,
2022-05-26 10:00:00,43.85392078355591,
2022-05-26 10:30:00,40.44437233196846,
2022-05-26 12:00:00,24.908762471151444,
2022-05-26 13:30:00,24.244666826134157,
2022-05-26 15:00:00,22.774038319633338,
2022-05-26 15:30:30,22.774038319633338,
2022-05-26 23:59:59,28.374251830705493,c
2022-05-27 00:00:00,22.88092361673597,
2022-05-27 10:00:00,28.07193146567474,
2022-05-27 10:30:00,35.72513898985273,
2022-05-27 12:00:00,22.125174925503458,
2022-05-27 13:30:00,32.95603832691735,
2022-05-27 15:00:00,29.67207022853773,
2022-05-27 15:30:30,29.67207022853773,
2022-05-27 23:59:59,26.147644718972632,w
2022-05-30 00:00:00,26.147644718972632,
2022-05-30 10:00:00,26.147644718972632,
2022-05-30 10:30:00,26.147644718972632,
2022-05-30 12:00:00,26.147644718972632,
2022-05-30 13:30:00,26.147644718972632,
2022-05-30 15:00:00,26.147644718972632,
2022-05-30 15:30:30,26.147644718972632,
2022-05-30 23:59:59,26.147644718972632,c
2022-05-31 00:00:00,20.666704748372815,
2022-05-31 10:00:00,35.29464036253996,
2022-05-31 10:30:00,41.06273258528101,
2022-05-31 12:00:00,28.549708374968564,
