date,DW_2021_Q1,meta
2021-03-03 00:00:00,-182.24266548678986,
2021-03-03 10:00:00,-151.33740832087014,
2021-03-03 10:30:00,-148.766695023968,
2021-03-03 12:00:00,-117.6514310313637,
2021-03-03 13:30:00,-100.4173052931167,
2021-03-03 15:00:00,-106.53783080222635,
2021-03-03 15:30:30,-106.53783080222635,
2021-03-03 23:59:59,-97.75493813701715,c
2021-03-04 00:00:00,-145.8807528546006,
2021-03-04 10:00:00,-145.3285131193146,
2021-03-04 10:30:00,-170.5190247716132,
2021-03-04 12:00:00,-177.20861711350645,
2021-03-04 13:30:00,-197.3468641970154,
2021-03-04 15:00:00,-185.4724525285298,
2021-03-04 15:30:30,-185.4724525285298,
2021-03-04 23:59:59,-181.67764129787648,c
2021-03-05 00:00:00,-154.57250420111328,
2021-03-05 10:00:00,-166.58583943182208,
2021-03-05 10:30:00,-175.55331944514626,
2021-03-05 12:00:00,-210.39532817112595,
2021-03-05 13:30:00,-170.39747455337323,
2021-03-05 15:00:00,-158.45090079179113,
2021-03-05 15:30:30,-158.45090079179113,
2021-03-05 23:59:59,-148.09904223568253,w
2021-03-08 00:00:00,-136.51005919939277,
2021-03-08 10:00:00,-128.0223228096578,
2021-03-08 10:30:00,-103.19727445832456,
2021-03-08 12:00:00,-92.31450708218878,
2021-03-08 13:30:00,-81.92700436628135,
2021-03-08 15:00:00,-60.89762051341057,
2021-03-08 15:30:30,-60.89762051341057,
2021-03-08 23:59:59,-44.928094743389124,c
2021-03-09 00:00:00,-76.24107080988185,
2021-03-09 10:00:00,-92.46752656440188,
2021-03-09 10:30:00,-120.76077619691404,
2021-03-09 12:00:00,-50.18328084454299,
2021-03-09 13:30:00,-87.28309776435685,
2021-03-09 15:00:00,-72.98780353224052,
2021-03-09 15:30:30,-72.98780353224052,
2021-03-09 23:59:59,-72.41150236035531,c
2021-03-10 00:00:00,-68.55116102473912,
2021-03-10 10:00:00,-64.01405551260521,
2021-03-10 10:30:00,-80.11438738857464,
2021-03-10 12:00:00,-43.61793068369565,
2021-03-10 13:30:00,-57.50489565548219,
2021-03-10 15:00:00,-34.79529738079481,
2021-03-10 15:30:30,-34.79529738079481,
2021-03-10 23:59:59,-33.11273037973558,c
2021-03-11 00:00:00,-43.34903382486681,
2021-03-11 10:00:00,-28.87812196777719,
2021-03-11 10:30:00,-27.099103384929663,
2021-03-11 12:00:00,-25.40846905808945,
2021-03-11 13:30:00,-25.805684199835866,
2021-03-11 15:00:00,-20.381058170659514,
2021-03-11 15:30:30,-20.381058170659514,
2021-03-11 23:59:59,-10.638788045171623,c
2021-03-12 00:00:00,11.954678083389695,
2021-03-12 10:00:00,66.80474605937542,
2021-03-12 10:30:00,56.13680554020351,
2021-03-12 12:00:00,79.55051115429711,
2021-03-12 13:30:00,86.99061986489187,
2021-03-12 15:00:00,83.62631735889636,
2021-03-12 15:30:30,83.62631735889636,
2021-03-12 23:59:59,89.46197160554175,w
2021-03-15 00:00:00,113.09697021736343,
2021-03-15 10:00:00,117.42382418487739,
2021-03-15 10:30:00,139.87752429990206,
2021-03-15 12:00:00,142.29445545042324,
2021-03-15 13:30:00,135.37140761317477,
2021-03-15 15:00:00,136.2853322199707,
2021-03-15 15:30:30,136.2853322199707,
2021-03-15 23:59:59,138.57411747368934,c
2021-03-16 00:00:00,109.87727914815241,
2021-03-16 10:00:00,92.29396524380337,
2021-03-16 10:30:00,94.92341442389568,
2021-03-16 12:00:00,104.01409455105073,
2021-03-16 13:30:00,112.85353398798992,
2021-03-16 15:00:00,104.78563312801742,
2021-03-16 15:30:30,104.78563312801742,
2021-03-16 23:59:59,95.03214608718253,c
2021-03-17 00:00:00,95.26018767583048,
2021-03-17 10:00:00,119.13549035989308,
2021-03-17 10:30:00,114.69338783711936,
2021-03-17 12:00:00,119.24101407095901,
2021-03-17 13:30:00,116.23215444665004,
2021-03-17 15:00:00,142.02307834336904,
2021-03-17 15:30:30,142.02307834336904,
2021-03-17 23:59:59,156.8265730351673,c
2021-03-18 00:00:00,166.59913656324795,
2021-03-18 10:00:00,195.56180266808957,
2021-03-18 10:30:00,218.18822986710313,
2021-03-18 12:00:00,233.2703093642374,
2021-03-18 13:30:00,213.21999696146258,
2021-03-18 15:00:00,201.91905345315422,
2021-03-18 15:30:30,201.91905345315422,
2021-03-18 23:59:59,175.6275136793128,c
2021-03-19 00:00:00,178.62950763780788,
2021-03-19 10:00:00,163.1218914044399,
2021-03-19 10:30:00,179.86974477929385,
2021-03-19 12:00:00,217.02473309643756,
2021-03-19 13:30:00,214.61689307907466,
2021-03-19 15:00:00,209.82210607956733,
2021-03-19 15:30:30,209.82210607956733,s
2021-03-19 23:59:59,221.06996462458676,w
