date,AS_HSTECH_2023_Q1,meta
2023-02-03 00:00:00,260.30315876961964,
2023-02-03 01:00:00,274.7755236757787,
2023-02-03 02:30:00,285.82038373114256,
2023-02-03 03:00:00,290.8996459637316,
2023-02-03 18:30:00,290.8996459637316,
2023-02-03 20:00:00,290.8996459637316,
2023-02-03 23:00:00,290.8996459637316,
2023-02-03 23:59:59,290.90149184932363,w
2023-02-06 00:00:00,208.79848332762936,
2023-02-06 01:00:00,243.66235312766617,
2023-02-06 02:30:00,278.49137580326885,
2023-02-06 03:00:00,291.1905713288776,
2023-02-06 18:30:00,291.1905713288776,
2023-02-06 20:00:00,291.1905713288776,
2023-02-06 23:00:00,227.7308779170972,
2023-02-06 23:59:59,227.72877072763228,c
2023-02-07 00:00:00,258.0170904425981,
2023-02-07 01:00:00,252.34416415602274,
2023-02-07 02:30:00,268.37380690531353,
2023-02-07 03:00:00,266.7124561994203,
2023-02-07 18:30:00,266.7124561994203,
2023-02-07 20:00:00,266.7124561994203,
2023-02-07 23:00:00,207.02082867815125,
2023-02-07 23:59:59,207.00826528442792,c
2023-02-08 00:00:00,187.11459360086343,
2023-02-08 01:00:00,196.9280960734016,
2023-02-08 02:30:00,216.219154735602,
2023-02-08 03:00:00,220.72761899084225,
2023-02-08 18:30:00,220.72761899084225,
2023-02-08 20:00:00,220.72761899084225,
2023-02-08 23:00:00,221.07541434922067,
2023-02-08 23:59:59,221.0691172101459,c
2023-02-09 00:00:00,191.93104898022443,
2023-02-09 01:00:00,185.82901353648793,
2023-02-09 02:30:00,151.75235024742113,
2023-02-09 03:00:00,153.86029606643902,
2023-02-09 18:30:00,153.86029606643902,
2023-02-09 20:00:00,153.86029606643902,
2023-02-09 23:00:00,92.84886424533877,
2023-02-09 23:59:59,92.8319191201625,c
2023-02-10 00:00:00,-6.034409047777899,
2023-02-10 01:00:00,24.7485259324784,
2023-02-10 02:30:00,11.460808422299863,
2023-02-10 03:00:00,20.421496575330423,
2023-02-10 18:30:00,20.421496575330423,
2023-02-10 20:00:00,20.421496575330423,
2023-02-10 23:00:00,20.421496575330423,
2023-02-10 23:59:59,20.421496575330423,w
2023-02-13 00:00:00,15.401120890526443,
2023-02-13 01:00:00,-9.110119714989992,
2023-02-13 02:30:00,6.880145339335229,
2023-02-13 03:00:00,20.331279406383487,
2023-02-13 18:30:00,20.331279406383487,
2023-02-13 20:00:00,20.331279406383487,
2023-02-13 23:00:00,6.849423981884797,
2023-02-13 23:59:59,6.845908008769811,c
2023-02-14 00:00:00,55.2752817682954,
2023-02-14 01:00:00,58.082158982170085,
2023-02-14 02:30:00,77.85736385399494,
2023-02-14 03:00:00,78.32327260906433,
2023-02-14 18:30:00,78.32327260906433,
2023-02-14 20:00:00,78.32327260906433,
2023-02-14 23:00:00,52.75078313882301,
2023-02-14 23:59:59,52.75224882724578,c
2023-02-15 00:00:00,90.67993132068491,
2023-02-15 01:00:00,97.26210204662681,
2023-02-15 02:30:00,89.77490676572708,
2023-02-15 03:00:00,102.18642385492748,
2023-02-15 18:30:00,102.18642385492748,
2023-02-15 20:00:00,102.18642385492748,
2023-02-15 23:00:00,162.8764699975811,
2023-02-15 23:59:59,162.83671197318478,c
2023-02-16 00:00:00,189.876912619267,
2023-02-16 01:00:00,184.737766046372,
2023-02-16 02:30:00,158.48771431735352,
2023-02-16 03:00:00,171.33623999539287,
2023-02-16 18:30:00,171.33623999539287,
2023-02-16 20:00:00,171.33623999539287,
2023-02-16 23:00:00,185.30845239319223,
2023-02-16 23:59:59,185.29726624231395,c
2023-02-17 00:00:00,179.29624492234964,
2023-02-17 01:00:00,194.8558050023663,
2023-02-17 02:30:00,188.8984614703083,
2023-02-17 03:00:00,169.53134756430967,
2023-02-17 18:30:00,169.53134756430967,
2023-02-17 20:00:00,169.53134756430967,
2023-02-17 23:00:00,169.53134756430967,
2023-02-17 23:59:59,169.5212403971627,w
2023-02-20 00:00:00,178.3524578847709,
2023-02-20 01:00:00,177.77263618257706,
2023-02-20 02:30:00,196.88664856182584,
2023-02-20 03:00:00,204.36348059660497,
2023-02-20 18:30:00,204.36348059660497,
2023-02-20 20:00:00,204.36348059660497,
2023-02-20 23:00:00,179.38029088106464,
2023-02-20 23:59:59,179.5148467477021,c
2023-02-21 00:00:00,166.41163495102958,
2023-02-21 01:00:00,139.48531738457967,
2023-02-21 02:30:00,131.4050327632514,
2023-02-21 03:00:00,120.24880450673066,
2023-02-21 18:30:00,120.24880450673066,
2023-02-21 20:00:00,120.24880450673066,
2023-02-21 23:00:00,94.65952818901135,
2023-02-21 23:59:59,94.5887023281627,c
2023-02-22 00:00:00,14.506138785755695,
2023-02-22 01:00:00,-2.276332485344085,
2023-02-22 02:30:00,19.486186262849685,
2023-02-22 03:00:00,25.54246201898883,
2023-02-22 18:30:00,25.54246201898883,
2023-02-22 20:00:00,25.54246201898883,
2023-02-22 23:00:00,25.062367368553396,
2023-02-22 23:59:59,25.075513099032946,c
2023-02-23 00:00:00,-7.448956596770472,
2023-02-23 01:00:00,-23.339289459399936,
2023-02-23 02:30:00,-4.035286079963953,
2023-02-23 03:00:00,-4.522748102172216,
2023-02-23 18:30:00,-4.522748102172216,
2023-02-23 20:00:00,-4.522748102172216,
2023-02-23 23:00:00,-52.19205319588474,
2023-02-23 23:59:59,-52.15575035053928,c
2023-02-24 00:00:00,-22.370506945754983,
2023-02-24 01:00:00,-17.943846051616788,
2023-02-24 02:30:00,-19.600402347743568,
2023-02-24 03:00:00,0.007209115959085466,
2023-02-24 18:30:00,0.007209115959085466,
2023-02-24 20:00:00,0.007209115959085466,
2023-02-24 23:00:00,0.007209115959085466,
2023-02-24 23:59:59,0.0,a
2023-02-27 00:00:00,148.38738666107585,
2023-02-27 01:00:00,125.43857481260855,
2023-02-27 02:30:00,122.57639766176672,
2023-02-27 03:00:00,114.9932749632367,
2023-02-27 18:30:00,114.9932749632367,
2023-02-27 20:00:00,114.9932749632367,
2023-02-27 23:00:00,158.6153365134887,
2023-02-27 23:59:59,158.65095509843843,c
2023-02-28 00:00:00,62.776385430320204,
2023-02-28 01:00:00,72.87270339745587,
2023-02-28 02:30:00,56.13907037959706,
2023-02-28 03:00:00,82.28139397831714,
2023-02-28 18:30:00,82.28139397831714,
2023-02-28 20:00:00,82.28139397831714,
2023-02-28 23:00:00,104.19966300937713,
2023-02-28 23:59:59,104.14843218818564,c
2023-03-01 00:00:00,166.21351951993256,
2023-03-01 01:00:00,125.01730348913719,
2023-03-01 02:30:00,89.37200778242664,
2023-03-01 03:00:00,114.7776976956165,
2023-03-01 18:30:00,114.7776976956165,
2023-03-01 20:00:00,114.7776976956165,
2023-03-01 23:00:00,124.35408325409568,
2023-03-01 23:59:59,124.35004467795932,c
2023-03-02 00:00:00,22.391946006906153,
2023-03-02 01:00:00,33.979418318087994,
2023-03-02 02:30:00,-1.9585642921887256,
2023-03-02 03:00:00,-9.813707780039522,
2023-03-02 18:30:00,-9.813707780039522,
