date,COMP_STAY_HEDGED_2022_Q1,meta
2022-01-21 00:00:00,-350.9436541929249,
2022-01-21 10:00:00,-415.1259355568077,
2022-01-21 10:30:00,-367.0743051499451,
2022-01-21 12:00:00,-301.1825986382182,
2022-01-21 13:30:00,-326.343863104433,
2022-01-21 15:00:00,-306.76401390563046,
2022-01-21 15:30:30,-306.76401390563046,
2022-01-21 23:59:59,-284.367575866494,w
2022-01-24 00:00:00,-268.4996528754466,
2022-01-24 10:00:00,-373.6034906954792,
2022-01-24 10:30:00,-377.3464672107059,
2022-01-24 12:00:00,-371.95849718931686,
2022-01-24 13:30:00,-373.65825161293515,
2022-01-24 15:00:00,-321.584019260931,
2022-01-24 15:30:30,-321.584019260931,
2022-01-24 23:59:59,-285.17116604021317,c
2022-01-25 00:00:00,-399.06209755859163,
2022-01-25 10:00:00,-304.62681287945793,
2022-01-25 10:30:00,-295.8195659398041,
2022-01-25 12:00:00,-380.7575350432703,
2022-01-25 13:30:00,-388.28185036285845,
2022-01-25 15:00:00,-361.58817452662356,
2022-01-25 15:30:30,-361.58817452662356,
2022-01-25 23:59:59,-308.78673365423697,c
2022-01-26 00:00:00,-280.7041351304292,
2022-01-26 10:00:00,-255.53452629286062,
2022-01-26 10:30:00,-259.1427433306337,
2022-01-26 12:00:00,-140.18120264040772,
2022-01-26 13:30:00,-99.7671080274165,
2022-01-26 15:00:00,-132.36634165439546,
2022-01-26 15:30:30,-132.36634165439546,
2022-01-26 23:59:59,-217.7331247413099,c
2022-01-27 00:00:00,-199.19670299110976,
2022-01-27 10:00:00,-206.39942064120328,
2022-01-27 10:30:00,-157.58486172252628,
2022-01-27 12:00:00,-153.15228033488938,
2022-01-27 13:30:00,-247.97356238151724,
2022-01-27 15:00:00,-270.6605944086532,
2022-01-27 15:30:30,-270.6605944086532,
2022-01-27 23:59:59,-254.65982977055228,c
2022-01-28 00:00:00,-119.15874538024991,
2022-01-28 10:00:00,-273.9802851858649,
2022-01-28 10:30:00,-265.91077312944935,
2022-01-28 12:00:00,-211.41023455570212,
2022-01-28 13:30:00,-203.68756515022233,
2022-01-28 15:00:00,-179.32520768250538,
2022-01-28 15:30:30,-179.32520768250538,
2022-01-28 23:59:59,-170.80191142631497,w
2022-01-31 00:00:00,-165.22209772536507,
2022-01-31 10:00:00,-184.3117295325519,
2022-01-31 10:30:00,-176.01196080085788,
2022-01-31 12:00:00,-114.43334709854253,
2022-01-31 13:30:00,-104.60447356827262,
2022-01-31 15:00:00,-113.90454815223893,
2022-01-31 15:30:30,-113.90454815223893,
2022-01-31 23:59:59,-81.39154949273416,c
2022-02-01 00:00:00,-84.87868461356902,
2022-02-01 10:00:00,-64.80615464362518,
2022-02-01 10:30:00,-11.163692410891372,
2022-02-01 12:00:00,40.176546038275774,
2022-02-01 13:30:00,63.17270691184581,
2022-02-01 15:00:00,60.65084420726703,
2022-02-01 15:30:30,60.65084420726703,
2022-02-01 23:59:59,91.83204148668506,c
2022-02-02 00:00:00,-29.06439210402391,
2022-02-02 10:00:00,47.67004451483626,
2022-02-02 10:30:00,45.488893046114526,
2022-02-02 12:00:00,-15.20963004261398,
2022-02-02 13:30:00,3.9367058169548272,
2022-02-02 15:00:00,11.06592416128774,
2022-02-02 15:30:30,11.06592416128774,
2022-02-02 23:59:59,7.2703080605649575,c
2022-02-03 00:00:00,-89.50181601807708,
2022-02-03 10:00:00,-94.71133528087671,
2022-02-03 10:30:00,-63.6923927893024,
2022-02-03 12:00:00,-78.97328862019754,
2022-02-03 13:30:00,-87.89613483063363,
2022-02-03 15:00:00,-83.72554707854465,
2022-02-03 15:30:30,-83.72554707854465,
2022-02-03 23:59:59,-75.70440062563875,c
2022-02-04 00:00:00,-87.01724227867885,
2022-02-04 10:00:00,-104.05447526907665,
2022-02-04 10:30:00,-104.24093023507271,
2022-02-04 12:00:00,-129.70297439260298,
2022-02-04 13:30:00,-89.14802781662752,
2022-02-04 15:00:00,-74.17571850069157,
2022-02-04 15:30:30,-74.17571850069157,
2022-02-04 23:59:59,-100.35607949610653,w
2022-02-07 00:00:00,-40.89284592184663,
2022-02-07 10:00:00,61.719604311771036,
2022-02-07 10:30:00,70.56756445226551,
2022-02-07 12:00:00,41.63720989620424,
2022-02-07 13:30:00,49.77164814126695,
2022-02-07 15:00:00,28.26028203051669,
2022-02-07 15:30:30,28.26028203051669,
2022-02-07 23:59:59,38.97225106047222,c
2022-02-08 00:00:00,-37.64139519423611,
2022-02-08 10:00:00,54.06742054508368,
2022-02-08 10:30:00,37.39170732340244,
2022-02-08 12:00:00,45.032708393777966,
2022-02-08 13:30:00,31.82658118267841,
2022-02-08 15:00:00,43.1825693552596,
2022-02-08 15:30:30,43.1825693552596,
2022-02-08 23:59:59,53.26111856044304,c
2022-02-09 00:00:00,179.19086321504074,
2022-02-09 10:00:00,306.3460281390014,
2022-02-09 10:30:00,366.1592835523363,
2022-02-09 12:00:00,353.10529951602643,
2022-02-09 13:30:00,322.0701691120364,
2022-02-09 15:00:00,401.4259628693278,
2022-02-09 15:30:30,401.4259628693278,
2022-02-09 23:59:59,388.81050510760383,c
2022-02-10 00:00:00,304.16329015156657,
2022-02-10 10:00:00,408.07440749436023,
2022-02-10 10:30:00,526.8128880190513,
2022-02-10 12:00:00,527.1263433809593,
2022-02-10 13:30:00,468.6082621314233,
2022-02-10 15:00:00,303.7303663335931,
2022-02-10 15:30:30,303.7303663335931,
2022-02-10 23:59:59,326.33731739350765,c
2022-02-11 00:00:00,253.25587804098564,
2022-02-11 10:00:00,196.33423604259792,
2022-02-11 10:30:00,246.93756362183558,
2022-02-11 12:00:00,239.590904114041,
2022-02-11 13:30:00,194.954263469926,
2022-02-11 15:00:00,161.65841014734724,
2022-02-11 15:30:30,161.65841014734724,s
2022-02-11 23:59:59,152.79823031343608,w
2022-02-14 00:00:00,45.98562260418703,
2022-02-14 10:00:00,102.81831214568047,
2022-02-14 10:30:00,140.46626020826193,
2022-02-14 12:00:00,107.14956500391668,
2022-02-14 13:30:00,95.21702303957113,
2022-02-14 15:00:00,104.59920958077942,
2022-02-14 15:30:30,104.59920958077942,
2022-02-14 23:59:59,95.68659988087234,c
2022-02-15 00:00:00,88.81266567931903,
2022-02-15 10:00:00,86.83420313632428,
2022-02-15 10:30:00,72.2117848111784,
2022-02-15 12:00:00,27.151945140160024,
2022-02-15 13:30:00,24.68603399669496,
2022-02-15 15:00:00,84.3078797994201,
2022-02-15 15:30:30,84.3078797994201,
2022-02-15 23:59:59,110.84555505473168,c
2022-02-16 00:00:00,150.68109531840128,
2022-02-16 10:00:00,142.4044535244425,
2022-02-16 10:30:00,195.6077725386533,
2022-02-16 12:00:00,185.22729299691514,
2022-02-16 13:30:00,185.78523987566223,
2022-02-16 15:00:00,203.5990955407974,
2022-02-16 15:30:30,203.5990955407974,
2022-02-16 23:59:59,179.68257416899155,c
2022-02-17 00:00:00,147.62690109202458,
2022-02-17 10:00:00,193.39289113432233,
2022-02-17 10:30:00,226.63759905801385,
2022-02-17 12:00:00,265.383883885406,
2022-02-17 13:30:00,182.29075422451342,
2022-02-17 15:00:00,177.20141481932774,
2022-02-17 15:30:30,177.20141481932774,
2022-02-17 23:59:59,169.52278302818672,c
2022-02-18 00:00:00,219.04600464952637,
2022-02-18 10:00:00,266.4140166331506,
2022-02-18 10:30:00,243.36167062674235,
2022-02-18 12:00:00,219.32422156671964,
2022-02-18 13:30:00,225.56180641597598,
2022-02-18 15:00:00,188.64827032172138,
2022-02-18 15:30:30,188.64827032172138,
2022-02-18 23:59:59,199.89588975426295,w
2022-02-21 00:00:00,199.89588975426295,
2022-02-21 10:00:00,199.89588975426295,
2022-02-21 10:30:00,199.89588975426295,
2022-02-21 12:00:00,199.89588975426295,
2022-02-21 13:30:00,199.89588975426295,
2022-02-21 15:00:00,199.89588975426295,
2022-02-21 15:30:30,199.89588975426295,
2022-02-21 23:59:59,199.89588975426295,c
2022-02-22 00:00:00,174.16086894367913,
2022-02-22 10:00:00,126.1890275083963,
2022-02-22 10:30:00,165.50904706396545,
2022-02-22 12:00:00,142.961192548408,
2022-02-22 13:30:00,109.1765737377143,
2022-02-22 15:00:00,114.01681954492324,
2022-02-22 15:30:30,114.01681954492324,
2022-02-22 23:59:59,77.63316320014633,c
2022-02-23 00:00:00,17.81708090570055,
2022-02-23 10:00:00,105.25299231666759,
2022-02-23 10:30:00,118.62053070640377,
2022-02-23 12:00:00,96.92917185581564,
2022-02-23 13:30:00,66.17134889793738,
2022-02-23 15:00:00,39.25676486112184,
2022-02-23 15:30:30,39.25676486112184,
2022-02-23 23:59:59,16.04670942102257,c
2022-02-24 00:00:00,-51.43377665376602,
2022-02-24 10:00:00,-35.78594875631893,
2022-02-24 10:30:00,36.510583127194195,
2022-02-24 12:00:00,49.60042181754807,
2022-02-24 13:30:00,-2.5822104293267785,
2022-02-24 15:00:00,22.006049835884824,
2022-02-24 15:30:30,22.006049835884824,
2022-02-24 23:59:59,65.89569715489415,c
2022-02-25 00:00:00,64.96452004474827,
2022-02-25 10:00:00,109.05213312181968,
2022-02-25 10:30:00,151.3496324440457,
2022-02-25 12:00:00,160.16598745073838,
2022-02-25 13:30:00,142.46986266197678,
2022-02-25 15:00:00,127.28302475302462,
2022-02-25 15:30:30,127.28302475302462,
2022-02-25 23:59:59,93.20010812653322,w
2022-02-28 00:00:00,68.28747981479569,
2022-02-28 10:00:00,153.0929452870414,
2022-02-28 10:30:00,142.0419664241872,
2022-02-28 12:00:00,195.63542984435662,
2022-02-28 13:30:00,129.8706483000933,
2022-02-28 15:00:00,147.24136272770647,
2022-02-28 15:30:30,147.24136272770647,m
2022-02-28 23:59:59,152.73570278970692,c
