date,MSCI_MXN_2021_Q2,meta
2021-04-06 00:00:00,98.93765437186539,
2021-04-06 10:00:00,189.3683485404399,
2021-04-06 10:30:00,163.13398673147458,
2021-04-06 12:00:00,146.62132082108837,
2021-04-06 13:30:00,155.51141264381113,
2021-04-06 15:00:00,184.30415759888456,
2021-04-06 15:30:30,184.30415759888456,
2021-04-06 23:59:59,188.9258918321966,c
2021-04-07 00:00:00,251.44432536982276,
2021-04-07 10:00:00,230.88596463862996,
2021-04-07 10:30:00,241.40821912830233,
2021-04-07 12:00:00,220.22507500337815,
2021-04-07 13:30:00,193.56133811138625,
2021-04-07 15:00:00,197.4284465020919,
2021-04-07 15:30:30,197.4284465020919,
2021-04-07 23:59:59,212.52737561230788,c
2021-04-08 00:00:00,234.2238546435874,
2021-04-08 10:00:00,218.5446964783814,
2021-04-08 10:30:00,230.6363554877098,
2021-04-08 12:00:00,174.2700649196222,
2021-04-08 13:30:00,161.70053052279764,
2021-04-08 15:00:00,163.88072986535371,
2021-04-08 15:30:30,163.88072986535371,
2021-04-08 23:59:59,169.77622355358199,c
2021-04-09 00:00:00,190.59178159998737,
2021-04-09 10:00:00,207.41152161553146,
2021-04-09 10:30:00,212.6180768447548,
2021-04-09 12:00:00,231.4686192750487,
2021-04-09 13:30:00,215.54538080924885,
2021-04-09 15:00:00,232.97411962595106,
2021-04-09 15:30:30,232.97411962595106,
2021-04-09 23:59:59,268.6244774034185,w
2021-04-12 00:00:00,272.7914305040513,
2021-04-12 10:00:00,264.2339214053718,
2021-04-12 10:30:00,239.78012029716137,
2021-04-12 12:00:00,269.62270128625187,
2021-04-12 13:30:00,302.04495295503784,
2021-04-12 15:00:00,299.716363005673,
2021-04-12 15:30:30,299.716363005673,
2021-04-12 23:59:59,253.42346806847127,c
2021-04-13 00:00:00,264.732161956038,
2021-04-13 10:00:00,280.57687013475515,
2021-04-13 10:30:00,273.77672053495644,
2021-04-13 12:00:00,253.5871223839713,
2021-04-13 13:30:00,251.97606721401462,
2021-04-13 15:00:00,251.95133774235273,
2021-04-13 15:30:30,251.95133774235273,
2021-04-13 23:59:59,249.06551884183227,c
2021-04-14 00:00:00,220.34361020258712,
2021-04-14 10:00:00,161.1521971025104,
2021-04-14 10:30:00,186.79056820067035,
2021-04-14 12:00:00,173.91820271690267,
2021-04-14 13:30:00,147.8657287545202,
2021-04-14 15:00:00,140.37140253032067,
2021-04-14 15:30:30,140.37140253032067,
2021-04-14 23:59:59,116.07408481663515,c
2021-04-15 00:00:00,111.85188925357397,
2021-04-15 10:00:00,121.6258187417161,
2021-04-15 10:30:00,151.70609353077907,
2021-04-15 12:00:00,120.02809487574177,
2021-04-15 13:30:00,79.67658780906277,
2021-04-15 15:00:00,93.48103204760719,
2021-04-15 15:30:30,93.48103204760719,
2021-04-15 23:59:59,106.17322904001958,c
2021-04-16 00:00:00,94.58998188808164,
