date,pos,meta
2021-10-01 00:00:00,0,
2021-10-01 10:00:00,0,
2021-10-01 10:30:00,0,
2021-10-01 12:00:00,0,
2021-10-01 13:30:00,0,
2021-10-01 15:00:00,0,
2021-10-01 15:30:30,0,
2021-10-01 23:59:59,0,w
2021-10-04 00:00:00,0,
2021-10-04 10:00:00,0,
2021-10-04 10:30:00,0,
2021-10-04 12:00:00,0,
2021-10-04 13:30:00,0,
2021-10-04 15:00:00,0,
2021-10-04 15:30:30,0,
2021-10-04 23:59:59,0,c
2021-10-05 00:00:00,0,
2021-10-05 10:00:00,0,
2021-10-05 10:30:00,0,
2021-10-05 12:00:00,0,
2021-10-05 13:30:00,0,
2021-10-05 15:00:00,0,
2021-10-05 15:30:30,0,
2021-10-05 23:59:59,0,c
2021-10-06 00:00:00,0,
2021-10-06 10:00:00,0,
2021-10-06 10:30:00,0,
2021-10-06 12:00:00,0,
2021-10-06 13:30:00,0,
2021-10-06 15:00:00,0,
2021-10-06 15:30:30,0,
2021-10-06 23:59:59,0,c
2021-10-07 00:00:00,0,
2021-10-07 10:00:00,0,
2021-10-07 10:30:00,0,
2021-10-07 12:00:00,0,
2021-10-07 13:30:00,0,
2021-10-07 15:00:00,0,
2021-10-07 15:30:30,0,
2021-10-07 23:59:59,0,c
2021-10-08 00:00:00,0,
2021-10-08 10:00:00,0,
2021-10-08 10:30:00,0,
2021-10-08 12:00:00,0,
2021-10-08 13:30:00,0,
2021-10-08 15:00:00,0,
2021-10-08 15:30:30,0,
2021-10-08 23:59:59,0,w
2021-10-11 00:00:00,0,
2021-10-11 10:00:00,0,
2021-10-11 10:30:00,0,
2021-10-11 12:00:00,0,
2021-10-11 13:30:00,0,
2021-10-11 15:00:00,0,
2021-10-11 15:30:30,0,
2021-10-11 23:59:59,0,c
2021-10-12 00:00:00,0,
2021-10-12 10:00:00,0,
2021-10-12 10:30:00,0,
2021-10-12 12:00:00,0,
2021-10-12 13:30:00,0,
2021-10-12 15:00:00,0,
2021-10-12 15:30:30,0,
2021-10-12 23:59:59,0,c
2021-10-13 00:00:00,0,
2021-10-13 10:00:00,0,
2021-10-13 10:30:00,0,
2021-10-13 12:00:00,0,
2021-10-13 13:30:00,0,
2021-10-13 15:00:00,0,
2021-10-13 15:30:30,0,
2021-10-13 23:59:59,0,c
2021-10-14 00:00:00,0,
2021-10-14 10:00:00,0,
2021-10-14 10:30:00,0,
2021-10-14 12:00:00,0,
2021-10-14 13:30:00,0,
2021-10-14 15:00:00,0,
2021-10-14 15:30:30,0,
2021-10-14 23:59:59,0,c
2021-10-15 00:00:00,0,
2021-10-15 10:00:00,0,
2021-10-15 10:30:00,0,
2021-10-15 12:00:00,0,
2021-10-15 13:30:00,0,
2021-10-15 15:00:00,0,
2021-10-15 15:30:30,0,
2021-10-15 23:59:59,0,w
2021-10-18 00:00:00,0,
2021-10-18 10:00:00,0,
2021-10-18 10:30:00,0,
2021-10-18 12:00:00,0,
2021-10-18 13:30:00,0,
2021-10-18 15:00:00,0,
2021-10-18 15:30:30,0,
2021-10-18 23:59:59,0,c
2021-10-19 00:00:00,0,
2021-10-19 10:00:00,0,
2021-10-19 10:30:00,0,
2021-10-19 12:00:00,0,
2021-10-19 13:30:00,0,
2021-10-19 15:00:00,0,
2021-10-19 15:30:30,0,
2021-10-19 23:59:59,0,c
2021-10-20 00:00:00,0,
2021-10-20 10:00:00,0,
2021-10-20 10:30:00,0,
2021-10-20 12:00:00,0,
2021-10-20 13:30:00,0,
2021-10-20 15:00:00,0,
2021-10-20 15:30:30,0,
2021-10-20 23:59:59,0,c
2021-10-21 00:00:00,0,
2021-10-21 10:00:00,0,
2021-10-21 10:30:00,0,
2021-10-21 12:00:00,0,
2021-10-21 13:30:00,0,
2021-10-21 15:00:00,0,
2021-10-21 15:30:30,0,
2021-10-21 23:59:59,0,c
2021-10-22 00:00:00,0,
2021-10-22 10:00:00,0,
2021-10-22 10:30:00,0,
2021-10-22 12:00:00,0,
