date,DW_2021_Q2,meta
2021-06-02 00:00:00,-304.6941227512482,
2021-06-02 10:00:00,-262.3140137643546,
2021-06-02 10:30:00,-249.28658084926317,
2021-06-02 12:00:00,-262.70394163903075,
2021-06-02 13:30:00,-266.9465195703017,
2021-06-02 15:00:00,-269.40725435338595,
2021-06-02 15:30:30,-269.40725435338595,
2021-06-02 23:59:59,-285.3998449950574,c
2021-06-03 00:00:00,-271.1458680304196,
2021-06-03 10:00:00,-257.90920907243765,
2021-06-03 10:30:00,-270.5086735253932,
2021-06-03 12:00:00,-253.94675393071944,
2021-06-03 13:30:00,-261.1187782815215,
2021-06-03 15:00:00,-247.42439905950866,
2021-06-03 15:30:30,-247.42439905950866,
2021-06-03 23:59:59,-247.82315176637806,c
2021-06-04 00:00:00,-250.53078453384168,
2021-06-04 10:00:00,-239.6362751638205,
2021-06-04 10:30:00,-233.6101565707501,
2021-06-04 12:00:00,-241.15446677557216,
2021-06-04 13:30:00,-241.7970466089353,
2021-06-04 15:00:00,-226.81137924224342,
2021-06-04 15:30:30,-226.81137924224342,
2021-06-04 23:59:59,-230.9928315043134,w
2021-06-07 00:00:00,-245.85804365269277,
2021-06-07 10:00:00,-235.94194507887417,
2021-06-07 10:30:00,-232.80344931230658,
2021-06-07 12:00:00,-260.6246684490393,
2021-06-07 13:30:00,-254.3049084509906,
2021-06-07 15:00:00,-249.90636176697305,
2021-06-07 15:30:30,-249.90636176697305,
2021-06-07 23:59:59,-254.12593936962443,c
2021-06-08 00:00:00,-273.02309776750553,
2021-06-08 10:00:00,-264.23101693432466,
2021-06-08 10:30:00,-264.59915710025757,
2021-06-08 12:00:00,-240.2100241162057,
2021-06-08 13:30:00,-244.0570666353266,
2021-06-08 15:00:00,-250.55446125998,
2021-06-08 15:30:30,-250.55446125998,
2021-06-08 23:59:59,-250.57663713651576,c
2021-06-09 00:00:00,-265.83009878889186,
2021-06-09 10:00:00,-251.3240504153956,
2021-06-09 10:30:00,-248.37535322053603,
2021-06-09 12:00:00,-242.86084810577572,
2021-06-09 13:30:00,-255.64861892427794,
2021-06-09 15:00:00,-247.16989396502092,
2021-06-09 15:30:30,-247.16989396502092,
2021-06-09 23:59:59,-235.01591268253102,c
2021-06-10 00:00:00,-242.34798092175768,
2021-06-10 10:00:00,-224.4138398033169,
2021-06-10 10:30:00,-211.73747287961666,
2021-06-10 12:00:00,-181.45540622231889,
2021-06-10 13:30:00,-180.63044848071067,
2021-06-10 15:00:00,-182.60592271643972,
2021-06-10 15:30:30,-182.60592271643972,
2021-06-10 23:59:59,-168.40482385120217,c
2021-06-11 00:00:00,-164.19080970962224,
2021-06-11 10:00:00,-149.40690098397116,
2021-06-11 10:30:00,-147.89350469244945,
2021-06-11 12:00:00,-142.95369213684947,
2021-06-11 13:30:00,-128.82245162769837,
2021-06-11 15:00:00,-118.70273955567865,
2021-06-11 15:30:30,-118.70273955567865,
2021-06-11 23:59:59,-115.22304414790449,w
2021-06-14 00:00:00,-133.64914399804636,
2021-06-14 10:00:00,-139.86563808590446,
2021-06-14 10:30:00,-130.4279909232964,
2021-06-14 12:00:00,-113.35263246891253,
2021-06-14 13:30:00,-118.78621849812296,
2021-06-14 15:00:00,-114.37226515654791,
2021-06-14 15:30:30,-114.37226515654791,
2021-06-14 23:59:59,-107.92535120500256,c
2021-06-15 00:00:00,-109.54290390122208,
2021-06-15 10:00:00,-98.4789326812151,
2021-06-15 10:30:00,-71.52349221974609,
2021-06-15 12:00:00,-63.72481389373098,
2021-06-15 13:30:00,-57.53010408092038,
2021-06-15 15:00:00,-50.44075793458913,
2021-06-15 15:30:30,-50.44075793458913,
2021-06-15 23:59:59,-47.43406193049901,c
2021-06-16 00:00:00,-39.97308042424174,
2021-06-16 10:00:00,-42.08449698199959,
2021-06-16 10:30:00,-39.10822281887258,
2021-06-16 12:00:00,-44.512336276774164,
2021-06-16 13:30:00,-29.720753726081654,
2021-06-16 15:00:00,-25.848133771075425,
