date,PAR1_AD_20210211,meta
2020-12-11 00:00:00,583.6302212219323,
2020-12-11 10:00:00,551.437266955423,
2020-12-11 10:30:00,564.4102321417847,
2020-12-11 12:00:00,510.7328939457095,
2020-12-11 13:30:00,498.9645856465736,
2020-12-11 15:00:00,504.7464202948486,
2020-12-11 15:30:30,504.7464202948486,
2020-12-11 23:59:59,488.5261554312983,w
2020-12-14 00:00:00,586.7733988542161,
2020-12-14 10:00:00,480.00131709750303,
2020-12-14 10:30:00,453.7923147811109,
2020-12-14 12:00:00,468.0415956800664,
2020-12-14 13:30:00,484.96261324684224,
2020-12-14 15:00:00,478.49790672429253,
2020-12-14 15:30:30,478.49790672429253,
2020-12-14 23:59:59,473.78881876654646,c
2020-12-15 00:00:00,454.239328955161,
2020-12-15 10:00:00,373.5054486339477,
2020-12-15 10:30:00,381.36689382989243,
2020-12-15 12:00:00,416.3989359038633,
2020-12-15 13:30:00,347.02005826364507,
2020-12-15 15:00:00,322.5279016609511,
2020-12-15 15:30:30,322.5279016609511,
2020-12-15 23:59:59,324.9421088830759,c
2020-12-16 00:00:00,298.5388499865785,
2020-12-16 10:00:00,304.47362695310403,
2020-12-16 10:30:00,269.51033082207414,
2020-12-16 12:00:00,300.6395949145656,
2020-12-16 13:30:00,300.6013284419214,
2020-12-16 15:00:00,344.230638452505,
2020-12-16 15:30:30,344.230638452505,
2020-12-16 23:59:59,325.8303591343815,c
2020-12-17 00:00:00,370.24770416886895,
2020-12-17 10:00:00,362.4590898961135,
2020-12-17 10:30:00,347.7231427762449,
2020-12-17 12:00:00,383.692096432698,
2020-12-17 13:30:00,446.21240054453415,
2020-12-17 15:00:00,481.36771548482693,
2020-12-17 15:30:30,481.36771548482693,
2020-12-17 23:59:59,543.2827222079143,c
2020-12-18 00:00:00,502.20743651877365,
2020-12-18 10:00:00,498.78139497081975,
2020-12-18 10:30:00,486.0015248069176,
2020-12-18 12:00:00,473.4566410188297,
2020-12-18 13:30:00,433.9817735752915,
2020-12-18 15:00:00,381.67140584716344,
2020-12-18 15:30:30,381.67140584716344,q
2020-12-18 23:59:59,412.45760444813914,w
2020-12-21 00:00:00,415.4191515676059,
2020-12-21 10:00:00,464.5844037120087,
2020-12-21 10:30:00,456.6838098983769,
2020-12-21 12:00:00,546.285199845616,
2020-12-21 13:30:00,587.663709735715,
2020-12-21 15:00:00,613.7154040597898,
2020-12-21 15:30:30,613.7154040597898,
2020-12-21 23:59:59,653.9206600978027,c
2020-12-22 00:00:00,743.9558705954446,
2020-12-22 10:00:00,694.6983389264294,
2020-12-22 10:30:00,704.6149993512695,
2020-12-22 12:00:00,595.4213528731211,
2020-12-22 13:30:00,628.8489815365178,
2020-12-22 15:00:00,646.1587959906531,
2020-12-22 15:30:30,646.1587959906531,
2020-12-22 23:59:59,644.3634946539453,c
2020-12-23 00:00:00,685.9149081756118,
2020-12-23 10:00:00,630.5618495044582,
2020-12-23 10:30:00,649.0915826338833,
2020-12-23 12:00:00,674.4336360108837,
2020-12-23 13:30:00,699.2278616142796,
2020-12-23 15:00:00,699.9396710279316,
2020-12-23 15:30:30,699.9396710279316,
2020-12-23 23:59:59,681.3362470874406,c
2020-12-24 00:00:00,666.2145553916257,
2020-12-24 10:00:00,578.1764405545052,
2020-12-24 10:30:00,558.3677159128208,
2020-12-24 12:00:00,527.3577879396321,
2020-12-24 13:30:00,527.3577879396321,
2020-12-24 15:00:00,527.3577879396321,
2020-12-24 15:30:30,527.3577879396321,
2020-12-24 23:59:59,514.1789643809052,c
2020-12-25 00:00:00,514.1789643809052,
2020-12-25 10:00:00,514.1789643809052,
2020-12-25 10:30:00,514.1789643809052,
2020-12-25 12:00:00,514.1789643809052,
2020-12-25 13:30:00,514.1789643809052,
2020-12-25 15:00:00,514.1789643809052,
2020-12-25 15:30:30,514.1789643809052,
2020-12-25 23:59:59,514.1789643809052,w
2020-12-28 00:00:00,573.7801232124482,
2020-12-28 10:00:00,497.9592463972465,
2020-12-28 10:30:00,380.4858382048178,
2020-12-28 12:00:00,356.7136979758575,
2020-12-28 13:30:00,376.04883736452257,
2020-12-28 15:00:00,372.95091515330023,
2020-12-28 15:30:30,372.95091515330023,
2020-12-28 23:59:59,352.84713075215495,c
2020-12-29 00:00:00,357.5248288358839,
2020-12-29 10:00:00,293.1899130007034,
2020-12-29 10:30:00,285.93846402413965,
2020-12-29 12:00:00,361.79714552285986,
2020-12-29 13:30:00,301.1783825911323,
2020-12-29 15:00:00,280.434579210244,
2020-12-29 15:30:30,280.434579210244,
2020-12-29 23:59:59,304.6001636431424,c
2020-12-30 00:00:00,332.46318493064905,
2020-12-30 10:00:00,412.5131273295426,
2020-12-30 10:30:00,425.032006226342,
2020-12-30 12:00:00,383.1650200806371,
2020-12-30 13:30:00,379.12630993321113,
2020-12-30 15:00:00,382.3830741515603,
2020-12-30 15:30:30,382.3830741515603,
2020-12-30 23:59:59,376.312597371425,c
2020-12-31 00:00:00,354.2382664487129,
2020-12-31 10:00:00,254.15085833074636,
2020-12-31 10:30:00,244.5954692387902,
2020-12-31 12:00:00,235.49050562000707,
2020-12-31 13:30:00,212.93243463635577,
2020-12-31 15:00:00,204.49552674520805,
2020-12-31 15:30:30,204.49552674520805,
2020-12-31 23:59:59,216.42370521567273,c
2021-01-01 00:00:00,216.42370521567273,
2021-01-01 10:00:00,216.42370521567273,
2021-01-01 10:30:00,216.42370521567273,
2021-01-01 12:00:00,216.42370521567273,
2021-01-01 13:30:00,216.42370521567273,
2021-01-01 15:00:00,216.42370521567273,
2021-01-01 15:30:30,216.42370521567273,
2021-01-01 23:59:59,216.42370521567273,w
2021-01-04 00:00:00,235.71879893480696,
2021-01-04 10:00:00,126.94899660213036,
2021-01-04 10:30:00,169.72820975970308,
2021-01-04 12:00:00,197.68219572064004,
2021-01-04 13:30:00,182.27177455291167,
2021-01-04 15:00:00,160.72382357624429,
2021-01-04 15:30:30,160.72382357624429,
2021-01-04 23:59:59,138.75619854868728,c
2021-01-05 00:00:00,132.43409230282714,
2021-01-05 10:00:00,213.47331932788802,
2021-01-05 10:30:00,174.28145647952692,
2021-01-05 12:00:00,210.14561708103952,
2021-01-05 13:30:00,268.3970681054409,
2021-01-05 15:00:00,290.48747911940586,
2021-01-05 15:30:30,290.48747911940586,
2021-01-05 23:59:59,315.0763927369769,c
2021-01-06 00:00:00,443.9187863149241,
2021-01-06 10:00:00,409.466023004564,
2021-01-06 10:30:00,422.95210894126967,
2021-01-06 12:00:00,450.9034357931607,
2021-01-06 13:30:00,407.2626291065769,
2021-01-06 15:00:00,335.5924716747809,
2021-01-06 15:30:30,335.5924716747809,
2021-01-06 23:59:59,351.4177583025362,c
2021-01-07 00:00:00,431.13128464742454,
2021-01-07 10:00:00,426.5946296890397,
2021-01-07 10:30:00,402.2415496219378,
2021-01-07 12:00:00,424.90963140883605,
2021-01-07 13:30:00,410.61121949082917,
2021-01-07 15:00:00,406.53103326771884,
2021-01-07 15:30:30,406.53103326771884,
2021-01-07 23:59:59,455.12100517540716,c
2021-01-08 00:00:00,501.82102777306864,
2021-01-08 10:00:00,561.2765137682193,
2021-01-08 10:30:00,502.88827348726386,
2021-01-08 12:00:00,524.9264235091214,
2021-01-08 13:30:00,510.9787644347439,
2021-01-08 15:00:00,449.9225106983881,
2021-01-08 15:30:30,449.9225106983881,
2021-01-08 23:59:59,459.61451551772507,w
2021-01-11 00:00:00,419.06958670904146,
2021-01-11 10:00:00,533.2310388892438,
2021-01-11 10:30:00,566.5003997017061,
2021-01-11 12:00:00,582.7825735434433,
2021-01-11 13:30:00,566.003941508043,
2021-01-11 15:00:00,584.2286980331182,
2021-01-11 15:30:30,584.2286980331182,
2021-01-11 23:59:59,602.3377427411367,c
2021-01-12 00:00:00,664.7215748445922,
2021-01-12 10:00:00,658.3135882485421,
2021-01-12 10:30:00,651.6182876002529,
2021-01-12 12:00:00,657.7390574606022,
2021-01-12 13:30:00,605.3791186304522,
2021-01-12 15:00:00,617.5034760901276,
2021-01-12 15:30:30,617.5034760901276,
2021-01-12 23:59:59,641.4655032570797,c
2021-01-13 00:00:00,716.7506667675123,
2021-01-13 10:00:00,845.9970590300791,
2021-01-13 10:30:00,790.9587387978358,
2021-01-13 12:00:00,712.887557290846,
2021-01-13 13:30:00,716.3883669346042,
2021-01-13 15:00:00,713.1528056658569,
2021-01-13 15:30:30,713.1528056658569,
2021-01-13 23:59:59,684.6548254976744,c
2021-01-14 00:00:00,726.5677287069411,
2021-01-14 10:00:00,635.7513393814804,
2021-01-14 10:30:00,647.688984149931,
2021-01-14 12:00:00,629.3614775247631,
2021-01-14 13:30:00,632.1127715327407,
2021-01-14 15:00:00,690.2353700163849,
2021-01-14 15:30:30,690.2353700163849,
2021-01-14 23:59:59,694.1101049667564,c
2021-01-15 00:00:00,757.661029491896,
2021-01-15 10:00:00,775.1005748977936,
2021-01-15 10:30:00,684.5550065813097,
2021-01-15 12:00:00,727.1190413277536,
2021-01-15 13:30:00,702.3900074577696,
2021-01-15 15:00:00,667.1490380889591,
2021-01-15 15:30:30,667.1490380889591,
2021-01-15 23:59:59,636.023668691967,w
2021-01-18 00:00:00,636.023668691967,
2021-01-18 10:00:00,636.023668691967,
2021-01-18 10:30:00,636.023668691967,
2021-01-18 12:00:00,636.023668691967,
2021-01-18 13:30:00,636.023668691967,
2021-01-18 15:00:00,636.023668691967,
2021-01-18 15:30:30,636.023668691967,
2021-01-18 23:59:59,636.023668691967,c
2021-01-19 00:00:00,738.954072093506,
2021-01-19 10:00:00,728.3793480115892,
2021-01-19 10:30:00,703.527975247265,
2021-01-19 12:00:00,660.7167218496561,
2021-01-19 13:30:00,670.9281381033425,
2021-01-19 15:00:00,666.4660414504872,
2021-01-19 15:30:30,666.4660414504872,
2021-01-19 23:59:59,637.5994950142374,c
2021-01-20 00:00:00,735.500791534605,
2021-01-20 10:00:00,672.5844199512228,
2021-01-20 10:30:00,631.9486318084103,
2021-01-20 12:00:00,681.183789578658,
2021-01-20 13:30:00,684.5395232625322,
2021-01-20 15:00:00,659.1837103650621,
2021-01-20 15:30:30,659.1837103650621,
2021-01-20 23:59:59,671.1511282355214,c
2021-01-21 00:00:00,679.1237114121047,
2021-01-21 10:00:00,620.353498014689,
2021-01-21 10:30:00,641.1796624196897,
2021-01-21 12:00:00,665.997846912998,
2021-01-21 13:30:00,671.5480846882476,
2021-01-21 15:00:00,658.4230869600622,
2021-01-21 15:30:30,658.4230869600622,
2021-01-21 23:59:59,652.1697476673412,c
2021-01-22 00:00:00,610.345024532942,
2021-01-22 10:00:00,687.3957634552592,
2021-01-22 10:30:00,660.4391493698452,
2021-01-22 12:00:00,743.6211078157485,
2021-01-22 13:30:00,840.9800244604235,
2021-01-22 15:00:00,998.024056427887,
2021-01-22 15:30:30,998.024056427887,
2021-01-22 23:59:59,1007.7973927946605,w
2021-01-25 00:00:00,1156.3988599609047,
2021-01-25 10:00:00,1308.9520023990203,
2021-01-25 10:30:00,1358.342222694987,
2021-01-25 12:00:00,1260.4099539737922,
2021-01-25 13:30:00,1132.5114423248892,
2021-01-25 15:00:00,1273.5498274165275,
2021-01-25 15:30:30,1273.5498274165275,
2021-01-25 23:59:59,1272.7015526017676,c
2021-01-26 00:00:00,1286.3914927776073,
2021-01-26 10:00:00,1436.5792202876755,
2021-01-26 10:30:00,1406.3666425077613,
2021-01-26 12:00:00,1302.6882465853932,
2021-01-26 13:30:00,1391.5889586096819,
2021-01-26 15:00:00,1394.73033277788,
2021-01-26 15:30:30,1394.73033277788,
2021-01-26 23:59:59,1421.2425662266287,c
2021-01-27 00:00:00,1224.753955574498,
2021-01-27 10:00:00,1467.5234845662526,
2021-01-27 10:30:00,1586.1642959241512,
2021-01-27 12:00:00,1698.360396643242,
2021-01-27 13:30:00,1795.5178013625396,
2021-01-27 15:00:00,1809.8789913360051,
2021-01-27 15:30:30,1809.8789913360051,
2021-01-27 23:59:59,1640.2298712703678,c
2021-01-28 00:00:00,1638.209370233014,
2021-01-28 10:00:00,1623.425209110259,
2021-01-28 10:30:00,1520.9801810855947,
2021-01-28 12:00:00,1223.899029162816,
2021-01-28 13:30:00,1348.1296465374749,
2021-01-28 15:00:00,1374.9992134160289,
2021-01-28 15:30:30,1374.9992134160289,
2021-01-28 23:59:59,1345.4483496627777,c
2021-01-29 00:00:00,1488.5771414858696,
2021-01-29 10:00:00,1513.7210736269053,
2021-01-29 10:30:00,1527.8965973707009,
2021-01-29 12:00:00,1449.9867099922767,
2021-01-29 13:30:00,1338.4138338348635,
2021-01-29 15:00:00,1293.7291412237955,
2021-01-29 15:30:30,1293.7291412237955,
2021-01-29 23:59:59,1316.5179227075992,w
2021-02-01 00:00:00,1351.3664607308929,
2021-02-01 10:00:00,1140.3295604128748,
2021-02-01 10:30:00,1155.4490622069866,
2021-02-01 12:00:00,1238.1125615436472,
2021-02-01 13:30:00,1255.59864959147,
2021-02-01 15:00:00,1262.8341533248254,
2021-02-01 15:30:30,1262.8341533248254,
2021-02-01 23:59:59,1207.4496974754402,c
2021-02-02 00:00:00,1282.3067035336958,
2021-02-02 10:00:00,1196.9648518576269,
2021-02-02 10:30:00,1113.3495469661052,
2021-02-02 12:00:00,1186.3428912424883,
2021-02-02 13:30:00,1188.6715847119858,
2021-02-02 15:00:00,1145.602096751858,
2021-02-02 15:30:30,1145.602096751858,
2021-02-02 23:59:59,1113.9857025442375,c
2021-02-03 00:00:00,1215.2546678815106,
2021-02-03 10:00:00,1244.5198478547918,
2021-02-03 10:30:00,1236.1824750165079,
2021-02-03 12:00:00,1271.589672126615,
2021-02-03 13:30:00,1268.8770779817678,
2021-02-03 15:00:00,1268.0279312886883,
2021-02-03 15:30:30,1268.0279312886883,
2021-02-03 23:59:59,1275.423572266614,c
2021-02-04 00:00:00,1502.0875077395672,
2021-02-04 10:00:00,1468.9860025440216,
2021-02-04 10:30:00,1387.3063580995254,
2021-02-04 12:00:00,1476.0920548691965,
2021-02-04 13:30:00,1475.5448423723747,
2021-02-04 15:00:00,1493.8697926386162,
2021-02-04 15:30:30,1493.8697926386162,
2021-02-04 23:59:59,1510.6628260863981,c
2021-02-05 00:00:00,1515.6089514263017,
