date,PAR1_STAY_20210430,meta
2021-04-02 00:00:00,37.081468820136884,
2021-04-02 10:00:00,37.081468820136884,
2021-04-02 10:30:00,37.081468820136884,
2021-04-02 12:00:00,37.081468820136884,
2021-04-02 13:30:00,37.081468820136884,
2021-04-02 15:00:00,37.081468820136884,
2021-04-02 15:30:30,37.081468820136884,
2021-04-02 23:59:59,37.081468820136884,w
2021-04-05 00:00:00,37.081468820136884,
2021-04-05 10:00:00,25.440405675248563,
2021-04-05 10:30:00,23.713359271580934,
2021-04-05 12:00:00,17.882283381998583,
2021-04-05 13:30:00,17.063822331495373,
2021-04-05 15:00:00,17.76975662843096,
2021-04-05 15:30:30,17.76975662843096,
2021-04-05 23:59:59,21.24623521666721,c
2021-04-06 00:00:00,19.28618265217434,
2021-04-06 10:00:00,37.12526513868091,
2021-04-06 10:30:00,38.52984453991909,
2021-04-06 12:00:00,39.12729879842953,
2021-04-06 13:30:00,40.28321788620773,
2021-04-06 15:00:00,40.28699017981577,
2021-04-06 15:30:30,40.28699017981577,
2021-04-06 23:59:59,42.42589752750212,c
2021-04-07 00:00:00,38.80632678744906,
2021-04-07 10:00:00,31.663519498702847,
2021-04-07 10:30:00,31.801442907792385,
2021-04-07 12:00:00,23.505992878219963,
2021-04-07 13:30:00,19.52889280680329,
2021-04-07 15:00:00,18.40203945813861,
2021-04-07 15:30:30,18.40203945813861,
2021-04-07 23:59:59,17.767454026205954,c
2021-04-08 00:00:00,14.406823999948045,
2021-04-08 10:00:00,10.597013974039008,
2021-04-08 10:30:00,9.390701031069348,
2021-04-08 12:00:00,18.827112677860086,
2021-04-08 13:30:00,19.969258180411508,
2021-04-08 15:00:00,20.369990502699743,
2021-04-08 15:30:30,20.369990502699743,
2021-04-08 23:59:59,17.108695921208458,c
2021-04-09 00:00:00,20.28668990516126,
2021-04-09 10:00:00,10.357588333662797,
2021-04-09 10:30:00,8.984904093095615,
2021-04-09 12:00:00,10.746792878975377,
2021-04-09 13:30:00,9.338935508664505,
2021-04-09 15:00:00,10.509950213433221,
2021-04-09 15:30:30,10.509950213433221,
2021-04-09 23:59:59,12.50266845036382,w
2021-04-12 00:00:00,13.765152285872446,
2021-04-12 10:00:00,4.436646000488118,
2021-04-12 10:30:00,9.902446997321043,
2021-04-12 12:00:00,6.586011255135801,
2021-04-12 13:30:00,9.505238446580826,
2021-04-12 15:00:00,12.384842195077844,
2021-04-12 15:30:30,12.384842195077844,
2021-04-12 23:59:59,15.538180294086175,c
2021-04-13 00:00:00,3.35113104860676,
2021-04-13 10:00:00,-8.603110423817775,
2021-04-13 10:30:00,-1.5997596892968744,
2021-04-13 12:00:00,3.246522738356539,
2021-04-13 13:30:00,8.13994277599705,
2021-04-13 15:00:00,15.032774648174247,
2021-04-13 15:30:30,15.032774648174247,
2021-04-13 23:59:59,12.779170885164277,c
2021-04-14 00:00:00,14.028592140138407,
2021-04-14 10:00:00,24.892524744856765,
2021-04-14 10:30:00,19.252193506933736,
2021-04-14 12:00:00,22.30178170350056,
2021-04-14 13:30:00,22.381126418286122,
2021-04-14 15:00:00,23.988399475191237,
2021-04-14 15:30:30,23.988399475191237,
2021-04-14 23:59:59,20.29623579384205,c
2021-04-15 00:00:00,25.833449133597036,
2021-04-15 10:00:00,5.893623763434604,
2021-04-15 10:30:00,1.8542604401853566,
2021-04-15 12:00:00,11.470876696247842,
2021-04-15 13:30:00,3.676627978103035,
2021-04-15 15:00:00,8.832835573787634,
2021-04-15 15:30:30,8.832835573787634,
2021-04-15 23:59:59,9.141943513049519,c
2021-04-16 00:00:00,11.528895473903908,
2021-04-16 10:00:00,-3.8786658223831765,
2021-04-16 10:30:00,-0.1766738050629968,
2021-04-16 12:00:00,-6.285003672649339,
2021-04-16 13:30:00,-2.0415267072945937,
2021-04-16 15:00:00,-3.5864668468891523,
2021-04-16 15:30:30,-3.5864668468891523,
2021-04-16 23:59:59,-5.576091440689801,w
2021-04-19 00:00:00,-3.976609003898581,
2021-04-19 10:00:00,-1.632673590179877,
2021-04-19 10:30:00,-3.9752574936790666,
2021-04-19 12:00:00,-9.109191554557697,
2021-04-19 13:30:00,-7.851126695085497,
2021-04-19 15:00:00,-9.047026022595723,
2021-04-19 15:30:30,-9.047026022595723,
2021-04-19 23:59:59,-7.642206972521997,c
2021-04-20 00:00:00,-11.204248186942372,
2021-04-20 10:00:00,-20.13600133506325,
2021-04-20 10:30:00,-21.23609952765934,
2021-04-20 12:00:00,-27.506342093797215,
2021-04-20 13:30:00,-28.691499072011098,
2021-04-20 15:00:00,-27.264802648551203,
2021-04-20 15:30:30,-27.264802648551203,
2021-04-20 23:59:59,-26.93413582261391,c
2021-04-21 00:00:00,-33.07774568486823,
2021-04-21 10:00:00,-25.970581463390143,
2021-04-21 10:30:00,-18.186057180805193,
