date,KWEB_2022_Q2,meta
2022-05-25 10:00:00,-60.56148406668791,
2022-05-25 10:30:00,-70.11741292403259,
2022-05-25 12:00:00,-48.52649893113404,
2022-05-25 13:30:00,-54.197084706224715,
2022-05-25 15:00:00,-54.38708696141332,
2022-05-25 15:30:30,-54.38708696141332,
2022-05-25 23:59:59,-71.43271027221864,c
2022-05-26 00:00:00,-145.5525458161977,
2022-05-26 10:00:00,-222.76200465604538,
2022-05-26 10:30:00,-282.24267789305486,
2022-05-26 12:00:00,-281.1535615884295,
2022-05-26 13:30:00,-289.514118379684,
2022-05-26 15:00:00,-257.8117658852544,
2022-05-26 15:30:30,-257.8117658852544,
2022-05-26 23:59:59,-233.62076967364987,c
2022-05-27 00:00:00,-275.8130349903815,
2022-05-27 10:00:00,-290.07710645561383,
2022-05-27 10:30:00,-300.973818747486,
2022-05-27 12:00:00,-231.81756538465058,
2022-05-27 13:30:00,-202.10962750629903,
2022-05-27 15:00:00,-162.18606106666212,
2022-05-27 15:30:30,-162.18606106666212,
2022-05-27 23:59:59,-176.00738530777917,w
2022-05-30 00:00:00,-176.00738530777917,
2022-05-30 10:00:00,-176.00738530777917,
2022-05-30 10:30:00,-176.00738530777917,
2022-05-30 12:00:00,-176.00738530777917,
2022-05-30 13:30:00,-176.00738530777917,
2022-05-30 15:00:00,-176.00738530777917,
2022-05-30 15:30:30,-176.00738530777917,
2022-05-30 23:59:59,-176.00738530777917,c
2022-05-31 00:00:00,-110.59657593451129,
2022-05-31 10:00:00,16.820228105951564,
2022-05-31 10:30:00,-31.136514348400095,
2022-05-31 12:00:00,-3.2391025845597206,
2022-05-31 13:30:00,9.054294343508936,
2022-05-31 15:00:00,50.80096386605064,
2022-05-31 15:30:30,50.80096386605064,s
2022-05-31 23:59:59,107.80727527132899,c
2022-06-01 00:00:00,-8.579890621599677,
2022-06-01 10:00:00,-52.727843170138044,
2022-06-01 10:30:00,-19.21222676681757,
2022-06-01 12:00:00,0.5207549371129225,
2022-06-01 13:30:00,3.1559851237873993,
2022-06-01 15:00:00,0.7169664615690063,
2022-06-01 15:30:30,0.7169664615690063,
2022-06-01 23:59:59,0.0,a
2022-06-02 00:00:00,41.76791670332604,
2022-06-02 10:00:00,24.899335358877927,
2022-06-02 10:30:00,67.49431956618257,
2022-06-02 12:00:00,202.5717972952089,
2022-06-02 13:30:00,239.42142376141362,
2022-06-02 15:00:00,277.20629571371865,
2022-06-02 15:30:30,277.20629571371865,
2022-06-02 23:59:59,258.1954551544138,c
2022-06-03 00:00:00,153.98526281859264,
2022-06-03 10:00:00,211.23457107392267,
2022-06-03 10:30:00,256.10938534569925,
2022-06-03 12:00:00,307.09532438058756,
2022-06-03 13:30:00,275.5672020277353,
2022-06-03 15:00:00,305.8755111910847,
2022-06-03 15:30:30,305.8755111910847,
2022-06-03 23:59:59,284.89561182239004,w
2022-06-06 00:00:00,450.3739255513158,
2022-06-06 10:00:00,344.81218650080683,
2022-06-06 10:30:00,384.453343574273,
2022-06-06 12:00:00,347.86918484073084,
2022-06-06 13:30:00,285.3530121800331,
2022-06-06 15:00:00,357.01285378659855,
2022-06-06 15:30:30,357.01285378659855,
2022-06-06 23:59:59,334.0971626329576,c
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
0,334.0971626329576,
2022-06-07 00:00:00,374.0170100913794,
2022-06-07 10:00:00,349.11071090976844,
2022-06-07 10:30:00,381.74701738494144,
2022-06-07 12:00:00,392.5444460807028,
2022-06-07 13:30:00,381.7034917845817,
2022-06-07 15:00:00,384.5696928438258,
2022-06-07 15:30:30,384.5696928438258,u
2022-06-07 23:59:59,399.94679791471515,c
2022-06-08 00:00:00,417.4224086594664,
2022-06-08 10:00:00,287.5963186116441,
2022-06-08 10:30:00,281.4892757585365,
2022-06-08 12:00:00,152.52859407255477,
2022-06-08 13:30:00,155.2790467013621,
2022-06-08 15:00:00,198.8478822798082,
2022-06-08 15:30:30,198.8478822798082,
2022-06-08 23:59:59,224.0110047493492,c
2022-06-09 00:00:00,192.16387432425182,
2022-06-09 10:00:00,303.19867086257216,
2022-06-09 10:30:00,326.6024251304584,
2022-06-09 12:00:00,363.6512495758841,
2022-06-09 13:30:00,335.87718543384,
2022-06-09 15:00:00,394.5498316311398,
2022-06-09 15:30:30,394.5498316311398,
2022-06-09 23:59:59,390.00256109786534,c
2022-06-10 00:00:00,454.3467878710465,
2022-06-10 10:00:00,466.384866048327,
2022-06-10 10:30:00,436.5709203337793,
2022-06-10 12:00:00,395.12056994796114,
2022-06-10 13:30:00,406.8881802998069,
2022-06-10 15:00:00,346.9537432245231,
2022-06-10 15:30:30,346.9537432245231,
2022-06-10 23:59:59,227.3203718320135,e
2022-06-13 00:00:00,280.1317055280181,
2022-06-13 10:00:00,293.08334872385825,
2022-06-13 10:30:00,260.379879383509,
2022-06-13 12:00:00,320.8804547106185,
2022-06-13 13:30:00,407.701000197632,
2022-06-13 15:00:00,415.4689764142735,
2022-06-13 15:30:30,415.4689764142735,
2022-06-13 23:59:59,483.80962347253234,c
2022-06-14 00:00:00,482.14505322548325,
2022-06-14 10:00:00,443.4193931263939,
2022-06-14 10:30:00,370.00146230579816,
2022-06-14 12:00:00,319.53581867850176,
2022-06-14 13:30:00,333.00727397809493,
2022-06-14 15:00:00,364.93994864755564,
2022-06-14 15:30:30,364.93994864755564,
2022-06-14 23:59:59,419.6401104740862,c
2022-06-15 00:00:00,361.60861674947773,
2022-06-15 10:00:00,412.04293339276137,
2022-06-15 10:30:00,432.38125601029975,
2022-06-15 12:00:00,424.423315605216,
2022-06-15 13:30:00,371.5642967362752,
2022-06-15 15:00:00,437.3398703558299,
2022-06-15 15:30:30,437.3398703558299,
2022-06-15 23:59:59,474.2234068652327,c
2022-06-16 00:00:00,439.4226445548578,
2022-06-16 10:00:00,510.5623150408009,
2022-06-16 10:30:00,491.35831210188877,
2022-06-16 12:00:00,448.0788362034248,
2022-06-16 13:30:00,449.7127995909972,
2022-06-16 15:00:00,391.0723259832041,
2022-06-16 15:30:30,391.0723259832041,
2022-06-16 23:59:59,445.3588198557518,c
2022-06-17 00:00:00,483.4847127807976,
2022-06-17 10:00:00,500.8196452483186,
2022-06-17 10:30:00,474.3942940770132,
2022-06-17 12:00:00,452.8456722798994,
2022-06-17 13:30:00,526.4929480535341,
2022-06-17 15:00:00,559.6917661923275,
2022-06-17 15:30:30,559.6917661923275,q
2022-06-17 23:59:59,547.9540731396652,w
2022-06-20 00:00:00,547.9540731396652,
2022-06-20 10:00:00,547.9540731396652,
2022-06-20 10:30:00,547.9540731396652,
2022-06-20 12:00:00,547.9540731396652,
2022-06-20 13:30:00,547.9540731396652,
2022-06-20 15:00:00,547.9540731396652,
2022-06-20 15:30:30,547.9540731396652,
2022-06-20 23:59:59,547.9540731396652,c
2022-06-21 00:00:00,629.69923975914,
2022-06-21 10:00:00,763.5293904817519,
2022-06-21 10:30:00,724.7217180478922,
2022-06-21 12:00:00,726.9273330381528,
2022-06-21 13:30:00,734.2536849402252,
2022-06-21 15:00:00,716.0262937139569,
2022-06-21 15:30:30,716.0262937139569,
2022-06-21 23:59:59,686.46966879036,c
2022-06-22 00:00:00,615.2876029548555,
2022-06-22 10:00:00,641.6125889816109,
2022-06-22 10:30:00,667.0825392053879,
2022-06-22 12:00:00,585.9458310650253,
2022-06-22 13:30:00,579.8653522196739,
2022-06-22 15:00:00,637.0847497565572,
2022-06-22 15:30:30,637.0847497565572,
2022-06-22 23:59:59,579.7644480681603,c
2022-06-23 00:00:00,710.1164738587198,
2022-06-23 10:00:00,626.6301842127344,
2022-06-23 10:30:00,668.0337574266413,
2022-06-23 12:00:00,719.1596306026993,
2022-06-23 13:30:00,688.0947323943674,
2022-06-23 15:00:00,698.3539401681599,
2022-06-23 15:30:30,698.3539401681599,
2022-06-23 23:59:59,737.1214082055744,c
2022-06-24 00:00:00,777.2264994607367,
2022-06-24 10:00:00,722.1842759986359,
2022-06-24 10:30:00,736.1250019922288,
2022-06-24 12:00:00,763.6316351194508,
2022-06-24 13:30:00,823.1767459615315,
2022-06-24 15:00:00,890.281247143354,
2022-06-24 15:30:30,890.281247143354,
2022-06-24 23:59:59,869.4005828237483,w
2022-06-27 00:00:00,768.1621065059757,
2022-06-27 10:00:00,773.6364167477542,
2022-06-27 10:30:00,648.115999769361,
2022-06-27 12:00:00,671.723603386591,
2022-06-27 13:30:00,657.1542593856303,
2022-06-27 15:00:00,590.4869165299958,
2022-06-27 15:30:30,590.4869165299958,
2022-06-27 23:59:59,602.2508471369588,c
2022-06-28 00:00:00,133.89301728593324,
2022-06-28 10:00:00,62.41904953153784,
2022-06-28 10:30:00,65.33102632530647,
2022-06-28 12:00:00,-35.99335327140622,
2022-06-28 13:30:00,93.28917102923637,
2022-06-28 15:00:00,103.5765156465339,
2022-06-28 15:30:30,103.5765156465339,
2022-06-28 23:59:59,174.67784544149782,c
2022-06-29 00:00:00,96.11028957778875,
2022-06-29 10:00:00,-19.4879569863589,
2022-06-29 10:30:00,-18.51944178032971,
2022-06-29 12:00:00,55.455689642916255,
2022-06-29 13:30:00,-32.13099212316584,
2022-06-29 15:00:00,-42.553437587523646,
2022-06-29 15:30:30,-42.553437587523646,
2022-06-29 23:59:59,-12.163946874327785,c
2022-06-30 00:00:00,35.94491859250133,
2022-06-30 10:00:00,111.635000749088,
2022-06-30 10:30:00,71.00097030327255,
2022-06-30 12:00:00,97.9246418125322,
2022-06-30 13:30:00,98.91553478139514,
2022-06-30 15:00:00,77.04910904119615,
2022-06-30 15:30:30,77.04910904119615,
2022-06-30 23:59:59,100.06364097500624,c
2022-07-01 00:00:00,137.50885525449726,
2022-07-01 10:00:00,245.76958521937084,
2022-07-01 10:30:00,194.02603954886453,
2022-07-01 12:00:00,188.35331021724394,
2022-07-01 13:30:00,145.76202987342137,
2022-07-01 15:00:00,130.3347069794066,
2022-07-01 15:30:30,130.3347069794066,
2022-07-01 23:59:59,120.3963735540652,w
