date,FCTR_2022_U,meta
2022-08-18 00:00:00,311.33334380062706,
2022-08-18 10:00:00,268.0005960305789,
2022-08-18 10:30:00,271.2405857328233,
2022-08-18 12:00:00,303.0346991550832,
2022-08-18 13:30:00,306.1603065647272,
2022-08-18 15:00:00,297.5114412496521,
2022-08-18 15:30:30,297.5114412496521,
2022-08-18 23:59:59,293.4577341988495,c
2022-08-19 00:00:00,239.21955473806153,
2022-08-19 10:00:00,184.79033570398863,
2022-08-19 10:30:00,173.56317383460785,
2022-08-19 12:00:00,149.5501495857197,
2022-08-19 13:30:00,150.38091652421795,
2022-08-19 15:00:00,180.3728523548526,
2022-08-19 15:30:30,180.3728523548526,
2022-08-19 23:59:59,184.1201136766011,w
2022-08-22 00:00:00,115.50320119697884,
2022-08-22 10:00:00,110.21656741641928,
2022-08-22 10:30:00,77.9190937289479,
2022-08-22 12:00:00,124.72559673594853,
2022-08-22 13:30:00,115.282823874542,
2022-08-22 15:00:00,131.1142561016458,
2022-08-22 15:30:30,131.1142561016458,
2022-08-22 23:59:59,127.42596967134452,c
2022-08-23 00:00:00,167.24634975540025,
2022-08-23 10:00:00,216.33921908010186,
2022-08-23 10:30:00,220.1697214723408,
2022-08-23 12:00:00,204.75949542751326,
2022-08-23 13:30:00,209.6875661204206,
2022-08-23 15:00:00,215.098068286808,
2022-08-23 15:30:30,215.098068286808,
2022-08-23 23:59:59,197.7876575012955,c
2022-08-24 00:00:00,206.83589937169413,
2022-08-24 10:00:00,262.7369980863275,
2022-08-24 10:30:00,264.3798138835208,
2022-08-24 12:00:00,296.21438947387935,
2022-08-24 13:30:00,280.93408750445406,
2022-08-24 15:00:00,280.77076944805185,
2022-08-24 15:30:30,280.77076944805185,
2022-08-24 23:59:59,276.1721742806909,c
2022-08-25 00:00:00,327.8689162524164,
2022-08-25 10:00:00,360.8741643963913,
2022-08-25 10:30:00,379.8531120735056,
2022-08-25 12:00:00,352.750063243638,
2022-08-25 13:30:00,371.5122664041737,
2022-08-25 15:00:00,360.8193636289026,
2022-08-25 15:30:30,360.8193636289026,
2022-08-25 23:59:59,365.34062543485686,c
2022-08-26 00:00:00,351.71129130945235,
2022-08-26 10:00:00,339.28440227612134,
2022-08-26 10:30:00,306.90645677751127,
2022-08-26 12:00:00,261.4077644383584,
2022-08-26 13:30:00,278.7761089418643,
2022-08-26 15:00:00,284.8581308940078,
2022-08-26 15:30:30,284.8581308940078,
2022-08-26 23:59:59,282.60310544154913,w
2022-08-29 00:00:00,236.49870511697483,
2022-08-29 10:00:00,277.8899680157467,
2022-08-29 10:30:00,277.5538119639367,
2022-08-29 12:00:00,246.55234033163063,
2022-08-29 13:30:00,262.9551875114681,
2022-08-29 15:00:00,256.0454583364336,
2022-08-29 15:30:30,256.0454583364336,
2022-08-29 23:59:59,242.92767864202997,c
2022-08-30 00:00:00,277.28705723379153,
2022-08-30 10:00:00,241.6771848204249,
2022-08-30 10:30:00,223.12731051030468,
2022-08-30 12:00:00,204.006836121342,
2022-08-30 13:30:00,186.99892153129966,
2022-08-30 15:00:00,229.03120461216545,
2022-08-30 15:30:30,229.03120461216545,
2022-08-30 23:59:59,253.92377147074026,c
2022-08-31 00:00:00,282.57864756881565,
2022-08-31 10:00:00,275.224909815679,
2022-08-31 10:30:00,259.7619340094898,
2022-08-31 12:00:00,222.3968811667282,
2022-08-31 13:30:00,212.88856893218852,
2022-08-31 15:00:00,220.4240221874176,
2022-08-31 15:30:30,220.4240221874176,m
2022-08-31 23:59:59,225.53029726089548,c
2022-09-01 00:00:00,108.3578554371093,
2022-09-01 10:00:00,14.188283752527951,
2022-09-01 10:30:00,10.69858665647078,
2022-09-01 12:00:00,-66.60958749569502,
2022-09-01 13:30:00,-28.048026090589445,
2022-09-01 15:00:00,-13.683621740240767,
2022-09-01 15:30:30,-13.683621740240767,
2022-09-01 23:59:59,0.0,a
2022-09-02 00:00:00,45.064767610776244,
2022-09-02 10:00:00,-21.896051911485017,
2022-09-02 10:30:00,31.30976874852604,
2022-09-02 12:00:00,42.579854631358955,
2022-09-02 13:30:00,9.868489701694301,
2022-09-02 15:00:00,22.22061206403913,
2022-09-02 15:30:30,22.22061206403913,
2022-09-02 23:59:59,35.90334849613811,w
2022-09-05 00:00:00,35.90334849613811,
2022-09-05 10:00:00,35.90334849613811,
2022-09-05 10:30:00,35.90334849613811,
2022-09-05 12:00:00,35.90334849613811,
2022-09-05 13:30:00,35.90334849613811,
2022-09-05 15:00:00,35.90334849613811,
2022-09-05 15:30:30,35.90334849613811,
2022-09-05 23:59:59,35.90334849613811,c
2022-09-06 00:00:00,41.80299299740571,
2022-09-06 10:00:00,-24.00184957190902,
2022-09-06 10:30:00,-52.0215277136424,
2022-09-06 12:00:00,-4.637388399699972,
2022-09-06 13:30:00,-14.544552644168022,
2022-09-06 15:00:00,-3.5856878485697337,
2022-09-06 15:30:30,-3.5856878485697337,
2022-09-06 23:59:59,-12.114239087377172,e
2022-09-07 00:00:00,-28.040620362483224,
2022-09-07 10:00:00,-18.383292255039322,
2022-09-07 10:30:00,-40.12777573366978,
2022-09-07 12:00:00,-3.113053497189611,
2022-09-07 13:30:00,-12.424327249603408,
2022-09-07 15:00:00,19.080718033335643,
2022-09-07 15:30:30,19.080718033335643,
2022-09-07 23:59:59,20.84678294729352,c
2022-09-08 00:00:00,-25.005235082173158,
2022-09-08 10:00:00,67.29985131918383,
2022-09-08 10:30:00,56.82888333253973,
2022-09-08 12:00:00,55.961885018974925,
2022-09-08 13:30:00,75.87781668234712,
2022-09-08 15:00:00,77.48348368252866,
2022-09-08 15:30:30,77.48348368252866,
2022-09-08 23:59:59,94.1763961816396,c
2022-09-09 00:00:00,146.81550320446902,
2022-09-09 10:00:00,185.58927620432095,
2022-09-09 10:30:00,170.92118112593047,
2022-09-09 12:00:00,204.4047396925844,
2022-09-09 13:30:00,235.5568056881407,
2022-09-09 15:00:00,209.98872742774623,
2022-09-09 15:30:30,209.98872742774623,
2022-09-09 23:59:59,228.6587042423561,w
2022-09-12 00:00:00,230.91327081035078,
2022-09-12 10:00:00,267.07709514054557,
2022-09-12 10:30:00,238.22096380704662,
2022-09-12 12:00:00,210.18728566022477,
2022-09-12 13:30:00,235.24248519144473,
2022-09-12 15:00:00,247.7364905449318,
2022-09-12 15:30:30,247.7364905449318,
2022-09-12 23:59:59,259.37952648447447,c
2022-09-13 00:00:00,122.51375774975915,
2022-09-13 10:00:00,152.20710848363976,
2022-09-13 10:30:00,167.23456671652715,
2022-09-13 12:00:00,152.35610727178917,
2022-09-13 13:30:00,172.60316735730143,
2022-09-13 15:00:00,174.34006620977735,
2022-09-13 15:30:30,174.34006620977735,
2022-09-13 23:59:59,176.60011898587086,c
2022-09-14 00:00:00,174.13894349469766,
2022-09-14 10:00:00,147.0473443566577,
2022-09-14 10:30:00,121.00723000691963,
2022-09-14 12:00:00,203.22761575439782,
2022-09-14 13:30:00,222.8314968872905,
2022-09-14 15:00:00,226.48290749092777,
2022-09-14 15:30:30,226.48290749092777,
2022-09-14 23:59:59,247.20831371157837,c
2022-09-15 00:00:00,205.37775016395258,
2022-09-15 10:00:00,314.37051408996695,
2022-09-15 10:30:00,295.9585059728836,
2022-09-15 12:00:00,287.906650023975,
2022-09-15 13:30:00,312.9643239578629,
2022-09-15 15:00:00,296.5879805435685,
2022-09-15 15:30:30,296.5879805435685,
2022-09-15 23:59:59,281.6092020623736,c
2022-09-16 00:00:00,196.10228640738612,
2022-09-16 10:00:00,138.36479436231437,
2022-09-16 10:30:00,163.3011708475107,
2022-09-16 12:00:00,159.76276261124414,
2022-09-16 13:30:00,135.38196626848602,
2022-09-16 15:00:00,125.96583482289518,
2022-09-16 15:30:30,125.96583482289518,q
2022-09-16 23:59:59,145.14469553117053,w
2022-09-19 00:00:00,119.59415479103492,
2022-09-19 10:00:00,187.4141976222284,
2022-09-19 10:30:00,147.71420965880512,
2022-09-19 12:00:00,150.5518603169772,
2022-09-19 13:30:00,165.87559466039372,
2022-09-19 15:00:00,174.9391901713088,
2022-09-19 15:30:30,174.9391901713088,
2022-09-19 23:59:59,165.6369816692002,c
2022-09-20 00:00:00,168.6470889174296,
2022-09-20 10:00:00,189.09135154856162,
2022-09-20 10:30:00,216.73524896737754,
2022-09-20 12:00:00,218.16656276396915,
2022-09-20 13:30:00,174.75472716742186,
2022-09-20 15:00:00,165.14763736200538,
2022-09-20 15:30:30,165.14763736200538,
2022-09-20 23:59:59,154.12179534350915,c
