date,SP46_AD_2022_Q3,meta
2022-10-04 15:30:30,-323.8910462678764,
2022-10-04 23:59:59,-307.81819739442085,c
2022-10-05 00:00:00,-356.34334774126,
2022-10-05 10:00:00,-434.5074522806326,
2022-10-05 10:30:00,-478.5233419018555,
2022-10-05 12:00:00,-498.89598464246023,
2022-10-05 13:30:00,-458.1677642431375,
2022-10-05 15:00:00,-438.9743881060117,
2022-10-05 15:30:30,-438.9743881060117,
2022-10-05 23:59:59,-442.839651165006,c
2022-10-06 00:00:00,-436.0429230311531,
2022-10-06 10:00:00,-471.7490602307182,
2022-10-06 10:30:00,-515.3614940083621,
2022-10-06 12:00:00,-467.83072250798,
2022-10-06 13:30:00,-439.52739599383654,
2022-10-06 15:00:00,-463.0898914248728,
2022-10-06 15:30:30,-463.0898914248728,
2022-10-06 23:59:59,-480.241665087412,c
2022-10-07 00:00:00,-518.3415977381139,
2022-10-07 10:00:00,-533.0293297293294,
2022-10-07 10:30:00,-518.5881232469671,
2022-10-07 12:00:00,-518.7362151356526,
2022-10-07 13:30:00,-531.510376178295,
2022-10-07 15:00:00,-541.9664509041984,
2022-10-07 15:30:30,-541.9664509041984,
2022-10-07 23:59:59,-514.3952220164924,w
