date,GUNR_2021_Q3,meta
2021-08-20 00:00:00,-197.18269739234893,
2021-08-20 10:00:00,-191.25912799686694,
2021-08-20 10:30:00,-189.6458255291991,
2021-08-20 12:00:00,-128.48673009878576,
2021-08-20 13:30:00,-146.90122259008308,
2021-08-20 15:00:00,-169.24223133267856,
2021-08-20 15:30:30,-169.24223133267856,
2021-08-20 23:59:59,-162.2150400623898,w
2021-08-23 00:00:00,-103.96625270539994,
2021-08-23 10:00:00,-69.68001507622625,
2021-08-23 10:30:00,-83.7035396058352,
2021-08-23 12:00:00,-68.47561429452821,
2021-08-23 13:30:00,-47.81793595404861,
2021-08-23 15:00:00,-60.873899612481864,
2021-08-23 15:30:30,-60.873899612481864,
2021-08-23 23:59:59,-75.0131943564677,c
2021-08-24 00:00:00,-45.64322959644596,
2021-08-24 10:00:00,1.4931447868364103,
2021-08-24 10:30:00,-19.116209005965175,
2021-08-24 12:00:00,-41.201791662193045,
2021-08-24 13:30:00,-20.20933749541814,
2021-08-24 15:00:00,2.9636466202982774,
2021-08-24 15:30:30,2.9636466202982774,
2021-08-24 23:59:59,-21.570000136867975,c
2021-08-25 00:00:00,-30.969087386307365,
2021-08-25 10:00:00,-19.060149155188128,
2021-08-25 10:30:00,-19.13841143110062,
2021-08-25 12:00:00,6.54091451747172,
2021-08-25 13:30:00,-8.383926963369504,
2021-08-25 15:00:00,-16.80747356850452,
2021-08-25 15:30:30,-16.80747356850452,
2021-08-25 23:59:59,-30.80920957705348,c
2021-08-26 00:00:00,-48.559104545757236,
2021-08-26 10:00:00,-49.38442700215319,
2021-08-26 10:30:00,-48.33846263494979,
2021-08-26 12:00:00,-73.05875862195353,
2021-08-26 13:30:00,-82.61025490857946,
2021-08-26 15:00:00,-106.51853552237912,
2021-08-26 15:30:30,-106.51853552237912,
2021-08-26 23:59:59,-88.50606164033775,c
2021-08-27 00:00:00,-77.8843324829104,
2021-08-27 10:00:00,-35.170589989966174,
2021-08-27 10:30:00,-30.18882247524448,
2021-08-27 12:00:00,13.131529443171758,
2021-08-27 13:30:00,32.5132686765719,
2021-08-27 15:00:00,24.71985075410248,
2021-08-27 15:30:30,24.71985075410248,
2021-08-27 23:59:59,21.16471082310545,w
2021-08-30 00:00:00,24.78634906482148,
2021-08-30 10:00:00,-10.736976585975071,
2021-08-30 10:30:00,-22.193367811077678,
2021-08-30 12:00:00,-17.14064034703256,
2021-08-30 13:30:00,-24.94694766256407,
2021-08-30 15:00:00,-31.567575499941995,
2021-08-30 15:30:30,-31.567575499941995,
2021-08-30 23:59:59,-46.7159961158452,c
2021-08-31 00:00:00,-42.68877519561693,
2021-08-31 10:00:00,-76.28515625501018,
2021-08-31 10:30:00,-63.85244287616888,
2021-08-31 12:00:00,-15.78181128613005,
2021-08-31 13:30:00,-18.33794308617985,
2021-08-31 15:00:00,-25.385756935130075,
2021-08-31 15:30:30,-25.385756935130075,s
2021-08-31 23:59:59,-25.17202260927047,c
2021-09-01 00:00:00,-29.860967214939137,
2021-09-01 10:00:00,-124.15498438524287,
2021-09-01 10:30:00,-105.91637912389501,
2021-09-01 12:00:00,-123.20137722508639,
2021-09-01 13:30:00,-116.24815481705173,
2021-09-01 15:00:00,-130.64051105767885,
2021-09-01 15:30:30,-130.64051105767885,
2021-09-01 23:59:59,-116.79311682243974,c
2021-09-02 00:00:00,-118.94791524154971,
2021-09-02 10:00:00,-90.39768705633378,
2021-09-02 10:30:00,-60.005017387150474,
2021-09-02 12:00:00,-38.20962050306821,
2021-09-02 13:30:00,-57.63850090767187,
2021-09-02 15:00:00,-50.84039263215618,
2021-09-02 15:30:30,-50.84039263215618,
2021-09-02 23:59:59,-67.97745014383008,c
2021-09-03 00:00:00,-64.42245009307567,
2021-09-03 10:00:00,-58.88720068820385,
2021-09-03 10:30:00,-69.20740743771944,
2021-09-03 12:00:00,-115.1220115165072,
2021-09-03 13:30:00,-96.67363290018875,
2021-09-03 15:00:00,-92.54752424264461,
2021-09-03 15:30:30,-92.54752424264461,
2021-09-03 23:59:59,-90.7536297908689,w
2021-09-06 00:00:00,-90.7536297908689,
2021-09-06 10:00:00,-90.7536297908689,
2021-09-06 10:30:00,-90.7536297908689,
2021-09-06 12:00:00,-90.7536297908689,
2021-09-06 13:30:00,-90.7536297908689,
2021-09-06 15:00:00,-90.7536297908689,
2021-09-06 15:30:30,-90.7536297908689,
2021-09-06 23:59:59,-90.7536297908689,c
2021-09-07 00:00:00,-90.13056415477672,
2021-09-07 10:00:00,-19.325960754992593,
2021-09-07 10:30:00,-22.532456690865274,
2021-09-07 12:00:00,-49.45423090631061,
2021-09-07 13:30:00,-47.9101955718379,
2021-09-07 15:00:00,-27.227010919899612,
2021-09-07 15:30:30,-27.227010919899612,
2021-09-07 23:59:59,-10.584491511264332,c
2021-09-08 00:00:00,3.0947315454895943,
2021-09-08 10:00:00,-67.62805900629814,
2021-09-08 10:30:00,-100.22862541452832,
2021-09-08 12:00:00,-160.4617196845286,
2021-09-08 13:30:00,-156.08544853570857,
2021-09-08 15:00:00,-146.51649123907487,
2021-09-08 15:30:30,-146.51649123907487,
2021-09-08 23:59:59,-164.0762945213985,c
2021-09-09 00:00:00,-165.54487127265475,
2021-09-09 10:00:00,-109.757673183306,
2021-09-09 10:30:00,-58.14562402061233,
2021-09-09 12:00:00,-23.353482206960507,
2021-09-09 13:30:00,-45.82293432379356,
2021-09-09 15:00:00,-62.790912912334306,
2021-09-09 15:30:30,-62.790912912334306,
