date,FT_STYLE_2022_Q2,meta
2022-03-18 00:00:00,35.97933589553033,
2022-03-18 10:00:00,19.321188367039504,
2022-03-18 10:30:00,18.036322164595504,
2022-03-18 12:00:00,17.27918365796471,
2022-03-18 13:30:00,15.950944432377419,
2022-03-18 15:00:00,16.82890409479016,
2022-03-18 15:30:30,16.82890409479016,q
2022-03-18 23:59:59,19.806855170221,w
2022-03-21 00:00:00,24.63717712036665,
2022-03-21 10:00:00,23.441603730069325,
2022-03-21 10:30:00,29.62314780094173,
2022-03-21 12:00:00,17.72881082888688,
2022-03-21 13:30:00,24.451289963631233,
2022-03-21 15:00:00,20.804869634855464,
2022-03-21 15:30:30,20.804869634855464,
2022-03-21 23:59:59,18.633424685430867,c
2022-03-22 00:00:00,24.283296584324482,
2022-03-22 10:00:00,24.400928107482848,
2022-03-22 10:30:00,10.436689445427056,
2022-03-22 12:00:00,7.145385467285514,
2022-03-22 13:30:00,13.666520812980728,
2022-03-22 15:00:00,13.724396355582485,
2022-03-22 15:30:30,13.724396355582485,
2022-03-22 23:59:59,14.553803260243136,c
2022-03-23 00:00:00,16.9672881569933,
2022-03-23 10:00:00,24.217179374598764,
2022-03-23 10:30:00,22.8599957543477,
2022-03-23 12:00:00,15.358043702494868,
2022-03-23 13:30:00,18.211804224252447,
2022-03-23 15:00:00,19.370537134227995,
2022-03-23 15:30:30,19.370537134227995,
2022-03-23 23:59:59,18.568294527737272,c
2022-03-24 00:00:00,20.009985382773934,
2022-03-24 10:00:00,25.02484982309958,
2022-03-24 10:30:00,29.54442332873426,
2022-03-24 12:00:00,22.55757544233007,
2022-03-24 13:30:00,21.920330450024274,
2022-03-24 15:00:00,19.219295943988108,
2022-03-24 15:30:30,19.219295943988108,
2022-03-24 23:59:59,15.15095022259964,c
2022-03-25 00:00:00,15.920310303617178,
2022-03-25 10:00:00,28.241784557207716,
2022-03-25 10:30:00,35.42860031732409,
2022-03-25 12:00:00,40.452277301092316,
2022-03-25 13:30:00,39.86553966818973,
2022-03-25 15:00:00,35.85738772325127,
2022-03-25 15:30:30,35.85738772325127,
2022-03-25 23:59:59,34.76560975862606,w
2022-03-28 00:00:00,28.25922493137812,
2022-03-28 10:00:00,18.07739828605157,
2022-03-28 10:30:00,24.325085387570887,
2022-03-28 12:00:00,19.118522363927525,
2022-03-28 13:30:00,14.24875086757956,
2022-03-28 15:00:00,13.000421411219826,
2022-03-28 15:30:30,13.000421411219826,
2022-03-28 23:59:59,12.43629433667222,c
2022-03-29 00:00:00,3.8826467388742643,
2022-03-29 10:00:00,-3.1851400680870583,
2022-03-29 10:30:00,8.883788538910729,
2022-03-29 12:00:00,10.623553057461024,
2022-03-29 13:30:00,7.007874210736851,
2022-03-29 15:00:00,7.909830659882282,
2022-03-29 15:30:30,7.909830659882282,
2022-03-29 23:59:59,8.975368000361598,c
2022-03-30 00:00:00,20.633194173390905,
2022-03-30 10:00:00,22.19858442083202,
2022-03-30 10:30:00,13.90381458731666,
