date,DGRO_2021_Q1,meta
2021-02-19 00:00:00,515.4156208814404,
2021-02-19 10:00:00,462.6071857887814,
2021-02-19 10:30:00,462.81378190033195,
2021-02-19 12:00:00,454.5691602348294,
2021-02-19 13:30:00,445.9373263904388,
2021-02-19 15:00:00,423.9832570522601,
2021-02-19 15:30:30,423.9832570522601,
2021-02-19 23:59:59,412.3142212779409,w
2021-02-22 00:00:00,427.36440918353753,
2021-02-22 10:00:00,362.0444760704419,
2021-02-22 10:30:00,344.3679959826277,
2021-02-22 12:00:00,333.911993772178,
2021-02-22 13:30:00,337.4061217574489,
2021-02-22 15:00:00,332.1560036771092,
2021-02-22 15:30:30,332.1560036771092,
2021-02-22 23:59:59,351.7758977892447,c
2021-02-23 00:00:00,335.11456904515694,
2021-02-23 10:00:00,350.1436237616707,
2021-02-23 10:30:00,307.54415373401685,
2021-02-23 12:00:00,331.6548774964805,
2021-02-23 13:30:00,331.010943008994,
2021-02-23 15:00:00,329.5520489034669,
2021-02-23 15:30:30,329.5520489034669,
2021-02-23 23:59:59,308.71021682603805,c
2021-02-24 00:00:00,295.0975506055753,
2021-02-24 10:00:00,233.82720373021766,
2021-02-24 10:30:00,239.03109427216327,
2021-02-24 12:00:00,206.29763622533733,
2021-02-24 13:30:00,194.50766874860903,
2021-02-24 15:00:00,189.0714095845717,
2021-02-24 15:30:30,189.0714095845717,
2021-02-24 23:59:59,176.39142448955943,c
2021-02-25 00:00:00,139.99094051828604,
2021-02-25 10:00:00,151.611282890079,
2021-02-25 10:30:00,178.2844651664226,
2021-02-25 12:00:00,199.7500634569932,
2021-02-25 13:30:00,213.09836309766104,
2021-02-25 15:00:00,211.43886302158933,
2021-02-25 15:30:30,211.43886302158933,
2021-02-25 23:59:59,250.57349144096838,c
2021-02-26 00:00:00,269.286079526133,
2021-02-26 10:00:00,271.8175347544277,
2021-02-26 10:30:00,313.4645979416068,
2021-02-26 12:00:00,261.4778245665623,
2021-02-26 13:30:00,246.14480035796646,
2021-02-26 15:00:00,257.18606450673644,
2021-02-26 15:30:30,257.18606450673644,s
2021-02-26 23:59:59,272.21514910017333,w
2021-03-01 00:00:00,213.05480136245137,
2021-03-01 10:00:00,199.15044461170305,
2021-03-01 10:30:00,182.5804678375946,
2021-03-01 12:00:00,198.08846585044103,
2021-03-01 13:30:00,167.49348775777946,
2021-03-01 15:00:00,149.31202215122744,
2021-03-01 15:30:30,149.31202215122744,
2021-03-01 23:59:59,154.0741756195656,c
2021-03-02 00:00:00,165.10688395040052,
2021-03-02 10:00:00,148.16210571760655,
2021-03-02 10:30:00,147.58146015456862,
2021-03-02 12:00:00,170.81859663848218,
2021-03-02 13:30:00,159.35106184783558,
2021-03-02 15:00:00,160.48970438664492,
2021-03-02 15:30:30,160.48970438664492,
2021-03-02 23:59:59,176.5780354677123,c
2021-03-03 00:00:00,152.4694157719889,
2021-03-03 10:00:00,111.81455510361025,
2021-03-03 10:30:00,112.86147116769848,
2021-03-03 12:00:00,100.73252555708109,
2021-03-03 13:30:00,91.10932585767478,
2021-03-03 15:00:00,128.55170131059322,
