date,ISPY_2021_Q3,meta
2021-06-25 00:00:00,54.651912536934105,
2021-06-25 10:00:00,68.20143064639433,
2021-06-25 10:30:00,91.05073136614692,
2021-06-25 12:00:00,122.8756296811398,
2021-06-25 13:30:00,101.55714418941398,
2021-06-25 15:00:00,83.07234704009352,
2021-06-25 15:30:30,83.07234704009352,
2021-06-25 23:59:59,82.83528290517643,w
2021-06-28 00:00:00,108.41398281491138,
2021-06-28 10:00:00,94.77571591047536,
2021-06-28 10:30:00,98.65768200210823,
2021-06-28 12:00:00,95.27095345699126,
2021-06-28 13:30:00,35.50759109279943,
2021-06-28 15:00:00,51.78222101870642,
2021-06-28 15:30:30,51.78222101870642,
2021-06-28 23:59:59,25.747119051015943,c
2021-06-29 00:00:00,56.75884203876967,
2021-06-29 10:00:00,62.22138810650131,
2021-06-29 10:30:00,47.00133825246348,
2021-06-29 12:00:00,28.49767648036004,
2021-06-29 13:30:00,-14.96811793108418,
2021-06-29 15:00:00,-14.267707462368435,
2021-06-29 15:30:30,-14.267707462368435,
2021-06-29 23:59:59,-16.667622042460152,c
2021-06-30 00:00:00,-27.737308549566933,
2021-06-30 10:00:00,-83.78193313437032,
2021-06-30 10:30:00,-72.3271021101159,
2021-06-30 12:00:00,-55.33248882059024,
2021-06-30 13:30:00,-45.40326800736375,
2021-06-30 15:00:00,-32.20169964852221,
2021-06-30 15:30:30,-32.20169964852221,
2021-06-30 23:59:59,-26.02986462214494,c
2021-07-01 00:00:00,-9.370698255892421,
2021-07-01 10:00:00,-39.634099343599246,
2021-07-01 10:30:00,-26.068353864664914,
2021-07-01 12:00:00,-44.011674864313136,
2021-07-01 13:30:00,-45.86935623879435,
2021-07-01 15:00:00,-37.73083973102666,
2021-07-01 15:30:30,-37.73083973102666,
2021-07-01 23:59:59,-38.701911274541544,c
2021-07-02 00:00:00,-21.457641750686435,
2021-07-02 10:00:00,-55.12931007342286,
2021-07-02 10:30:00,-66.40782918110835,
2021-07-02 12:00:00,-47.68857194903694,
2021-07-02 13:30:00,-36.081701762124794,
2021-07-02 15:00:00,-46.44824764977466,
2021-07-02 15:30:30,-46.44824764977466,
2021-07-02 23:59:59,-38.04147524150903,w
2021-07-05 00:00:00,-43.80825249880809,
2021-07-05 10:00:00,-45.38057398069623,
2021-07-05 10:30:00,-52.05727586135299,
2021-07-05 12:00:00,-54.907888259358515,
2021-07-05 13:30:00,-50.73165439830473,
2021-07-05 15:00:00,-51.197540172417575,
2021-07-05 15:30:30,-51.197540172417575,
2021-07-05 23:59:59,-50.543681847464086,c
2021-07-06 00:00:00,-36.05652575917338,
2021-07-06 10:00:00,-107.82909197092204,
2021-07-06 10:30:00,-105.73421654114782,
2021-07-06 12:00:00,-98.7707258170235,
2021-07-06 13:30:00,-98.35424141877093,
2021-07-06 15:00:00,-89.63836002157086,
2021-07-06 15:30:30,-89.63836002157086,
2021-07-06 23:59:59,-85.32645465375981,c
2021-07-07 00:00:00,-80.22376838471746,
2021-07-07 10:00:00,-80.03175636488368,
2021-07-07 10:30:00,-75.76236791545853,
2021-07-07 12:00:00,-36.773643870029446,
2021-07-07 13:30:00,-23.39123717429129,
2021-07-07 15:00:00,-29.75336150185376,
2021-07-07 15:30:30,-29.75336150185376,
2021-07-07 23:59:59,-36.192562225000984,c
2021-07-08 00:00:00,-21.54581568941694,
2021-07-08 10:00:00,-43.32293037311774,
2021-07-08 10:30:00,-37.4800421102218,
2021-07-08 12:00:00,-53.75722073328143,
2021-07-08 13:30:00,-50.583037593585686,
2021-07-08 15:00:00,-61.455945965261435,
2021-07-08 15:30:30,-61.455945965261435,
2021-07-08 23:59:59,-52.68620213314125,c
2021-07-09 00:00:00,-11.557091832009064,
2021-07-09 10:00:00,-21.053511065222665,
2021-07-09 10:30:00,-32.76869019548394,
2021-07-09 12:00:00,-46.24104041596593,
2021-07-09 13:30:00,-30.43651570945849,
2021-07-09 15:00:00,-4.923373530236859,
2021-07-09 15:30:30,-4.923373530236859,
2021-07-09 23:59:59,0.0,a
2021-07-12 00:00:00,-25.872206642197852,
2021-07-12 10:00:00,95.53438467413162,
2021-07-12 10:30:00,82.54379722643898,
2021-07-12 12:00:00,105.49797621432026,
2021-07-12 13:30:00,100.91821516101163,
2021-07-12 15:00:00,113.48231957121743,
2021-07-12 15:30:30,113.48231957121743,
2021-07-12 23:59:59,94.43808665422375,c
2021-07-13 00:00:00,35.9248554523906,
2021-07-13 10:00:00,68.83202470230981,
2021-07-13 10:30:00,61.71657572151162,
2021-07-13 12:00:00,97.18253264653777,
2021-07-13 13:30:00,44.83693342341485,
2021-07-13 15:00:00,62.30960639744808,
2021-07-13 15:30:30,62.30960639744808,
2021-07-13 23:59:59,47.41583355322564,c
2021-07-14 00:00:00,55.3072749654807,
2021-07-14 10:00:00,29.747323942528965,
2021-07-14 10:30:00,47.22633996782861,
2021-07-14 12:00:00,46.13343490794978,
2021-07-14 13:30:00,39.455532730457435,
2021-07-14 15:00:00,38.22017512860975,
2021-07-14 15:30:30,38.22017512860975,
2021-07-14 23:59:59,20.554688626722964,c
2021-07-15 00:00:00,16.614407065898376,
2021-07-15 10:00:00,17.19704047006553,
2021-07-15 10:30:00,10.813021232712344,
2021-07-15 12:00:00,-22.971330565218977,
2021-07-15 13:30:00,-12.367138250153403,
2021-07-15 15:00:00,-7.4137233937781275,
2021-07-15 15:30:30,-7.4137233937781275,
2021-07-15 23:59:59,-20.31243404849465,c
2021-07-16 00:00:00,-10.979102092842368,
2021-07-16 10:00:00,8.929384547185236,
2021-07-16 10:30:00,0.3271332482386242,
2021-07-16 12:00:00,9.572118840747407,
2021-07-16 13:30:00,-35.4749993762598,
2021-07-16 15:00:00,-28.158258981623476,
2021-07-16 15:30:30,-28.158258981623476,
2021-07-16 23:59:59,-72.87137672767358,e
2021-07-19 00:00:00,-84.71877840806519,
2021-07-19 10:00:00,-101.26160397358444,
2021-07-19 10:30:00,-76.0252277534114,
2021-07-19 12:00:00,-67.24408855600495,
2021-07-19 13:30:00,-84.6683379362139,
2021-07-19 15:00:00,-124.97549585449497,
2021-07-19 15:30:30,-124.97549585449497,
2021-07-19 23:59:59,-115.522639274021,c
2021-07-20 00:00:00,-11.919292313494225,
2021-07-20 10:00:00,13.66166737682397,
2021-07-20 10:30:00,21.031731827932163,
2021-07-20 12:00:00,35.31507909482252,
2021-07-20 13:30:00,28.338332837037342,
2021-07-20 15:00:00,56.50907604729582,
2021-07-20 15:30:30,56.50907604729582,
2021-07-20 23:59:59,27.17918606994408,c
2021-07-21 00:00:00,56.409639705316295,
2021-07-21 10:00:00,58.94459551109094,
2021-07-21 10:30:00,34.98380667906895,
2021-07-21 12:00:00,39.05512432954583,
2021-07-21 13:30:00,41.80753569533772,
2021-07-21 15:00:00,53.62469868612379,
2021-07-21 15:30:30,53.62469868612379,
2021-07-21 23:59:59,44.92538669456599,c
2021-07-22 00:00:00,44.0870460688634,
2021-07-22 10:00:00,6.185559583294435,
2021-07-22 10:30:00,-12.486517962224752,
2021-07-22 12:00:00,-22.457722267427926,
2021-07-22 13:30:00,-14.303338788101428,
2021-07-22 15:00:00,-11.137126474570323,
2021-07-22 15:30:30,-11.137126474570323,
2021-07-22 23:59:59,-29.847943337588276,c
2021-07-23 00:00:00,-22.04905753906087,
2021-07-23 10:00:00,-68.55387991197586,
2021-07-23 10:30:00,-54.71765042273,
2021-07-23 12:00:00,-49.57753416442665,
2021-07-23 13:30:00,-50.76760839869348,
2021-07-23 15:00:00,-76.54662261527437,
2021-07-23 15:30:30,-76.54662261527437,
2021-07-23 23:59:59,-76.47920596895256,w
2021-07-26 00:00:00,-86.22390099009135,
2021-07-26 10:00:00,-66.31163937744213,
2021-07-26 10:30:00,-57.7564466322724,
2021-07-26 12:00:00,-81.43469404862526,
2021-07-26 13:30:00,-80.97091240254986,
2021-07-26 15:00:00,-72.33165649927423,
2021-07-26 15:30:30,-72.33165649927423,
2021-07-26 23:59:59,-65.8345407637762,c
2021-07-27 00:00:00,-53.977464438774405,
2021-07-27 10:00:00,-59.8780631102677,
2021-07-27 10:30:00,-60.853972130114016,
2021-07-27 12:00:00,-52.444925790416164,
2021-07-27 13:30:00,-147.09329588386254,
2021-07-27 15:00:00,-114.7535349081354,
2021-07-27 15:30:30,-114.7535349081354,
2021-07-27 23:59:59,-99.96234414947685,c
2021-07-28 00:00:00,-73.23752580089467,
2021-07-28 10:00:00,-124.41080098709654,
2021-07-28 10:30:00,-128.79025177220956,
2021-07-28 12:00:00,-119.13385200613311,
2021-07-28 13:30:00,-130.42768317964465,
2021-07-28 15:00:00,-109.2400567706195,
2021-07-28 15:30:30,-109.2400567706195,
2021-07-28 23:59:59,-118.104733077118,c
2021-07-29 00:00:00,-97.31376136315703,
2021-07-29 10:00:00,-107.31867263757385,
2021-07-29 10:30:00,-93.20488040332111,
2021-07-29 12:00:00,-67.43530775042018,
2021-07-29 13:30:00,-38.20629106021579,
2021-07-29 15:00:00,-43.907254438115615,
2021-07-29 15:30:30,-43.907254438115615,
2021-07-29 23:59:59,-56.53850112052942,c
2021-07-30 00:00:00,-55.61309877394751,
2021-07-30 10:00:00,-35.44348622432926,
2021-07-30 10:30:00,-55.10585831750086,
2021-07-30 12:00:00,-41.23149963754895,
