date,XIND_2020_Q4,meta
2020-11-20 00:00:00,445.67078780841393,
2020-11-20 10:00:00,454.8118672479659,
2020-11-20 10:30:00,454.49150289546697,
2020-11-20 12:00:00,460.9517683439585,
2020-11-20 13:30:00,451.4060367886774,
2020-11-20 15:00:00,455.8340717882269,
2020-11-20 15:30:30,455.8340717882269,
2020-11-20 23:59:59,452.17037827124227,w
2020-11-23 00:00:00,404.3812864446843,
2020-11-23 10:00:00,363.30193449722697,
2020-11-23 10:30:00,368.0719328463498,
2020-11-23 12:00:00,344.523945490409,
2020-11-23 13:30:00,347.0125242455366,
2020-11-23 15:00:00,335.5730196792563,
2020-11-23 15:30:30,335.5730196792563,
2020-11-23 23:59:59,337.243405617043,c
2020-11-24 00:00:00,260.26685135101616,
2020-11-24 10:00:00,212.69641877357333,
2020-11-24 10:30:00,178.5644687797136,
2020-11-24 12:00:00,167.07133968224707,
2020-11-24 13:30:00,160.76262254246535,
2020-11-24 15:00:00,166.7752208025322,
2020-11-24 15:30:30,166.7752208025322,
2020-11-24 23:59:59,160.18943794141842,c
2020-11-25 00:00:00,218.8615979657252,
2020-11-25 10:00:00,238.77367701441824,
2020-11-25 10:30:00,201.10677462722833,
2020-11-25 12:00:00,174.54758443372873,
2020-11-25 13:30:00,171.17817781393535,
2020-11-25 15:00:00,171.14032597587516,
2020-11-25 15:30:30,171.14032597587516,
2020-11-25 23:59:59,171.76565916784716,c
2020-11-26 00:00:00,171.76565916784716,
2020-11-26 10:00:00,171.76565916784716,
2020-11-26 10:30:00,171.76565916784716,
2020-11-26 12:00:00,171.76565916784716,
2020-11-26 13:30:00,171.76565916784716,
2020-11-26 15:00:00,171.76565916784716,
2020-11-26 15:30:30,171.76565916784716,
2020-11-26 23:59:59,171.76565916784716,c
2020-11-27 00:00:00,160.31042573548427,
2020-11-27 10:00:00,175.87174649913982,
2020-11-27 10:30:00,193.043839876809,
2020-11-27 12:00:00,185.2387172492639,
2020-11-27 13:30:00,185.2387172492639,
2020-11-27 15:00:00,185.2387172492639,
2020-11-27 15:30:30,185.2387172492639,
2020-11-27 23:59:59,197.65865175153385,w
2020-11-30 00:00:00,220.87009126099395,
2020-11-30 10:00:00,238.16612998172957,
2020-11-30 10:30:00,259.8705819900117,
