date,EU_FTSE_DM_AD_2022_Q2,meta
2022-05-06 04:00:00,-627.0308842293151,
2022-05-06 06:00:00,-572.9901602489635,
2022-05-06 08:00:00,-627.5159255396783,
2022-05-06 10:30:00,-565.6802742082987,
2022-05-06 11:00:00,-563.7123790137523,
2022-05-06 23:59:59,-550.5920817604552,w
2022-05-09 00:00:00,-553.4870437926417,
2022-05-09 03:30:00,-620.3537577218407,
2022-05-09 04:00:00,-625.3442407816594,
2022-05-09 06:00:00,-553.0837777064746,
2022-05-09 08:00:00,-598.9023992930315,
2022-05-09 10:30:00,-639.2034421357512,
2022-05-09 11:00:00,-629.1728198899065,
2022-05-09 23:59:59,-565.0897827388812,c
2022-05-10 00:00:00,-629.1725145979457,
2022-05-10 03:30:00,-540.5101557765964,
2022-05-10 04:00:00,-560.2124796200671,
2022-05-10 06:00:00,-501.16310401143033,
2022-05-10 08:00:00,-508.75661959884025,
2022-05-10 10:30:00,-442.75161210743266,
2022-05-10 11:00:00,-433.08188097656773,
2022-05-10 23:59:59,-397.2024018813077,c
2022-05-11 00:00:00,-388.15065049882764,
2022-05-11 03:30:00,-363.4057038981547,
2022-05-11 04:00:00,-428.6779988967791,
2022-05-11 06:00:00,-397.29297458539355,
2022-05-11 08:00:00,-385.4419669197069,
2022-05-11 10:30:00,-444.7916295117827,
2022-05-11 11:00:00,-440.24142834200455,
2022-05-11 23:59:59,-449.33671186563157,c
2022-05-12 00:00:00,-406.8277289223856,
2022-05-12 03:30:00,-492.2542659150899,
2022-05-12 04:00:00,-583.2747460350716,
2022-05-12 06:00:00,-587.4738251071466,
2022-05-12 08:00:00,-608.4298829409486,
2022-05-12 10:30:00,-593.4241387749773,
2022-05-12 11:00:00,-619.7349789466348,
2022-05-12 23:59:59,-564.0269409139928,c
2022-05-13 00:00:00,-508.0393688014637,
2022-05-13 03:30:00,-455.10030515136015,
2022-05-13 04:00:00,-440.3582284506371,
2022-05-13 06:00:00,-437.98308743023205,
2022-05-13 08:00:00,-430.03804356787276,
2022-05-13 10:30:00,-457.26382940089337,
2022-05-13 11:00:00,-432.7199020517952,
2022-05-13 23:59:59,-471.31967771705956,w
2022-05-16 00:00:00,-429.3029010650749,
2022-05-16 03:30:00,-471.33082090303816,
2022-05-16 04:00:00,-455.50437535791843,
2022-05-16 06:00:00,-420.3534636112262,
2022-05-16 08:00:00,-372.0113332769479,
2022-05-16 10:30:00,-356.2131870528121,
2022-05-16 11:00:00,-346.87388775036686,
2022-05-16 23:59:59,-362.7541764062426,c
2022-05-17 00:00:00,-352.3071148678622,
2022-05-17 03:30:00,-301.7339254378513,
2022-05-17 04:00:00,-326.61073113760875,
2022-05-17 06:00:00,-357.2727617183503,
2022-05-17 08:00:00,-322.5050005430207,
2022-05-17 10:30:00,-321.3743179766979,
2022-05-17 11:00:00,-328.1161452250827,
2022-05-17 23:59:59,-329.51928225637,c
2022-05-18 00:00:00,-298.7140131413606,
2022-05-18 03:30:00,-204.13298004280773,
2022-05-18 04:00:00,-175.36035121862102,
2022-05-18 06:00:00,-220.58485915744646,
2022-05-18 08:00:00,-223.32322345772266,
2022-05-18 10:30:00,-248.8477024325066,
2022-05-18 11:00:00,-214.71189233934462,
2022-05-18 23:59:59,-179.19711396578586,c
2022-05-19 00:00:00,-244.2852214020124,
2022-05-19 03:30:00,-218.9474977166793,
2022-05-19 04:00:00,-205.82874230673877,
2022-05-19 06:00:00,-111.82514387162048,
2022-05-19 08:00:00,-111.94872289530976,
2022-05-19 10:30:00,50.31882089320026,
2022-05-19 11:00:00,86.13890845455722,
2022-05-19 23:59:59,62.84470504279619,c
2022-05-20 00:00:00,96.75029271415491,
2022-05-20 03:30:00,178.88148562994567,
2022-05-20 04:00:00,93.40601008662917,
2022-05-20 06:00:00,49.91697676162675,
2022-05-20 08:00:00,8.86193995444466,
2022-05-20 10:30:00,-8.69399567424777,
2022-05-20 11:00:00,8.285871027615334,
2022-05-20 23:59:59,0.0,a
2022-05-23 00:00:00,-69.99426539803973,
2022-05-23 03:30:00,-60.418135328788544,
2022-05-23 04:00:00,-48.0417367186441,
2022-05-23 06:00:00,-101.76745320459044,
2022-05-23 08:00:00,-89.67960290602461,
2022-05-23 10:30:00,-63.3355516918527,
2022-05-23 11:00:00,-70.53233247031496,
2022-05-23 23:59:59,-77.40000235447353,c
2022-05-24 00:00:00,-51.030698755166895,
2022-05-24 03:30:00,-107.59686630835944,
2022-05-24 04:00:00,-85.1881311724151,
2022-05-24 06:00:00,-108.45358366512788,
2022-05-24 08:00:00,-133.73357040877087,
2022-05-24 10:30:00,-140.63690470858066,
2022-05-24 11:00:00,-105.02309595236966,
2022-05-24 23:59:59,-126.57251623952308,c
2022-05-25 00:00:00,-131.7228569026747,
2022-05-25 03:30:00,-189.3960191184827,
2022-05-25 04:00:00,-198.29433660065476,
2022-05-25 06:00:00,-235.76419235332355,
2022-05-25 08:00:00,-271.69693495958154,
2022-05-25 10:30:00,-321.22260453202784,
2022-05-25 11:00:00,-346.5294765531215,
2022-05-25 23:59:59,-312.12253221696193,c
2022-05-26 00:00:00,-320.2337342627535,
2022-05-26 03:30:00,-335.04305878834185,
2022-05-26 04:00:00,-351.148544994406,
2022-05-26 06:00:00,-359.1590976422695,
2022-05-26 08:00:00,-363.29648421366903,
2022-05-26 10:30:00,-414.7444051375664,
2022-05-26 11:00:00,-410.62284394319937,
2022-05-26 23:59:59,-399.9938877130331,c
2022-05-27 00:00:00,-255.81381572483969,
2022-05-27 03:30:00,-164.41991697765084,
2022-05-27 04:00:00,-178.59728551987877,
2022-05-27 06:00:00,-183.23085105893358,
2022-05-27 08:00:00,-128.03937847391254,
2022-05-27 10:30:00,-178.17281260471742,
2022-05-27 11:00:00,-196.86714786287152,
2022-05-27 23:59:59,-204.3503985442081,w
2022-05-30 00:00:00,-122.35292118597215,
2022-05-30 03:30:00,-22.917545482128226,
2022-05-30 04:00:00,-111.86493147086424,
2022-05-30 06:00:00,-71.31977801619736,
2022-05-30 08:00:00,-144.25298184484265,
2022-05-30 10:30:00,-254.8332846265792,
2022-05-30 11:00:00,-278.62278097547807,
2022-05-30 23:59:59,-276.90835769436313,c
2022-05-31 00:00:00,-262.6326908894559,
2022-05-31 03:30:00,-328.3891902532466,
2022-05-31 04:00:00,-285.29113960847303,
2022-05-31 06:00:00,-302.73444710460717,
2022-05-31 08:00:00,-306.53920540574387,
2022-05-31 10:30:00,-290.3570281182007,
2022-05-31 11:00:00,-281.8624884100252,
2022-05-31 23:59:59,-190.4065892377759,c
2022-06-01 00:00:00,-210.21423044625246,
2022-06-01 03:30:00,-224.31394586016899,
2022-06-01 04:00:00,-223.820844677121,
2022-06-01 06:00:00,-114.40443456750275,
2022-06-01 08:00:00,5.46390295067019,
2022-06-01 10:30:00,21.149853252705995,
2022-06-01 11:00:00,48.694650836538955,
2022-06-01 23:59:59,52.93018127989478,c
2022-06-02 00:00:00,27.425546917017474,
2022-06-02 03:30:00,107.22105995168754,
2022-06-02 04:00:00,75.19705835988538,
2022-06-02 06:00:00,77.9930431182646,
2022-06-02 08:00:00,103.48441247394872,
2022-06-02 10:30:00,94.97617202056715,
2022-06-02 11:00:00,81.93168672655368,
2022-06-02 23:59:59,73.11169081640998,c
2022-06-03 00:00:00,103.14750855733335,
2022-06-03 03:30:00,10.787300889912395,
2022-06-03 04:00:00,-7.021706363205414,
2022-06-03 06:00:00,17.28994331242649,
2022-06-03 08:00:00,-54.49075160123163,
2022-06-03 10:30:00,-94.27011782655322,
2022-06-03 11:00:00,-74.26440512632598,
2022-06-03 23:59:59,-90.05226553859681,w
2022-06-06 00:00:00,-139.39541131716166,
2022-06-06 03:30:00,-143.4934157002445,
2022-06-06 04:00:00,-146.50065192355058,
2022-06-06 06:00:00,-159.77498287535147,
2022-06-06 08:00:00,-158.0162200280798,
2022-06-06 10:30:00,-172.5385833105695,
2022-06-06 11:00:00,-179.99921196023422,
2022-06-06 23:59:59,-162.37715044690424,c
2022-06-07 00:00:00,-131.12707053500364,
2022-06-07 03:30:00,-38.6049457697006,
2022-06-07 04:00:00,-40.71954124238105,
2022-06-07 06:00:00,-48.568719133550715,
2022-06-07 08:00:00,-73.86345350407636,
2022-06-07 10:30:00,1.574082909156958,
2022-06-07 11:00:00,14.633777690035929,
2022-06-07 23:59:59,45.10101202161018,c
2022-06-08 00:00:00,28.202674426211626,
2022-06-08 03:30:00,-16.04883493439534,
2022-06-08 04:00:00,3.033673689185113,
2022-06-08 06:00:00,-62.58238556131356,
2022-06-08 08:00:00,-34.971340431653175,
2022-06-08 10:30:00,-22.0980223072303,
2022-06-08 11:00:00,5.561532322222843,
2022-06-08 23:59:59,-9.263241071041326,c
2022-06-09 00:00:00,-16.517270813910564,
2022-06-09 03:30:00,21.050749018052503,
2022-06-09 04:00:00,22.957962689938082,
2022-06-09 06:00:00,33.972951040074676,
2022-06-09 08:00:00,46.32732673893146,
2022-06-09 10:30:00,62.130183286034736,
2022-06-09 11:00:00,64.25704601166254,
2022-06-09 23:59:59,110.36373829579082,c
2022-06-10 00:00:00,50.01462385058648,
2022-06-10 03:30:00,106.20860493781144,
2022-06-10 04:00:00,102.90407556438132,
2022-06-10 06:00:00,158.32995224330674,
2022-06-10 08:00:00,149.04090725288236,
2022-06-10 10:30:00,145.237856497993,
2022-06-10 11:00:00,139.215294723336,
2022-06-10 23:59:59,159.49194681736935,w
2022-06-13 00:00:00,106.34509586897217,
2022-06-13 03:30:00,103.9788965017644,
2022-06-13 04:00:00,69.43851933592549,
2022-06-13 06:00:00,30.26468513287537,
2022-06-13 08:00:00,32.78629075169296,
2022-06-13 10:30:00,-102.32382564281335,
2022-06-13 11:00:00,-125.74779240403379,
2022-06-13 23:59:59,-95.32822246199365,c
2022-06-14 00:00:00,-132.2181532901816,
2022-06-14 03:30:00,-248.04162675461623,
2022-06-14 04:00:00,-317.47067252875576,
2022-06-14 06:00:00,-347.52348105615397,
2022-06-14 08:00:00,-346.5787910151397,
2022-06-14 10:30:00,-332.9569370030559,
2022-06-14 11:00:00,-331.64856644245697,
2022-06-14 23:59:59,-310.6004574310501,c
2022-06-15 00:00:00,-318.0808517243635,
2022-06-15 03:30:00,-299.546242930681,
2022-06-15 04:00:00,-289.72583377119014,
2022-06-15 06:00:00,-323.33976644559243,
2022-06-15 08:00:00,-276.3510044203257,
2022-06-15 10:30:00,-265.2533135567087,
2022-06-15 11:00:00,-272.7765271124159,
2022-06-15 23:59:59,-292.6608114873757,c
2022-06-16 00:00:00,-296.21913521662907,
2022-06-16 03:30:00,-317.505634685923,
2022-06-16 04:00:00,-213.85415739084476,
2022-06-16 06:00:00,-273.9272189301514,
2022-06-16 08:00:00,-260.9918030877851,
2022-06-16 10:30:00,-356.4973732282802,
2022-06-16 11:00:00,-382.9258096244554,
2022-06-16 23:59:59,-358.6228357996128,c
2022-06-17 00:00:00,-437.64009176837146,
2022-06-17 03:30:00,-474.74579269775563,
2022-06-17 04:00:00,-461.67162702406927,
2022-06-17 06:00:00,-462.09975624681874,
2022-06-17 08:00:00,-437.37012691366584,
2022-06-17 10:30:00,-423.7256011188073,
2022-06-17 11:00:00,-410.0738871105763,
2022-06-17 23:59:59,-342.25390147644885,e
2022-06-20 00:00:00,-369.70361141586193,
2022-06-20 03:30:00,-317.99091314776655,
2022-06-20 04:00:00,-291.60534118563874,
2022-06-20 06:00:00,-239.9597320581315,
2022-06-20 08:00:00,-310.79789730229265,
2022-06-20 10:30:00,-338.58279606047154,
2022-06-20 11:00:00,-327.55671762059313,
2022-06-20 23:59:59,-362.86129667990764,c
2022-06-21 00:00:00,-371.10725652805434,
2022-06-21 03:30:00,-295.12352009672276,
2022-06-21 04:00:00,-303.9119746479719,
2022-06-21 06:00:00,-377.4689466999676,
2022-06-21 08:00:00,-376.5495462283854,
2022-06-21 10:30:00,-346.2238382282057,
2022-06-21 11:00:00,-334.64908908600694,
2022-06-21 23:59:59,-311.4937384238712,c
2022-06-22 00:00:00,-231.3438401328139,
2022-06-22 03:30:00,-321.26118220416015,
2022-06-22 04:00:00,-387.1333777230991,
2022-06-22 06:00:00,-398.24461969160416,
2022-06-22 08:00:00,-416.96541764861075,
2022-06-22 10:30:00,-246.69451124064716,
2022-06-22 11:00:00,-261.5464986498171,
2022-06-22 23:59:59,-245.4548923682511,c
2022-06-23 00:00:00,-201.79477038784518,
2022-06-23 03:30:00,-135.21508152443917,
2022-06-23 04:00:00,-177.7649756094625,
2022-06-23 06:00:00,-225.35413195055003,
2022-06-23 08:00:00,-226.5087381095066,
2022-06-23 10:30:00,-289.0252811686323,
2022-06-23 11:00:00,-287.254273494669,
2022-06-23 23:59:59,-225.3506149446861,c
2022-06-24 00:00:00,-243.86194562443524,
2022-06-24 03:30:00,-248.09160686322252,
2022-06-24 04:00:00,-261.427874605239,
2022-06-24 06:00:00,-290.66863685130653,
2022-06-24 08:00:00,-316.29013876158314,
2022-06-24 10:30:00,-378.4436116791234,
2022-06-24 11:00:00,-355.6443882294264,
2022-06-24 23:59:59,-363.9863751095628,w
2022-06-27 00:00:00,-291.6741575911894,
2022-06-27 03:30:00,-295.18984529585214,
2022-06-27 04:00:00,-321.116102811783,
2022-06-27 06:00:00,-278.4527861598572,
2022-06-27 08:00:00,-281.45202220470856,
2022-06-27 10:30:00,-268.6607929085991,
2022-06-27 11:00:00,-315.20699895229325,
2022-06-27 23:59:59,-336.0012600346752,c
2022-06-28 00:00:00,-360.34486044949676,
2022-06-28 03:30:00,-491.98734284761804,
2022-06-28 04:00:00,-485.84688878161256,
2022-06-28 06:00:00,-488.35987889624874,
2022-06-28 08:00:00,-510.848268676514,
2022-06-28 10:30:00,-536.3076194154568,
2022-06-28 11:00:00,-556.4001578842144,
2022-06-28 23:59:59,-598.3641473320868,c
2022-06-29 00:00:00,-587.5366093195026,
2022-06-29 03:30:00,-676.1701643824287,
2022-06-29 04:00:00,-662.9356078488423,
2022-06-29 06:00:00,-677.5061306980375,
2022-06-29 08:00:00,-659.485977905224,
2022-06-29 10:30:00,-707.9632184298697,
2022-06-29 11:00:00,-693.0024926271185,
2022-06-29 23:59:59,-739.2807415696425,c
2022-06-30 00:00:00,-743.5306996345602,
2022-06-30 03:30:00,-655.8941025517967,
2022-06-30 04:00:00,-704.1065691850929,
2022-06-30 06:00:00,-828.4167140012586,
2022-06-30 08:00:00,-850.8376554079457,
2022-06-30 10:30:00,-912.9182920320924,
2022-06-30 11:00:00,-921.1342457551137,
2022-06-30 23:59:59,-915.2642908983894,c
2022-07-01 00:00:00,-838.4618894387768,
2022-07-01 03:30:00,-822.3063551189132,
2022-07-01 04:00:00,-839.0307376084398,
2022-07-01 06:00:00,-818.0641532588012,
2022-07-01 08:00:00,-838.0842066195488,
2022-07-01 10:30:00,-739.5184919245334,
2022-07-01 11:00:00,-775.9424667170593,
2022-07-01 23:59:59,-779.1456621107344,w
2022-07-04 00:00:00,-774.6154125218533,
2022-07-04 03:30:00,-864.6826973136588,
2022-07-04 04:00:00,-816.8022853402564,
2022-07-04 06:00:00,-781.0023129372686,
2022-07-04 08:00:00,-746.7903772000162,
2022-07-04 10:30:00,-741.854178673616,
2022-07-04 11:00:00,-744.0337942799805,
2022-07-04 23:59:59,-724.0958457255857,c
2022-07-05 00:00:00,-724.7964082383692,
2022-07-05 03:30:00,-703.9952490915999,
2022-07-05 04:00:00,-707.4492106258142,
2022-07-05 06:00:00,-798.4310682012983,
2022-07-05 08:00:00,-833.6762455664004,
2022-07-05 10:30:00,-785.0270736414001,
2022-07-05 11:00:00,-797.4839438607634,
2022-07-05 23:59:59,-786.6783520472212,c
2022-07-06 00:00:00,-728.8269222449418,
2022-07-06 03:30:00,-791.5803720601408,
2022-07-06 04:00:00,-736.2831598135549,
2022-07-06 06:00:00,-628.1502988394037,
2022-07-06 08:00:00,-640.1472832660055,
2022-07-06 10:30:00,-681.0724159536376,
2022-07-06 11:00:00,-665.2792543868142,
2022-07-06 23:59:59,-673.9977412792902,c
2022-07-07 00:00:00,-670.4228428167642,
2022-07-07 03:30:00,-666.6299204598176,
2022-07-07 04:00:00,-669.2047996949964,
2022-07-07 06:00:00,-567.010701736404,
2022-07-07 08:00:00,-547.1869930090609,
2022-07-07 10:30:00,-487.90567173098157,
2022-07-07 11:00:00,-476.52428866801256,
2022-07-07 23:59:59,-489.9854643661053,c
2022-07-08 00:00:00,-486.29111451396267,
2022-07-08 03:30:00,-484.7612167445694,
2022-07-08 04:00:00,-409.6625394619707,
2022-07-08 06:00:00,-393.6413864600135,
2022-07-08 08:00:00,-346.3092368433203,
2022-07-08 10:30:00,-403.36280713904017,
2022-07-08 11:00:00,-443.23678807910323,
2022-07-08 23:59:59,-401.41224696828544,w
