date,MSCI_FACT_USMV_HEDGED_2021_Q2,meta
2021-06-14 23:59:59,135.3057870352713,c
2021-06-15 00:00:00,129.4213544198993,
2021-06-15 10:00:00,135.52372573570307,
2021-06-15 10:30:00,128.5502414391757,
2021-06-15 12:00:00,126.63157912490749,
2021-06-15 13:30:00,122.54378859633832,
2021-06-15 15:00:00,114.76264441785528,
2021-06-15 15:30:30,114.76264441785528,
2021-06-15 23:59:59,118.11992361873499,c
2021-06-16 00:00:00,119.17152393765414,
2021-06-16 10:00:00,127.48550900362432,
2021-06-16 10:30:00,129.70448776039837,
2021-06-16 12:00:00,127.85805456041177,
2021-06-16 13:30:00,127.26683442666905,
2021-06-16 15:00:00,130.73717626142525,
2021-06-16 15:30:30,130.73717626142525,
2021-06-16 23:59:59,142.0816637979637,c
2021-06-17 00:00:00,143.38124419235248,
2021-06-17 10:00:00,141.4466339946794,
2021-06-17 10:30:00,143.92636293413145,
2021-06-17 12:00:00,156.52887518318732,
2021-06-17 13:30:00,167.50662479416647,
2021-06-17 15:00:00,166.54180363737268,
2021-06-17 15:30:30,166.54180363737268,
2021-06-17 23:59:59,173.12878888901824,c
